acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.01,0.09,1.04,1.08,-5.56,-1.16
0.02,0.09,1.03,1.45,-8.06,-1.21
0.03,0.10,1.05,2.63,-9.45,-1.19
0.03,0.09,1.05,3.63,-10.09,-0.67
0.04,0.10,1.05,5.33,-9.47,0.02
0.03,0.10,1.04,8.06,-7.79,0.84
0.03,0.10,1.03,10.79,-4.87,1.88
0.02,0.11,1.03,13.15,-1.65,2.50
0.02,0.11,1.04,13.63,1.07,3.27
0.03,0.11,1.04,12.95,2.81,3.86
0.03,0.11,1.04,10.98,3.74,4.81
0.05,0.10,1.05,8.72,3.76,5.97
0.05,0.11,1.05,6.37,3.34,6.27
0.06,0.10,1.05,4.05,2.78,6.61
0.06,0.12,1.05,1.88,1.83,7.01
0.07,0.12,1.05,0.84,1.25,6.79
0.06,0.13,1.04,-0.66,1.21,6.55
0.06,0.13,1.05,-1.80,1.22,6.41
0.07,0.12,1.03,-3.30,3.65,6.14
0.07,0.14,1.02,-2.69,2.08,5.65
0.07,0.14,1.04,-4.05,2.23,5.27
0.08,0.14,1.04,-3.77,2.00,4.82
0.08,0.15,1.04,-3.86,2.29,3.82
0.08,0.14,1.03,-4.12,2.96,3.39
0.08,0.15,1.04,-4.09,2.81,2.60
0.08,0.14,1.03,-4.55,2.49,2.11
0.09,0.14,1.03,-4.67,2.46,1.91
0.09,0.13,1.03,-4.56,2.44,1.37
0.09,0.13,1.02,-4.58,2.08,1.13
0.09,0.13,1.02,-4.85,2.03,0.52
0.08,0.12,1.04,-5.82,1.69,0.37
0.08,0.12,1.03,-6.27,1.73,0.24
0.08,0.11,1.01,-5.69,1.69,0.20
0.08,0.11,1.02,-4.34,2.53,-0.11
0.08,0.12,1.02,-3.25,2.90,-0.50
0.08,0.12,1.01,-2.27,2.76,-0.98
0.07,0.13,1.01,-1.79,2.49,-1.63
0.07,0.13,1.01,-0.90,2.14,-2.03
0.07,0.13,1.01,-0.85,1.37,-1.97
0.07,0.13,1.02,-0.44,0.70,-2.03
0.06,0.12,1.01,-0.56,0.40,-2.17
0.07,0.12,1.02,0.05,0.37,-2.31
0.06,0.12,1.02,0.70,1.02,-1.95
0.07,0.12,1.02,0.89,1.83,-1.94
0.07,0.13,1.01,1.37,2.96,-1.82
0.06,0.14,1.02,2.69,4.02,-1.83
0.06,0.14,1.02,2.41,4.52,-1.86
0.06,0.15,1.02,2.29,4.75,-1.77
0.06,0.15,1.02,2.24,4.29,-1.44
0.06,0.14,1.02,2.06,4.06,-1.48
0.05,0.14,1.01,2.12,3.31,-1.56
0.06,0.14,1.02,1.79,2.79,-1.54
0.05,0.14,1.02,1.69,2.26,-1.71
0.05,0.14,1.03,1.53,2.12,-1.66
0.06,0.15,1.02,1.54,2.23,-2.06
0.04,0.15,1.02,1.50,2.20,-2.11
0.04,0.15,1.01,1.42,2.43,-2.21
0.04,0.15,1.01,0.96,2.82,-2.31
0.04,0.15,1.02,0.43,2.87,-2.14
0.04,0.14,1.02,0.12,2.95,-2.32
0.04,0.14,1.01,-0.64,2.70,-2.32
0.05,0.13,1.02,-0.98,2.53,-2.23
0.05,0.14,1.01,-1.45,1.97,-2.05
0.05,0.14,1.01,-1.80,1.59,-2.47
0.05,0.13,1.01,-1.95,1.27,-2.21
0.05,0.13,1.00,-2.05,0.69,-2.66
0.05,0.13,1.01,-2.17,0.23,-2.69
0.05,0.13,1.01,-2.14,0.17,-2.52
0.05,0.13,1.01,-2.58,-0.06,-2.38
0.05,0.13,1.01,-2.35,0.06,-2.23
0.05,0.13,1.01,-2.53,0.31,-2.27
0.05,0.13,1.02,-2.76,0.37,-2.00
0.05,0.13,1.00,-2.67,0.84,-1.82
0.05,0.13,1.01,-2.73,1.01,-1.44
0.05,0.13,1.01,-2.93,1.56,-1.21
0.04,0.12,1.01,-2.41,1.89,-1.18
0.05,0.13,1.00,-1.85,2.09,-1.37
0.05,0.13,1.01,-1.68,2.23,-1.56
0.05,0.13,1.02,-2.47,1.86,-1.82
0.06,0.13,1.02,-2.90,1.59,-1.71
0.06,0.13,1.03,-3.07,1.18,-1.45
0.06,0.14,1.02,-2.99,1.40,-1.48
0.06,0.13,1.02,-3.11,1.77,-1.27
0.05,0.13,1.02,-3.31,1.98,-0.96
0.05,0.14,1.01,-3.04,2.44,-0.92
0.05,0.14,1.02,-2.90,2.31,-0.32
0.05,0.14,1.02,-2.87,2.60,-0.29
0.04,0.14,1.02,-2.55,2.44,-0.23
0.05,0.14,1.02,-2.56,2.64,-0.12
0.05,0.14,1.02,-2.73,2.17,-0.23
0.05,0.13,1.03,-2.78,1.98,-0.53
0.05,0.14,1.03,-3.13,1.85,-0.73
0.05,0.14,1.02,-3.56,1.88,-1.05
0.05,0.14,1.02,-3.92,2.02,-1.18
0.05,0.14,1.02,-4.15,2.05,-1.18
0.05,0.14,1.02,-4.58,2.70,-1.25
0.05,0.13,1.03,-4.72,2.63,-1.30
0.05,0.14,1.02,-4.95,2.99,-1.39
0.06,0.14,1.02,-5.19,2.95,-1.31
0.06,0.13,1.02,-4.99,2.96,-1.65
0.06,0.13,1.02,-4.93,2.95,-1.71
0.06,0.14,1.02,-4.60,2.79,-1.69
0.06,0.13,1.02,-4.43,2.84,-1.94
0.07,0.14,1.03,-4.18,2.73,-1.95
0.06,0.15,1.02,-4.35,2.95,-2.31
0.07,0.15,1.04,-4.18,3.04,-2.66
0.06,0.15,1.03,-4.60,3.15,-2.79
0.06,0.15,1.02,-4.40,3.15,-2.79
0.06,0.14,1.02,-4.32,3.05,-2.95
0.06,0.15,1.02,-4.47,3.18,-3.39
0.06,0.14,1.04,-4.61,3.25,-3.95
0.05,0.14,1.02,-4.46,3.25,-4.58
0.06,0.14,1.02,-4.11,3.56,-5.25
0.06,0.14,1.03,-4.15,3.68,-5.94
0.06,0.13,1.02,-3.77,4.12,-6.58
0.06,0.13,1.03,-3.66,4.31,-7.33
0.06,0.12,1.03,-3.60,4.40,-7.54
0.06,0.13,1.02,-3.92,4.00,-8.17
0.06,0.12,1.02,-4.38,3.91,-8.55
0.06,0.13,1.03,-5.05,3.63,-8.93
0.06,0.13,1.03,-5.44,3.48,-9.47
0.08,0.13,1.03,-5.95,3.45,-9.42
0.08,0.13,1.02,-6.14,3.25,-10.03
0.08,0.13,1.02,-6.34,3.59,-10.00
0.08,0.13,1.02,-6.50,3.56,-10.09
0.08,0.14,1.03,-6.32,4.00,-10.23
0.08,0.13,1.02,-6.21,4.02,-10.00
0.08,0.13,1.02,-5.89,4.12,-9.92
