acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.11,0.23,1.01,-2.47,3.80,0.85
0.11,0.23,0.99,-2.92,3.33,0.87
0.11,0.23,1.00,-3.13,3.40,0.43
0.11,0.23,1.01,-3.25,3.11,0.26
0.11,0.23,1.00,-3.24,2.85,0.05
0.11,0.23,1.01,-3.04,2.84,-0.23
0.10,0.23,1.01,-2.92,2.85,-0.32
0.10,0.23,1.00,-3.08,2.87,-0.21
0.10,0.23,1.01,-3.11,2.96,-0.38
0.11,0.22,1.01,-3.16,3.16,-0.37
0.10,0.23,1.00,-3.19,3.37,-0.79
0.11,0.22,1.01,-3.39,3.63,-1.16
0.11,0.23,1.01,-3.48,3.97,-1.53
0.11,0.22,1.01,-3.73,4.03,-1.74
0.12,0.22,1.00,-3.66,4.23,-1.53
0.12,0.22,1.01,-3.69,4.27,-1.33
0.12,0.22,1.00,-3.62,4.18,-1.02
0.13,0.22,1.00,-3.73,4.43,-0.79
0.13,0.22,1.00,-3.51,4.56,-0.43
0.13,0.23,1.00,-2.90,4.72,-0.18
0.13,0.23,1.01,-2.49,4.70,0.14
0.13,0.22,1.00,-2.20,4.60,-0.15
0.13,0.22,1.00,-1.62,4.60,-0.14
0.12,0.22,1.00,-1.27,4.15,-0.14
0.12,0.22,1.00,-0.72,3.83,-0.26
0.11,0.21,1.00,-0.29,3.77,-0.64
0.10,0.22,1.00,-0.40,3.28,-0.75
0.11,0.21,1.00,-0.53,3.40,-1.15
0.11,0.22,1.00,-0.72,3.19,-1.28
0.11,0.23,1.00,-0.79,3.01,-1.27
0.11,0.22,1.00,-0.89,3.31,-1.48
0.11,0.23,1.01,-0.99,3.33,-1.11
0.11,0.23,1.01,-1.25,3.71,-1.10
0.11,0.23,1.01,-1.34,4.05,-1.08
0.11,0.23,1.01,-1.28,3.97,-0.69
0.11,0.23,1.01,-1.39,4.00,-0.63
0.12,0.23,1.00,-1.39,3.80,-0.60
0.11,0.23,1.01,-1.44,3.47,-0.69
0.11,0.24,1.00,-1.25,3.24,-0.69
0.11,0.23,1.00,-1.10,2.63,-0.76
0.11,0.24,1.01,-0.85,2.63,-0.79
0.11,0.23,1.01,-0.89,2.21,-0.66
0.11,0.23,1.00,-0.76,1.83,-0.81
0.11,0.23,1.00,-0.49,1.97,-0.75
0.11,0.24,1.00,-0.73,1.83,-0.76
0.10,0.23,1.00,-0.64,1.83,-0.79
0.11,0.23,1.00,-0.66,1.77,-0.56
0.11,0.22,1.00,-0.69,1.91,-0.49
0.11,0.22,1.01,-0.70,2.06,-0.56
0.12,0.23,1.01,-0.78,2.05,-0.53
0.12,0.23,1.01,-0.67,2.00,-0.50
0.12,0.23,1.01,-0.93,2.18,-0.37
0.11,0.22,1.00,-0.73,2.21,-0.44
0.11,0.22,1.01,-0.72,2.18,-0.26
0.12,0.23,1.00,-0.87,2.31,-0.46
0.12,0.23,1.00,-0.72,2.27,-0.47
0.12,0.23,1.00,-0.75,2.34,-0.69
0.11,0.23,1.00,-1.02,2.49,-0.93
0.11,0.23,1.00,-1.11,2.20,-0.85
0.11,0.22,1.00,-0.93,2.27,-1.04
0.11,0.23,1.01,-0.95,2.44,-1.42
0.11,0.23,1.00,-1.11,2.32,-1.24
0.11,0.22,1.01,-1.10,2.18,-1.30
0.11,0.22,1.01,-1.25,2.23,-1.22
0.12,0.23,1.01,-1.19,2.37,-1.11
0.12,0.22,1.00,-1.08,2.55,-1.34
0.12,0.23,1.01,-1.34,2.63,-1.22
0.11,0.23,1.01,-1.19,2.76,-0.90
0.11,0.23,1.01,-1.27,2.78,-1.04
0.11,0.23,1.01,-1.25,2.81,-0.81
0.11,0.23,1.00,-1.53,3.19,-0.64
0.11,0.22,1.00,-1.88,3.30,-0.93
0.11,0.23,1.00,-1.77,3.56,-0.81
0.11,0.24,1.01,-1.89,3.18,-0.70
0.12,0.23,1.01,-1.53,3.30,-0.76
0.11,0.24,1.01,-1.53,2.89,-0.78
0.12,0.23,1.00,-1.31,2.93,-0.41
0.12,0.24,1.02,-1.30,2.56,-0.90
0.12,0.24,1.00,-1.01,2.31,-0.66
0.12,0.23,1.01,-0.44,2.61,-0.76
0.11,0.22,1.01,-0.24,2.61,-0.72
0.11,0.23,1.01,-0.29,2.73,-0.61
0.11,0.23,1.00,-0.26,2.73,-0.05
0.10,0.24,1.01,-0.63,3.01,-0.14
0.10,0.23,1.01,-1.21,3.30,0.03
0.10,0.23,1.00,-1.51,3.57,-0.12
0.10,0.24,1.01,-1.91,4.08,-0.23
0.11,0.24,1.01,-2.53,4.12,-0.63
0.11,0.24,0.99,-2.67,4.44,-0.75
0.11,0.24,1.00,-2.55,4.49,-1.11
0.11,0.24,1.00,-2.70,4.14,-1.16
