acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.12,0.23,1.01,-2.85,2.89,-0.47
0.11,0.23,1.00,-2.63,3.27,-0.35
0.11,0.23,1.00,-2.27,3.33,-0.53
0.11,0.22,1.00,-2.05,3.44,-0.53
0.10,0.23,1.01,-1.83,3.79,0.03
0.10,0.22,1.00,-1.82,3.74,0.06
0.11,0.22,1.01,-2.20,3.83,0.60
0.11,0.23,1.01,-2.72,4.05,0.58
0.11,0.23,1.01,-3.13,4.35,0.40
0.11,0.23,1.01,-3.66,4.56,0.17
0.11,0.23,1.00,-3.92,4.35,-0.11
0.11,0.24,1.01,-4.03,4.31,-0.38
0.11,0.24,1.00,-3.92,4.06,-0.96
0.11,0.24,1.01,-3.85,3.83,-0.96
0.12,0.24,1.00,-3.63,3.66,-1.22
0.12,0.24,1.00,-3.65,3.56,-1.33
0.12,0.23,1.01,-3.02,2.99,-1.51
0.12,0.23,1.00,-2.78,2.82,-1.16
0.13,0.23,1.00,-2.27,2.67,-1.02
0.13,0.23,1.00,-2.14,2.46,-0.76
0.12,0.22,1.01,-1.76,2.49,-0.52
0.12,0.22,1.00,-1.66,2.11,-0.63
0.12,0.22,1.01,-1.63,2.17,-0.61
0.12,0.22,1.00,-1.80,2.26,-0.89
0.11,0.22,1.01,-1.95,2.26,-0.60
0.11,0.22,1.00,-2.14,2.26,-1.05
0.11,0.22,1.01,-2.50,2.35,-1.10
0.11,0.22,1.01,-2.50,2.55,-1.08
0.11,0.23,1.00,-2.58,2.43,-1.31
0.11,0.22,1.01,-2.38,2.49,-1.33
0.12,0.22,1.00,-2.23,2.47,-1.21
0.11,0.23,1.00,-2.21,2.81,-1.33
0.11,0.23,1.00,-1.88,2.82,-1.50
0.11,0.22,1.00,-1.79,2.96,-1.89
0.12,0.23,1.00,-1.77,2.81,-2.08
0.11,0.22,0.99,-1.60,2.73,-1.80
0.11,0.23,1.01,-1.66,2.29,-1.86
0.12,0.23,1.00,-2.14,2.29,-1.79
