acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.11,0.23,1.01,-2.05,2.35,0.15
0.11,0.22,1.01,-1.92,2.40,-0.20
0.10,0.22,1.01,-2.11,2.55,-0.26
0.11,0.23,1.01,-1.97,2.43,-0.40
0.10,0.21,1.01,-2.29,2.58,-0.32
0.11,0.22,1.00,-2.29,2.56,-0.41
0.11,0.22,1.00,-2.35,2.58,-0.35
0.10,0.22,1.00,-2.53,2.93,-0.20
0.11,0.23,1.01,-2.66,2.73,0.03
0.11,0.23,1.01,-3.01,2.63,0.05
0.11,0.23,1.01,-3.01,2.52,0.26
0.11,0.23,1.01,-3.22,2.52,0.11
0.12,0.24,1.00,-2.96,2.53,0.50
0.11,0.23,1.00,-3.25,2.60,0.11
0.12,0.24,1.00,-2.89,2.47,0.37
0.12,0.23,1.00,-2.72,2.20,0.32
0.11,0.24,1.01,-2.53,2.43,0.29
0.11,0.23,1.01,-2.56,2.14,0.20
0.12,0.23,1.00,-2.50,2.02,0.37
0.11,0.23,1.00,-2.34,1.80,0.12
0.11,0.23,1.00,-2.41,1.65,0.15
0.12,0.23,1.00,-2.20,1.76,0.17
0.11,0.23,1.01,-2.18,1.73,-0.11
0.12,0.23,1.00,-2.15,1.27,0.00
0.12,0.22,1.00,-2.08,1.82,-0.06
0.12,0.22,1.00,-2.14,1.89,0.23
0.12,0.23,1.00,-2.31,1.92,0.18
0.11,0.22,1.00,-2.31,1.80,0.18
0.12,0.22,1.00,-2.20,1.92,0.21
0.12,0.23,1.01,-2.21,1.83,0.14
0.11,0.23,1.00,-2.05,2.24,0.09
0.12,0.22,1.01,-2.05,2.02,0.15
0.12,0.23,1.01,-1.98,1.86,-0.11
0.12,0.23,1.01,-2.08,2.17,-0.20
0.12,0.23,1.00,-1.97,2.03,-0.37
0.12,0.23,1.00,-1.88,2.05,-0.43
0.12,0.23,1.01,-2.03,2.14,-0.64
0.12,0.23,1.00,-2.21,1.83,-0.63
0.12,0.22,1.00,-2.40,2.06,-0.78
0.12,0.23,1.01,-2.27,1.92,-0.81
0.12,0.22,1.01,-2.11,1.79,-0.87
0.12,0.23,1.01,-2.06,1.85,-0.81
0.12,0.23,1.01,-1.95,2.15,-0.89
0.12,0.22,1.00,-2.18,1.95,-0.78
0.11,0.23,1.00,-2.24,2.18,-0.85
0.12,0.23,0.99,-2.37,2.27,-0.78
0.12,0.23,0.99,-2.49,2.26,-0.53
0.11,0.23,1.00,-2.56,2.49,-0.75
0.12,0.23,1.01,-2.50,2.32,-0.43
0.12,0.23,1.01,-2.44,2.66,-0.46
0.11,0.23,1.00,-2.44,2.35,-0.56
0.12,0.23,1.01,-2.43,2.17,-0.35
0.12,0.23,1.00,-2.12,2.58,-0.41
0.12,0.23,1.00,-2.03,2.52,-0.23
0.12,0.22,1.01,-1.95,2.46,-0.41
0.12,0.22,1.00,-1.66,2.38,-0.11
0.11,0.23,1.01,-1.86,2.44,-0.09
0.11,0.23,1.01,-2.00,2.38,-0.17
0.11,0.23,1.01,-2.24,2.95,0.03
0.11,0.23,1.00,-2.32,3.16,-0.02
0.11,0.23,1.00,-2.52,3.48,-0.27
0.11,0.23,1.00,-2.60,3.57,-0.76
0.11,0.23,1.01,-2.89,3.76,-0.93
0.11,0.22,1.00,-3.10,3.76,-1.37
0.12,0.23,1.01,-3.08,3.71,-1.51
0.12,0.23,1.00,-3.16,3.51,-1.57
0.13,0.23,1.00,-3.05,3.44,-1.77
0.12,0.22,1.00,-2.90,3.36,-1.47
0.13,0.23,1.00,-2.49,3.16,-1.19
0.13,0.23,1.00,-2.38,3.21,-0.98
0.13,0.23,1.01,-1.97,3.21,-0.73
0.13,0.23,1.00,-1.60,3.34,-0.64
0.12,0.23,1.00,-1.56,3.37,-0.58
0.12,0.22,1.00,-1.65,3.18,-0.85
0.12,0.22,1.01,-1.88,2.81,-0.98
0.12,0.22,1.00,-2.12,2.85,-1.25
0.12,0.22,1.00,-2.12,2.43,-1.30
0.12,0.22,1.01,-1.95,2.38,-1.47
0.11,0.22,1.01,-1.79,2.41,-1.68
0.11,0.22,1.00,-1.63,2.70,-1.79
0.11,0.23,1.00,-1.47,2.89,-1.82
0.11,0.22,1.01,-1.54,3.10,-1.62
0.11,0.22,1.00,-1.82,3.31,-1.37
0.11,0.22,1.00,-2.09,3.73,-1.22
0.12,0.23,1.01,-2.40,3.60,-0.99
0.12,0.22,1.00,-2.31,3.86,-1.01
0.12,0.22,1.00,-2.38,3.69,-1.01
0.11,0.23,1.00,-2.23,3.54,-1.16
0.11,0.23,1.00,-2.37,3.50,-1.47
0.12,0.22,1.00,-2.26,3.31,-1.54
0.11,0.23,1.00,-2.06,2.92,-1.63
0.11,0.23,1.00,-2.15,2.84,-1.63
0.11,0.23,1.01,-2.08,3.01,-1.69
0.11,0.22,1.00,-1.89,2.90,-1.60
0.11,0.23,1.01,-2.06,2.56,-1.44
0.11,0.23,1.00,-1.95,3.05,-1.33
0.12,0.23,1.00,-1.94,2.73,-1.10
0.12,0.23,1.01,-2.09,3.15,-0.98
0.11,0.22,1.00,-2.03,3.13,-1.10
0.12,0.23,1.02,-2.34,3.15,-0.79
0.12,0.23,1.01,-2.26,3.40,-0.75
0.11,0.22,1.00,-2.34,3.45,-0.85
0.11,0.23,1.01,-2.32,3.22,-0.67
0.11,0.22,1.00,-2.27,3.48,-0.67
0.11,0.23,1.01,-2.35,3.21,-0.60
0.11,0.23,1.00,-2.23,3.10,-0.50
0.11,0.23,1.01,-2.50,3.08,-0.72
0.11,0.23,1.01,-2.41,3.04,-0.85
0.11,0.23,1.00,-2.35,3.05,-0.73
0.12,0.23,1.00,-2.23,2.95,-0.61
0.11,0.23,1.00,-2.12,3.13,-0.87
0.11,0.23,1.01,-2.20,3.19,-0.64
0.12,0.23,1.01,-2.24,3.16,-0.79
0.12,0.23,1.00,-2.11,3.01,-0.63
0.12,0.23,1.01,-2.32,2.81,-0.73
0.11,0.23,0.99,-2.32,2.81,-0.61
0.12,0.23,1.01,-2.27,2.90,-0.69
0.11,0.23,1.00,-2.44,2.72,-0.89
0.11,0.23,1.01,-2.29,2.96,-0.69
0.11,0.22,1.01,-2.37,2.82,-0.72
0.12,0.23,1.01,-2.15,2.79,-0.73
0.11,0.23,1.01,-2.41,2.99,-0.92
0.12,0.22,1.00,-2.26,2.81,-0.78
0.11,0.22,1.00,-2.23,2.58,-0.87
0.11,0.22,1.01,-2.35,2.40,-0.66
0.12,0.23,1.01,-2.46,2.47,-0.61
0.11,0.23,1.00,-2.46,2.32,-0.73
0.12,0.23,1.00,-2.53,2.41,-0.47
0.11,0.23,1.00,-2.63,2.56,-0.58
0.11,0.23,1.01,-2.44,2.44,-0.40
0.11,0.23,1.00,-2.31,2.82,-0.41
0.11,0.22,1.01,-2.29,2.73,-0.52
0.12,0.23,1.01,-2.14,2.76,-0.49
0.11,0.23,1.00,-2.37,2.63,-0.27
0.12,0.22,1.00,-2.03,2.53,-0.50
0.12,0.22,1.00,-2.41,2.46,-0.35
0.11,0.22,1.01,-2.56,2.40,-0.49
0.11,0.22,1.00,-2.35,2.46,-0.43
0.11,0.23,1.01,-2.44,2.64,-0.32
0.11,0.22,1.00,-2.38,2.66,-0.31
0.12,0.22,1.01,-2.26,2.29,-0.23
0.11,0.23,1.01,-2.21,2.35,-0.20
0.11,0.23,0.99,-2.03,2.35,0.06
0.11,0.22,1.00,-1.97,2.44,-0.03
0.11,0.22,1.01,-2.23,2.23,-0.08
0.12,0.22,1.01,-2.27,2.35,0.12
0.12,0.22,1.01,-2.14,2.18,0.02
0.11,0.22,1.01,-2.46,2.27,-0.24
0.12,0.22,1.00,-2.43,2.29,-0.06
