acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.12,0.22,1.01,-3.83,1.50,-0.08
0.11,0.22,1.00,-3.80,1.27,-0.26
0.11,0.22,1.00,-3.71,1.34,-0.43
0.12,0.22,1.00,-4.05,1.10,-0.44
0.12,0.22,1.00,-3.80,1.10,-0.50
0.11,0.21,1.00,-3.82,1.04,-0.61
0.12,0.22,1.01,-3.88,1.02,-0.37
0.11,0.22,1.01,-3.83,1.25,-0.58
0.12,0.23,1.00,-3.92,1.28,-0.40
0.12,0.23,1.00,-4.00,1.47,-0.08
0.12,0.22,1.00,-4.02,1.59,0.29
0.12,0.22,1.01,-4.09,1.51,0.34
0.12,0.22,1.00,-3.85,1.63,0.58
0.12,0.22,1.00,-4.29,2.00,0.73
0.12,0.22,1.00,-4.29,2.17,0.43
0.13,0.23,1.01,-4.63,2.09,0.63
0.12,0.22,1.00,-4.61,1.83,0.44
0.12,0.22,1.01,-4.26,2.14,0.34
0.12,0.23,1.00,-4.03,2.24,0.38
0.13,0.22,1.00,-3.51,2.52,0.21
0.13,0.23,1.00,-3.31,2.23,0.38
0.13,0.22,0.99,-3.08,2.38,0.23
0.13,0.22,1.00,-2.75,2.08,0.12
0.13,0.21,1.00,-2.82,2.38,0.02
0.13,0.22,1.01,-2.50,2.32,0.31
0.13,0.22,1.00,-2.32,2.40,0.18
0.12,0.21,1.00,-2.75,2.29,0.44
0.13,0.22,1.01,-2.99,2.55,0.50
0.12,0.22,1.02,-3.18,2.81,0.60
0.12,0.22,1.00,-3.31,3.25,0.27
0.12,0.22,0.99,-3.54,3.69,0.15
0.12,0.22,1.00,-3.91,3.77,-0.12
0.12,0.22,1.00,-4.18,4.12,-0.55
0.12,0.22,0.99,-4.15,3.86,-0.93
0.12,0.22,1.00,-4.26,3.76,-1.10
0.13,0.22,1.00,-4.32,3.51,-1.54
0.13,0.22,1.00,-3.94,3.27,-1.83
0.13,0.22,0.99,-3.94,2.92,-1.91
0.13,0.22,1.00,-3.66,2.76,-1.65
0.13,0.21,1.00,-3.59,2.53,-1.79
0.14,0.21,1.00,-3.28,2.60,-1.60
0.13,0.21,1.00,-3.04,2.41,-1.60
0.13,0.21,1.00,-3.01,2.44,-1.59
0.12,0.21,1.01,-2.81,2.60,-1.47
0.12,0.21,0.99,-2.99,2.44,-1.56
0.12,0.21,1.00,-2.70,2.64,-1.16
0.12,0.20,1.00,-2.98,2.55,-1.31
0.12,0.20,1.00,-2.87,2.84,-1.40
0.11,0.20,1.00,-2.67,2.98,-1.07
0.12,0.20,1.00,-2.67,3.22,-1.01
0.11,0.21,1.00,-2.47,3.50,-0.98
0.11,0.21,0.99,-2.50,3.66,-0.75
0.11,0.21,1.01,-2.58,4.05,-0.69
0.12,0.21,1.00,-2.75,4.27,-0.84
0.12,0.21,1.00,-2.76,4.60,-0.61
0.12,0.21,1.01,-2.61,4.43,-0.75
0.11,0.22,1.01,-2.70,4.79,-0.85
0.11,0.21,1.00,-2.27,4.84,-0.53
0.11,0.21,1.01,-2.27,4.66,-0.69
0.11,0.21,1.01,-2.44,4.89,-0.92
0.12,0.21,1.01,-2.20,4.95,-0.69
0.12,0.21,1.00,-2.08,4.58,-0.98
0.12,0.21,1.01,-2.03,5.02,-0.58
0.12,0.22,1.01,-1.88,4.85,-0.64
0.12,0.21,1.01,-1.56,5.01,-0.34
0.12,0.21,1.00,-1.69,4.87,-0.21
