acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.05,0.13,1.03,-15.73,6.78,-1.48
0.04,0.13,1.02,-15.45,6.27,-0.92
0.04,0.14,1.03,-15.24,5.88,-0.41
0.04,0.16,1.03,-14.38,6.53,-0.21
0.05,0.15,1.02,-13.15,6.90,-0.41
0.05,0.15,1.01,-12.02,6.76,-0.89
0.05,0.14,1.01,-10.17,6.31,-0.84
0.04,0.13,1.00,-8.47,5.40,-0.32
0.04,0.12,1.00,-7.40,4.40,-0.49
0.03,0.12,1.00,-6.98,3.97,-0.61
0.03,0.10,0.98,-6.56,3.19,-0.82
0.03,0.10,0.99,-6.87,2.61,-1.02
0.04,0.11,1.00,-7.04,2.05,-1.39
0.03,0.11,1.00,-7.51,1.91,-1.10
0.05,0.11,0.99,-8.00,1.57,-0.67
0.05,0.11,1.00,-8.79,2.56,-0.43
0.05,0.11,1.00,-9.31,3.69,-0.79
0.05,0.10,1.00,-9.40,3.91,0.05
0.04,0.10,1.01,-9.73,3.95,0.72
0.04,0.11,1.00,-10.17,3.91,0.98
0.05,0.11,1.01,-10.44,3.22,1.33
0.04,0.11,1.01,-10.37,2.61,1.53
0.04,0.11,1.02,-9.98,1.91,1.18
0.04,0.11,1.01,-9.13,0.46,1.24
0.04,0.12,1.01,-8.00,-0.78,0.73
0.05,0.12,1.02,-6.66,-1.51,0.37
0.06,0.12,1.02,-5.51,-2.26,-0.03
0.06,0.12,1.01,-4.46,-2.38,-0.79
0.06,0.11,1.02,-3.21,-2.61,-0.93
0.06,0.11,1.01,-2.70,-3.16,-0.75
0.06,0.11,1.02,-2.75,-3.11,-1.01
0.06,0.11,1.02,-2.95,-2.38,-1.01
0.05,0.10,1.03,-3.50,-2.49,-0.72
0.06,0.11,1.02,-3.53,-2.02,-0.87
0.06,0.11,1.03,-3.86,-1.59,-0.81
0.06,0.11,1.04,-4.09,-0.81,-1.44
0.05,0.10,1.03,-4.37,-0.03,-1.57
0.05,0.11,1.03,-4.09,0.24,-1.60
0.05,0.11,1.03,-4.09,0.69,-1.73
