acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.13,0.23,1.01,-1.95,2.00,-0.89
0.14,0.23,1.00,-2.12,1.73,-0.95
0.13,0.22,1.01,-2.29,2.18,-0.92
0.13,0.23,1.00,-2.20,2.08,-0.73
0.13,0.22,0.99,-2.53,2.38,-0.61
0.13,0.22,1.00,-2.43,2.46,-0.61
0.14,0.22,1.00,-2.44,2.63,-0.63
0.14,0.23,1.00,-2.47,2.60,-0.53
0.13,0.23,1.01,-2.56,2.27,-0.26
0.13,0.23,1.01,-2.38,2.35,-0.49
0.13,0.24,1.01,-2.27,2.15,-0.21
0.14,0.23,1.01,-2.17,2.06,0.02
0.13,0.23,1.01,-2.02,2.35,-0.17
0.13,0.23,1.01,-1.66,2.46,-0.38
0.13,0.22,1.00,-1.19,2.35,-0.27
0.12,0.22,1.00,-1.16,2.41,-0.08
0.13,0.22,1.00,-1.27,2.50,-0.05
0.13,0.22,1.00,-1.44,2.90,0.15
0.13,0.23,1.01,-1.69,2.60,0.09
0.13,0.23,1.00,-2.20,3.07,0.02
0.12,0.23,1.01,-2.56,3.08,-0.24
0.13,0.24,1.00,-2.82,3.25,-0.38
0.13,0.24,1.00,-2.92,3.54,-0.96
0.13,0.24,1.00,-2.93,3.47,-1.27
0.13,0.24,1.00,-2.87,3.48,-1.33
0.14,0.24,1.01,-2.52,3.85,-1.39
0.15,0.24,1.00,-2.20,3.13,-1.39
0.14,0.24,0.99,-2.18,3.22,-1.36
0.15,0.24,1.00,-2.27,3.11,-1.13
0.14,0.24,0.99,-2.05,2.79,-1.15
0.15,0.23,1.00,-2.17,2.49,-0.96
0.15,0.23,1.00,-1.92,2.09,-1.05
0.14,0.23,1.00,-1.92,1.56,-1.19
0.14,0.23,1.01,-1.71,1.62,-1.34
0.14,0.22,1.00,-1.54,1.45,-1.73
0.14,0.22,0.99,-1.42,1.34,-1.94
0.14,0.22,1.00,-1.33,1.80,-2.11
0.14,0.22,1.00,-1.65,2.14,-2.24
0.14,0.22,1.00,-1.77,2.35,-2.23
0.14,0.21,1.00,-2.18,2.67,-2.02
0.14,0.22,1.01,-2.55,2.87,-2.02
0.14,0.22,1.00,-2.78,2.98,-1.80
0.14,0.22,1.01,-2.67,2.98,-1.86
0.13,0.22,0.99,-2.58,3.31,-1.79
0.14,0.23,1.00,-2.37,3.19,-1.95
0.13,0.22,0.99,-2.26,3.13,-1.97
0.13,0.23,1.00,-2.26,3.15,-2.06
0.13,0.23,1.00,-2.15,2.49,-2.27
0.13,0.23,1.00,-2.05,2.64,-2.53
0.13,0.22,1.00,-2.05,2.44,-2.53
0.13,0.23,0.99,-2.18,2.44,-2.70
0.13,0.22,0.99,-2.27,2.15,-2.72
0.13,0.24,1.01,-2.26,2.35,-2.66
0.13,0.23,1.00,-2.24,2.69,-2.29
0.13,0.23,1.02,-2.32,2.38,-2.26
0.14,0.23,1.01,-2.53,2.70,-2.06
0.13,0.22,1.00,-2.50,3.07,-1.92
0.13,0.22,1.00,-2.50,3.39,-1.62
0.13,0.22,1.00,-2.35,3.27,-1.57
0.12,0.22,1.00,-2.38,3.60,-1.54
0.13,0.22,1.00,-2.34,3.37,-1.57
0.12,0.21,1.01,-2.52,3.11,-1.48
0.13,0.22,1.00,-2.34,3.25,-1.60
0.13,0.22,1.01,-2.34,2.99,-1.39
0.12,0.23,1.00,-2.50,2.85,-1.40
0.12,0.22,1.00,-2.37,3.04,-1.34
0.13,0.23,1.01,-2.41,3.02,-1.27
0.13,0.23,1.01,-2.32,3.36,-1.19
0.13,0.23,1.00,-2.49,3.63,-1.02
0.13,0.23,1.00,-2.46,3.62,-0.98
0.12,0.23,1.01,-2.21,3.82,-0.76
