acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.13,0.22,1.01,-2.70,2.87,-0.26
0.13,0.23,1.01,-2.44,2.70,-0.18
0.13,0.22,1.00,-2.53,2.38,-0.15
0.13,0.22,1.01,-2.23,2.41,0.38
0.13,0.22,1.01,-2.18,2.12,0.27
0.13,0.22,1.00,-2.27,2.27,0.31
0.13,0.22,1.01,-2.17,2.12,0.15
0.13,0.22,1.01,-2.29,2.12,0.02
0.13,0.22,1.00,-2.09,2.14,-0.12
0.13,0.21,1.00,-2.20,2.23,-0.15
0.13,0.22,1.00,-2.08,2.23,-0.23
0.13,0.22,1.00,-2.12,2.41,-0.09
0.13,0.22,1.00,-1.98,2.40,-0.05
0.13,0.21,1.01,-2.14,2.24,0.11
0.13,0.22,1.00,-2.12,2.44,0.31
0.13,0.22,1.01,-2.09,2.35,0.43
0.13,0.21,1.00,-1.85,2.43,0.32
0.13,0.21,1.00,-1.60,2.50,0.05
0.13,0.21,1.01,-1.82,2.55,-0.02
0.13,0.21,1.01,-1.79,2.66,0.05
0.13,0.21,1.00,-1.86,2.38,-0.12
0.13,0.21,1.01,-2.15,2.55,-0.17
0.13,0.22,1.01,-1.98,2.47,-0.26
0.13,0.22,1.00,-2.23,2.31,-0.40
0.13,0.22,1.01,-2.08,2.69,-0.76
0.13,0.21,1.00,-2.14,2.43,-0.69
0.14,0.22,1.00,-2.02,2.85,-0.92
0.14,0.21,1.00,-1.63,2.61,-1.07
0.13,0.21,1.00,-1.77,2.41,-1.25
0.12,0.21,0.99,-1.63,2.47,-1.31
0.12,0.21,1.00,-1.51,2.09,-1.27
0.12,0.20,1.00,-1.57,2.47,-1.13
0.13,0.21,1.00,-1.59,2.43,-1.22
0.13,0.21,1.01,-1.57,2.41,-1.11
0.13,0.21,1.00,-1.83,2.82,-1.11
0.13,0.22,1.01,-1.68,2.84,-1.11
0.13,0.22,1.00,-2.00,3.22,-0.99
0.14,0.21,1.00,-2.00,3.28,-1.08
0.13,0.22,1.00,-2.34,3.25,-1.16
0.13,0.21,1.01,-2.17,3.30,-0.61
0.14,0.22,1.01,-2.05,3.24,-0.63
0.12,0.22,1.00,-1.80,3.21,-0.61
0.14,0.22,1.00,-1.86,3.19,-0.53
0.13,0.22,1.01,-1.59,3.37,-0.55
0.12,0.21,1.01,-1.42,3.28,-0.21
0.12,0.22,1.00,-1.34,3.04,-0.37
0.12,0.22,1.01,-1.44,3.02,-0.06
0.12,0.23,1.02,-1.63,2.96,-0.20
0.12,0.22,1.01,-1.85,3.15,-0.14
0.12,0.22,1.01,-1.97,2.87,-0.47
0.12,0.22,1.02,-2.06,3.27,-0.70
0.12,0.22,1.00,-2.05,3.40,-1.01
0.12,0.22,1.00,-1.88,3.44,-1.16
0.13,0.22,1.00,-1.69,3.65,-1.40
0.13,0.22,1.00,-1.80,3.07,-1.80
0.13,0.21,1.01,-1.63,3.02,-1.63
