acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.13,0.24,1.01,-2.24,3.01,0.58
0.13,0.24,1.00,-2.05,2.79,0.55
0.14,0.23,1.00,-1.91,2.78,0.15
0.13,0.23,1.01,-2.03,2.66,0.12
0.13,0.23,1.00,-1.80,2.52,-0.06
0.13,0.23,1.01,-1.66,2.53,-0.08
0.13,0.23,1.00,-1.79,2.37,-0.29
0.13,0.23,1.00,-1.74,2.49,-0.20
0.13,0.23,1.00,-1.92,2.66,-0.27
0.13,0.23,0.99,-1.88,2.63,-0.18
0.13,0.23,1.01,-1.73,2.58,0.00
0.13,0.23,1.00,-2.02,2.66,0.02
0.13,0.23,1.01,-2.09,2.95,-0.20
0.13,0.23,1.00,-1.92,2.85,-0.14
0.13,0.23,1.01,-2.06,2.90,-0.38
0.13,0.23,1.01,-2.12,2.96,-0.56
0.13,0.23,1.00,-1.98,2.93,-0.41
0.13,0.23,1.00,-2.21,2.98,-0.75
0.14,0.23,1.01,-2.20,2.79,-0.96
0.14,0.23,1.02,-2.23,2.56,-1.05
0.13,0.23,1.00,-2.14,2.67,-1.22
0.13,0.24,1.00,-2.21,2.31,-1.37
0.14,0.23,1.00,-1.97,2.47,-1.42
0.13,0.23,1.00,-1.91,2.55,-1.59
0.13,0.23,1.00,-1.79,2.24,-1.40
0.13,0.23,0.99,-1.79,2.32,-1.51
0.13,0.23,1.00,-1.88,2.49,-1.36
0.13,0.22,1.00,-1.88,2.37,-1.31
0.13,0.22,1.01,-1.92,2.58,-1.36
0.13,0.23,1.01,-2.21,2.84,-1.21
0.13,0.22,1.00,-2.38,2.82,-1.25
0.13,0.23,1.00,-2.29,3.15,-1.40
0.13,0.23,1.00,-2.18,3.15,-1.15
0.13,0.23,1.00,-1.98,3.33,-1.25
0.13,0.24,1.00,-1.95,3.13,-0.99
0.12,0.23,1.01,-1.69,3.01,-0.87
0.13,0.23,1.01,-1.68,2.98,-0.81
0.13,0.23,1.01,-1.73,2.87,-0.81
0.13,0.23,1.02,-1.60,3.13,-0.49
0.13,0.22,1.00,-1.57,3.24,-0.40
0.12,0.23,1.01,-1.73,3.10,-0.09
0.12,0.23,1.00,-1.88,3.28,-0.03
0.12,0.23,1.01,-2.29,3.10,0.20
0.12,0.24,1.00,-2.31,3.40,0.17
0.12,0.24,1.01,-2.41,3.63,-0.29
0.12,0.24,1.01,-2.32,3.77,-0.38
0.12,0.23,1.00,-2.55,3.60,-0.72
0.12,0.24,1.01,-2.34,3.33,-1.44
0.12,0.23,1.01,-2.06,2.99,-1.82
0.13,0.23,1.01,-2.06,2.78,-1.85
0.13,0.23,1.01,-1.97,2.50,-1.91
0.13,0.24,1.00,-2.06,2.17,-1.85
0.14,0.23,0.99,-1.94,2.32,-1.50
0.14,0.23,1.00,-1.77,2.26,-1.28
0.14,0.23,1.01,-1.68,2.55,-0.89
0.14,0.22,1.00,-1.79,2.72,-0.31
0.14,0.23,1.01,-1.59,3.08,-0.05
0.14,0.23,1.00,-1.66,3.11,0.05
0.13,0.23,1.00,-1.79,3.42,0.15
0.13,0.23,1.00,-1.88,2.92,-0.20
0.12,0.23,1.01,-1.80,2.98,-0.38
0.12,0.23,1.00,-1.65,2.58,-0.50
0.13,0.22,1.00,-1.68,2.61,-0.95
0.12,0.23,1.00,-1.47,2.35,-1.08
0.13,0.23,1.00,-1.47,2.23,-1.19
0.12,0.23,1.01,-1.44,2.37,-1.45
0.12,0.23,1.00,-1.66,2.47,-1.51
0.13,0.23,1.01,-1.50,2.56,-1.28
0.13,0.23,1.01,-1.68,2.70,-1.34
0.13,0.23,1.00,-1.63,3.04,-0.89
0.13,0.22,1.00,-1.80,3.22,-0.73
0.13,0.23,1.01,-2.15,3.25,-0.63
0.13,0.23,1.00,-1.98,3.08,-0.53
0.13,0.23,1.00,-2.20,3.42,-0.53
0.13,0.23,1.01,-2.08,3.39,-0.64
0.12,0.24,1.01,-2.03,3.37,-0.52
0.12,0.23,1.01,-2.02,3.42,-0.63
0.13,0.23,1.01,-1.80,3.27,-0.63
0.13,0.23,1.00,-1.86,3.05,-0.73
0.13,0.23,1.01,-1.51,3.16,-0.93
0.13,0.23,1.01,-1.62,2.99,-1.10
0.13,0.23,1.00,-1.56,3.22,-0.82
0.13,0.23,1.00,-1.51,2.95,-0.82
0.13,0.24,0.99,-1.51,2.90,-0.95
0.13,0.23,1.00,-1.50,3.27,-0.82
0.13,0.24,1.01,-1.31,2.96,-0.52
0.13,0.23,1.01,-1.62,3.33,-0.76
0.13,0.23,1.00,-1.60,3.36,-0.60
0.13,0.23,1.00,-1.62,3.40,-0.75
0.12,0.23,1.00,-1.82,3.51,-0.58
0.13,0.23,1.00,-1.89,3.33,-0.67
0.12,0.22,1.00,-1.73,3.37,-0.73
0.13,0.22,1.00,-1.74,3.34,-0.70
0.13,0.23,1.00,-1.82,3.37,-0.79
0.13,0.24,1.00,-1.79,3.27,-0.70
0.13,0.23,1.00,-1.86,3.24,-0.92
0.13,0.23,1.00,-1.68,3.45,-0.92
0.13,0.23,1.00,-1.68,3.27,-0.76
0.12,0.23,1.01,-1.76,3.36,-1.01
0.13,0.23,1.00,-1.57,3.19,-0.85
0.12,0.24,1.00,-1.60,3.24,-1.11
0.13,0.23,1.00,-1.69,3.11,-0.82
0.12,0.23,0.99,-1.62,3.37,-0.82
0.12,0.23,1.01,-1.59,3.30,-0.78
0.13,0.23,1.00,-1.62,3.27,-0.63
0.12,0.22,0.99,-1.54,3.63,-0.69
0.12,0.23,1.00,-1.60,3.40,-0.73
0.13,0.23,1.00,-1.76,3.50,-0.78
0.12,0.23,1.00,-1.62,3.53,-0.64
0.13,0.23,1.01,-1.74,3.74,-0.61
0.12,0.24,1.00,-1.69,3.39,-0.76
0.13,0.23,1.00,-1.65,3.56,-0.58
0.12,0.23,1.01,-1.79,3.69,-0.60
0.13,0.23,1.01,-1.68,3.62,-0.49
0.12,0.23,1.00,-1.47,3.40,-0.47
0.13,0.23,1.00,-1.54,3.71,-0.53
0.12,0.23,0.99,-1.53,3.66,-0.44
0.13,0.23,1.02,-1.40,3.68,-0.56
0.13,0.23,1.00,-1.42,3.83,-0.21
0.13,0.23,1.00,-1.45,3.68,-0.31
0.13,0.23,1.00,-1.51,3.79,-0.14
0.12,0.23,1.00,-1.54,3.77,-0.23
0.13,0.24,1.01,-1.56,3.63,-0.15
