acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.12,0.22,1.01,-1.98,3.24,-0.29
0.12,0.23,1.01,-2.26,3.59,-0.67
0.12,0.23,1.00,-2.43,3.28,-1.07
0.13,0.23,1.01,-2.40,3.48,-1.51
0.12,0.23,1.01,-2.29,3.04,-1.69
0.13,0.24,1.01,-2.18,3.05,-1.74
0.13,0.23,1.01,-2.00,2.89,-1.91
0.13,0.23,1.01,-1.98,2.58,-1.71
0.13,0.24,1.01,-1.59,2.44,-1.45
0.14,0.24,0.99,-1.39,2.53,-1.28
0.14,0.23,1.00,-1.24,2.61,-1.05
0.13,0.23,1.00,-1.08,2.24,-0.78
0.13,0.23,1.01,-0.99,2.61,-0.81
0.13,0.22,1.00,-1.33,2.50,-0.66
0.12,0.22,1.01,-1.27,2.32,-0.52
0.12,0.23,1.00,-1.37,2.52,-0.56
0.12,0.23,1.01,-1.53,2.38,-0.76
0.13,0.22,1.00,-1.59,2.81,-0.93
0.12,0.22,1.01,-1.83,2.69,-0.98
0.12,0.23,1.00,-1.79,2.92,-0.99
0.12,0.23,1.00,-2.05,3.02,-1.37
0.12,0.23,1.00,-1.94,2.90,-1.31
0.11,0.23,1.01,-1.97,3.02,-1.40
0.12,0.23,1.00,-1.97,3.30,-1.36
0.12,0.22,1.00,-1.86,3.05,-1.24
0.12,0.23,1.00,-1.71,3.40,-1.47
0.12,0.22,1.00,-1.79,3.10,-1.40
0.12,0.22,1.01,-1.57,3.25,-1.53
0.12,0.22,1.00,-1.47,3.37,-1.30
0.11,0.22,1.01,-1.30,3.37,-1.11
0.12,0.23,1.00,-1.73,3.80,-1.24
0.12,0.23,1.01,-1.85,3.54,-1.15
0.12,0.23,1.00,-1.91,3.51,-1.04
0.12,0.22,1.01,-2.41,3.54,-1.04
0.13,0.22,1.01,-2.40,3.28,-0.93
0.12,0.23,1.00,-2.29,3.19,-0.98
0.12,0.23,1.00,-2.17,2.98,-1.04
0.12,0.23,1.00,-1.95,2.90,-1.18
0.12,0.23,1.01,-1.76,2.89,-0.98
0.13,0.23,1.01,-1.65,3.02,-1.33
0.12,0.23,1.01,-1.56,2.95,-1.04
0.12,0.23,1.00,-1.62,3.11,-1.24
0.13,0.22,1.00,-1.77,3.25,-1.16
0.12,0.23,1.01,-2.14,3.34,-1.05
0.12,0.22,1.01,-2.09,3.31,-0.96
0.12,0.22,1.02,-2.12,3.19,-0.81
0.12,0.23,1.01,-2.34,3.19,-0.78
0.13,0.23,1.00,-2.17,3.53,-0.96
0.12,0.23,1.01,-2.15,3.60,-0.98
0.13,0.23,1.00,-1.89,3.28,-0.95
0.12,0.23,1.00,-1.94,3.24,-0.96
0.12,0.23,1.00,-1.94,3.07,-1.37
0.12,0.23,1.00,-2.08,3.01,-1.22
0.12,0.23,1.01,-2.20,2.90,-1.08
0.13,0.23,1.00,-2.21,2.72,-1.18
0.12,0.23,1.01,-2.32,2.96,-1.05
0.12,0.23,1.00,-2.08,3.19,-1.13
0.12,0.23,1.00,-2.21,3.01,-1.08
0.12,0.22,1.00,-2.00,3.22,-0.98
0.12,0.23,1.01,-2.14,3.05,-1.30
0.12,0.22,1.00,-2.15,2.93,-1.01
0.12,0.22,1.00,-2.43,2.92,-0.98
0.12,0.23,1.00,-2.46,2.98,-0.95
0.12,0.22,1.00,-2.31,2.99,-0.84
0.12,0.22,1.00,-2.21,3.02,-0.73
0.12,0.23,1.00,-2.29,2.95,-0.82
0.12,0.23,1.00,-2.31,2.72,-0.89
0.12,0.23,1.01,-2.08,2.93,-0.47
0.12,0.22,1.00,-2.20,3.02,-0.35
0.11,0.22,1.01,-2.12,2.99,-0.66
0.12,0.23,1.00,-2.15,3.01,-0.55
0.12,0.23,1.01,-2.38,2.70,-0.47
0.12,0.23,1.00,-2.70,2.69,-0.38
0.12,0.23,1.00,-2.60,2.99,-0.37
0.12,0.23,1.00,-2.69,3.01,-0.47
0.12,0.23,0.99,-2.55,2.89,-0.32
0.13,0.23,1.00,-2.47,3.02,-0.32
0.12,0.23,1.01,-2.40,3.10,-0.31
0.12,0.23,1.00,-2.24,2.85,-0.46
0.12,0.23,1.00,-2.03,2.66,-0.08
0.12,0.23,1.00,-2.15,2.64,-0.08
0.13,0.23,1.01,-2.15,2.50,-0.31
0.12,0.23,1.01,-2.37,2.49,-0.20
0.12,0.23,1.01,-2.15,2.27,-0.12
0.12,0.23,1.00,-2.05,2.64,-0.14
0.13,0.23,1.00,-2.03,2.41,0.12
0.12,0.23,1.00,-2.37,2.70,0.00
0.12,0.23,1.00,-2.43,2.87,0.03
0.12,0.23,1.00,-2.52,2.78,-0.09
