acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.08,0.26,1.00,-1.95,2.23,-1.77
0.07,0.25,1.01,-1.50,2.41,-1.28
0.07,0.25,1.00,-1.39,2.27,-1.04
0.07,0.25,1.01,-0.93,2.40,-0.76
0.07,0.25,1.01,-1.05,2.29,-0.93
0.07,0.25,1.00,-0.93,2.18,-0.90
0.07,0.24,1.01,-1.13,1.82,-0.92
0.07,0.24,1.01,-1.19,2.05,-1.19
0.06,0.24,1.01,-1.45,1.95,-1.34
0.06,0.24,1.01,-1.45,1.98,-1.28
0.06,0.24,1.00,-1.66,2.20,-1.51
0.06,0.24,1.00,-1.62,2.50,-1.27
0.06,0.25,1.00,-1.74,2.85,-1.47
0.06,0.25,1.01,-1.62,2.87,-1.22
0.06,0.24,1.01,-1.74,3.24,-1.24
0.05,0.25,1.01,-1.74,2.98,-1.47
0.05,0.25,1.01,-1.76,3.04,-1.18
0.06,0.24,1.00,-1.88,2.82,-1.48
0.06,0.24,1.00,-1.76,2.82,-1.40
0.06,0.24,1.01,-1.89,2.49,-1.33
0.06,0.25,1.00,-1.77,2.44,-1.59
0.06,0.25,1.01,-1.76,2.35,-1.50
0.06,0.25,1.00,-1.50,2.24,-1.89
0.06,0.25,1.00,-1.56,2.53,-1.77
0.05,0.25,1.00,-1.71,2.56,-1.59
0.06,0.25,1.01,-1.73,2.64,-1.57
0.06,0.24,1.00,-1.89,2.63,-1.42
0.06,0.25,1.00,-1.69,2.53,-1.07
0.06,0.25,1.00,-1.79,2.75,-1.10
0.06,0.24,1.01,-1.80,2.85,-0.90
0.06,0.24,1.00,-1.92,2.61,-0.96
0.05,0.25,1.01,-1.83,2.75,-0.70
0.06,0.25,1.00,-1.74,2.66,-0.85
0.06,0.25,1.01,-1.79,2.56,-0.75
0.06,0.26,1.01,-1.91,2.40,-0.72
0.06,0.25,1.01,-1.76,2.58,-0.79
0.06,0.25,1.00,-1.91,2.41,-1.02
0.06,0.25,1.00,-1.82,2.50,-0.93
0.06,0.25,1.01,-1.85,2.55,-1.01
0.05,0.25,1.01,-1.98,2.72,-0.90
0.07,0.25,1.01,-1.91,2.60,-0.79
0.06,0.24,1.00,-2.06,2.81,-0.81
0.06,0.25,1.01,-2.12,2.70,-0.76
0.05,0.25,1.00,-2.21,2.66,-0.76
0.06,0.25,1.01,-2.09,2.64,-0.85
0.07,0.25,1.01,-1.97,2.66,-0.75
0.06,0.25,1.00,-2.14,2.67,-0.53
0.06,0.25,1.01,-2.20,2.46,-0.81
0.06,0.25,1.01,-2.09,2.76,-0.87
0.06,0.25,1.01,-1.85,2.52,-0.89
0.06,0.24,1.00,-2.06,2.53,-0.70
0.06,0.25,1.00,-1.83,2.32,-1.16
0.06,0.25,1.00,-2.00,2.43,-0.93
0.06,0.24,1.00,-1.86,2.44,-1.04
0.07,0.25,1.00,-2.00,2.23,-1.04
0.06,0.25,1.01,-1.89,2.23,-0.93
0.06,0.25,1.01,-2.06,2.53,-0.99
0.06,0.25,1.01,-2.20,2.09,-0.99
0.06,0.25,1.01,-1.97,2.41,-0.99
0.06,0.24,1.00,-1.95,2.37,-0.67
0.06,0.25,1.01,-2.12,2.72,-0.69
0.06,0.25,1.01,-2.15,2.60,-0.47
0.06,0.25,1.00,-2.15,2.49,-0.31
0.06,0.25,1.01,-2.11,2.66,-0.52
0.06,0.24,1.01,-2.21,2.78,-0.56
0.06,0.24,1.01,-2.46,2.95,-0.64
0.06,0.24,1.00,-2.17,2.52,-0.40
0.06,0.24,1.00,-2.49,2.64,-0.38
0.06,0.25,1.01,-2.20,2.49,-0.37
0.06,0.24,1.01,-2.20,2.52,-0.27
0.06,0.24,1.00,-1.97,2.53,-0.15
0.06,0.25,1.01,-2.03,2.21,-0.05
0.06,0.25,1.00,-1.92,2.55,-0.09
0.06,0.25,1.00,-1.94,2.46,-0.20
0.06,0.24,1.00,-2.31,2.29,-0.05
0.06,0.25,1.00,-2.03,2.37,-0.31
0.06,0.25,1.01,-2.21,2.34,-0.03
0.07,0.25,1.00,-2.23,2.52,0.05
0.06,0.25,1.01,-2.14,2.24,0.24
0.06,0.25,1.01,-2.21,2.40,0.12
0.06,0.25,1.01,-2.20,2.27,-0.05
0.06,0.25,1.01,-2.31,2.15,0.08
0.06,0.25,1.00,-2.44,2.35,-0.15
0.06,0.24,1.00,-2.31,2.46,-0.24
0.06,0.25,1.00,-2.47,2.50,-0.18
0.06,0.25,1.01,-2.44,2.46,-0.26
0.06,0.25,1.01,-2.21,2.38,-0.26
0.06,0.24,1.00,-2.47,2.32,-0.34
