acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.13,0.25,1.00,-2.78,1.73,-1.48
0.13,0.26,0.99,-2.61,1.79,-1.34
0.13,0.25,1.00,-2.43,2.08,-1.27
0.13,0.25,0.99,-2.14,2.23,-1.02
0.13,0.24,0.99,-1.97,2.50,-0.70
0.13,0.25,0.98,-2.34,2.63,-0.84
0.12,0.25,1.00,-2.47,2.87,-0.81
0.12,0.24,1.00,-2.70,2.73,-0.90
0.12,0.24,1.00,-2.79,2.87,-1.04
0.12,0.24,0.99,-3.04,2.70,-1.33
0.12,0.24,1.00,-2.90,2.61,-1.44
0.11,0.24,1.00,-3.07,2.73,-1.42
0.12,0.24,1.00,-2.92,2.93,-1.59
0.11,0.24,1.00,-2.75,2.69,-1.47
0.12,0.24,1.01,-2.49,3.04,-1.42
0.12,0.24,0.99,-2.49,2.87,-1.69
0.11,0.25,1.00,-2.47,3.28,-1.42
0.12,0.25,1.00,-2.46,3.18,-1.42
0.12,0.25,1.01,-2.58,3.18,-1.19
0.12,0.25,1.01,-2.87,3.30,-1.51
0.12,0.24,1.01,-2.95,3.21,-1.48
0.12,0.25,1.00,-2.99,3.04,-1.63
0.12,0.25,1.00,-3.19,3.11,-1.73
0.11,0.25,1.00,-2.81,2.95,-1.73
0.12,0.25,1.00,-2.89,2.78,-1.83
0.12,0.25,1.00,-2.72,2.79,-1.97
0.11,0.26,1.00,-2.58,2.89,-1.57
0.12,0.25,1.00,-2.60,2.92,-1.54
0.12,0.25,1.00,-2.38,2.92,-1.28
0.12,0.25,0.99,-2.31,3.28,-0.98
0.12,0.25,1.00,-2.49,2.96,-0.79
0.11,0.25,1.01,-2.46,3.36,-0.78
0.12,0.25,0.99,-2.41,3.18,-0.73
0.12,0.25,1.01,-2.55,3.18,-0.60
0.12,0.25,1.00,-2.60,3.11,-0.73
0.11,0.24,1.01,-2.76,3.27,-0.58
0.11,0.25,1.00,-2.53,3.13,-0.58
0.12,0.25,1.00,-2.76,3.24,-0.64
0.12,0.25,0.99,-2.75,3.19,-0.72
0.11,0.25,1.00,-2.73,3.36,-0.63
0.12,0.25,1.00,-2.79,2.96,-0.76
0.12,0.24,1.00,-2.63,2.99,-0.52
0.12,0.24,1.00,-2.75,2.82,-0.78
0.12,0.25,1.00,-2.75,2.92,-0.49
0.12,0.25,1.00,-2.67,2.72,-0.56
0.12,0.24,1.00,-2.81,2.76,-0.55
0.12,0.24,0.99,-2.87,2.63,-0.55
0.11,0.24,0.99,-2.95,2.64,-0.63
0.12,0.24,0.99,-2.81,2.63,-0.63
0.12,0.24,1.00,-2.75,2.76,-0.58
0.12,0.25,1.00,-2.56,2.73,-0.67
0.12,0.24,1.00,-3.15,2.87,-0.61
0.12,0.25,1.00,-3.02,2.60,-0.63
0.12,0.25,1.01,-3.25,2.92,-0.53
0.12,0.25,1.00,-3.21,2.55,-0.56
0.12,0.24,1.00,-3.15,2.69,-0.53
0.12,0.24,1.00,-3.19,2.73,-0.44
0.11,0.25,1.00,-3.22,2.52,-0.35
0.12,0.24,1.00,-2.96,2.64,-0.35
0.11,0.24,1.01,-2.81,2.84,-0.29
0.12,0.25,1.00,-2.66,2.53,-0.38
0.12,0.25,1.00,-2.70,2.82,-0.34
0.12,0.24,1.00,-2.55,2.60,-0.35
0.12,0.25,1.00,-2.87,2.52,-0.29
0.12,0.24,1.01,-2.64,2.64,-0.20
0.12,0.24,1.00,-2.56,2.47,-0.40
0.12,0.24,1.00,-2.70,2.37,-0.50
0.12,0.25,1.00,-2.50,2.40,-0.20
0.12,0.25,1.00,-2.44,2.55,-0.55
0.12,0.24,1.00,-2.49,2.32,-0.41
0.13,0.24,1.00,-2.60,2.40,-0.24
0.12,0.24,1.00,-2.66,2.52,-0.24
0.12,0.24,1.01,-2.61,2.53,-0.14
0.12,0.25,0.99,-2.52,2.60,-0.23
0.12,0.24,1.00,-2.52,2.61,-0.14
0.12,0.24,1.00,-2.58,2.46,-0.14
0.11,0.25,1.01,-2.64,2.35,-0.23
0.12,0.25,1.00,-2.61,2.46,-0.05
0.12,0.25,1.00,-2.52,2.50,-0.18
0.11,0.24,1.00,-2.55,2.46,-0.12
0.12,0.24,1.00,-2.50,2.40,-0.31
0.12,0.24,1.00,-2.60,2.49,-0.26
0.12,0.24,1.00,-2.47,2.34,-0.26
0.12,0.24,1.00,-2.52,2.34,-0.24
0.12,0.25,1.01,-2.73,2.29,-0.31
0.12,0.24,1.00,-2.66,2.17,-0.32
0.12,0.24,1.01,-3.02,2.34,-0.40
0.12,0.24,1.00,-3.02,2.23,-0.50
0.12,0.24,1.00,-2.87,2.61,-0.34
0.12,0.24,0.99,-2.79,2.35,-0.44
0.12,0.24,1.01,-2.93,2.55,-0.32
0.12,0.25,1.00,-2.66,2.61,-0.46
0.13,0.24,1.00,-2.70,2.53,-0.46
0.12,0.24,1.00,-2.61,2.67,-0.35
0.12,0.24,1.00,-2.70,2.85,-0.32
0.12,0.24,0.99,-2.63,2.90,-0.49
0.12,0.24,1.00,-2.44,2.70,-0.14
0.12,0.24,0.99,-2.46,2.85,-0.29
0.13,0.25,1.01,-2.21,2.75,-0.12
0.13,0.25,1.00,-2.40,2.82,-0.18
0.12,0.24,1.00,-2.18,2.96,-0.70
0.12,0.24,1.00,-2.03,2.85,-0.73
0.13,0.24,1.00,-2.23,2.55,-0.61
0.13,0.25,1.01,-2.31,2.40,-0.85
0.12,0.25,1.01,-2.41,2.55,-0.69
0.12,0.25,1.01,-2.60,2.37,-0.79
0.12,0.24,1.00,-2.81,2.38,-1.04
0.13,0.25,1.01,-2.90,2.37,-0.81
0.12,0.24,1.00,-2.87,2.38,-1.18
0.12,0.24,1.00,-2.90,1.95,-1.04
0.12,0.24,1.01,-2.89,2.26,-1.37
0.12,0.24,1.00,-2.72,2.08,-1.54
0.13,0.24,1.01,-2.38,1.74,-1.83
0.12,0.24,1.00,-2.44,1.97,-1.54
0.13,0.24,1.00,-2.21,2.11,-1.18
0.13,0.24,1.00,-2.26,2.27,-0.78
0.13,0.25,1.00,-2.23,2.52,-0.37
0.13,0.24,1.00,-2.26,2.73,-0.11
0.12,0.25,1.00,-2.21,3.08,0.09
0.12,0.25,0.99,-2.50,3.18,0.32
0.12,0.24,1.01,-2.46,3.33,0.56
0.12,0.24,1.01,-2.38,3.22,0.32
0.12,0.25,1.00,-2.49,3.15,0.14
0.12,0.25,1.00,-2.41,2.78,-0.21
0.12,0.24,1.01,-2.26,2.73,-0.69
0.13,0.24,1.01,-2.50,2.29,-0.93
0.12,0.24,1.01,-2.53,2.26,-1.05
0.12,0.24,1.00,-2.52,2.09,-0.89
0.12,0.24,1.00,-2.61,2.23,-0.70
0.12,0.24,1.01,-2.64,2.31,-0.49
0.12,0.24,1.00,-2.70,2.61,-0.64
0.11,0.24,1.01,-2.82,2.84,-0.63
0.12,0.24,1.00,-2.84,2.93,-0.98
0.12,0.23,1.00,-3.04,3.30,-1.27
0.12,0.24,1.01,-2.85,3.42,-1.66
0.12,0.24,1.00,-2.78,3.44,-2.21
0.12,0.24,1.00,-2.76,3.19,-2.12
