acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.11,0.23,1.01,-1.97,2.76,-0.06
0.11,0.22,1.01,-1.91,2.87,-0.35
0.12,0.22,1.01,-2.08,2.56,-0.58
0.12,0.23,1.01,-2.11,2.67,-0.61
0.12,0.23,1.01,-1.95,2.50,-0.84
0.11,0.23,1.01,-2.35,2.58,-0.73
0.12,0.24,1.01,-2.26,2.52,-0.64
0.12,0.23,1.01,-2.58,2.89,-0.43
0.11,0.23,1.02,-2.49,2.56,-0.34
0.12,0.23,1.00,-2.47,2.58,-0.17
0.12,0.23,1.01,-2.52,2.47,-0.18
0.12,0.24,1.00,-2.73,2.14,-0.15
0.12,0.24,1.00,-2.75,2.15,-0.24
0.12,0.23,1.01,-2.26,1.98,-0.26
0.12,0.23,1.00,-2.43,1.56,-0.23
0.12,0.23,1.00,-2.26,1.98,-0.27
0.12,0.23,1.00,-2.17,1.71,-0.44
0.13,0.23,1.00,-2.15,1.57,-0.32
0.12,0.22,1.00,-1.95,1.48,-0.21
0.12,0.23,1.01,-1.86,1.45,-0.40
0.12,0.23,1.00,-2.02,1.36,-0.27
0.13,0.22,1.00,-2.09,1.73,-0.26
0.12,0.23,1.01,-2.20,1.73,-0.15
0.12,0.23,0.99,-2.18,1.92,-0.20
0.12,0.23,1.00,-2.31,1.71,0.00
0.12,0.22,1.00,-2.27,1.88,-0.09
0.12,0.22,1.01,-2.35,1.88,-0.03
0.13,0.22,1.00,-2.18,2.08,-0.05
0.12,0.23,1.00,-2.12,2.09,-0.32
0.13,0.23,1.00,-2.29,2.27,-0.32
0.13,0.22,1.00,-2.08,1.85,-0.75
0.12,0.23,1.01,-2.15,2.12,-0.73
0.12,0.22,1.01,-2.21,2.02,-0.98
0.13,0.23,1.00,-2.14,1.59,-1.08
0.12,0.23,1.01,-2.21,1.73,-1.11
0.12,0.22,1.01,-2.02,1.82,-1.19
0.13,0.22,1.00,-2.20,1.74,-1.30
0.13,0.23,1.01,-1.95,1.53,-1.27
0.13,0.23,1.01,-2.09,1.54,-1.27
0.13,0.22,1.00,-2.06,1.73,-0.99
0.13,0.22,1.01,-2.55,1.77,-1.02
0.13,0.22,1.01,-2.43,1.98,-1.02
0.13,0.22,1.01,-2.75,2.02,-0.73
0.12,0.22,1.01,-2.85,2.06,-0.50
0.13,0.23,1.01,-3.30,2.27,-0.53
0.12,0.23,1.01,-3.11,2.41,-0.66
0.12,0.23,1.01,-2.99,2.49,-0.55
0.13,0.23,1.01,-2.76,2.53,-0.37
0.13,0.23,1.01,-2.72,2.44,-0.50
0.12,0.23,1.00,-2.24,2.34,-0.41
0.13,0.22,1.00,-2.35,2.24,-0.43
0.13,0.22,1.01,-2.17,2.34,-0.43
0.13,0.22,1.00,-2.03,2.35,-0.02
0.12,0.22,1.01,-2.15,2.32,-0.05
0.12,0.22,1.01,-2.20,2.20,0.15
0.12,0.23,1.00,-2.60,2.46,0.27
0.12,0.23,1.01,-2.92,2.44,0.53
0.12,0.23,1.00,-3.27,2.89,0.41
0.12,0.24,1.01,-3.50,3.13,0.35
0.12,0.23,1.01,-3.39,3.48,-0.09
0.12,0.23,1.00,-3.44,3.33,-0.43
0.12,0.23,1.01,-3.40,3.22,-0.76
0.11,0.24,1.01,-3.28,3.02,-1.51
0.12,0.23,1.01,-3.30,2.46,-1.66
0.13,0.23,1.00,-3.18,2.11,-1.76
0.13,0.23,1.01,-2.99,2.05,-1.51
0.13,0.22,1.00,-2.73,1.77,-1.76
0.13,0.23,1.00,-2.61,1.77,-1.47
0.13,0.23,1.00,-2.31,1.91,-1.11
0.14,0.22,1.01,-2.23,2.09,-0.99
0.13,0.22,1.01,-2.20,2.58,-0.84
0.13,0.22,1.00,-2.40,2.50,-0.69
0.13,0.22,1.01,-2.31,2.67,-0.38
0.12,0.23,1.00,-2.40,2.76,-0.32
0.12,0.22,1.00,-2.50,2.78,-0.67
0.12,0.23,1.00,-2.47,2.64,-0.75
0.12,0.23,1.00,-2.37,2.60,-0.85
0.12,0.22,1.00,-2.49,2.53,-1.07
0.13,0.22,1.00,-2.24,2.72,-1.36
0.12,0.22,1.01,-2.17,2.87,-1.44
0.12,0.22,1.01,-2.32,2.56,-1.34
0.12,0.22,1.00,-2.37,2.69,-1.37
0.12,0.22,1.01,-2.37,2.81,-1.21
0.12,0.22,1.01,-2.35,2.75,-1.22
0.12,0.23,1.01,-2.64,3.04,-1.33
0.12,0.22,1.01,-2.63,2.92,-1.11
0.11,0.23,0.99,-2.58,3.02,-1.18
0.12,0.23,1.01,-2.67,3.16,-1.25
0.12,0.23,1.01,-2.75,3.05,-1.21
0.12,0.23,1.01,-2.70,2.95,-1.19
0.12,0.22,1.01,-2.52,2.70,-0.99
0.12,0.23,1.00,-2.35,2.81,-0.98
0.12,0.22,1.01,-2.38,2.70,-0.96
0.13,0.23,1.01,-2.44,2.84,-0.89
0.12,0.22,1.01,-2.21,2.70,-0.99
0.12,0.22,1.01,-2.17,2.69,-1.01
0.12,0.23,1.00,-2.17,2.75,-0.85
0.12,0.22,1.01,-2.27,2.67,-0.87
0.13,0.23,1.01,-2.24,2.76,-0.98
0.12,0.22,1.01,-2.52,2.90,-0.89
0.12,0.22,1.00,-2.40,2.89,-0.85
0.12,0.22,1.01,-2.67,2.60,-0.90
0.12,0.23,1.00,-2.47,2.67,-0.87
0.12,0.23,1.01,-2.55,2.93,-0.85
0.12,0.23,1.02,-2.49,2.70,-1.01
0.12,0.23,1.01,-2.46,2.95,-0.81
0.13,0.22,1.00,-2.41,2.93,-0.82
0.12,0.22,1.01,-2.56,2.85,-0.90
0.12,0.22,1.01,-2.58,2.73,-0.90
0.12,0.23,1.01,-2.70,2.72,-0.84
0.12,0.23,1.00,-2.75,2.90,-0.87
0.12,0.22,1.01,-2.60,2.82,-0.87
0.12,0.23,1.00,-2.60,2.64,-0.78
0.12,0.22,1.00,-2.79,2.72,-0.92
0.13,0.22,1.01,-2.41,2.52,-0.81
