acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.09,0.26,1.00,-2.75,2.66,-0.82
0.09,0.27,1.00,-2.70,2.63,-0.78
0.09,0.26,0.99,-2.69,2.92,-0.87
0.09,0.25,1.00,-2.60,2.98,-0.67
0.08,0.25,1.00,-2.08,3.08,-0.72
0.08,0.25,1.00,-1.56,2.84,-0.76
0.09,0.24,1.00,-1.51,3.34,-0.46
0.08,0.24,1.01,-1.42,2.92,-0.27
0.08,0.24,1.01,-1.63,2.98,-0.18
0.08,0.24,1.00,-1.92,3.25,0.09
0.07,0.25,1.01,-2.20,3.11,0.12
0.07,0.25,1.01,-2.55,3.63,0.00
0.07,0.26,1.00,-2.84,4.09,-0.17
0.07,0.25,1.00,-3.19,4.20,-0.60
0.07,0.26,1.00,-3.10,4.37,-0.98
0.07,0.26,1.00,-3.24,4.17,-1.10
0.08,0.26,1.00,-3.16,4.11,-1.50
0.08,0.26,1.00,-3.07,3.62,-1.51
0.08,0.26,1.00,-2.95,3.22,-1.50
0.09,0.26,1.01,-2.69,2.89,-1.60
0.09,0.26,1.01,-2.40,2.50,-1.63
0.09,0.26,1.00,-2.02,2.56,-1.57
0.08,0.26,1.00,-1.85,2.26,-1.37
0.08,0.26,1.00,-1.60,2.32,-1.16
0.08,0.25,0.99,-1.30,2.46,-1.11
0.08,0.25,1.00,-1.07,2.43,-1.11
0.09,0.25,1.00,-1.18,2.63,-1.25
0.08,0.25,1.01,-1.02,2.60,-1.33
0.08,0.25,1.00,-1.21,2.84,-1.42
0.08,0.24,1.00,-1.57,2.75,-1.57
0.08,0.25,0.99,-1.66,3.10,-1.51
0.08,0.24,1.00,-1.76,3.34,-1.76
0.08,0.24,1.00,-2.14,3.27,-1.88
0.08,0.24,1.00,-1.98,3.28,-1.56
0.08,0.24,1.00,-2.03,3.74,-1.65
0.07,0.24,1.00,-2.35,3.83,-1.47
0.07,0.25,0.99,-2.49,3.91,-1.21
0.08,0.25,1.00,-2.41,3.82,-1.18
0.08,0.24,1.00,-2.49,3.91,-1.25
0.08,0.25,1.00,-2.24,3.45,-1.18
0.08,0.24,1.01,-2.49,3.68,-1.37
0.08,0.25,1.00,-2.34,3.44,-1.50
0.08,0.25,1.01,-2.63,2.89,-1.51
0.08,0.25,1.01,-2.73,3.04,-1.54
0.08,0.26,1.01,-2.95,2.69,-1.65
0.08,0.26,1.00,-2.49,3.07,-1.53
0.08,0.26,1.00,-2.60,3.33,-1.51
0.08,0.25,1.00,-1.95,3.60,-1.57
0.08,0.25,1.00,-2.15,3.37,-1.57
0.07,0.24,1.01,-2.20,3.33,-1.42
0.08,0.25,1.00,-2.15,2.95,-1.53
0.08,0.26,1.01,-2.44,3.05,-1.51
0.08,0.26,1.01,-2.63,2.89,-1.24
0.08,0.25,1.00,-2.38,2.92,-1.28
0.08,0.25,1.01,-2.47,2.79,-1.34
0.07,0.25,1.01,-2.43,2.90,-1.22
0.08,0.26,1.00,-2.58,2.87,-1.37
0.08,0.26,1.00,-2.66,3.08,-1.27
0.08,0.25,1.01,-2.73,2.79,-1.40
0.08,0.25,1.01,-2.82,2.87,-1.44
0.08,0.26,1.00,-2.76,2.81,-1.51
0.07,0.25,1.00,-2.75,2.79,-1.27
0.07,0.25,1.00,-2.61,2.69,-1.39
0.08,0.25,1.01,-2.55,2.49,-1.31
0.07,0.24,1.00,-2.49,2.26,-1.37
0.08,0.25,1.01,-2.58,2.29,-1.40
0.08,0.25,1.01,-2.81,2.17,-1.21
0.08,0.26,1.01,-2.81,2.31,-1.16
0.07,0.25,1.00,-2.89,2.15,-1.24
0.08,0.25,1.00,-2.75,2.43,-1.16
0.08,0.25,0.99,-2.73,2.46,-1.11
0.08,0.25,1.00,-2.73,2.27,-1.08
0.08,0.25,1.01,-2.60,2.27,-1.28
0.08,0.25,1.01,-2.61,2.12,-1.42
0.08,0.26,1.01,-2.56,1.71,-1.31
0.08,0.25,1.00,-2.73,1.45,-1.07
0.09,0.26,1.00,-2.84,1.42,-1.28
0.08,0.25,1.00,-2.47,1.40,-1.37
0.08,0.26,1.01,-2.55,1.21,-1.30
0.08,0.24,1.00,-2.63,1.60,-1.18
0.08,0.25,1.00,-2.73,1.85,-1.01
0.08,0.24,1.00,-2.92,1.56,-1.01
0.07,0.25,1.00,-3.48,0.93,-0.95
0.08,0.25,1.00,-3.80,0.82,-0.85
0.08,0.25,1.00,-4.20,1.15,-0.72
0.08,0.24,1.00,-4.27,1.21,-0.87
0.08,0.24,1.00,-3.89,1.88,-0.76
0.07,0.24,1.00,-4.06,2.09,-0.82
0.07,0.23,1.00,-3.95,1.85,-0.96
0.08,0.23,0.99,-3.98,1.40,-1.02
0.08,0.24,0.99,-4.18,1.01,-1.15
0.08,0.24,1.01,-4.24,0.61,-1.11
0.08,0.25,1.00,-4.89,0.49,-1.11
0.08,0.25,1.00,-5.01,0.15,-1.07
0.08,0.26,1.01,-5.24,0.43,-0.92
0.09,0.25,1.00,-5.21,1.02,-0.56
0.08,0.25,1.00,-4.85,1.05,-0.55
0.09,0.24,0.99,-4.78,0.96,-0.70
0.08,0.24,0.99,-4.47,1.36,-0.84
0.07,0.24,1.00,-4.21,1.18,-1.25
0.07,0.25,1.01,-4.58,0.69,-1.37
0.07,0.24,1.01,-4.50,0.23,-1.54
0.08,0.26,1.01,-4.73,0.17,-1.40
0.07,0.25,1.01,-4.66,0.41,-0.96
0.08,0.26,1.01,-4.75,0.15,-0.85
0.09,0.24,1.00,-4.50,0.21,-0.69
0.08,0.25,1.00,-4.31,0.58,-0.20
0.08,0.25,1.01,-4.60,0.92,-0.20
0.08,0.26,1.00,-4.50,1.51,0.05
0.09,0.26,1.00,-4.50,1.85,0.37
0.08,0.26,1.00,-3.98,2.06,0.76
0.08,0.25,1.01,-4.00,1.88,0.72
0.09,0.25,0.99,-3.34,1.89,0.60
0.09,0.24,1.00,-2.73,1.83,0.47
0.09,0.23,1.00,-2.20,2.37,0.34
0.08,0.23,1.00,-1.65,2.34,-0.12
0.08,0.24,1.00,-1.53,1.98,-0.29
0.07,0.25,1.01,-1.57,1.65,-0.44
0.08,0.25,1.01,-2.06,1.91,-0.40
0.08,0.25,1.01,-2.49,2.26,-0.47
0.08,0.25,1.01,-2.41,2.69,-0.37
0.08,0.26,1.01,-2.41,3.25,-0.23
0.08,0.25,1.01,-2.03,3.62,0.09
0.09,0.26,1.01,-1.59,3.71,0.15
0.09,0.26,1.01,-1.60,3.94,0.38
0.08,0.25,1.00,-1.34,4.29,0.69
0.09,0.25,1.00,-1.07,4.34,0.81
0.09,0.24,1.01,-0.72,4.11,1.19
0.08,0.24,1.00,-0.87,3.97,1.15
0.08,0.23,0.99,-0.81,3.88,0.92
0.09,0.24,1.00,-1.05,3.71,0.98
0.09,0.25,1.01,-1.50,3.30,0.82
0.08,0.25,1.01,-2.12,3.40,0.56
0.07,0.25,1.01,-2.12,3.42,0.49
0.08,0.25,1.01,-2.47,3.73,0.55
0.08,0.25,1.01,-2.64,3.80,0.52
0.08,0.25,1.01,-2.49,4.02,0.78
0.08,0.26,1.01,-3.13,4.23,0.84
0.08,0.26,1.01,-3.59,4.75,0.61
0.08,0.25,1.01,-3.89,4.67,0.41
0.08,0.25,1.00,-3.82,3.91,0.43
