acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.16,0.23,1.00,0.20,2.61,-1.31
0.16,0.23,1.00,-0.06,2.82,-1.34
0.15,0.23,1.00,-0.18,2.64,-1.33
0.15,0.23,1.01,-0.31,2.46,-1.57
0.15,0.23,1.00,-0.12,2.43,-1.60
0.15,0.23,1.00,-0.11,2.43,-1.80
0.15,0.23,1.00,-0.05,2.50,-1.88
0.15,0.23,1.00,-0.21,2.37,-2.05
0.14,0.23,1.00,-0.26,2.38,-1.98
0.15,0.23,1.00,-0.26,2.61,-1.95
0.15,0.24,1.00,-0.43,2.70,-1.97
0.15,0.24,1.00,-0.41,2.69,-2.00
0.15,0.23,1.00,-0.56,2.85,-1.85
0.15,0.23,1.01,-0.72,2.87,-1.95
0.15,0.23,1.00,-0.82,2.89,-1.83
0.14,0.23,1.00,-0.98,2.93,-1.86
0.15,0.23,1.00,-1.08,3.21,-1.82
0.15,0.23,1.01,-1.25,3.15,-1.82
0.15,0.23,1.00,-0.93,2.87,-1.80
0.15,0.24,1.00,-0.73,2.92,-1.59
0.15,0.23,0.99,-0.84,3.11,-1.44
0.15,0.24,0.99,-0.93,3.28,-1.28
0.14,0.24,1.00,-1.07,3.25,-1.33
0.14,0.23,1.00,-0.96,3.15,-1.31
0.15,0.23,1.01,-1.13,3.37,-0.98
0.15,0.23,1.01,-1.04,3.56,-0.99
0.15,0.23,1.01,-1.07,3.63,-1.01
0.14,0.23,1.01,-1.16,3.42,-1.07
0.15,0.24,1.00,-1.19,3.22,-0.99
0.15,0.23,1.00,-1.25,3.40,-0.70
0.14,0.23,1.01,-1.08,3.44,-0.73
0.15,0.23,1.01,-1.28,3.39,-0.70
0.15,0.23,1.00,-1.33,3.45,-0.92
0.15,0.23,1.00,-1.50,3.21,-0.70
0.15,0.24,1.01,-1.25,3.31,-0.69
0.15,0.24,1.00,-1.45,3.22,-0.81
0.15,0.23,1.00,-1.36,3.18,-0.79
0.15,0.23,1.00,-1.44,3.40,-0.92
0.15,0.23,1.00,-1.28,3.13,-0.75
0.16,0.23,1.00,-1.36,3.25,-0.90
0.15,0.24,1.00,-1.25,3.47,-1.07
0.15,0.24,0.99,-1.39,3.40,-0.87
0.15,0.22,1.00,-1.47,3.25,-0.98
0.14,0.23,1.01,-1.54,3.42,-1.16
0.15,0.23,1.00,-1.60,3.07,-0.95
0.15,0.24,0.99,-1.53,3.37,-1.50
0.15,0.24,1.00,-1.69,3.22,-1.24
0.15,0.23,1.00,-1.65,3.34,-1.04
0.15,0.23,1.00,-1.73,3.44,-1.28
0.15,0.23,1.00,-1.74,3.42,-1.36
0.15,0.23,1.00,-1.85,3.27,-0.76
0.14,0.23,0.99,-1.88,3.28,-0.93
0.15,0.23,0.99,-2.21,3.31,-0.67
0.15,0.23,1.00,-2.37,3.10,-0.38
0.14,0.23,1.00,-2.64,3.04,0.21
0.15,0.23,0.99,-3.10,3.19,0.29
0.15,0.23,0.99,-3.16,3.33,0.21
0.14,0.24,1.00,-3.36,3.34,0.18
0.15,0.23,1.00,-3.36,3.36,0.26
0.15,0.24,0.99,-3.30,3.34,0.46
0.15,0.23,1.00,-3.19,3.54,0.76
0.15,0.23,0.99,-2.90,3.08,0.72
0.15,0.23,1.01,-2.93,3.30,0.98
0.14,0.23,1.00,-2.89,3.15,1.24
0.15,0.23,1.00,-3.10,3.19,1.13
0.15,0.23,1.00,-3.08,3.44,0.95
0.15,0.23,1.00,-2.82,3.27,0.85
0.15,0.23,1.00,-2.75,3.33,0.58
0.15,0.24,1.01,-2.69,3.22,0.29
0.15,0.23,1.00,-2.67,3.13,0.27
0.15,0.24,1.00,-2.69,3.33,0.32
0.14,0.24,1.00,-2.69,3.11,0.24
0.15,0.23,1.01,-2.81,3.08,0.56
