acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.13,0.24,1.00,-2.06,3.22,0.87
0.13,0.24,1.00,-2.29,3.19,1.10
0.13,0.23,0.99,-2.12,3.02,1.13
0.12,0.23,0.99,-1.83,2.85,0.99
0.12,0.23,1.00,-1.54,2.63,1.10
0.12,0.23,1.00,-1.45,2.46,0.50
0.12,0.23,1.01,-1.30,2.47,0.40
0.11,0.23,1.01,-1.53,2.41,0.26
0.12,0.24,1.00,-1.74,2.44,0.41
0.11,0.24,1.00,-1.98,2.55,0.32
0.11,0.24,1.00,-2.26,2.79,0.27
0.11,0.24,1.00,-2.64,2.89,0.44
0.11,0.24,1.01,-2.75,3.39,0.15
0.12,0.24,1.00,-3.02,3.31,-0.08
0.12,0.24,1.01,-2.87,3.50,-0.55
0.11,0.24,1.01,-2.96,3.48,-0.92
0.12,0.23,1.00,-2.95,3.25,-1.19
0.13,0.24,1.00,-3.15,3.47,-1.48
0.13,0.24,1.01,-2.63,3.02,-1.62
0.13,0.24,1.00,-2.87,2.92,-1.56
0.13,0.23,1.01,-2.63,3.24,-1.36
0.14,0.23,1.00,-2.58,3.08,-1.10
0.15,0.23,1.00,-2.53,3.30,-0.69
0.14,0.23,1.00,-2.29,3.68,-0.18
0.14,0.23,1.00,-2.27,3.86,0.09
0.14,0.23,0.99,-2.08,4.29,0.43
0.12,0.22,0.99,-2.03,4.32,0.69
0.13,0.23,1.00,-2.06,4.66,0.73
0.13,0.23,1.01,-2.09,4.52,0.69
0.12,0.23,1.00,-1.95,4.12,0.66
0.12,0.23,1.00,-2.41,4.29,0.29
0.12,0.23,1.00,-2.14,4.40,-0.09
0.12,0.23,1.00,-2.14,4.20,-0.12
0.12,0.23,1.01,-2.17,4.00,-0.41
0.11,0.22,0.99,-2.00,3.82,-0.78
0.12,0.23,1.01,-2.08,4.03,-0.73
0.12,0.25,1.00,-2.32,3.83,-0.89
0.12,0.24,1.01,-2.46,3.92,-0.75
0.12,0.24,1.00,-2.64,3.91,-0.79
0.13,0.24,1.01,-2.82,3.94,-0.52
0.13,0.25,1.01,-2.90,3.88,-0.31
0.13,0.24,1.01,-3.10,3.77,-0.32
0.12,0.25,1.01,-3.16,3.77,0.02
0.13,0.25,1.01,-3.04,3.45,0.12
0.13,0.25,1.01,-2.90,3.15,0.05
0.13,0.24,1.01,-2.56,2.96,0.02
0.12,0.24,1.01,-2.27,2.70,0.02
0.12,0.24,1.00,-2.17,2.46,0.08
0.12,0.24,1.01,-1.86,2.29,-0.12
0.12,0.24,1.01,-1.76,2.15,-0.14
0.12,0.24,1.00,-1.69,2.20,-0.15
0.12,0.23,1.00,-2.00,2.17,-0.20
0.13,0.24,1.01,-1.95,2.34,-0.09
0.12,0.23,1.00,-2.21,2.55,-0.27
0.13,0.23,1.01,-2.20,2.67,-0.11
0.11,0.23,1.00,-2.23,2.69,-0.06
0.12,0.22,1.00,-2.46,2.93,0.24
0.12,0.22,1.00,-2.41,2.72,0.29
0.13,0.22,1.01,-2.58,2.56,0.26
0.14,0.24,1.00,-2.66,2.55,-0.18
0.14,0.24,1.01,-3.10,2.41,-0.26
0.14,0.24,1.00,-3.31,2.41,-0.21
0.13,0.24,1.01,-2.99,2.35,-0.32
0.13,0.24,1.00,-2.73,2.34,-0.23
0.12,0.24,1.00,-2.26,1.97,-0.43
0.12,0.24,1.00,-1.98,1.91,-0.38
0.12,0.23,1.00,-1.63,1.88,-0.78
0.12,0.23,1.00,-1.45,1.69,-1.05
0.12,0.23,1.00,-1.39,1.54,-1.21
0.12,0.23,1.01,-1.25,1.91,-1.59
0.12,0.22,1.01,-1.54,1.98,-1.65
0.12,0.22,1.00,-1.95,2.12,-2.00
0.12,0.23,1.00,-2.17,2.49,-2.00
0.12,0.23,1.01,-2.64,2.55,-1.82
0.13,0.23,1.01,-2.87,3.13,-1.76
0.13,0.23,1.00,-2.92,3.39,-1.65
0.13,0.24,1.00,-2.84,3.44,-1.31
0.13,0.24,1.00,-2.73,3.60,-1.22
0.13,0.23,1.00,-2.52,3.59,-0.89
0.13,0.23,1.00,-2.23,3.30,-0.49
0.12,0.24,1.01,-2.09,3.36,-0.27
0.13,0.23,1.01,-1.80,3.19,-0.18
0.12,0.23,1.00,-1.45,3.31,-0.03
0.12,0.23,1.00,-1.47,2.98,-0.03
0.12,0.23,1.01,-1.73,3.21,0.24
0.11,0.23,1.01,-1.80,2.99,0.44
0.11,0.24,1.00,-1.97,2.92,0.52
