acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.03,0.23,1.01,-2.53,1.86,0.15
0.03,0.22,1.01,-2.44,2.00,0.12
0.03,0.23,1.01,-2.58,2.05,0.26
0.03,0.23,1.01,-2.61,2.34,0.43
0.03,0.22,1.01,-2.63,2.09,0.34
0.04,0.22,1.01,-2.43,2.26,0.35
0.03,0.22,1.01,-2.46,2.47,0.20
0.04,0.22,1.00,-2.34,2.46,0.11
0.03,0.23,1.01,-2.29,2.44,-0.26
0.03,0.22,1.01,-2.20,2.23,-0.46
0.04,0.23,1.02,-2.11,2.18,-0.73
0.02,0.23,1.01,-1.94,2.11,-0.89
0.04,0.22,1.01,-1.97,1.92,-1.11
0.04,0.23,1.01,-2.09,1.76,-1.39
0.03,0.23,1.02,-2.03,1.65,-1.54
0.03,0.23,1.02,-2.09,1.79,-1.47
0.04,0.23,1.01,-1.95,1.53,-1.79
0.03,0.23,1.01,-2.00,1.63,-1.63
0.03,0.22,1.01,-2.08,1.82,-1.62
0.03,0.22,1.01,-2.14,1.79,-1.71
0.03,0.22,1.01,-2.32,2.00,-1.63
0.03,0.22,1.01,-2.41,2.34,-1.53
0.04,0.23,1.01,-2.44,2.41,-1.48
0.04,0.23,1.01,-2.38,2.64,-1.33
0.03,0.23,1.01,-2.32,2.92,-1.39
0.03,0.23,1.01,-2.23,3.13,-1.71
0.03,0.22,1.01,-2.12,3.11,-1.56
0.03,0.23,1.01,-2.09,2.90,-1.30
0.03,0.23,1.01,-1.89,2.66,-1.25
0.03,0.22,1.01,-1.88,2.73,-1.19
0.03,0.23,1.01,-1.76,2.84,-0.79
0.03,0.22,1.01,-1.66,2.92,-0.66
0.03,0.22,1.01,-1.77,3.08,-0.60
0.03,0.22,1.02,-1.95,3.25,-0.11
0.02,0.22,1.01,-2.14,3.24,0.29
0.02,0.23,1.01,-2.47,3.34,0.46
0.02,0.23,1.01,-2.56,3.54,0.34
0.02,0.24,1.02,-2.72,4.05,0.20
0.02,0.24,1.01,-2.89,4.06,-0.32
0.01,0.23,1.01,-3.04,3.76,-0.70
0.03,0.23,1.02,-2.95,3.47,-1.18
0.03,0.23,1.01,-2.76,3.07,-1.68
0.03,0.23,1.01,-2.73,2.82,-1.63
0.04,0.23,1.01,-2.26,2.26,-2.02
0.04,0.23,1.02,-2.21,2.14,-1.88
0.04,0.23,1.00,-1.89,1.79,-1.69
0.05,0.23,1.01,-1.71,1.77,-1.54
0.04,0.22,1.01,-1.57,1.79,-1.18
0.05,0.22,1.01,-1.39,1.95,-1.02
0.04,0.23,1.00,-1.33,2.00,-0.84
0.03,0.23,1.01,-1.13,2.29,-0.73
0.04,0.23,1.00,-1.36,2.37,-0.35
0.04,0.23,1.01,-1.40,2.58,-0.58
0.03,0.22,1.02,-1.50,2.50,-0.63
0.03,0.23,1.01,-1.73,2.60,-0.67
0.03,0.22,1.01,-1.83,2.53,-0.53
0.02,0.23,1.00,-1.79,2.66,-0.78
0.02,0.23,1.01,-2.14,2.70,-0.64
0.03,0.23,1.02,-1.97,2.84,-0.98
0.03,0.22,1.01,-2.09,2.82,-1.04
0.02,0.23,1.02,-1.97,2.76,-1.05
0.03,0.23,1.01,-1.94,2.47,-1.27
0.03,0.23,1.01,-1.98,2.67,-1.08
0.03,0.23,1.02,-1.80,2.63,-1.16
0.03,0.22,1.01,-1.82,2.44,-1.25
0.02,0.23,1.00,-1.91,2.73,-1.04
0.02,0.23,1.00,-1.97,2.52,-0.98
0.02,0.23,1.01,-1.88,2.34,-1.19
0.02,0.23,1.02,-1.65,2.38,-1.07
0.02,0.23,1.01,-1.95,2.55,-0.93
0.02,0.23,1.01,-1.86,2.82,-0.95
0.03,0.24,1.00,-1.92,2.87,-0.85
0.03,0.23,1.01,-1.82,2.81,-0.66
0.02,0.23,1.01,-1.94,3.16,-0.72
0.02,0.23,1.01,-1.73,3.08,-0.52
0.03,0.22,1.01,-1.65,2.85,-0.38
0.03,0.22,1.01,-1.86,2.63,-0.27
0.03,0.23,1.00,-2.02,2.43,-0.46
0.03,0.23,1.01,-1.97,2.47,-0.37
0.03,0.23,1.01,-2.03,2.50,-0.41
0.03,0.23,1.01,-1.95,2.63,-0.67
0.03,0.23,1.02,-1.89,2.58,-0.38
0.03,0.23,1.01,-1.89,2.50,-0.49
0.03,0.23,1.01,-1.76,3.15,-0.52
0.02,0.22,1.01,-1.83,2.98,-0.58
0.03,0.23,1.02,-1.59,2.61,-0.44
0.03,0.22,1.01,-2.05,3.01,-0.63
0.03,0.22,1.01,-2.12,2.82,-0.67
0.03,0.22,1.01,-2.40,2.73,-0.61
0.03,0.22,1.00,-2.56,2.78,-0.38
0.03,0.23,1.01,-3.01,2.75,-0.60
0.03,0.22,1.01,-2.98,2.56,-0.63
0.03,0.22,1.01,-3.05,2.73,-0.46
0.03,0.22,1.01,-3.02,2.99,-0.46
0.03,0.23,1.01,-2.85,2.76,-0.44
0.03,0.23,1.00,-2.78,3.04,-0.53
0.03,0.24,1.01,-2.61,2.72,-0.50
0.03,0.23,1.01,-2.75,2.93,-0.47
0.03,0.23,1.00,-2.27,2.76,-0.58
0.03,0.22,1.00,-2.17,2.76,-0.14
0.03,0.22,1.00,-1.88,2.58,-0.55
0.02,0.21,1.00,-1.86,2.69,-0.37
0.03,0.22,1.01,-1.77,2.67,-0.44
0.03,0.22,1.01,-1.94,2.35,-0.44
0.02,0.23,1.01,-2.14,2.46,-0.31
