acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.12,0.24,1.00,-2.09,3.36,-0.55
0.12,0.24,1.01,-1.95,3.27,-0.61
0.12,0.24,1.00,-1.54,3.39,-0.66
0.12,0.25,1.00,-1.48,3.30,-0.61
0.12,0.25,0.99,-0.96,3.18,-0.47
0.12,0.24,1.00,-1.11,2.95,-0.66
0.12,0.24,1.00,-0.70,2.70,-0.56
0.12,0.23,1.01,-0.60,2.70,-0.58
0.11,0.23,1.01,-0.53,2.55,-0.44
0.11,0.24,1.00,-0.89,2.70,-0.18
0.11,0.24,1.00,-1.07,2.75,-0.14
0.10,0.24,1.00,-1.31,3.05,0.09
0.11,0.25,1.00,-1.85,3.31,-0.03
0.12,0.25,1.01,-1.88,3.63,-0.34
0.11,0.25,1.01,-2.06,4.12,-0.69
0.11,0.25,1.00,-2.26,3.98,-0.81
0.12,0.24,1.00,-2.31,4.11,-1.16
0.12,0.25,1.01,-2.26,3.82,-1.69
0.12,0.25,0.99,-2.29,3.45,-1.54
0.13,0.25,1.00,-2.35,3.08,-1.54
0.13,0.25,1.00,-2.18,2.64,-1.37
0.12,0.24,1.00,-1.80,2.49,-1.31
0.14,0.25,1.00,-1.45,2.17,-0.96
0.13,0.25,0.99,-1.33,2.15,-1.07
0.13,0.24,1.00,-1.01,2.29,-0.87
0.12,0.24,1.00,-0.85,2.34,-0.78
0.12,0.24,1.00,-0.72,2.56,-0.89
0.12,0.23,1.00,-0.89,2.55,-0.99
0.11,0.24,1.00,-1.40,2.64,-0.92
0.12,0.24,1.00,-1.54,2.72,-1.08
0.12,0.24,1.00,-1.88,2.63,-1.34
0.12,0.23,1.00,-1.98,2.79,-0.96
0.12,0.24,1.00,-2.27,2.98,-1.34
0.12,0.24,1.00,-2.29,3.13,-1.05
0.11,0.24,1.01,-2.23,3.18,-1.07
0.12,0.25,1.00,-2.05,3.15,-0.89
0.12,0.24,0.99,-2.03,3.24,-1.16
0.12,0.25,1.00,-1.88,2.95,-1.08
0.11,0.24,1.00,-1.85,3.11,-1.27
0.11,0.24,1.00,-1.73,2.84,-1.30
0.12,0.24,1.00,-1.88,3.15,-1.25
0.12,0.24,1.01,-1.68,2.63,-1.30
0.11,0.24,1.01,-1.76,2.56,-1.45
0.11,0.25,1.00,-1.82,2.79,-1.25
0.12,0.24,1.00,-1.91,2.67,-1.44
0.11,0.24,1.00,-2.03,3.01,-1.31
0.12,0.25,1.01,-2.23,2.99,-1.28
0.12,0.24,1.00,-2.05,3.15,-1.08
0.12,0.24,1.00,-2.15,3.50,-1.05
0.12,0.25,1.01,-2.15,3.37,-0.79
0.12,0.24,1.01,-2.34,3.28,-0.64
0.12,0.24,1.00,-2.11,3.30,-0.63
0.12,0.24,1.00,-2.21,3.30,-0.52
0.12,0.24,1.00,-2.21,3.39,-0.40
0.11,0.24,1.00,-2.08,3.25,-0.76
0.12,0.24,1.00,-2.03,3.02,-0.63
0.12,0.24,1.00,-2.17,3.18,-0.70
0.11,0.24,1.00,-1.82,3.16,-0.81
0.13,0.25,0.99,-2.09,3.22,-0.81
0.12,0.25,1.00,-2.15,3.11,-0.67
0.12,0.24,1.00,-2.21,3.24,-0.75
0.12,0.25,1.00,-2.40,3.31,-0.78
0.12,0.24,1.00,-2.38,3.42,-0.79
0.12,0.24,1.00,-2.38,3.30,-0.52
0.12,0.24,0.99,-2.40,3.48,-0.87
0.12,0.25,1.01,-2.47,3.15,-0.75
0.11,0.24,1.00,-2.50,3.15,-0.64
0.11,0.25,0.99,-2.52,3.19,-0.60
0.12,0.24,1.00,-2.38,3.10,-0.69
0.12,0.24,1.00,-2.21,3.07,-0.90
0.12,0.24,1.00,-2.32,2.61,-0.69
0.12,0.24,1.00,-2.38,3.07,-0.89
0.12,0.25,0.99,-2.41,2.84,-0.99
0.12,0.24,1.01,-2.38,2.87,-0.90
0.12,0.24,0.99,-2.38,2.82,-0.79
0.12,0.24,0.99,-2.53,2.95,-0.61
0.12,0.24,1.00,-2.44,2.84,-0.66
0.12,0.24,0.99,-2.49,2.63,-0.52
0.12,0.24,0.99,-2.64,2.79,-0.46
0.11,0.24,0.99,-2.50,2.89,-0.60
0.12,0.24,1.00,-2.47,2.87,-0.44
0.12,0.24,1.00,-2.60,2.89,-0.58
0.12,0.24,1.00,-2.53,2.78,-0.34
0.12,0.24,0.99,-2.76,2.79,-0.52
0.12,0.24,1.00,-2.70,2.79,-0.53
