acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.05,0.23,1.02,-2.18,1.62,-0.31
0.05,0.24,1.01,-2.31,1.74,-0.75
0.05,0.24,1.01,-2.18,1.79,-1.11
0.05,0.24,1.00,-2.15,1.65,-1.24
0.05,0.24,1.02,-2.27,1.76,-1.30
0.05,0.24,1.01,-2.00,1.82,-1.24
0.05,0.24,1.01,-2.35,1.68,-1.08
0.05,0.25,1.01,-2.52,1.80,-1.30
0.05,0.24,1.01,-2.78,1.91,-1.25
0.06,0.25,1.01,-2.72,1.97,-1.19
0.05,0.24,1.01,-2.72,2.12,-1.18
0.05,0.25,1.00,-2.46,2.15,-1.21
0.06,0.24,1.00,-2.26,2.34,-1.10
0.05,0.24,1.01,-2.37,2.46,-1.11
0.05,0.24,1.01,-2.08,2.14,-0.95
0.06,0.24,1.00,-2.14,1.80,-1.16
0.05,0.24,1.00,-2.12,2.20,-0.73
0.05,0.23,1.01,-2.06,1.98,-0.27
0.04,0.23,1.01,-2.15,2.09,0.02
0.04,0.24,1.01,-2.23,2.70,0.52
0.05,0.25,1.01,-2.32,2.96,0.50
0.04,0.24,1.00,-2.58,2.75,0.41
0.04,0.25,1.01,-2.63,3.37,0.40
0.04,0.24,1.01,-2.40,3.94,0.08
0.04,0.25,1.01,-2.27,4.08,-0.34
0.04,0.25,1.01,-2.43,3.88,-0.79
0.04,0.25,1.00,-2.61,3.83,-0.85
0.04,0.25,1.01,-2.73,3.37,-1.37
0.05,0.25,1.01,-2.78,3.30,-1.45
0.05,0.24,1.01,-2.79,3.10,-1.45
0.06,0.25,1.01,-2.76,2.96,-1.40
0.06,0.24,1.01,-2.46,2.89,-1.24
0.06,0.25,1.01,-2.38,2.49,-1.02
0.06,0.24,1.01,-2.06,2.66,-0.69
0.05,0.24,1.00,-2.03,2.70,-0.58
0.05,0.24,1.01,-1.97,2.56,-0.34
0.05,0.24,1.00,-1.74,2.69,-0.32
0.05,0.24,1.01,-1.77,2.43,-0.38
0.05,0.24,1.01,-1.71,2.87,-0.63
0.05,0.25,1.01,-1.68,3.16,-0.63
0.04,0.24,1.00,-1.48,3.18,-0.76
0.05,0.24,1.02,-1.73,3.39,-1.08
0.05,0.23,1.00,-1.73,3.15,-1.01
0.05,0.24,1.00,-1.89,3.21,-1.21
0.05,0.24,1.01,-2.12,3.27,-1.07
0.05,0.24,1.01,-2.12,3.63,-1.04
0.05,0.24,1.01,-2.14,3.34,-1.33
0.05,0.24,1.01,-2.14,3.50,-0.93
0.04,0.23,1.00,-2.08,3.30,-1.11
0.05,0.24,1.01,-2.21,3.47,-1.27
