acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.12,0.24,1.00,-1.60,2.70,-0.52
0.12,0.24,1.00,-1.34,2.56,-0.63
0.13,0.24,1.00,-1.51,2.58,-0.64
0.11,0.25,1.00,-1.13,2.52,-0.60
0.12,0.25,1.00,-1.27,2.53,-1.01
0.12,0.25,1.01,-1.44,2.29,-1.01
0.13,0.25,1.00,-1.37,2.27,-1.27
0.12,0.24,1.00,-1.48,2.20,-0.95
0.12,0.25,1.01,-1.48,2.03,-1.27
0.12,0.25,1.00,-1.53,1.86,-1.10
0.12,0.25,1.00,-1.45,1.80,-1.24
0.12,0.25,1.00,-1.60,1.63,-1.08
0.11,0.25,1.00,-1.48,1.59,-1.10
0.11,0.24,0.99,-1.73,1.60,-1.11
0.12,0.24,1.00,-1.59,1.24,-1.24
0.12,0.24,1.00,-1.65,1.42,-1.45
0.12,0.25,1.01,-1.59,1.53,-1.47
0.13,0.25,1.00,-1.83,1.85,-1.27
0.13,0.24,0.99,-1.86,1.85,-1.05
0.12,0.25,1.00,-1.60,2.09,-0.99
0.13,0.25,1.00,-1.51,2.29,-0.46
0.12,0.25,1.00,-1.39,2.03,0.06
0.12,0.25,1.00,-1.25,2.38,0.35
0.12,0.25,1.00,-1.44,2.40,0.53
0.12,0.25,1.01,-1.40,2.38,0.79
0.12,0.25,1.00,-1.22,2.21,0.81
0.12,0.24,1.00,-1.04,1.86,0.43
0.12,0.25,1.00,-0.96,1.79,0.21
0.12,0.25,0.99,-0.82,1.65,-0.09
0.12,0.24,1.00,-0.96,1.68,-0.32
0.11,0.25,1.01,-0.63,1.50,-0.35
0.12,0.25,1.01,-1.07,1.59,-0.40
0.11,0.24,1.00,-1.16,1.79,-0.27
0.11,0.24,1.01,-1.39,2.09,-0.31
0.10,0.24,1.00,-1.65,2.32,-0.60
0.11,0.24,1.01,-1.91,2.40,-0.92
0.11,0.25,1.01,-1.79,2.29,-1.40
0.12,0.24,1.00,-1.95,2.40,-1.68
0.13,0.25,1.01,-2.20,2.20,-2.18
0.12,0.24,1.00,-2.20,2.23,-2.52
0.12,0.25,0.99,-2.23,2.11,-2.43
0.13,0.24,1.00,-2.08,2.26,-2.53
0.14,0.24,1.00,-1.63,2.31,-1.97
0.14,0.24,1.01,-1.71,2.24,-1.68
0.13,0.24,1.00,-1.47,2.55,-1.21
0.14,0.24,0.99,-1.40,2.63,-0.93
0.14,0.24,1.00,-1.28,2.72,-0.32
0.14,0.24,0.99,-1.36,3.01,-0.34
0.12,0.23,1.01,-1.21,2.95,-0.06
0.12,0.23,1.01,-1.21,2.82,0.00
0.12,0.24,0.99,-1.11,2.66,0.06
0.11,0.24,1.00,-1.39,2.35,-0.24
0.11,0.23,1.01,-1.15,2.32,-0.46
0.12,0.24,1.01,-1.13,2.46,-0.78
0.11,0.24,1.00,-1.21,2.56,-0.85
0.11,0.24,1.00,-0.99,2.75,-0.93
0.11,0.25,1.01,-1.40,3.04,-1.01
0.11,0.25,1.01,-1.69,2.98,-0.87
0.11,0.25,1.00,-1.74,3.16,-0.73
0.12,0.25,1.00,-2.03,2.98,-0.56
0.12,0.25,1.00,-2.18,2.98,-0.53
0.12,0.25,1.01,-2.17,2.60,-0.60
0.12,0.26,1.01,-2.46,2.47,-0.58
0.12,0.26,1.00,-2.32,2.29,-0.27
0.12,0.26,1.00,-2.05,1.98,-0.23
0.12,0.25,0.99,-1.80,2.29,-0.21
0.12,0.25,1.00,-1.45,1.56,-0.14
0.12,0.25,0.99,-1.05,1.89,-0.06
0.12,0.24,1.00,-1.33,1.42,-0.29
0.12,0.25,0.99,-1.40,1.50,-0.20
0.11,0.24,0.99,-1.45,1.39,-0.02
0.12,0.24,0.99,-1.47,1.50,0.21
0.13,0.24,1.01,-1.68,1.39,-0.03
0.12,0.24,1.00,-1.76,1.48,0.06
0.12,0.25,1.01,-1.83,1.51,0.15
0.12,0.24,1.00,-1.89,1.65,0.29
0.12,0.25,1.01,-1.92,2.08,0.15
0.12,0.25,1.00,-1.91,2.23,0.06
0.13,0.25,1.00,-1.48,2.34,-0.14
0.12,0.25,1.01,-1.60,2.20,0.02
0.13,0.25,1.00,-1.50,2.21,-0.38
0.12,0.26,1.00,-1.48,1.85,-0.46
0.12,0.25,1.01,-1.47,1.85,-0.66
0.12,0.26,1.00,-1.33,1.89,-0.60
0.13,0.25,1.00,-1.25,1.94,-0.90
0.13,0.25,0.99,-1.36,1.66,-0.60
0.12,0.25,1.01,-1.60,1.62,-1.13
0.13,0.25,1.02,-1.69,1.24,-0.93
0.12,0.25,1.01,-1.95,1.33,-1.05
0.12,0.25,1.01,-2.18,1.47,-1.18
0.12,0.26,1.01,-2.05,0.99,-0.95
0.12,0.26,1.01,-2.20,1.30,-1.15
0.12,0.24,1.00,-2.06,1.13,-1.39
0.13,0.25,1.00,-2.05,1.37,-1.50
0.12,0.24,1.00,-1.86,1.62,-1.45
0.13,0.25,1.01,-2.17,1.62,-1.36
0.12,0.25,1.02,-2.66,1.48,-1.59
0.12,0.26,1.01,-3.02,1.15,-1.28
0.13,0.26,1.01,-3.65,1.02,-1.24
0.12,0.27,1.02,-3.94,0.70,-1.10
0.12,0.26,1.01,-4.37,1.01,-0.76
0.13,0.26,1.01,-4.43,1.33,-1.04
0.13,0.25,1.01,-3.98,1.71,-0.78
0.13,0.26,1.00,-3.39,2.11,-1.01
0.12,0.26,1.01,-2.70,1.86,-0.85
0.11,0.25,1.01,-2.52,1.80,-0.73
0.11,0.24,1.01,-2.52,1.56,-0.29
0.11,0.24,1.01,-2.85,1.50,0.03
0.11,0.24,1.01,-3.45,1.76,0.31
0.11,0.25,1.00,-3.22,2.44,0.40
