acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.12,0.21,1.00,-2.72,2.32,-0.15
0.12,0.21,1.00,-2.64,2.34,-0.49
0.12,0.22,1.01,-2.49,2.24,-0.44
0.12,0.22,1.00,-2.55,2.06,-0.56
0.11,0.22,1.01,-2.43,2.44,-0.37
0.12,0.22,1.00,-2.50,2.14,-0.78
0.11,0.21,1.00,-2.61,2.29,-0.56
0.11,0.21,1.01,-2.38,2.29,-0.47
0.12,0.21,1.00,-2.70,2.56,-0.29
0.12,0.21,1.01,-2.55,2.55,-0.41
0.12,0.21,1.00,-2.67,2.43,-0.46
0.12,0.21,1.01,-2.66,2.70,-0.44
0.11,0.21,1.00,-2.37,2.69,-0.43
0.12,0.21,1.00,-2.58,2.72,-0.11
0.11,0.22,1.01,-2.53,2.87,-0.14
0.11,0.22,1.01,-2.49,2.79,-0.26
0.12,0.21,1.01,-2.55,2.67,-0.17
0.12,0.22,1.01,-2.23,2.76,0.00
0.12,0.22,1.01,-2.41,2.87,-0.02
0.12,0.21,1.00,-2.15,2.75,-0.27
0.12,0.22,1.00,-2.20,3.07,-0.27
0.12,0.21,1.02,-2.11,2.99,-0.31
0.12,0.22,1.01,-2.18,2.84,-0.15
0.11,0.22,1.01,-2.31,2.82,-0.23
0.12,0.22,1.01,-2.63,2.81,-0.05
0.11,0.22,1.02,-2.66,2.61,-0.15
0.12,0.22,1.00,-2.56,2.34,-0.37
0.12,0.22,1.00,-2.72,2.15,-0.44
0.12,0.22,1.00,-2.73,2.18,-0.61
0.13,0.21,1.01,-2.40,2.06,-0.81
0.13,0.21,1.02,-2.24,2.15,-0.84
0.13,0.21,1.01,-2.27,2.00,-0.79
0.13,0.22,1.01,-1.86,2.14,-0.47
0.13,0.22,1.01,-2.11,2.52,-0.20
0.12,0.23,1.00,-2.14,2.53,0.11
0.12,0.22,1.00,-2.06,2.81,0.63
0.12,0.22,1.02,-2.14,2.85,0.84
0.12,0.22,1.00,-2.20,3.30,1.02
0.12,0.22,1.01,-2.06,2.95,1.10
0.11,0.22,1.01,-2.00,2.90,0.47
0.11,0.22,1.01,-2.08,2.60,0.06
0.11,0.23,1.01,-1.97,2.18,-0.35
