acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.08,0.19,1.02,15.95,25.44,-2.27
0.08,0.19,1.01,16.02,25.50,-1.42
0.08,0.19,1.01,15.76,25.34,-2.85
0.09,0.19,1.02,15.71,25.25,-2.35
0.09,0.19,1.02,16.06,25.47,-3.31
0.09,0.20,1.00,15.76,25.36,-3.11
0.09,0.19,1.01,15.80,25.34,-3.44
0.09,0.18,1.01,15.91,25.40,-3.73
0.09,0.19,1.01,16.02,25.59,-2.99
0.09,0.18,1.01,15.83,25.51,-3.30
0.09,0.18,1.02,15.86,25.82,-3.39
0.09,0.19,1.02,36.75,92.05,1.80
0.10,0.19,1.01,16.72,27.24,-5.50
0.09,0.19,1.01,15.51,25.22,-3.27
0.09,0.19,1.02,16.00,26.03,-3.37
0.09,0.19,1.02,16.05,26.06,-3.11
0.09,0.19,1.02,15.74,25.68,-3.51
0.09,0.19,1.01,15.94,26.14,-3.54
0.09,0.19,1.02,15.92,25.92,-3.11
0.09,0.19,1.02,15.82,25.74,-3.30
0.09,0.19,1.02,15.91,25.85,-3.51
0.10,0.18,1.01,15.66,25.82,-3.02
0.10,0.19,1.02,15.89,25.92,-3.15
0.09,0.18,1.01,15.76,25.91,-3.42
0.09,0.18,1.02,15.71,26.00,-3.48
0.10,0.19,1.01,16.00,25.94,-3.51
0.09,0.18,1.03,15.97,25.82,-3.21
0.09,0.19,1.02,15.77,25.57,-3.30
0.09,0.19,1.02,15.83,25.85,-3.11
0.09,0.18,1.01,15.88,25.66,-3.02
0.10,0.19,1.01,15.86,25.77,-3.37
0.09,0.18,1.00,15.76,25.94,-3.25
0.09,0.18,1.02,15.83,25.89,-3.42
0.09,0.18,1.01,15.83,25.80,-3.56
0.09,0.18,1.02,15.79,25.86,-3.33
0.08,0.19,1.01,15.76,25.62,-3.05
0.09,0.19,1.01,15.98,25.57,-3.57
0.09,0.20,1.01,15.97,25.82,-3.36
0.10,0.19,1.02,15.80,25.80,-3.33
0.10,0.19,1.02,15.95,25.86,-3.54
0.09,0.19,1.01,16.05,25.73,-3.21
0.09,0.18,1.01,15.83,25.56,-4.08
0.08,0.18,1.01,15.91,25.82,-3.25
0.08,0.19,1.03,15.91,25.68,-3.24
0.08,0.19,1.02,15.86,25.83,-3.28
0.08,0.19,1.01,15.86,25.42,-3.37
0.08,0.20,1.02,15.86,25.76,-3.44
0.08,0.20,1.01,15.82,25.73,-3.22
0.08,0.20,1.02,15.82,25.73,-3.28
0.08,0.20,1.00,15.76,25.89,-3.30
0.08,0.19,1.00,15.66,25.36,-2.61
0.08,0.19,1.01,15.82,25.56,-4.31
0.09,0.18,1.01,15.77,25.62,-3.36
0.09,0.19,1.01,15.76,25.69,-3.19
0.10,0.19,1.01,15.91,25.69,-3.45
0.10,0.18,1.02,15.76,25.76,-3.47
0.10,0.19,1.01,15.68,25.69,-3.56
0.10,0.19,1.02,15.85,25.88,-3.66
0.10,0.19,1.01,15.92,25.60,-3.19
0.10,0.19,1.01,15.77,25.89,-3.28
0.09,0.19,1.02,15.80,25.45,-3.77
0.09,0.19,1.01,15.83,25.73,-3.11
0.09,0.19,1.01,15.94,25.79,-3.45
0.09,0.18,1.02,15.76,25.76,-3.15
0.09,0.18,1.01,15.77,25.51,-3.44
0.08,0.19,1.02,15.74,25.57,-3.16
0.09,0.18,1.02,15.79,25.68,-3.16
0.08,0.18,1.01,15.89,25.88,-3.33
0.08,0.18,1.01,16.02,25.63,-3.05
0.09,0.18,1.01,15.82,25.68,-3.50
0.09,0.19,1.01,15.79,25.77,-3.21
0.09,0.18,1.01,15.98,25.66,-2.84
0.09,0.18,1.02,15.95,25.59,-3.63
0.08,0.18,1.01,15.77,25.48,-3.30
0.09,0.18,1.01,15.63,25.71,-3.53
0.08,0.18,1.01,16.08,25.63,-3.28
0.09,0.18,1.02,15.85,25.63,-3.31
0.09,0.18,1.01,15.79,25.65,-3.07
0.09,0.19,1.01,15.82,25.54,-3.65
0.09,0.19,1.03,15.73,25.56,-2.82
0.08,0.19,1.01,15.82,25.74,-3.21
0.09,0.19,1.01,15.82,25.50,-3.36
0.09,0.19,1.01,15.91,25.69,-3.37
0.08,0.19,1.02,15.91,25.45,-3.28
0.09,0.19,1.02,15.71,25.73,-3.51
0.08,0.19,1.02,15.92,25.65,-3.48
0.09,0.19,1.01,15.83,25.66,-2.43
0.08,0.19,1.02,15.91,25.65,-3.08
0.09,0.18,1.01,15.82,25.59,-3.51
0.09,0.19,1.02,15.73,25.56,-3.16
0.09,0.19,1.02,15.95,25.50,-3.42
0.09,0.20,1.02,15.77,25.89,-3.39
0.09,0.19,1.01,15.91,25.77,-3.47
0.09,0.19,1.02,15.77,25.71,-3.53
0.09,0.19,1.02,15.79,25.63,-3.25
0.09,0.19,1.01,16.00,25.76,-3.27
0.09,0.20,1.01,15.63,25.65,-2.76
0.09,0.19,1.01,15.85,25.68,-3.07
0.09,0.19,1.01,15.83,25.91,-3.42
0.09,0.19,1.02,15.88,25.47,-3.91
0.09,0.19,1.01,16.03,25.88,-3.05
0.08,0.18,1.01,15.56,25.73,-3.42
0.08,0.18,1.02,15.85,25.74,-3.31
0.09,0.19,1.02,15.88,25.77,-3.53
0.08,0.19,1.01,15.92,26.26,-3.24
0.08,0.19,1.01,15.85,25.88,-3.27
