acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.08,0.18,1.01,16.20,25.40,-2.18
0.07,0.18,1.01,16.24,25.44,-2.12
0.07,0.18,1.01,15.85,25.37,-1.76
0.08,0.19,1.02,16.14,25.56,-2.24
0.08,0.18,1.01,15.79,25.05,-2.03
0.08,0.20,1.02,16.24,25.57,-2.29
0.08,0.19,1.02,16.32,25.34,-2.05
0.09,0.19,1.02,16.20,25.19,-2.43
0.08,0.20,1.02,15.85,25.25,-2.52
0.09,0.20,1.02,15.95,25.51,-1.92
0.08,0.19,1.02,16.32,25.21,-2.32
0.08,0.19,1.03,15.82,25.40,-2.11
0.08,0.19,1.03,15.92,25.18,-2.29
0.08,0.19,1.02,16.24,25.18,-2.37
0.08,0.19,1.01,15.85,25.40,-2.60
0.08,0.19,1.01,16.26,25.21,-2.20
0.08,0.19,1.00,16.82,21.97,-6.70
0.09,0.18,1.01,16.11,25.68,-1.86
0.08,0.18,1.02,16.41,25.47,-2.32
0.09,0.19,1.02,16.23,25.45,-2.20
0.09,0.19,1.02,16.32,25.57,-2.15
0.09,0.20,1.01,16.26,25.56,-1.76
0.09,0.20,1.01,15.92,25.16,-2.06
0.09,0.19,1.01,16.03,25.47,-2.06
0.08,0.20,1.01,15.94,25.30,-2.64
0.08,0.19,1.02,16.70,25.80,-2.09
0.08,0.19,1.01,34.67,12.55,-15.11
0.07,0.18,1.02,114.23,-1.83,-278.17
0.08,0.19,1.01,0.47,40.09,56.44
0.08,0.19,1.02,17.40,23.57,-20.03
0.08,0.20,1.01,15.76,25.71,-12.24
0.08,0.19,1.02,15.73,25.66,-1.19
0.08,0.20,1.02,16.05,26.03,-2.69
0.08,0.19,1.01,15.73,25.42,-1.47
0.08,0.20,1.00,15.83,25.60,-2.69
0.07,0.19,1.02,15.86,25.80,-1.95
0.07,0.19,1.02,16.20,25.83,-2.03
0.07,0.19,1.01,16.06,25.92,-1.97
0.08,0.18,1.02,15.50,25.74,-2.05
0.08,0.19,1.02,16.00,25.82,-2.49
0.08,0.19,1.01,15.57,25.83,-1.11
0.08,0.19,1.01,16.32,26.24,-2.24
0.08,0.18,1.01,15.83,25.86,-1.83
0.09,0.18,1.01,15.73,25.94,-2.14
0.09,0.19,1.01,16.08,26.21,-2.23
0.09,0.18,1.01,15.89,25.83,-2.24
0.09,0.18,1.01,16.17,26.35,-2.08
0.10,0.18,1.02,16.05,25.91,-2.14
0.09,0.18,1.01,15.54,26.96,-1.94
0.09,0.19,1.01,16.20,26.40,-2.47
0.09,0.19,1.01,-15.54,21.94,31.76
0.08,0.18,1.01,13.71,24.11,6.47
0.07,0.18,1.01,16.17,20.46,-10.55
0.08,0.19,1.01,15.79,25.19,-11.59
0.07,0.19,1.02,16.49,25.34,-9.68
0.07,0.18,1.01,15.94,24.89,-6.96
0.07,0.18,1.02,16.47,25.86,-1.88
0.07,0.18,1.01,15.85,26.15,-1.66
0.07,0.19,1.01,15.97,25.62,-2.38
0.07,0.18,1.01,15.77,25.51,-2.15
0.07,0.19,1.01,16.18,25.97,-2.11
0.08,0.20,1.01,15.65,26.23,-2.35
0.07,0.20,1.01,15.79,26.20,-2.12
0.07,0.19,1.01,16.05,25.85,-2.02
0.08,0.20,1.00,16.06,26.26,-2.14
0.07,0.19,1.01,16.21,25.92,-2.44
0.08,0.19,1.01,15.95,26.03,-2.32
0.08,0.20,1.02,14.82,25.79,-0.67
0.08,0.19,1.01,16.49,24.92,-1.54
0.08,0.20,1.02,15.27,26.26,-2.40
0.08,0.20,1.01,15.74,25.83,-1.57
0.08,0.20,1.02,14.92,25.69,-0.84
0.08,0.20,1.01,15.98,26.18,-2.35
0.08,0.20,1.01,16.17,25.40,-2.08
0.08,0.20,1.01,16.02,25.80,-2.12
0.08,0.19,1.01,15.80,25.98,-1.98
0.09,0.19,1.01,15.74,25.83,-1.94
0.08,0.18,1.01,16.21,26.23,-1.89
0.09,0.18,1.01,15.88,25.97,-1.92
0.08,0.19,1.01,15.66,25.63,-1.95
0.09,0.19,1.01,15.79,26.05,-1.89
0.09,0.19,1.01,16.11,25.82,-2.05
0.08,0.19,1.02,15.89,25.79,-2.08
0.09,0.19,1.01,16.23,25.82,-2.31
0.08,0.19,1.01,15.95,26.15,-2.67
0.08,0.19,1.02,20.55,30.63,-5.82
0.08,0.20,1.02,31.01,40.72,-51.39
0.09,0.18,1.02,10.09,19.27,9.48
0.08,0.19,1.02,16.79,25.13,-9.48
0.08,0.19,1.01,3.04,16.66,21.82
0.08,0.19,1.01,16.32,23.15,-7.19
0.08,0.18,1.02,16.40,24.79,-9.59
0.09,0.19,1.01,16.23,23.60,-9.82
0.08,0.19,1.02,16.43,24.89,-11.79
0.09,0.18,1.02,15.27,25.74,-3.25
0.08,0.19,1.01,16.20,25.85,-2.05
0.08,0.19,1.01,15.19,25.76,-1.86
0.08,0.19,1.02,13.33,32.72,-6.08
0.09,0.18,1.01,16.40,25.65,-1.68
0.08,0.19,1.01,15.40,28.44,-2.49
0.09,0.20,1.01,14.82,22.96,-0.58
0.07,0.20,1.01,16.41,26.50,-2.43
0.08,0.19,1.01,16.09,26.15,-2.18
0.09,0.19,1.01,16.09,25.83,-2.08
0.08,0.19,1.02,16.15,25.94,-1.92
0.08,0.19,1.01,16.37,26.12,-2.05
0.08,0.19,1.01,15.82,26.26,-2.24
0.07,0.18,1.02,16.26,26.17,-2.17
0.07,0.19,1.02,16.05,26.14,-2.20
0.07,0.20,1.02,16.15,26.24,-2.03
0.08,0.19,1.02,16.02,25.39,-2.15
0.07,0.19,1.01,15.92,25.80,-2.37
0.08,0.20,1.02,16.29,26.15,-2.18
0.08,0.19,1.01,16.12,25.97,-2.03
0.08,0.19,1.01,15.74,26.15,-2.11
0.08,0.20,1.03,16.08,26.05,-2.31
0.08,0.20,1.01,16.37,25.83,-2.02
0.08,0.19,1.01,16.14,25.83,-2.06
0.08,0.19,1.01,15.68,26.05,-2.27
0.09,0.20,1.02,16.15,25.91,-2.44
0.10,0.19,1.01,15.76,25.95,-1.76
0.09,0.19,1.01,1.01,39.71,-14.14
0.09,0.19,1.01,17.45,25.10,-1.48
0.09,0.19,1.01,16.17,25.66,-2.43
0.10,0.19,1.02,15.97,25.82,-2.03
0.09,0.18,1.01,15.83,25.73,-2.43
0.08,0.18,1.01,16.02,25.83,-1.76
0.08,0.18,1.01,16.03,26.09,-2.38
0.08,0.18,1.01,16.29,25.68,-2.35
0.08,0.19,1.02,15.88,25.86,-2.21
0.07,0.18,1.01,15.94,23.62,-0.14
0.07,0.18,1.01,16.05,26.69,-2.52
0.08,0.18,1.01,15.80,25.92,-1.94
0.08,0.18,1.01,16.11,26.31,-2.05
