acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.07,0.17,1.01,16.37,25.80,-2.23
0.08,0.18,1.02,16.11,26.11,-2.08
0.08,0.18,1.02,16.53,26.21,-2.31
0.08,0.18,1.02,16.26,26.20,-2.44
0.08,0.17,1.01,16.14,25.97,-2.32
0.08,0.18,1.02,16.29,26.50,-2.05
0.08,0.18,1.01,16.32,25.97,-2.32
0.08,0.18,1.01,16.12,26.17,-2.37
0.08,0.18,1.02,16.12,26.05,-2.09
0.08,0.18,1.02,15.88,26.17,-2.05
0.08,0.18,1.02,15.91,25.98,-2.08
0.08,0.19,1.01,15.94,25.57,-2.15
0.08,0.18,1.01,16.08,26.26,-2.06
0.08,0.18,1.01,16.15,25.94,-2.06
0.08,0.19,1.02,16.14,26.21,-2.34
0.08,0.18,1.01,16.40,25.62,-2.06
0.08,0.18,1.02,16.05,25.86,-2.29
0.08,0.18,1.02,15.89,26.03,-2.24
0.08,0.18,1.02,16.24,25.94,-2.47
0.08,0.18,1.01,16.40,25.91,-2.09
0.08,0.17,1.02,15.83,26.02,-1.91
0.08,0.18,1.01,16.18,25.83,-2.26
0.07,0.18,1.02,16.14,25.89,-2.56
0.08,0.18,1.02,15.94,25.59,-1.86
0.08,0.18,1.01,15.88,26.14,-2.72
0.08,0.18,1.03,16.03,26.34,-2.21
0.08,0.18,1.02,16.32,26.14,-2.23
0.08,0.19,1.02,16.18,26.40,-2.26
0.08,0.18,1.02,15.88,25.92,-2.26
0.08,0.18,1.01,16.05,25.83,-2.05
0.08,0.19,1.01,15.94,26.02,-2.02
0.08,0.18,1.02,16.02,25.98,-2.41
0.07,0.18,1.02,16.32,26.23,-2.15
0.08,0.18,1.01,16.11,26.24,-2.20
0.08,0.18,1.01,15.97,26.24,-2.23
0.08,0.17,1.01,16.32,26.18,-1.83
0.08,0.19,1.02,15.94,26.17,-2.24
0.08,0.17,1.02,16.05,25.95,-2.43
0.08,0.18,1.02,16.05,25.76,-2.40
0.08,0.18,1.02,16.14,26.18,-2.23
0.08,0.19,1.01,16.06,25.95,-2.18
0.07,0.18,1.01,16.32,25.86,-2.20
0.08,0.18,1.01,15.92,25.98,-2.14
0.08,0.17,1.02,16.05,25.91,-2.43
0.08,0.18,1.02,16.35,25.92,-2.03
0.08,0.17,1.02,15.68,25.92,-2.18
0.08,0.17,1.02,16.20,26.12,-2.26
0.09,0.18,1.02,15.66,25.97,-2.38
0.08,0.17,1.01,16.17,25.86,-2.14
0.08,0.18,1.01,16.06,25.77,-2.21
