acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.08,0.20,1.01,15.77,25.79,-2.85
0.09,0.20,1.01,15.88,25.85,-2.72
0.09,0.20,1.00,15.88,25.66,-2.79
0.09,0.20,1.02,15.88,25.74,-2.90
0.09,0.21,1.01,15.63,25.74,-2.78
0.08,0.21,1.01,16.00,25.51,-2.78
0.09,0.20,1.01,15.71,25.63,-2.66
0.08,0.20,1.01,15.89,25.66,-3.01
0.08,0.21,1.02,16.09,25.76,-2.66
0.08,0.21,1.01,15.85,25.80,-2.58
0.08,0.21,1.02,16.00,25.69,-3.05
0.08,0.21,1.01,16.11,25.97,-2.56
0.08,0.21,1.02,15.79,25.85,-2.76
0.09,0.21,1.01,15.73,25.63,-2.70
0.09,0.21,1.01,15.76,25.60,-2.85
0.09,0.20,1.01,15.95,25.82,-2.69
0.08,0.20,1.01,15.85,25.95,-2.73
0.08,0.20,1.02,15.95,25.79,-2.87
0.09,0.20,1.02,15.77,25.82,-2.79
0.09,0.20,1.01,15.86,25.71,-2.93
0.09,0.21,1.02,15.80,25.71,-2.61
0.09,0.19,1.02,15.91,25.74,-2.98
0.09,0.20,1.01,15.82,25.83,-2.58
0.09,0.20,1.02,15.95,25.74,-3.01
0.08,0.20,1.01,15.74,25.79,-2.67
0.09,0.20,1.01,15.79,25.69,-2.92
0.09,0.20,1.01,15.79,25.89,-2.73
0.09,0.20,1.01,15.71,25.57,-2.61
0.09,0.21,1.02,15.94,25.57,-2.87
0.09,0.20,1.01,15.95,25.65,-2.67
0.09,0.20,1.02,15.95,25.95,-2.81
0.08,0.20,1.02,15.76,25.60,-2.52
0.08,0.20,1.01,15.73,25.71,-2.84
0.09,0.20,1.02,15.80,26.02,-2.93
0.09,0.19,1.01,16.03,25.89,-2.84
0.09,0.20,1.01,15.80,25.66,-2.73
0.09,0.20,1.00,15.77,25.89,-2.96
0.09,0.20,1.00,15.83,25.97,-2.78
0.09,0.21,1.00,15.79,25.59,-2.90
0.09,0.20,1.01,15.95,25.66,-2.70
0.09,0.20,1.01,15.73,25.97,-2.79
0.08,0.21,1.01,15.97,25.77,-2.81
0.09,0.21,1.01,15.94,25.95,-2.72
0.09,0.21,1.01,15.92,25.76,-2.81
0.09,0.21,1.01,15.66,25.66,-2.70
0.08,0.21,1.02,16.18,25.69,-3.01
