acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.08,0.22,1.02,15.69,25.62,-2.90
0.08,0.22,1.01,15.91,25.79,-2.66
0.07,0.22,1.01,15.77,25.59,-2.81
0.08,0.22,1.01,16.00,25.62,-2.70
0.08,0.22,1.01,15.82,25.74,-2.95
0.08,0.22,1.01,15.89,25.77,-2.90
0.08,0.22,1.00,15.97,25.65,-2.93
0.08,0.22,1.02,15.83,26.20,-2.67
0.08,0.22,1.01,15.98,25.95,-2.89
0.07,0.21,1.02,15.83,25.63,-2.84
0.08,0.22,1.01,15.86,25.77,-2.85
0.08,0.21,1.01,15.88,25.83,-2.87
0.08,0.21,1.01,16.09,25.82,-3.05
0.08,0.22,1.01,15.91,25.83,-2.84
0.08,0.22,1.01,16.03,25.82,-2.89
0.07,0.21,1.01,15.73,25.65,-2.76
0.08,0.21,1.01,15.74,25.77,-2.93
0.08,0.21,1.01,15.85,25.83,-2.58
0.08,0.21,1.01,15.82,25.79,-2.82
0.08,0.22,1.01,15.83,25.86,-2.76
0.08,0.21,1.01,15.76,25.88,-2.55
0.07,0.21,1.01,15.82,25.66,-2.60
0.07,0.22,1.00,15.73,25.68,-2.82
0.08,0.22,1.02,15.74,25.83,-2.72
0.08,0.22,1.01,15.85,25.79,-3.01
0.08,0.22,1.01,15.82,25.57,-2.69
0.08,0.22,1.02,15.82,25.80,-2.96
0.07,0.22,1.01,15.98,25.83,-2.84
0.08,0.22,1.01,15.82,25.80,-3.04
0.07,0.22,1.02,15.69,25.95,-2.67
0.07,0.22,1.01,16.05,25.56,-3.04
0.07,0.22,1.01,15.68,25.89,-2.75
0.07,0.21,1.02,15.89,25.62,-2.98
0.08,0.22,1.01,15.83,25.85,-2.67
0.07,0.22,1.02,15.82,26.05,-2.98
0.08,0.22,1.01,15.74,25.71,-2.49
0.08,0.21,1.01,15.62,25.82,-2.58
0.09,0.23,1.00,15.94,25.69,-2.64
0.09,0.22,1.01,15.79,25.86,-2.75
0.08,0.22,1.00,15.95,25.88,-2.82
0.08,0.22,1.00,15.94,25.65,-2.87
0.08,0.22,1.00,15.62,25.65,-2.95
0.08,0.21,0.99,15.73,25.86,-2.87
0.08,0.21,1.00,15.77,25.95,-2.81
0.07,0.22,1.01,15.85,25.54,-2.73
0.08,0.21,1.00,15.80,25.74,-2.69
0.07,0.20,1.01,15.92,25.60,-3.01
0.07,0.21,1.01,15.85,25.86,-2.81
0.08,0.21,1.01,15.82,25.92,-2.73
0.07,0.21,1.00,15.82,25.62,-2.63
0.07,0.22,1.00,15.92,25.79,-2.72
0.07,0.21,1.01,15.89,25.65,-2.58
0.07,0.21,1.01,15.88,25.95,-2.81
0.06,0.22,1.01,15.63,25.91,-2.81
0.07,0.23,1.01,15.68,26.00,-2.66
0.06,0.22,1.01,15.94,25.82,-2.61
0.07,0.21,1.02,16.00,25.97,-2.73
0.08,0.22,1.01,16.00,25.76,-2.78
0.08,0.22,1.01,15.63,25.57,-2.85
0.07,0.22,1.00,15.79,25.76,-2.73
