acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.09,0.19,1.01,16.21,26.67,-0.99
0.08,0.19,1.01,18.03,28.44,-1.22
0.08,0.20,1.02,15.31,26.38,-2.81
0.08,0.19,1.01,16.95,27.59,-2.75
0.08,0.20,1.02,17.51,27.02,-1.56
0.08,0.19,1.01,14.87,26.75,-2.93
0.08,0.20,1.02,15.69,26.06,-1.56
0.08,0.20,1.01,19.91,28.49,-4.14
0.08,0.20,1.02,15.89,25.24,-1.45
0.08,0.19,1.01,17.50,26.49,-3.08
0.09,0.20,1.01,15.88,25.80,-3.30
0.09,0.19,1.02,16.55,27.48,-1.02
0.09,0.18,1.00,17.50,26.08,-2.31
0.09,0.19,1.01,19.47,27.83,-4.37
0.09,0.18,1.01,17.63,28.03,-1.42
0.09,0.19,1.01,16.40,26.69,-0.76
0.09,0.18,1.01,16.15,25.73,-0.81
0.09,0.19,1.01,16.09,26.44,-1.40
0.09,0.19,1.01,15.27,26.40,-0.95
0.09,0.19,1.01,18.21,28.53,-4.66
0.09,0.19,1.01,16.05,26.05,-1.71
0.08,0.20,1.02,15.66,25.19,-2.58
0.09,0.19,1.02,19.65,26.89,-2.53
0.08,0.19,1.01,16.93,24.52,-0.24
0.08,0.19,1.02,15.79,27.21,-1.18
0.08,0.19,1.02,18.06,26.90,-3.77
0.09,0.19,1.02,20.37,36.20,-8.44
0.09,0.19,1.02,15.79,25.04,0.03
0.09,0.19,1.02,17.24,26.99,-6.81
0.09,0.19,1.01,15.80,26.64,-2.08
0.08,0.18,1.02,16.66,27.94,-3.10
0.09,0.18,1.00,17.63,25.59,-2.66
0.08,0.18,1.01,16.61,27.18,-2.90
0.08,0.17,1.01,16.20,25.60,-1.19
0.09,0.19,1.01,14.18,39.08,-3.19
0.08,0.19,1.02,21.25,28.03,-6.18
0.09,0.19,1.01,16.03,31.02,0.58
0.09,0.19,1.02,16.24,25.66,-2.21
0.08,0.19,1.02,15.63,25.92,-1.62
0.08,0.19,1.01,16.70,26.47,-1.71
0.09,0.20,1.02,22.40,36.41,-11.51
0.08,0.19,1.01,14.92,25.95,-0.99
0.08,0.19,1.02,16.14,25.42,-2.43
0.08,0.18,1.01,15.45,25.97,-2.58
0.08,0.18,1.01,17.33,28.11,-2.70
0.08,0.18,1.00,17.22,27.30,-1.25
0.08,0.18,1.01,16.41,25.88,-2.40
0.08,0.19,1.02,15.68,27.15,-1.76
0.08,0.20,1.02,16.14,25.47,-2.60
0.08,0.20,1.02,18.70,28.32,-2.27
0.09,0.20,1.02,16.32,26.12,-2.64
0.09,0.20,1.02,16.03,25.98,-1.11
0.08,0.20,1.02,16.53,26.23,-2.11
0.08,0.20,1.02,15.88,25.88,-1.68
0.09,0.20,1.01,16.56,26.00,-2.27
0.09,0.19,1.01,15.98,26.89,-1.57
