acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.05,0.21,1.00,15.98,25.68,-2.67
0.05,0.21,1.01,15.95,25.69,-2.76
0.05,0.21,1.01,15.60,25.88,-2.85
0.05,0.21,1.01,15.80,25.79,-2.79
0.05,0.21,1.01,15.91,25.69,-2.84
0.05,0.21,1.01,15.89,25.74,-2.60
0.05,0.22,1.01,15.86,25.85,-2.93
0.05,0.22,1.01,15.85,25.80,-2.66
0.06,0.22,1.02,15.86,25.62,-2.49
0.05,0.21,1.01,15.92,25.69,-2.84
0.06,0.22,1.01,15.83,25.77,-2.69
0.07,0.21,1.01,15.82,25.44,-2.64
0.07,0.22,1.01,15.91,25.62,-2.58
0.07,0.21,1.00,15.69,25.77,-2.66
0.07,0.21,1.00,15.88,25.63,-2.70
0.08,0.21,1.00,15.91,25.68,-3.01
0.07,0.21,1.02,16.02,25.91,-2.64
0.07,0.21,1.01,15.89,25.79,-2.81
0.07,0.21,1.00,15.94,25.76,-2.75
0.07,0.21,1.01,15.86,25.53,-2.79
0.06,0.21,1.01,15.79,25.80,-2.95
0.06,0.21,1.00,16.03,25.68,-2.70
0.05,0.20,1.01,15.85,25.89,-2.85
0.04,0.20,1.01,15.85,25.74,-2.81
0.05,0.21,1.00,15.89,25.68,-3.04
0.05,0.21,1.01,15.77,25.47,-2.70
0.05,0.21,1.01,15.73,25.86,-2.76
0.05,0.21,1.01,15.85,25.83,-2.76
0.05,0.22,1.01,15.94,26.00,-2.85
0.05,0.22,1.01,15.92,25.89,-2.50
0.06,0.22,1.02,15.74,25.66,-2.90
0.05,0.22,1.01,15.82,25.92,-2.92
0.07,0.22,1.01,15.76,25.73,-2.55
0.06,0.22,1.01,15.79,25.86,-2.95
0.06,0.22,1.01,15.85,25.63,-2.85
0.05,0.22,1.02,15.88,25.94,-2.73
0.06,0.22,1.01,15.92,25.85,-2.69
0.06,0.22,1.01,15.76,25.94,-2.96
0.06,0.22,1.00,15.98,25.74,-2.44
0.06,0.22,1.00,15.85,25.56,-2.67
0.06,0.22,1.00,15.89,25.92,-2.85
0.06,0.21,1.00,15.76,25.89,-2.79
0.06,0.22,1.01,15.82,25.86,-2.87
0.06,0.21,1.00,15.80,25.83,-2.70
0.07,0.21,1.01,15.94,26.11,-2.67
0.07,0.22,1.01,15.74,25.74,-2.67
0.06,0.22,1.02,16.02,25.59,-2.81
0.07,0.22,1.02,15.79,25.89,-2.64
0.07,0.22,1.01,15.76,25.92,-2.63
