acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.04,0.15,1.02,15.83,26.05,-3.54
0.04,0.15,1.02,15.91,25.60,-3.07
0.04,0.16,1.02,15.66,26.40,-2.66
0.04,0.16,1.03,15.77,25.95,-3.60
0.04,0.15,1.02,16.00,26.17,-3.30
0.04,0.15,1.02,15.92,26.05,-2.93
0.04,0.16,1.02,15.80,26.58,-2.03
0.04,0.16,1.02,15.83,26.37,-3.37
0.04,0.15,1.03,15.92,26.03,-3.07
0.04,0.16,1.02,15.77,26.08,-3.50
0.04,0.15,1.02,15.76,25.85,-3.22
0.04,0.16,1.02,15.88,25.91,-3.73
0.04,0.16,1.02,15.80,26.55,-3.18
0.04,0.16,1.02,15.83,25.83,-3.65
0.04,0.16,1.02,15.97,25.92,-3.74
0.04,0.16,1.03,15.74,26.26,-3.45
0.05,0.16,1.02,16.09,26.15,-3.11
0.04,0.16,1.03,15.68,26.14,-3.28
0.04,0.15,1.03,15.73,25.63,-3.36
0.05,0.16,1.02,15.97,26.14,-3.28
0.05,0.16,1.02,15.91,26.40,-3.16
0.04,0.16,1.02,16.12,25.68,-3.02
0.04,0.15,1.03,15.82,26.14,-3.33
0.04,0.16,1.03,15.83,25.97,-3.27
0.05,0.15,1.01,15.85,26.43,-3.16
0.04,0.15,1.02,15.71,26.32,-3.34
0.04,0.16,1.02,15.82,14.40,-20.41
0.04,0.15,1.02,15.83,26.85,-1.73
0.04,0.15,1.02,16.02,25.91,-3.71
0.04,0.16,1.03,15.80,25.94,-3.19
0.04,0.16,1.02,15.76,25.76,-3.11
0.04,0.16,1.02,15.80,26.63,-3.25
0.04,0.16,1.04,15.91,25.91,-3.13
0.05,0.17,1.03,15.76,25.73,-3.22
0.04,0.16,1.02,15.94,26.61,-2.18
0.04,0.16,1.01,16.00,26.06,-4.21
0.04,0.15,1.02,15.85,26.20,-2.78
0.04,0.15,1.02,15.69,25.88,-2.95
0.04,0.15,1.02,15.86,27.15,-3.92
0.04,0.15,1.02,15.92,26.47,-3.13
0.04,0.16,1.03,15.80,26.44,-4.06
0.04,0.16,1.03,15.85,26.08,-3.25
0.04,0.16,1.03,15.86,26.21,-3.86
0.04,0.17,1.03,15.80,28.08,-1.40
0.04,0.16,1.03,15.94,25.51,-3.31
0.04,0.17,1.02,15.97,26.20,-4.37
0.03,0.16,1.02,15.98,27.74,-2.81
0.04,0.16,1.02,15.71,26.61,-3.77
0.04,0.16,1.02,15.77,26.82,-4.31
0.04,0.16,1.03,15.69,27.63,-3.54
0.05,0.16,1.03,15.88,26.05,-2.90
0.04,0.15,1.02,15.89,26.66,-3.89
0.05,0.15,1.03,15.79,26.92,-1.80
0.05,0.16,1.02,15.88,29.37,-1.33
0.05,0.16,1.03,15.86,24.56,-5.39
0.05,0.15,1.03,15.80,28.60,-1.34
0.05,0.16,1.03,15.83,25.44,-5.37
0.05,0.16,1.03,15.89,26.46,-8.43
0.04,0.15,1.03,15.79,27.71,-2.26
0.04,0.15,1.02,15.91,25.85,-4.81
0.03,0.15,1.02,15.79,25.37,-4.29
0.04,0.14,1.02,15.86,31.44,-0.11
0.04,0.15,1.02,15.83,25.30,-5.85
0.04,0.14,1.03,15.85,28.17,-4.20
0.03,0.16,1.02,15.83,25.69,-3.88
0.04,0.15,1.02,15.79,28.75,-3.69
0.04,0.15,1.02,15.76,27.80,-5.33
0.05,0.15,1.03,15.68,26.89,0.23
0.04,0.15,1.02,15.83,29.86,-5.44
0.04,0.15,1.02,15.89,25.53,-3.73
0.04,0.15,1.03,16.03,27.04,-9.08
0.04,0.15,1.03,15.92,26.58,-3.47
0.04,0.16,1.02,15.74,25.28,-1.59
0.03,0.15,1.03,15.91,24.37,-1.40
0.04,0.15,1.03,16.52,16.08,-9.92
0.03,0.15,1.02,15.79,29.94,-7.01
0.04,0.16,1.03,15.85,23.88,-1.37
0.04,0.16,1.02,15.89,28.66,-2.08
0.04,0.16,1.02,15.83,25.69,-3.94
0.04,0.16,1.03,15.86,21.83,-2.64
0.04,0.16,1.03,15.92,27.21,-1.13
0.03,0.16,1.02,15.77,22.17,-7.48
0.04,0.16,1.02,15.85,31.13,-2.44
0.04,0.16,1.02,15.89,28.98,-2.78
0.04,0.15,1.02,15.86,28.99,-3.33
0.04,0.15,1.03,15.85,25.73,-2.84
0.04,0.16,1.02,15.94,26.14,-4.90
0.04,0.16,1.03,15.76,27.22,-0.34
0.04,0.15,1.03,15.74,26.21,-4.40
0.04,0.15,1.02,15.73,25.94,-3.79
0.04,0.15,1.02,15.88,25.60,-4.82
0.04,0.15,1.02,15.76,26.92,-2.90
0.03,0.15,1.02,15.82,25.62,-4.73
0.04,0.15,1.02,15.91,26.37,-1.60
0.04,0.15,1.02,15.91,28.18,-3.02
0.04,0.15,1.02,15.94,25.74,-5.76
0.04,0.15,1.02,15.79,27.21,-4.37
0.04,0.15,1.02,15.80,26.92,-3.28
0.04,0.15,1.03,15.85,29.66,-5.44
0.04,0.15,1.02,15.85,26.43,-3.36
0.03,0.16,1.02,15.82,23.02,-7.13
0.04,0.16,1.02,15.80,26.20,-3.18
0.03,0.15,1.02,15.82,27.31,-2.81
0.04,0.16,1.03,15.95,25.88,-3.98
0.04,0.15,1.02,15.71,25.54,-1.50
0.03,0.15,1.02,15.80,25.62,-6.14
0.03,0.15,1.02,15.89,27.08,-3.76
0.04,0.14,1.01,15.76,19.40,-3.30
0.04,0.15,1.02,16.02,21.79,-4.96
0.04,0.15,1.02,15.89,23.15,-3.01
0.03,0.15,1.02,15.82,27.28,-0.53
0.04,0.15,1.02,15.97,26.73,-5.76
0.04,0.15,1.03,15.71,32.40,-9.30
0.04,0.14,1.03,15.71,15.22,-4.92
0.03,0.15,1.02,15.79,28.52,-9.66
0.04,0.16,1.02,15.82,22.52,-7.88
0.04,0.16,1.02,15.74,25.94,-5.59
0.04,0.16,1.03,15.73,25.44,-7.50
0.04,0.15,1.03,15.88,20.32,-0.40
0.04,0.15,1.02,15.89,27.01,-5.86
0.04,0.15,1.02,15.73,29.05,-10.40
0.04,0.15,1.03,16.00,26.66,-3.54
0.04,0.15,1.03,15.79,24.75,-3.36
0.04,0.15,1.02,15.82,28.11,0.76
0.04,0.15,1.02,15.88,25.59,-5.47
0.04,0.16,1.02,15.98,8.31,-9.45
0.04,0.15,1.02,15.73,28.67,-6.79
0.04,0.16,1.02,15.76,25.85,-3.13
0.04,0.15,1.02,15.79,24.95,-8.11
0.04,0.15,1.02,15.77,24.64,-3.60
0.04,0.15,1.02,15.76,18.08,-4.64
0.03,0.15,1.03,15.83,14.41,-9.56
0.04,0.16,1.02,15.83,21.51,-11.21
0.04,0.15,1.03,15.80,14.95,-14.79
0.04,0.15,1.02,15.80,19.24,-6.96
0.04,0.15,1.02,15.65,21.51,-16.21
0.04,0.16,1.03,15.92,21.80,-1.79
0.04,0.16,1.03,15.98,16.76,-6.61
0.03,0.15,1.02,15.73,18.06,-15.76
0.04,0.15,1.02,15.92,17.92,-4.20
0.04,0.15,1.03,15.94,29.39,-6.05
0.04,0.14,1.03,15.77,24.95,-4.00
0.04,0.15,1.03,15.86,36.08,-13.98
0.04,0.16,1.03,15.92,24.14,-0.38
0.04,0.15,1.03,15.83,20.73,-4.55
0.04,0.15,1.03,15.80,24.84,-2.81
0.05,0.16,1.03,15.79,31.05,-4.84
0.04,0.16,1.04,16.02,21.42,-1.82
0.04,0.16,1.02,15.80,21.44,-3.39
0.04,0.16,1.02,15.73,22.37,-1.63
0.04,0.16,1.03,15.92,27.54,-5.40
0.03,0.16,1.02,15.74,25.77,-7.80
0.04,0.15,1.02,15.88,23.80,-1.05
0.04,0.15,1.02,15.92,20.09,-4.18
0.04,0.15,1.02,15.69,21.82,0.43
0.04,0.15,1.03,15.86,28.52,-1.94
0.05,0.15,1.02,15.74,24.82,-4.76
0.05,0.15,1.03,15.79,27.53,-1.37
0.05,0.16,1.03,15.76,25.28,-4.34
0.05,0.16,1.03,15.89,24.46,-5.54
0.05,0.16,1.03,15.91,26.47,-3.44
0.04,0.16,1.02,15.95,26.55,-3.21
0.04,0.16,1.02,15.77,28.27,2.02
0.03,0.15,1.02,15.98,23.13,-6.95
0.04,0.16,1.02,15.88,24.93,-5.01
0.04,0.16,1.02,15.71,23.65,-3.77
0.04,0.16,1.02,15.80,26.18,-3.94
0.04,0.16,1.02,15.62,27.01,-8.12
0.04,0.15,1.02,15.83,26.35,-2.93
0.05,0.15,1.02,15.95,26.64,-3.33
0.03,0.15,1.02,15.79,25.94,-3.44
0.04,0.15,1.02,15.79,26.43,-3.56
0.04,0.14,1.03,16.02,26.44,-3.82
0.04,0.15,1.03,15.74,26.27,-4.14
0.04,0.15,1.03,15.92,26.27,-3.66
0.03,0.16,1.02,15.76,25.91,-3.71
