acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.10,0.22,1.01,-2.21,2.40,-1.02
0.10,0.23,1.00,-2.24,2.14,-0.95
0.11,0.23,1.01,-2.14,2.14,-1.08
0.10,0.23,1.00,-2.00,1.95,-1.11
0.11,0.23,1.01,-1.88,2.02,-0.96
0.11,0.24,0.99,-1.80,1.77,-0.87
0.11,0.23,1.00,-1.71,1.86,-0.70
0.11,0.23,1.00,-1.57,1.95,-0.40
0.10,0.24,1.00,-1.33,2.21,-0.32
0.11,0.24,0.99,-1.30,2.67,0.03
0.10,0.23,0.99,-1.30,2.81,0.08
0.10,0.24,1.01,-1.40,2.98,0.31
0.10,0.24,1.00,-1.54,3.11,0.06
0.09,0.24,1.00,-1.91,2.89,-0.12
0.10,0.24,1.01,-2.18,2.58,-0.52
0.10,0.25,1.01,-2.26,2.18,-0.64
0.11,0.24,1.01,-2.44,1.86,-1.08
0.11,0.24,1.01,-2.32,1.91,-1.21
0.11,0.24,1.00,-2.08,1.83,-1.22
0.10,0.24,1.00,-2.02,1.88,-1.37
0.10,0.24,1.00,-1.63,1.92,-1.10
0.10,0.23,1.01,-1.79,2.52,-1.13
0.10,0.23,1.00,-1.85,2.40,-1.15
0.10,0.23,1.01,-2.11,2.98,-1.19
0.10,0.23,1.01,-2.47,3.19,-1.08
0.10,0.23,1.01,-2.52,3.27,-1.47
0.10,0.23,1.01,-2.50,3.57,-1.66
0.10,0.23,1.00,-2.58,3.37,-1.95
0.11,0.24,1.01,-2.34,3.44,-2.17
0.11,0.24,1.00,-2.37,3.39,-2.34
0.11,0.23,1.01,-2.18,3.36,-2.24
0.11,0.23,1.00,-1.98,3.57,-2.12
0.11,0.23,0.99,-1.83,3.51,-1.45
0.11,0.23,1.00,-1.74,3.13,-1.37
0.11,0.23,1.00,-1.82,3.54,-1.04
0.11,0.23,1.01,-1.95,3.34,-0.95
0.11,0.23,1.00,-1.91,3.44,-0.63
0.10,0.23,1.00,-1.74,3.59,-0.50
0.10,0.23,1.00,-2.02,3.30,-0.35
0.10,0.23,1.00,-1.97,3.40,-0.35
0.10,0.24,1.00,-1.74,3.22,-0.50
0.10,0.24,1.01,-2.06,3.39,-0.75
0.10,0.25,1.01,-1.86,3.24,-0.81
0.10,0.24,1.01,-1.83,3.47,-0.55
0.09,0.24,1.02,-1.77,3.44,-0.58
0.10,0.24,1.01,-1.98,3.37,-0.72
0.10,0.24,1.02,-2.14,3.47,-0.60
0.10,0.24,1.00,-2.11,3.27,-0.52
0.10,0.23,1.01,-2.21,3.27,-0.49
0.10,0.24,1.01,-2.00,3.11,-0.40
0.10,0.24,1.00,-2.24,3.05,-0.38
0.10,0.23,1.00,-2.38,3.15,-0.52
0.10,0.24,1.00,-2.34,2.87,-0.35
0.10,0.24,1.00,-2.29,2.76,-0.34
0.10,0.24,1.01,-2.52,2.38,-0.21
0.10,0.24,1.00,-2.44,2.41,-0.34
0.11,0.23,1.01,-2.61,2.60,-0.35
0.10,0.24,1.01,-2.40,2.81,-0.29
0.11,0.23,1.01,-2.26,2.61,-0.40
0.10,0.24,1.01,-2.06,2.93,-0.40
0.11,0.24,1.00,-2.20,2.99,-0.34
0.11,0.23,1.01,-2.08,2.95,-0.27
0.11,0.23,1.00,-1.88,2.81,-0.24
0.10,0.24,1.01,-2.06,2.61,-0.12
0.11,0.23,1.00,-2.02,2.79,-0.27
0.11,0.24,1.01,-1.83,2.40,-0.26
0.11,0.24,1.00,-1.92,2.69,-0.43
0.12,0.23,1.01,-1.59,2.64,-0.41
0.11,0.22,1.01,-1.59,2.70,-0.50
0.11,0.24,1.01,-1.57,2.49,-0.69
0.11,0.24,1.00,-1.53,2.55,-0.67
0.11,0.24,1.01,-1.79,2.70,-0.84
0.11,0.23,1.01,-1.59,2.60,-1.16
0.11,0.23,1.01,-1.89,2.47,-1.36
0.11,0.24,1.01,-2.15,2.60,-1.28
0.11,0.23,1.00,-1.91,2.90,-1.40
0.10,0.23,1.00,-2.15,2.73,-1.56
0.11,0.23,1.01,-1.92,2.89,-1.33
0.11,0.23,1.00,-2.00,3.13,-1.54
0.10,0.23,1.00,-1.97,3.21,-1.57
0.11,0.23,1.00,-2.00,3.08,-1.25
0.10,0.23,1.00,-2.17,3.01,-1.62
0.11,0.23,1.00,-2.09,3.07,-1.71
0.10,0.23,1.01,-2.11,2.73,-1.60
0.10,0.23,1.01,-2.35,3.22,-1.48
0.11,0.23,0.99,-2.44,3.51,-1.62
0.10,0.22,1.00,-2.40,3.85,-1.53
0.10,0.23,1.01,-2.47,3.89,-1.42
0.11,0.23,1.00,-2.60,4.05,-1.59
0.11,0.24,1.00,-2.72,3.85,-1.45
0.11,0.25,1.01,-2.82,3.73,-1.30
0.11,0.25,1.01,-2.93,3.74,-1.40
0.11,0.25,1.01,-2.73,3.66,-1.47
0.11,0.25,1.01,-2.66,3.98,-1.08
0.12,0.24,1.00,-2.64,4.06,-1.36
0.12,0.24,1.00,-2.21,4.17,-1.36
0.11,0.23,0.99,-2.21,4.09,-1.05
0.10,0.24,1.00,-2.56,4.03,-1.08
0.10,0.25,1.01,-2.89,3.86,-1.34
0.11,0.27,1.01,-3.66,3.79,-1.28
0.11,0.27,1.00,-4.14,4.24,-1.40
0.11,0.27,1.00,-4.31,4.72,-1.39
0.12,0.27,1.00,-4.67,5.31,-2.06
0.11,0.27,1.01,-4.79,5.39,-2.27
0.11,0.27,1.00,-4.72,5.27,-3.05
0.11,0.27,1.00,-4.72,5.51,-3.25
0.11,0.27,0.99,-4.96,5.34,-3.27
0.11,0.28,1.00,-5.16,5.66,-3.22
0.11,0.29,1.00,-5.24,5.83,-3.11
0.11,0.29,1.00,-5.42,6.38,-3.07
0.10,0.30,1.01,-5.57,6.60,-2.69
0.10,0.30,1.02,-5.60,6.96,-2.82
0.09,0.29,1.01,-6.05,7.10,-2.41
0.09,0.30,1.01,-6.15,7.36,-2.44
0.09,0.29,1.00,-6.95,7.62,-2.78
0.09,0.29,1.00,-7.21,7.74,-3.40
0.09,0.28,0.99,-7.24,7.88,-3.27
0.10,0.26,0.98,-7.04,8.03,-3.60
0.10,0.25,0.98,-7.02,7.95,-3.33
0.10,0.25,0.98,-6.78,7.92,-3.05
0.11,0.25,0.97,-6.56,8.24,-2.44
0.12,0.24,0.98,-6.37,8.84,-1.91
0.11,0.24,0.96,-6.61,9.37,-1.02
0.12,0.24,0.95,-6.56,10.06,-0.37
0.12,0.24,0.96,-7.18,10.34,0.18
0.12,0.24,0.97,-8.05,10.41,0.81
0.12,0.24,0.97,-8.85,9.73,0.79
0.11,0.25,0.96,-9.59,9.22,0.78
0.12,0.25,0.97,-10.15,8.46,0.52
0.11,0.25,0.96,-9.89,8.09,0.24
0.12,0.25,0.97,-8.99,7.94,-0.31
0.12,0.25,0.96,-8.00,8.34,-0.64
0.12,0.24,0.96,-7.40,8.82,-1.02
0.12,0.25,0.97,-6.67,9.15,-1.11
0.12,0.24,0.96,-6.60,9.05,-1.30
0.12,0.24,0.97,-6.38,9.48,-1.42
0.13,0.24,0.97,-6.41,10.47,-1.44
0.13,0.23,0.97,-7.02,11.62,-1.47
0.12,0.22,0.97,-7.65,12.79,-1.25
