acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.14,0.22,1.00,-1.30,2.99,-0.64
0.14,0.22,1.02,-1.30,3.16,-0.75
0.13,0.21,1.01,-1.27,2.95,-0.84
0.13,0.22,1.01,-1.34,3.13,-0.90
0.14,0.22,1.00,-1.10,2.96,-1.22
0.13,0.21,1.01,-1.31,2.82,-1.08
0.14,0.22,1.01,-1.48,2.89,-0.98
0.13,0.23,1.00,-1.36,2.64,-1.13
0.13,0.23,1.01,-1.56,2.96,-1.25
0.14,0.22,1.01,-1.44,2.84,-1.42
0.14,0.23,1.01,-1.57,3.07,-1.33
0.14,0.22,1.00,-1.45,3.08,-1.18
0.14,0.23,1.00,-1.42,3.08,-1.28
0.14,0.22,1.00,-1.21,3.16,-1.07
0.14,0.22,1.01,-1.16,3.10,-1.19
0.14,0.22,1.01,-0.96,3.04,-1.13
0.13,0.22,1.01,-0.98,2.99,-1.05
0.14,0.21,1.00,-1.08,3.05,-0.93
0.13,0.22,1.01,-1.30,2.82,-0.98
0.13,0.22,1.00,-1.37,2.89,-0.70
0.14,0.23,1.01,-1.56,2.82,-0.76
0.13,0.22,1.01,-1.66,2.98,-0.82
0.14,0.23,1.00,-1.82,3.02,-0.99
0.13,0.22,1.00,-1.60,3.22,-0.84
0.13,0.22,1.01,-1.44,3.27,-0.79
0.14,0.22,1.00,-1.22,3.15,-0.78
0.14,0.22,1.01,-1.47,3.34,-0.99
0.13,0.22,1.00,-1.54,3.22,-1.07
0.14,0.22,1.01,-1.80,3.16,-0.99
0.14,0.22,1.00,-1.86,3.02,-0.70
0.13,0.22,1.01,-2.00,2.96,-0.56
0.14,0.23,1.01,-2.20,3.08,-0.82
0.13,0.22,1.01,-1.94,2.93,-0.49
0.13,0.23,1.01,-2.02,3.24,-0.79
0.14,0.23,1.01,-2.05,3.07,-0.85
0.13,0.22,1.00,-1.71,3.39,-0.64
0.14,0.22,1.00,-1.80,3.31,-0.92
0.13,0.21,1.01,-1.57,3.11,-0.99
0.13,0.22,1.01,-1.85,2.84,-0.93
0.13,0.22,1.01,-1.76,2.61,-1.16
0.14,0.22,1.02,-2.02,2.18,-0.81
0.14,0.22,1.01,-2.11,2.73,-0.99
0.14,0.22,1.01,-2.08,2.70,-0.90
0.13,0.22,1.01,-2.09,2.64,-0.49
0.13,0.22,1.00,-1.97,3.04,-0.61
0.14,0.21,1.01,-1.76,2.78,-0.20
0.14,0.22,1.01,-1.73,2.98,-0.11
0.14,0.22,1.00,-1.82,3.10,-0.09
0.12,0.21,1.01,-1.94,3.04,-0.03
0.13,0.22,1.00,-1.98,3.07,-0.12
0.14,0.22,1.00,-1.97,2.87,-0.18
0.13,0.22,1.01,-1.95,2.52,-0.08
0.13,0.22,1.01,-2.32,2.73,0.05
0.13,0.22,1.01,-2.24,2.27,-0.08
0.14,0.22,1.00,-2.09,2.66,0.09
0.13,0.22,1.01,-1.98,2.70,0.24
0.14,0.22,1.01,-1.71,2.60,0.27
0.14,0.22,1.00,-1.66,2.73,0.31
0.13,0.22,1.01,-1.65,2.47,0.31
0.14,0.23,1.00,-1.76,2.49,0.58
0.14,0.22,1.01,-1.63,2.75,0.34
0.14,0.22,1.01,-1.79,2.32,0.43
0.13,0.22,1.01,-1.91,2.29,0.44
0.14,0.23,1.01,-1.94,2.43,0.43
0.13,0.22,1.01,-2.09,2.24,0.31
0.14,0.22,1.00,-2.18,2.49,0.47
0.13,0.22,1.00,-2.00,2.53,0.40
0.14,0.22,0.99,-1.79,2.56,0.32
0.14,0.22,1.00,-1.89,2.87,0.12
0.14,0.22,1.01,-1.57,2.52,0.14
0.13,0.22,1.00,-1.98,2.44,-0.03
0.14,0.23,1.01,-2.03,2.37,0.03
0.13,0.22,1.01,-2.18,2.49,-0.14
0.14,0.22,1.01,-1.88,2.70,-0.14
0.14,0.22,1.01,-1.82,2.87,-0.35
0.14,0.21,1.00,-1.65,2.92,-0.32
0.14,0.21,1.00,-1.80,2.95,-0.41
0.14,0.21,1.01,-1.68,3.28,-0.50
0.14,0.22,1.00,-1.68,3.11,-0.49
0.14,0.22,1.01,-2.00,3.39,-0.41
0.14,0.22,1.01,-1.94,3.56,-0.46
0.14,0.21,1.01,-1.59,3.59,-0.50
0.14,0.21,1.01,-1.59,3.63,-0.47
0.14,0.22,1.01,-1.65,3.95,-0.29
0.14,0.22,1.01,-1.79,3.79,-0.41
0.13,0.22,1.01,-1.76,3.68,-0.37
0.14,0.22,1.01,-1.91,3.65,-0.55
0.14,0.22,1.02,-1.98,3.53,-0.49
0.14,0.23,1.01,-1.88,3.25,-0.63
0.14,0.23,1.00,-1.80,3.39,-0.81
0.14,0.23,1.01,-1.62,3.40,-0.79
0.14,0.23,1.02,-1.89,3.54,-0.70
0.13,0.22,1.01,-1.60,3.25,-0.70
0.13,0.22,1.02,-1.76,3.04,-0.84
0.13,0.23,1.01,-1.68,2.82,-0.98
0.13,0.22,1.01,-1.80,2.70,-1.33
0.14,0.22,1.01,-1.80,2.37,-1.21
0.13,0.22,1.00,-1.77,2.38,-1.24
0.13,0.22,1.01,-1.89,2.72,-1.19
0.15,0.22,1.01,-1.74,2.78,-1.13
0.15,0.23,1.01,-1.88,3.01,-0.93
0.14,0.23,1.01,-2.20,3.24,-0.53
0.15,0.23,0.99,-2.12,3.54,-0.02
0.14,0.22,1.01,-2.11,3.79,0.38
0.14,0.22,1.00,-2.11,3.71,0.63
0.13,0.22,0.99,-1.89,3.51,0.81
0.13,0.22,1.00,-1.98,3.42,0.84
0.13,0.22,1.01,-1.94,3.13,0.58
0.13,0.22,1.00,-1.50,2.81,0.61
0.13,0.21,1.00,-1.37,2.70,0.31
0.14,0.22,1.01,-1.54,2.27,-0.14
0.14,0.22,1.02,-1.51,2.06,-0.31
0.13,0.22,1.01,-1.80,2.41,-0.44
0.13,0.22,1.01,-1.92,2.37,-0.14
0.13,0.21,1.00,-1.85,2.67,0.09
0.13,0.22,1.00,-2.18,3.02,0.12
0.12,0.22,1.01,-2.38,3.54,0.26
0.13,0.22,1.01,-2.61,3.59,0.18
0.13,0.23,1.02,-2.76,3.82,-0.12
0.13,0.22,1.01,-3.18,3.68,-0.58
0.13,0.23,1.02,-3.33,3.71,-1.15
0.13,0.23,1.02,-3.11,3.63,-1.68
0.14,0.22,1.01,-2.92,3.36,-1.89
0.15,0.22,1.01,-2.53,3.11,-2.06
