acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.04,0.14,1.03,15.83,25.74,-3.50
0.04,0.15,1.02,15.85,25.91,-3.59
0.04,0.15,1.02,15.94,25.97,-3.28
0.03,0.14,1.03,15.76,25.60,-3.39
0.04,0.14,1.03,15.83,25.85,-3.50
0.03,0.15,1.02,15.85,25.74,-3.19
0.03,0.14,1.02,15.69,25.80,-3.16
0.03,0.14,1.03,15.76,25.69,-3.11
0.03,0.14,1.04,15.95,25.77,-3.50
0.03,0.15,1.03,15.97,25.89,-3.40
0.03,0.14,1.03,16.06,25.71,-3.05
0.04,0.14,1.03,15.82,25.79,-3.18
0.05,0.14,1.03,15.79,25.77,-3.31
0.05,0.14,1.03,15.92,25.88,-3.42
0.05,0.14,1.03,15.83,25.65,-3.45
0.05,0.14,1.02,15.97,25.95,-3.10
0.05,0.14,1.03,15.88,25.69,-3.33
0.05,0.14,1.03,15.80,25.76,-3.57
0.05,0.14,1.02,15.88,25.74,-3.45
0.05,0.14,1.03,15.98,25.86,-3.33
0.05,0.14,1.02,15.83,25.80,-3.47
0.05,0.15,1.03,15.85,25.68,-3.36
0.04,0.14,1.03,15.86,25.86,-3.25
0.04,0.13,1.02,15.95,25.53,-3.05
0.03,0.13,1.02,15.77,25.89,-3.04
0.04,0.13,1.02,15.89,25.79,-3.42
0.04,0.14,1.03,16.05,25.88,-3.34
0.04,0.13,1.03,15.82,25.80,-3.08
0.04,0.14,1.03,15.68,25.66,-3.36
0.03,0.14,1.01,15.88,25.82,-3.48
0.03,0.14,1.03,16.02,25.66,-3.62
0.03,0.14,1.02,15.65,25.65,-3.11
0.03,0.15,1.03,15.66,25.97,-3.30
0.04,0.15,1.03,15.79,25.89,-3.07
0.04,0.15,1.03,15.85,25.74,-3.05
0.04,0.15,1.02,15.97,25.86,-3.76
0.04,0.15,1.02,15.88,25.65,-3.28
0.04,0.14,1.02,16.03,25.83,-3.28
0.04,0.15,1.03,15.74,25.85,-3.50
0.04,0.15,1.02,15.69,25.65,-3.21
0.04,0.14,1.02,15.82,25.59,-3.22
0.05,0.15,1.02,15.77,25.68,-3.36
0.04,0.14,1.02,15.89,26.05,-3.22
0.04,0.14,1.03,15.86,25.57,-3.40
0.04,0.15,1.02,15.97,25.77,-3.11
0.04,0.15,1.02,15.69,25.76,-3.24
0.04,0.14,1.02,15.92,25.69,-3.27
0.04,0.15,1.02,15.88,25.68,-3.37
0.05,0.14,1.03,15.97,25.66,-3.48
0.05,0.14,1.02,15.91,25.71,-2.81
0.04,0.14,1.01,15.85,25.69,-3.69
0.04,0.14,1.03,15.89,25.71,-3.11
0.04,0.14,1.03,15.95,25.71,-3.59
0.05,0.13,1.02,15.79,25.63,-3.08
0.04,0.14,1.03,15.92,25.76,-3.42
0.04,0.14,1.03,15.80,25.65,-3.10
0.05,0.15,1.03,15.85,25.65,-3.21
0.04,0.14,1.03,15.91,25.56,-3.31
0.05,0.15,1.03,15.95,25.79,-3.31
0.04,0.14,1.02,15.77,25.89,-3.15
0.05,0.15,1.03,15.97,25.74,-3.31
0.05,0.15,1.03,15.94,25.59,-3.18
0.04,0.14,1.03,15.82,25.77,-3.33
0.04,0.15,1.03,16.05,25.60,-2.89
0.05,0.14,1.02,15.88,25.92,-3.63
0.05,0.14,1.03,15.89,25.86,-3.10
0.05,0.14,1.03,16.03,25.62,-3.02
0.05,0.14,1.02,15.71,25.79,-2.96
0.04,0.14,1.02,15.77,25.76,-3.28
0.04,0.14,1.03,15.83,25.77,-3.37
0.04,0.15,1.02,15.76,25.65,-3.05
0.05,0.15,1.02,15.79,25.59,-3.39
0.04,0.14,1.02,16.05,25.74,-3.13
0.04,0.14,1.04,15.89,25.91,-3.25
0.04,0.15,1.03,15.73,25.82,-3.36
0.04,0.15,1.02,16.05,25.89,-3.31
0.05,0.15,1.03,15.89,25.89,-3.63
0.04,0.15,1.03,15.86,25.71,-3.42
0.05,0.15,1.03,15.82,25.86,-3.50
0.05,0.14,1.03,15.92,25.86,-3.42
0.04,0.14,1.02,15.69,25.91,-3.53
0.04,0.15,1.02,15.83,25.74,-3.07
0.04,0.14,1.02,15.98,25.86,-3.36
0.04,0.14,1.03,15.94,25.66,-3.19
0.04,0.14,1.02,15.76,25.65,-3.40
0.04,0.14,1.03,15.83,25.82,-3.13
0.04,0.15,1.03,15.79,25.59,-2.90
0.04,0.16,1.03,15.79,65.13,7.42
0.04,0.15,1.03,15.91,22.66,-4.05
0.04,0.15,1.03,16.05,25.77,-3.01
0.04,0.16,1.02,15.76,25.69,-2.96
0.04,0.16,1.03,15.79,25.57,-3.42
0.04,0.16,1.02,15.76,25.62,-3.40
0.05,0.16,1.03,15.92,26.20,-3.82
0.05,0.15,1.02,16.00,25.66,-3.13
0.04,0.15,1.02,15.92,25.86,-3.53
0.05,0.15,1.04,15.85,25.91,-3.18
0.05,0.16,1.03,15.97,25.60,-3.42
0.04,0.16,1.03,15.82,25.66,-3.51
0.05,0.15,1.02,15.86,25.94,-3.36
0.05,0.16,1.03,15.92,25.65,-3.37
0.04,0.16,1.03,15.73,25.59,-3.47
0.04,0.15,1.03,15.94,25.71,-3.19
0.04,0.15,1.03,15.82,25.62,-3.53
0.04,0.16,1.02,15.95,25.98,-3.53
0.04,0.14,1.02,15.88,25.59,-3.18
0.04,0.13,1.02,15.74,25.73,-3.02
0.04,0.13,1.01,15.98,25.60,-3.51
0.04,0.13,1.01,15.91,25.92,-3.33
0.04,0.14,1.02,16.05,25.71,-3.24
0.04,0.13,1.02,15.88,25.82,-3.33
0.04,0.13,1.01,15.74,25.80,-3.53
0.04,0.13,1.02,15.98,25.68,-3.19
0.04,0.14,1.01,15.66,25.73,-3.37
0.04,0.13,1.02,15.89,25.63,-3.21
0.04,0.14,1.01,15.91,25.80,-3.47
0.04,0.15,1.03,15.86,25.69,-3.25
0.03,0.15,1.02,15.68,25.79,-3.25
0.03,0.15,1.02,15.79,25.53,-3.21
0.04,0.14,1.02,15.71,25.89,-3.68
0.04,0.15,1.02,16.02,25.80,-3.18
0.04,0.15,1.03,15.88,25.69,-3.16
0.04,0.15,1.02,15.80,25.88,-3.30
0.04,0.15,1.02,15.92,25.66,-3.27
0.04,0.15,1.01,15.92,25.71,-3.25
0.04,0.13,1.02,15.92,25.34,-2.32
0.04,0.14,1.03,15.88,25.71,-3.28
0.04,0.13,1.01,15.83,25.91,-3.39
0.05,0.14,1.02,15.76,24.52,7.83
0.04,0.15,1.03,15.92,25.60,1.07
0.05,0.16,1.03,16.00,25.74,-3.95
0.04,0.16,1.04,15.89,25.79,-2.34
0.04,0.16,1.02,15.82,25.54,-3.53
0.05,0.18,0.95,15.82,25.92,-3.95
0.01,-0.02,0.88,15.91,26.05,-2.89
-0.00,-0.04,0.95,15.76,25.76,-3.13
0.02,0.09,1.05,16.02,25.88,-3.21
0.04,0.16,1.06,15.74,25.74,-2.93
0.06,0.18,1.04,15.85,25.94,-3.22
0.06,0.17,1.02,15.92,25.66,-3.16
0.05,0.15,1.02,15.68,25.59,-3.30
0.04,0.13,1.02,15.85,25.97,-3.47
0.04,0.14,1.02,15.66,25.65,-2.84
0.03,0.15,1.02,15.76,26.06,-1.30
0.03,0.16,1.02,15.80,25.83,-3.18
0.03,0.15,1.01,15.82,25.83,-2.78
0.03,0.15,1.03,16.02,26.06,-2.69
0.04,0.14,1.03,15.85,25.76,-2.96
0.03,0.14,1.02,15.65,25.62,-2.93
0.04,0.14,1.02,16.17,25.82,-2.84
0.03,0.13,1.02,15.88,25.69,-3.08
0.03,0.13,1.01,16.06,25.66,-2.84
0.04,0.13,1.02,15.86,25.82,-2.75
0.04,0.13,1.02,15.97,25.86,-2.81
0.03,0.15,1.03,15.82,25.86,-2.67
0.03,0.14,1.01,15.79,25.65,-2.66
0.03,0.15,1.02,15.80,25.63,-2.72
0.03,0.15,1.03,15.86,25.79,-2.85
0.03,0.15,1.03,16.14,25.92,-2.63
0.03,0.14,1.02,15.56,25.69,-2.69
0.05,0.14,1.00,16.08,25.85,-2.96
0.06,0.13,1.01,15.77,25.74,-2.79
0.05,0.15,1.03,15.69,25.82,-2.63
0.04,0.15,1.03,15.86,25.60,-2.82
0.04,0.15,1.02,16.18,25.80,-2.81
0.04,0.16,1.02,15.88,25.63,-2.69
0.04,0.15,1.01,15.74,25.76,-2.73
0.05,0.14,1.02,15.66,25.69,-2.79
0.04,0.14,1.03,15.82,25.76,-2.76
0.05,0.15,1.02,15.86,25.65,-2.60
0.04,0.15,1.03,15.85,25.62,-2.92
0.04,0.15,1.03,15.97,25.51,-2.67
0.03,0.15,1.03,15.95,25.74,-2.79
0.05,0.15,1.03,15.79,25.53,-2.84
0.03,0.15,1.03,15.85,25.71,-2.84
0.05,0.15,1.03,15.73,25.79,-2.89
0.04,0.15,1.03,15.94,25.82,-2.90
0.04,0.15,1.03,15.79,25.40,-2.72
0.04,0.15,1.03,16.06,25.86,-3.44
0.05,0.16,1.03,15.92,25.39,-2.96
0.04,0.15,1.03,15.85,25.83,-2.99
0.04,0.15,1.03,15.91,25.62,-3.28
0.04,0.16,1.04,15.80,25.82,-3.44
0.04,0.15,1.03,15.95,25.76,-3.27
0.05,0.16,1.03,15.85,25.79,-2.89
0.04,0.16,1.03,15.71,25.76,-3.08
0.03,0.16,1.04,15.85,25.74,-3.31
0.03,0.15,1.03,15.76,25.62,-3.28
0.03,0.16,1.04,15.85,25.63,-2.81
0.03,0.15,1.03,15.79,25.69,-3.10
0.03,0.15,1.03,15.80,25.60,-3.08
0.04,0.15,1.03,15.74,25.82,-3.24
0.04,0.15,1.04,15.97,25.62,-2.70
0.04,0.15,1.03,15.79,25.59,-2.81
0.04,0.15,1.04,15.77,25.79,-2.81
0.04,0.14,1.02,15.76,25.57,-2.75
0.04,0.14,1.03,16.09,25.94,-3.01
0.04,0.14,1.03,15.92,25.65,-2.95
0.04,0.14,1.03,15.74,25.57,-2.85
0.04,0.14,1.03,15.62,25.71,-2.95
0.04,0.14,1.03,15.98,25.63,-3.05
0.04,0.14,1.03,15.89,25.39,-2.78
0.04,0.14,1.03,16.09,25.85,-3.11
0.04,0.14,1.02,15.80,25.76,-3.04
0.04,0.14,1.03,15.54,25.82,-3.37
0.04,0.15,1.02,15.88,25.76,-2.60
0.03,0.14,1.02,15.95,25.71,-2.87
0.04,0.14,1.04,15.73,25.59,-2.85
0.04,0.14,1.03,15.92,25.77,-2.98
