acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.01,0.13,1.03,16.14,25.25,-2.20
0.01,0.14,1.03,15.94,25.59,-1.95
0.01,0.14,1.03,16.14,25.36,-2.08
0.01,0.14,1.03,16.08,25.39,-1.77
0.01,0.14,1.03,16.44,25.57,-2.26
0.01,0.14,1.04,15.76,25.45,-2.50
0.01,0.15,1.03,16.15,25.85,-2.05
0.02,0.15,1.03,15.82,25.83,-2.17
0.03,0.14,1.03,16.21,25.50,-2.32
0.02,0.14,1.03,16.17,25.25,-2.43
0.02,0.13,1.03,15.95,25.95,-1.73
0.02,0.13,1.03,15.83,25.54,-2.35
0.01,0.13,1.03,15.85,25.63,-1.80
0.01,0.13,1.02,16.08,25.27,-1.62
0.01,0.13,1.03,16.21,24.92,-2.21
0.01,0.13,1.03,15.54,25.56,-1.77
0.01,0.13,1.03,16.31,25.27,-2.40
0.01,0.13,1.03,16.21,25.50,-2.35
0.00,0.13,1.02,15.98,25.54,-2.00
0.00,0.13,1.03,15.89,25.25,-2.20
0.00,0.13,1.02,15.57,26.50,-1.80
0.01,0.13,1.03,15.97,25.30,-1.80
0.01,0.14,1.02,16.17,25.47,-2.24
0.00,0.14,1.02,16.24,25.74,-1.54
0.01,0.14,1.03,16.11,25.69,-2.18
-0.01,0.14,1.02,15.80,25.08,-1.71
0.01,0.14,1.03,16.18,25.27,-2.02
0.00,0.14,1.04,15.59,26.52,-1.45
0.00,0.14,1.02,16.34,25.44,-2.08
-0.00,0.14,1.03,16.06,25.71,-2.18
0.01,0.14,1.03,16.06,25.25,-2.46
0.01,0.14,1.03,16.11,25.56,-2.29
0.01,0.15,1.03,15.91,25.30,-2.35
0.01,0.15,1.03,16.29,24.96,-1.79
0.01,0.14,1.03,16.03,25.82,-2.06
0.01,0.14,1.02,15.57,25.59,-2.49
0.01,0.14,1.03,15.82,25.59,-1.02
0.01,0.14,1.03,16.14,25.71,-2.26
0.01,0.14,1.03,16.47,25.54,-2.47
0.01,0.14,1.03,15.80,25.60,-1.91
0.01,0.14,1.03,15.77,25.80,-2.24
0.01,0.14,1.03,15.82,25.40,-2.41
0.02,0.14,1.02,15.95,25.39,-2.26
0.01,0.14,1.02,16.14,25.33,-2.03
0.01,0.15,1.02,15.76,25.16,-1.95
0.01,0.14,1.03,15.97,25.15,-2.43
0.01,0.15,1.02,16.18,25.36,-2.11
0.01,0.14,1.02,16.12,25.39,-2.53
0.01,0.14,1.03,16.21,25.21,-2.31
0.01,0.14,1.02,15.18,25.16,-1.95
0.01,0.15,1.03,16.21,25.05,-2.46
0.01,0.14,1.02,15.73,25.76,-2.38
0.02,0.14,1.03,15.57,25.77,-1.27
0.02,0.14,1.02,16.27,25.54,-2.26
0.01,0.14,1.03,15.74,26.00,-1.76
0.01,0.15,1.02,15.77,25.07,-2.47
0.02,0.14,1.02,16.26,25.73,-2.41
0.02,0.14,1.02,15.98,25.69,-2.37
0.01,0.14,1.03,16.17,25.60,-1.86
0.01,0.15,1.03,15.79,25.83,-2.24
0.01,0.14,1.01,16.12,25.45,-2.05
0.02,0.14,1.02,15.97,25.07,-2.52
0.01,0.14,1.02,16.08,25.48,-2.17
0.01,0.13,1.03,16.29,25.31,-1.94
0.01,0.13,1.02,16.00,25.57,-2.12
0.01,0.13,1.02,15.89,25.25,-2.49
0.01,0.14,1.01,16.63,25.60,-2.11
0.01,0.14,1.02,15.79,25.48,-1.91
0.02,0.14,1.02,16.08,25.28,-1.91
0.01,0.14,1.03,15.88,25.45,-2.09
0.01,0.14,1.02,15.71,25.48,-2.06
0.01,0.14,1.02,15.89,25.45,-1.85
0.01,0.14,1.03,15.69,25.13,-2.21
0.02,0.14,1.03,16.15,25.31,-2.23
0.01,0.14,1.03,16.06,25.60,-2.40
0.01,0.15,1.04,16.00,25.47,-2.32
0.01,0.14,1.03,16.29,25.28,-2.20
0.01,0.14,1.03,15.94,25.33,-1.88
0.01,0.13,1.02,16.09,25.22,-2.46
0.01,0.14,1.03,15.85,25.66,-1.92
0.02,0.13,1.03,15.65,25.40,-2.24
0.01,0.14,1.03,16.18,25.19,-1.86
0.02,0.13,1.02,15.86,25.18,-2.18
0.02,0.14,1.03,16.06,25.66,-2.17
0.01,0.14,1.02,15.47,25.25,-2.00
0.01,0.13,1.03,15.92,25.51,-1.89
0.02,0.13,1.03,16.32,25.22,-2.27
0.02,0.14,1.03,15.80,25.63,-1.39
0.02,0.14,1.03,15.71,25.73,-1.97
0.01,0.14,1.03,16.23,25.34,-2.35
0.02,0.14,1.03,15.60,25.73,-1.62
0.02,0.14,1.04,15.92,25.50,-2.17
0.01,0.14,1.03,16.15,25.34,-2.08
0.01,0.14,1.02,16.14,25.51,-2.44
0.02,0.14,1.04,16.12,25.36,-1.79
0.01,0.14,1.03,16.00,25.44,-2.03
0.02,0.14,1.02,16.17,25.62,-2.41
0.02,0.14,1.03,16.08,25.11,-2.47
0.01,0.14,1.04,16.00,25.79,-2.20
0.02,0.14,1.03,15.97,25.47,-2.41
0.02,0.14,1.04,16.47,25.42,-2.14
0.02,0.13,1.04,15.69,25.68,-2.32
0.01,0.13,1.03,15.91,25.44,-2.34
0.02,0.14,1.03,16.15,25.31,-1.85
0.02,0.14,1.02,16.08,25.33,-2.37
0.01,0.14,1.03,16.20,25.62,-2.69
0.02,0.14,1.03,15.74,25.73,-2.15
0.01,0.14,1.04,15.54,25.33,-1.86
0.00,0.14,1.04,16.26,25.50,-2.61
0.02,0.14,1.04,16.38,25.44,-1.89
0.01,0.14,1.03,16.24,25.34,-2.09
0.01,0.14,1.03,15.91,25.36,-2.05
0.02,0.13,1.04,15.97,25.39,-2.23
0.01,0.14,1.03,15.80,25.65,-2.24
0.00,0.14,1.02,16.12,25.24,-2.41
0.01,0.13,1.01,15.91,25.28,-2.20
0.02,0.13,1.03,16.26,25.53,-2.12
0.01,0.13,1.03,16.31,25.39,-2.02
0.02,0.13,1.04,15.76,25.30,-2.14
0.02,0.15,1.04,16.23,25.45,-2.24
0.02,0.15,1.03,16.12,25.25,-2.17
0.02,0.15,1.03,16.06,25.31,-2.00
0.02,0.14,1.02,16.11,25.63,-1.95
0.02,0.14,1.03,16.11,25.44,-2.05
0.02,0.13,1.01,16.34,25.59,-2.02
0.01,0.13,1.02,16.26,25.95,-2.24
0.01,0.13,1.03,15.71,25.45,-2.60
0.01,0.14,1.03,16.44,25.22,-2.76
0.01,0.13,1.03,15.92,25.53,-2.26
0.02,0.14,1.03,15.91,25.19,-2.11
0.02,0.14,1.03,16.20,25.47,-1.95
0.01,0.15,1.03,15.97,25.33,-2.34
0.01,0.14,1.03,16.09,25.13,-2.47
0.01,0.14,1.02,15.79,25.63,-2.09
0.01,0.14,1.02,15.89,25.40,-2.21
0.01,0.13,1.02,15.74,25.79,-1.71
0.01,0.13,1.02,16.40,25.22,-2.23
0.01,0.13,1.03,15.71,25.65,-2.15
0.01,0.13,1.03,15.97,25.11,-2.21
0.02,0.13,1.03,16.52,25.18,-1.95
0.01,0.13,1.04,15.91,25.69,-2.35
0.01,0.13,1.03,16.21,25.88,-1.97
0.02,0.13,1.04,15.88,25.57,-2.15
0.02,0.13,1.03,16.06,25.69,-2.18
0.02,0.14,1.02,16.03,25.45,-2.26
0.02,0.13,1.02,15.71,25.69,-2.15
