acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.05,0.17,1.02,16.69,26.46,-0.20
0.04,0.17,1.02,16.02,26.40,0.00
0.05,0.17,1.02,17.45,24.58,-2.37
0.05,0.18,1.02,15.42,23.88,-0.29
0.05,0.17,1.01,15.73,25.74,-1.15
0.05,0.17,1.02,16.49,25.13,-1.08
0.05,0.17,1.03,16.72,25.28,-1.63
0.05,0.17,1.02,16.70,25.34,-1.31
0.05,0.17,1.03,16.34,25.59,-1.54
0.06,0.18,1.01,16.63,25.15,-1.13
0.06,0.17,1.02,16.06,24.99,-2.55
0.06,0.18,1.02,16.84,25.39,-2.31
0.05,0.18,1.03,15.74,25.08,-1.69
0.05,0.17,1.02,16.34,25.28,-2.21
0.05,0.17,1.01,16.46,25.10,-1.37
0.05,0.17,1.01,15.76,24.21,-1.04
0.05,0.17,1.02,16.61,25.16,-1.05
0.06,0.18,1.03,15.45,25.36,-1.53
0.06,0.17,1.03,16.87,25.04,-2.17
0.05,0.17,1.02,16.44,25.28,-1.54
0.05,0.17,1.02,16.41,25.16,-1.54
0.05,0.18,1.02,16.26,24.66,-1.66
0.05,0.17,1.02,16.96,25.08,-0.98
0.05,0.17,1.03,16.52,24.81,-1.28
0.05,0.17,1.02,15.74,25.21,-1.80
0.06,0.17,1.02,16.31,24.96,-2.08
0.06,0.17,1.02,15.71,25.21,-1.53
0.05,0.17,1.02,16.89,24.26,-1.28
0.05,0.17,1.02,16.38,25.57,-1.40
0.05,0.17,1.01,15.88,25.08,-1.33
0.05,0.16,1.02,16.31,25.65,-1.77
0.05,0.17,1.02,15.80,25.48,-2.52
0.05,0.17,1.01,16.23,24.63,-1.51
0.06,0.17,1.02,15.62,24.55,-1.13
0.06,0.17,1.01,16.64,25.24,-1.63
0.05,0.17,1.01,15.80,25.13,-1.10
0.05,0.17,1.01,16.15,24.81,-1.79
0.05,0.17,1.01,16.34,25.37,-1.25
0.06,0.17,1.02,15.94,25.36,-1.83
0.05,0.16,1.01,15.88,25.45,-1.62
0.05,0.17,1.02,16.61,25.30,-2.14
0.06,0.17,1.02,16.15,25.15,-1.24
0.05,0.17,1.02,16.20,25.28,-1.83
0.05,0.17,1.02,16.47,25.31,-1.57
0.05,0.17,1.02,16.12,25.62,-1.27
0.05,0.16,1.02,15.82,24.78,-1.85
0.06,0.17,1.02,16.55,24.70,-1.57
0.05,0.18,1.02,16.09,25.19,-1.83
0.05,0.17,1.01,15.54,25.63,-1.62
0.05,0.17,1.01,16.41,24.98,-1.05
0.05,0.16,1.02,15.63,25.28,-2.00
0.06,0.16,1.01,16.47,24.37,-1.80
0.06,0.17,1.01,16.26,25.08,-1.97
0.05,0.16,1.01,16.40,24.95,-1.27
0.06,0.16,1.01,16.41,25.31,-1.08
0.06,0.18,1.02,16.69,25.05,-1.59
0.06,0.17,1.02,16.00,25.53,-1.59
0.06,0.17,1.02,15.98,25.51,-1.59
0.06,0.17,1.02,16.05,25.21,-1.69
0.06,0.17,1.01,17.62,24.84,-2.20
0.06,0.17,1.02,15.80,24.24,-1.28
0.06,0.17,1.01,16.50,25.31,-1.48
0.06,0.17,1.02,15.24,24.69,-1.51
0.06,0.18,1.02,15.83,24.90,-1.95
0.06,0.17,1.01,16.29,24.56,-1.25
0.06,0.17,1.02,16.63,24.93,-1.88
0.05,0.18,1.02,16.87,26.02,-2.44
0.06,0.18,1.03,15.39,25.28,-1.66
0.05,0.17,1.02,16.61,24.99,-1.91
0.05,0.17,1.03,16.08,25.63,-1.95
0.06,0.17,1.01,16.11,25.53,-1.62
0.05,0.17,1.01,16.17,25.15,-2.14
0.05,0.16,1.02,15.71,24.29,-1.07
0.06,0.17,1.02,16.84,24.98,-1.60
0.05,0.17,1.03,16.56,24.87,-1.08
0.06,0.16,1.01,15.68,25.30,-2.00
0.06,0.16,1.01,16.12,25.59,-1.62
0.05,0.16,1.01,16.02,25.47,-1.25
0.06,0.16,1.02,16.32,24.76,-1.82
0.06,0.17,1.03,16.37,24.93,-1.36
0.05,0.16,1.02,16.08,25.04,-1.31
0.06,0.17,1.02,16.23,25.15,-2.17
0.06,0.16,1.01,16.61,24.67,-1.73
0.05,0.17,1.01,16.12,25.24,-1.76
0.06,0.16,1.02,16.29,25.31,-2.03
0.06,0.16,1.01,16.12,25.24,-1.54
0.06,0.17,1.01,16.23,24.79,-1.42
0.06,0.17,1.03,15.82,25.02,-0.92
0.06,0.17,1.02,16.38,25.40,-0.35
0.06,0.18,1.03,14.95,25.25,-1.60
0.06,0.17,1.02,15.82,24.81,-1.31
0.06,0.17,1.03,16.73,24.64,-1.91
