acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.06,0.17,1.02,15.89,25.57,-2.23
0.06,0.16,1.02,16.27,25.33,-1.94
0.06,0.16,1.02,16.09,25.45,-2.43
0.06,0.16,1.02,16.12,25.30,-1.91
0.05,0.15,1.03,16.18,25.56,-2.60
0.05,0.15,1.02,16.17,25.10,-2.09
0.05,0.16,1.03,15.85,25.79,-1.77
0.05,0.15,1.02,16.14,25.59,-2.05
0.05,0.16,1.01,16.08,25.42,-2.00
0.05,0.15,1.02,16.08,25.44,-2.17
0.05,0.15,1.02,16.00,25.40,-1.95
0.05,0.15,1.03,16.08,25.69,-2.23
0.05,0.16,1.03,15.91,25.57,-2.23
0.06,0.16,1.02,16.24,25.25,-2.20
0.05,0.16,1.02,15.89,25.76,-2.27
0.05,0.16,1.02,16.11,25.53,-2.41
0.05,0.16,1.02,15.98,25.30,-2.17
0.05,0.16,1.03,16.06,25.68,-2.17
0.05,0.16,1.02,16.37,25.30,-1.92
0.05,0.16,1.02,15.68,25.56,-2.81
0.05,0.16,1.02,16.20,25.37,-2.08
0.04,0.15,1.02,16.47,25.71,-2.03
0.05,0.16,1.03,16.15,25.34,-2.24
0.05,0.16,1.03,15.71,25.59,-2.40
0.05,0.15,1.02,16.38,25.51,-1.91
0.05,0.15,1.03,15.73,25.82,-2.02
0.05,0.16,1.01,16.29,25.54,-2.21
0.05,0.16,1.02,15.88,25.19,-2.11
0.05,0.16,1.03,16.11,25.62,-2.15
0.05,0.16,1.03,16.09,25.33,-2.58
0.06,0.16,1.03,16.08,24.85,-2.20
0.06,0.16,1.02,16.17,25.85,-2.43
0.06,0.16,1.03,16.12,25.62,-1.89
0.05,0.16,1.02,16.02,25.51,-2.02
0.06,0.16,1.02,15.95,25.25,-1.98
0.06,0.16,1.02,15.65,25.54,-1.92
0.06,0.17,1.02,15.98,25.83,-2.17
0.05,0.17,1.03,16.08,25.15,-2.56
0.05,0.16,1.02,15.95,25.80,-1.73
0.05,0.17,1.02,15.76,25.76,-1.83
0.05,0.16,1.02,16.15,26.08,-2.53
0.05,0.16,1.02,16.14,25.63,-2.29
0.05,0.16,1.02,15.98,26.00,-1.71
0.05,0.15,1.02,16.12,25.85,-1.95
0.05,0.16,1.02,15.79,25.40,-2.35
0.06,0.16,1.01,16.08,25.95,-2.24
0.05,0.16,1.01,15.77,25.59,-1.94
0.05,0.17,1.01,16.31,25.50,-2.20
0.05,0.16,1.02,16.18,25.27,-2.20
0.05,0.16,1.02,15.98,25.42,-2.06
0.05,0.16,1.03,15.80,25.48,-1.98
0.05,0.16,1.02,16.03,25.39,-2.08
0.06,0.16,1.02,16.26,25.33,-2.63
0.05,0.15,1.01,15.66,25.62,-2.17
0.05,0.15,1.02,16.43,25.85,-2.23
0.05,0.15,1.02,16.14,25.39,-2.21
0.05,0.16,1.02,16.06,25.39,-1.94
0.05,0.16,1.02,15.98,26.08,-2.21
0.05,0.16,1.02,15.97,25.50,-2.29
0.05,0.15,1.02,15.89,25.44,-2.12
0.05,0.16,1.02,16.35,25.79,-2.23
0.05,0.16,1.02,15.62,26.29,-1.45
0.05,0.17,1.02,15.56,25.28,-2.50
0.05,0.16,1.02,16.20,25.19,-2.26
0.05,0.16,1.02,15.82,25.39,-2.29
0.05,0.15,1.02,15.74,25.21,-2.34
0.05,0.16,1.02,16.32,25.39,-1.88
0.05,0.16,1.01,16.27,25.59,-1.85
0.05,0.15,1.02,16.02,25.30,-2.26
0.05,0.15,1.01,15.92,25.21,-2.27
0.05,0.16,1.02,16.37,25.42,-2.37
0.06,0.16,1.02,16.15,25.13,-2.58
0.05,0.15,1.01,15.73,26.03,-2.47
0.06,0.16,1.02,16.18,25.45,-1.98
0.06,0.16,1.02,15.88,25.68,-2.31
0.05,0.16,1.02,16.46,25.18,-2.17
0.05,0.16,1.02,16.26,25.79,-2.24
0.05,0.16,1.02,16.27,25.77,-2.00
0.05,0.16,1.02,15.85,25.42,-1.98
0.05,0.15,1.02,15.83,25.56,-2.76
0.05,0.16,1.02,16.21,25.19,-2.06
0.05,0.15,1.02,16.38,25.65,-2.37
0.05,0.15,1.02,15.76,25.63,-2.00
0.06,0.16,1.01,15.95,25.36,-2.29
0.05,0.16,1.02,16.02,25.51,-2.27
0.05,0.15,1.02,16.12,25.44,-2.75
0.05,0.15,1.02,15.83,25.80,-1.21
0.05,0.16,1.03,16.40,25.18,-2.32
0.05,0.16,1.02,16.46,25.36,-2.34
0.06,0.16,1.02,16.11,25.65,-2.82
0.05,0.16,1.02,16.31,25.37,-2.26
0.05,0.16,1.01,15.82,25.36,-2.29
0.05,0.16,1.02,16.02,25.39,-2.24
0.05,0.15,1.02,16.18,25.44,-1.83
0.05,0.15,1.02,15.66,25.51,-2.09
0.05,0.15,1.02,16.14,26.31,-1.88
0.05,0.15,1.02,15.98,25.16,-2.26
0.05,0.15,1.02,15.82,25.82,-2.11
0.06,0.15,1.02,16.31,25.76,-2.35
0.06,0.16,1.03,16.46,25.40,-2.29
0.06,0.16,1.03,16.14,25.19,-2.20
0.05,0.17,1.03,16.09,25.31,-2.24
0.05,0.17,1.02,15.94,25.60,-2.41
0.05,0.16,1.03,16.21,25.37,-1.74
0.05,0.16,1.02,15.56,25.18,-2.38
0.05,0.15,1.03,15.98,25.04,-2.32
0.05,0.15,1.03,16.23,25.63,-1.97
0.05,0.16,1.03,15.76,25.79,-2.61
0.05,0.15,1.03,16.41,25.59,-2.56
0.05,0.15,1.03,15.88,25.39,-2.03
0.06,0.16,1.02,15.80,25.28,-2.03
0.06,0.16,1.02,16.03,25.82,-2.40
0.06,0.16,1.03,15.95,25.60,-2.11
0.05,0.17,1.03,16.32,25.28,-1.92
0.06,0.16,1.02,16.32,25.54,-2.38
0.05,0.16,1.02,15.98,25.22,-2.08
0.05,0.16,1.02,15.74,25.24,-2.27
0.05,0.16,1.01,16.11,25.22,-1.83
0.04,0.15,1.03,16.15,25.16,-2.63
0.05,0.16,1.03,16.06,25.48,-1.88
0.05,0.16,1.03,15.74,25.79,-2.53
0.06,0.15,1.02,16.09,25.97,-1.88
0.05,0.16,1.02,16.35,25.28,-1.82
0.05,0.15,1.03,15.95,25.51,-2.23
0.04,0.15,1.02,16.12,25.60,-2.15
0.04,0.15,1.02,15.97,25.34,-2.09
0.04,0.15,1.01,16.35,25.62,-2.49
0.04,0.16,1.02,16.08,25.22,-1.76
0.05,0.15,1.02,16.44,25.15,-2.15
0.05,0.16,1.03,15.83,25.53,-2.17
