acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.12,0.22,1.01,-1.54,3.37,-1.63
0.11,0.22,1.01,-1.47,3.36,-1.82
0.11,0.22,1.00,-1.83,3.36,-1.83
0.11,0.22,1.00,-1.53,3.34,-1.74
0.11,0.22,1.00,-1.33,3.39,-2.03
0.11,0.22,1.00,-1.37,3.13,-2.12
0.10,0.22,1.01,-0.98,2.93,-1.98
0.11,0.22,1.00,-1.08,2.96,-1.91
0.11,0.23,1.01,-1.13,3.07,-2.05
0.10,0.23,1.01,-1.15,2.93,-1.98
0.10,0.23,1.01,-1.27,3.04,-1.65
0.11,0.23,1.00,-1.31,3.08,-1.63
0.11,0.22,1.01,-1.25,3.42,-1.47
0.11,0.22,1.01,-1.39,3.66,-1.48
0.11,0.22,1.01,-1.37,3.74,-1.71
0.11,0.23,1.02,-1.48,3.79,-1.47
0.11,0.22,1.01,-1.62,3.65,-1.56
0.11,0.23,1.00,-1.45,3.60,-1.39
0.11,0.22,1.01,-1.68,3.51,-0.98
0.11,0.23,1.01,-1.48,3.39,-0.79
0.11,0.23,1.01,-1.65,3.28,-0.78
0.11,0.23,1.01,-1.28,3.33,-0.73
0.11,0.23,1.01,-1.54,3.25,-0.73
0.11,0.23,1.01,-1.33,3.16,-0.78
0.11,0.22,1.01,-1.07,2.93,-0.75
0.11,0.23,1.01,-1.24,3.01,-0.90
0.11,0.22,1.01,-1.27,2.99,-0.63
0.11,0.23,1.01,-1.37,2.66,-0.81
0.11,0.22,1.01,-1.53,2.72,-0.70
0.12,0.23,1.03,-1.63,2.76,-0.72
0.11,0.22,1.01,-1.69,3.02,-0.60
0.11,0.22,1.01,-1.77,2.81,-0.70
0.11,0.23,1.02,-1.80,2.61,-0.66
0.11,0.23,1.01,-1.85,2.56,-0.53
0.11,0.23,1.01,-1.92,2.70,-0.75
0.11,0.23,1.01,-1.79,2.70,-0.67
0.10,0.23,1.01,-1.74,2.79,-0.82
0.11,0.22,1.01,-1.79,2.84,-0.87
0.11,0.23,1.01,-1.88,2.69,-0.78
0.11,0.22,1.02,-1.69,2.53,-0.76
0.12,0.23,1.00,-1.65,2.43,-0.63
0.11,0.23,1.00,-1.76,2.35,-0.76
0.11,0.22,1.00,-1.89,2.31,-0.81
0.12,0.22,1.01,-1.88,2.41,-0.87
0.11,0.22,1.00,-1.89,2.12,-0.95
0.11,0.22,1.02,-1.82,2.43,-0.84
0.11,0.22,1.01,-1.97,2.17,-0.92
0.11,0.22,1.01,-1.83,2.21,-0.84
0.11,0.23,1.00,-2.02,2.23,-0.73
0.10,0.23,1.00,-2.14,2.34,-0.76
0.11,0.22,1.00,-2.06,2.34,-0.75
0.11,0.22,1.00,-1.97,2.34,-0.56
0.10,0.22,1.01,-2.09,2.24,-0.38
0.11,0.22,1.01,-2.18,2.49,-0.24
0.11,0.22,1.01,-2.27,2.52,-0.27
0.11,0.22,1.01,-2.27,2.66,0.00
0.11,0.23,1.01,-2.11,2.35,-0.31
0.11,0.22,1.00,-2.17,2.41,-0.29
0.11,0.22,1.01,-2.12,2.61,-0.49
0.11,0.22,1.00,-1.95,2.63,-0.21
0.11,0.22,1.00,-2.00,2.38,-0.20
0.11,0.22,1.01,-2.12,2.14,-0.09
0.12,0.23,1.01,-1.98,2.24,-0.23
0.11,0.23,1.01,-2.29,2.24,0.02
0.11,0.22,1.01,-2.05,2.05,0.00
0.11,0.23,1.01,-2.17,2.20,0.06
0.11,0.23,1.01,-2.18,2.18,0.08
0.11,0.22,1.01,-2.23,2.41,-0.03
0.10,0.23,1.01,-2.18,2.31,-0.15
0.11,0.22,1.00,-2.03,2.37,0.02
0.12,0.22,1.01,-2.15,2.44,0.11
0.11,0.23,1.00,-2.09,2.41,-0.02
0.11,0.22,1.01,-1.95,2.26,-0.08
0.11,0.23,1.01,-2.03,2.26,0.08
0.12,0.23,1.01,-2.05,2.63,0.02
0.12,0.23,1.00,-2.20,2.20,-0.11
0.12,0.22,1.01,-2.15,2.32,0.09
0.12,0.23,1.02,-2.27,2.35,0.09
0.12,0.22,1.01,-2.31,2.17,0.00
0.12,0.23,1.02,-2.12,2.37,-0.15
0.11,0.23,1.00,-2.12,2.60,0.05
0.11,0.23,1.00,-2.18,2.21,-0.11
0.11,0.22,1.01,-1.98,2.61,-0.17
0.11,0.23,1.01,-1.94,2.27,-0.26
0.11,0.23,1.00,-1.89,2.38,-0.24
0.11,0.22,1.01,-1.95,2.50,-0.34
0.12,0.23,1.01,-2.20,2.20,-0.56
0.12,0.22,1.01,-2.20,2.15,-0.72
0.12,0.22,1.01,-2.27,2.27,-0.40
0.11,0.22,1.00,-1.91,2.61,-0.34
0.12,0.22,1.01,-2.27,2.50,-0.15
0.11,0.22,1.01,-2.20,2.72,-0.34
0.11,0.22,1.02,-2.08,2.92,-0.20
0.12,0.22,1.01,-2.06,2.79,-0.37
