acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.07,0.20,1.01,16.29,24.56,-1.22
0.07,0.20,1.01,16.21,25.47,-1.16
0.07,0.20,1.01,16.40,24.73,-1.68
0.08,0.20,1.02,15.98,25.04,-1.37
0.07,0.21,1.01,16.12,24.37,-1.77
0.08,0.20,1.01,16.63,25.25,-1.95
0.08,0.20,1.01,16.84,24.14,-1.45
0.08,0.20,1.01,15.34,25.50,-0.60
0.09,0.19,1.00,16.32,24.70,-0.87
0.08,0.19,1.01,16.24,25.11,-1.39
0.08,0.19,1.01,16.14,24.56,-1.88
0.08,0.18,1.01,16.53,24.84,-1.27
0.07,0.19,1.02,15.54,25.22,-1.63
0.08,0.18,1.01,15.97,25.05,-0.82
0.06,0.19,1.01,16.56,24.73,-1.60
0.07,0.18,1.01,16.69,25.04,-1.79
0.06,0.18,1.01,16.43,25.02,-1.19
0.07,0.19,1.01,17.36,24.60,-2.14
0.06,0.19,1.00,16.35,25.50,-1.86
0.07,0.19,1.01,16.27,26.17,-1.28
0.06,0.20,1.01,16.29,24.92,-1.77
0.06,0.19,1.01,16.14,25.42,-1.88
0.07,0.19,1.02,16.66,24.98,-1.50
0.06,0.19,1.00,16.37,24.93,-1.42
0.06,0.19,1.01,16.61,26.11,-2.00
0.06,0.19,1.01,16.69,25.45,-1.01
0.06,0.18,1.01,16.18,25.27,-1.48
0.07,0.19,1.01,16.41,25.13,-2.02
0.06,0.19,1.01,16.76,25.10,-1.54
0.07,0.19,1.02,16.66,25.01,-1.88
0.07,0.19,1.01,16.49,24.58,-1.88
0.07,0.20,1.02,16.14,25.02,-1.53
0.06,0.19,1.01,16.37,25.22,-1.40
0.07,0.19,1.01,16.20,25.02,-1.39
0.07,0.20,1.02,16.46,25.24,-1.76
0.08,0.20,1.01,16.14,24.87,-2.31
0.07,0.20,1.02,15.77,24.75,-1.24
0.07,0.20,1.02,15.77,24.75,-1.04
0.07,0.19,1.01,16.92,25.69,-1.21
0.07,0.20,1.02,15.97,25.44,-1.91
0.07,0.19,1.01,16.61,24.66,-1.88
0.07,0.20,1.02,16.32,25.40,-1.57
0.07,0.20,1.01,16.12,25.25,-2.02
0.08,0.20,1.01,16.29,24.70,-1.65
0.07,0.19,1.02,16.35,25.83,-1.97
0.07,0.20,1.01,15.92,25.42,-2.12
0.07,0.20,1.02,16.29,25.48,-1.39
0.07,0.19,1.02,16.09,25.40,-1.71
0.07,0.19,1.02,16.66,24.98,-1.36
0.07,0.19,1.01,15.83,25.56,-1.77
0.06,0.19,1.01,15.79,25.22,-2.02
0.07,0.19,1.02,15.85,25.11,-1.45
0.07,0.20,1.01,16.32,25.15,-1.74
0.07,0.19,1.02,15.53,25.53,-0.84
0.08,0.19,1.01,15.86,24.55,-2.38
0.07,0.19,1.02,16.81,25.07,-1.71
0.07,0.20,1.01,15.53,25.13,-1.94
0.07,0.19,1.02,16.02,25.40,-1.73
0.07,0.19,1.02,15.92,24.81,-1.42
0.07,0.20,1.03,16.63,25.10,-1.85
0.07,0.19,1.01,16.24,25.11,-1.54
0.07,0.19,1.01,16.87,25.98,-2.20
0.07,0.19,1.01,15.86,24.69,-1.47
0.07,0.19,1.02,16.06,24.90,-1.73
