acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.15,0.23,1.00,-1.86,2.73,-1.11
0.15,0.23,1.00,-1.56,3.05,-1.07
0.15,0.23,1.02,-1.59,2.98,-1.05
0.15,0.23,1.01,-1.69,2.52,-1.13
0.16,0.23,1.00,-1.89,2.53,-1.28
0.15,0.23,1.00,-2.05,2.82,-0.92
0.15,0.23,1.01,-1.92,2.47,-1.11
0.14,0.23,1.00,-2.24,2.64,-1.18
0.15,0.23,1.01,-2.50,2.84,-1.25
0.15,0.23,1.01,-2.67,2.52,-0.92
0.15,0.22,1.01,-2.34,2.73,-0.87
0.15,0.23,1.01,-2.06,2.72,-0.64
0.15,0.23,1.01,-2.23,2.47,-0.78
0.15,0.23,1.00,-2.35,2.40,-0.99
0.15,0.23,1.00,-2.00,2.43,-0.90
0.15,0.23,1.00,-1.97,2.41,-0.95
0.15,0.22,1.00,-2.18,1.92,-1.13
0.15,0.22,1.00,-2.12,1.57,-1.01
0.15,0.23,1.00,-1.69,1.56,-1.01
0.15,0.22,1.01,-1.40,1.66,-1.01
0.15,0.22,0.99,-1.44,2.34,-0.92
0.15,0.22,1.00,-1.66,2.56,-0.66
0.15,0.22,1.00,-1.97,1.97,-0.63
0.14,0.22,0.99,-2.40,2.17,-0.08
0.15,0.22,1.00,-2.64,2.35,0.03
0.16,0.22,1.01,-2.60,2.96,0.14
0.16,0.22,1.00,-2.55,3.18,-0.09
0.16,0.22,1.00,-2.75,2.82,-0.11
0.16,0.22,1.00,-2.55,2.52,-0.14
0.16,0.23,1.00,-2.43,2.52,-0.27
0.16,0.22,1.00,-2.31,2.69,-0.32
0.16,0.23,1.01,-2.23,2.56,-0.34
0.15,0.23,1.01,-2.05,2.05,-0.14
0.15,0.23,1.01,-2.05,1.86,-0.24
0.16,0.23,1.00,-2.03,1.71,-0.21
0.16,0.22,1.00,-2.06,1.83,-0.37
0.15,0.22,1.00,-1.92,1.80,-0.21
0.15,0.23,1.00,-2.03,1.94,-0.34
0.15,0.22,1.00,-2.24,2.00,-0.27
0.15,0.23,1.00,-2.14,2.06,0.05
0.15,0.22,1.00,-2.82,2.17,0.00
0.15,0.23,1.00,-2.75,2.31,-0.20
0.15,0.22,1.00,-2.92,2.26,-0.11
0.15,0.23,0.99,-3.15,2.38,-0.34
