acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.08,0.18,1.01,16.15,25.57,-2.24
0.07,0.18,1.01,16.00,25.31,-2.05
0.07,0.18,1.02,15.82,25.08,-2.08
0.07,0.18,1.02,16.08,25.25,-2.15
0.07,0.18,1.02,16.05,25.79,-1.95
0.07,0.18,1.02,16.44,25.68,-2.38
0.07,0.17,1.02,16.18,25.13,-2.40
0.07,0.18,1.02,15.89,25.42,-2.29
0.07,0.17,1.02,16.17,25.69,-1.95
0.07,0.17,1.01,16.05,25.15,-2.24
0.07,0.18,1.02,16.18,25.39,-2.06
0.07,0.17,1.02,15.86,25.11,-2.43
0.06,0.18,1.02,16.23,25.66,-2.14
0.07,0.17,1.02,16.03,25.50,-2.02
0.06,0.18,1.02,15.98,25.10,-2.08
0.07,0.18,1.01,16.23,25.50,-1.85
0.07,0.18,1.02,16.20,25.34,-2.09
0.07,0.18,1.01,16.37,25.10,-2.34
0.07,0.19,1.02,15.86,25.44,-2.14
0.07,0.18,1.02,16.32,25.73,-2.24
0.07,0.18,1.01,16.23,25.44,-2.49
0.07,0.17,1.02,16.05,25.08,-2.02
0.06,0.17,1.02,15.60,25.10,-2.26
0.06,0.17,1.02,16.08,25.53,-2.26
0.07,0.18,1.02,15.65,25.22,-2.15
0.06,0.18,1.02,16.12,25.86,-1.89
0.06,0.18,1.03,16.05,25.37,-2.12
0.06,0.18,1.01,16.21,25.68,-2.06
0.07,0.18,1.00,15.98,25.50,-1.88
0.07,0.18,1.02,16.21,25.57,-2.20
0.07,0.19,1.02,16.15,25.51,-2.24
0.07,0.19,1.01,15.77,24.87,-1.83
0.07,0.19,1.02,15.86,25.50,-2.03
0.07,0.18,1.01,16.24,25.51,-2.43
0.08,0.18,1.02,16.17,25.54,-2.21
0.08,0.18,1.02,16.12,25.79,-2.05
0.08,0.19,1.02,16.09,25.30,-1.88
0.08,0.18,1.01,16.15,25.48,-2.50
0.08,0.18,1.02,15.94,25.30,-2.20
0.08,0.17,1.01,16.02,25.44,-1.83
0.07,0.18,1.03,15.92,25.69,-2.12
0.07,0.18,1.02,15.69,25.37,-1.91
0.07,0.18,1.02,16.31,25.54,-1.85
0.07,0.18,1.02,16.17,25.07,-1.97
0.07,0.17,1.01,15.74,25.60,-2.11
0.07,0.17,1.01,16.00,25.24,-2.20
0.07,0.17,1.01,15.77,25.45,-2.43
0.06,0.18,1.00,15.89,25.79,-2.06
0.07,0.18,1.02,16.03,25.48,-2.03
0.07,0.18,1.01,16.24,25.39,-2.09
0.07,0.18,1.02,15.95,25.28,-2.37
0.07,0.18,1.01,15.94,25.56,-2.14
0.07,0.17,1.01,16.11,25.15,-2.08
0.06,0.19,1.02,16.18,25.40,-2.05
0.07,0.18,1.01,15.86,25.47,-2.12
0.06,0.18,1.02,16.09,25.31,-2.29
0.07,0.18,1.02,15.94,25.45,-1.74
0.06,0.18,1.02,16.31,25.51,-2.35
0.07,0.18,1.02,15.76,25.65,-2.12
