acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.09,0.17,1.03,-4.72,6.60,-1.10
0.09,0.17,1.03,-3.66,6.44,-1.47
0.09,0.17,1.03,-2.55,5.79,-1.54
0.08,0.18,1.02,-1.44,5.36,-1.39
0.08,0.18,1.03,-0.29,4.66,-1.39
0.08,0.18,1.03,0.55,3.76,-1.48
0.08,0.19,1.03,1.80,2.46,-1.62
0.07,0.18,1.03,2.92,2.02,-1.79
0.08,0.17,1.03,3.63,0.98,-1.77
0.08,0.17,1.02,4.53,-0.61,-0.95
0.07,0.16,1.02,4.90,-1.28,-0.08
0.08,0.18,1.02,5.31,-1.60,-0.37
0.09,0.18,1.03,5.13,-1.80,-0.09
0.10,0.18,1.02,5.16,-1.48,0.37
0.10,0.18,1.02,5.54,-1.27,0.41
0.09,0.17,1.02,5.97,-1.05,0.72
0.09,0.18,1.03,6.92,-0.98,0.89
0.09,0.18,1.01,8.08,-1.16,1.30
0.08,0.18,1.01,8.98,-1.68,1.91
0.08,0.17,1.02,10.06,-2.35,2.08
0.08,0.17,1.03,10.99,-3.53,1.95
0.08,0.18,1.04,11.88,-5.07,1.30
0.08,0.19,1.04,12.90,-6.79,0.69
0.08,0.19,1.03,14.26,-7.83,-0.11
0.09,0.18,1.03,15.89,-8.95,-1.02
0.09,0.17,1.02,17.68,-10.31,-1.15
0.08,0.17,1.02,19.30,-11.01,-1.51
0.08,0.18,1.03,20.73,-12.08,-1.24
0.08,0.18,1.02,21.63,-12.55,-1.33
0.08,0.16,1.02,22.61,-12.99,-0.87
0.09,0.16,1.02,22.89,-13.47,-0.49
0.08,0.17,1.02,22.63,-14.08,-0.20
0.08,0.17,1.02,22.17,-13.65,-0.15
0.08,0.16,1.02,21.63,-13.22,-0.64
0.10,0.17,1.02,20.81,-12.89,-0.49
0.09,0.16,1.02,19.68,-12.37,0.17
0.09,0.17,1.02,18.75,-11.73,1.50
0.09,0.17,1.01,17.53,-11.27,3.11
0.10,0.18,1.02,15.94,-9.76,3.94
0.10,0.19,1.02,14.64,-8.58,5.05
0.10,0.20,1.01,13.51,-7.22,6.31
0.10,0.20,1.01,13.05,-5.66,6.75
0.10,0.19,1.02,12.50,-4.75,6.14
0.11,0.20,1.01,12.95,-3.98,4.95
0.12,0.19,1.02,13.16,-3.53,3.68
0.11,0.19,1.02,13.69,-3.66,2.66
0.11,0.19,1.01,14.05,-4.32,2.46
0.11,0.19,1.02,14.03,-4.75,1.88
0.10,0.20,1.02,14.20,-5.45,1.47
0.11,0.19,1.02,13.98,-5.57,1.21
