acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.02,0.43,0.88,0.12,1.19,0.44,32.53
0.01,0.43,0.88,-0.46,0.72,0.79,32.58
0.02,0.44,0.88,-0.46,-0.14,1.01,32.53
0.02,0.44,0.87,-0.05,-0.56,0.93,32.53
0.02,0.45,0.87,1.4,-0.5,0.84,32.58
0.01,0.44,0.89,1.34,-0.09,0.73,32.53
-0.0,0.44,0.88,-0.72,0.29,1.91,32.48
0.01,0.42,0.89,-0.61,1.07,3.47,32.58
0.02,0.41,0.88,-0.05,2.12,3.79,32.62
0.03,0.42,0.89,0.09,2.84,2.81,32.58
0.02,0.43,0.89,-0.21,0.49,1.42,32.48
0.02,0.44,0.88,0.03,-1.54,0.7,32.53
0.03,0.45,0.88,0.7,-1.31,0.79,32.58
0.03,0.45,0.88,0.96,0.47,1.6,32.53
0.03,0.46,0.88,-0.09,1.18,1.4,32.44
0.02,0.44,0.87,-0.58,0.85,0.81,32.58
0.02,0.42,0.88,0.02,0.75,0.66,32.53
0.02,0.42,0.88,0.72,0.89,0.78,32.44
0.02,0.43,0.88,0.58,0.44,0.24,32.48
0.01,0.43,0.89,-0.46,-0.08,-0.61,32.53
0.01,0.43,0.89,-0.06,-0.53,-0.18,32.48
0.01,0.43,0.88,0.66,0.5,0.81,32.48
0.03,0.43,0.88,0.96,1.19,1.71,32.53
0.03,0.44,0.89,0.24,1.13,1.48,32.48
0.02,0.44,0.89,-0.12,0.24,0.66,32.58
0.02,0.43,0.89,0.72,0.21,1.3,32.53
0.04,0.43,0.89,1.19,1.01,1.73,32.39
0.03,0.43,0.89,0.63,1.73,1.86,32.44
0.02,0.44,0.89,1.25,1.27,0.9,32.53
0.0,0.45,0.89,-0.4,-0.35,0.49,32.48
0.0,0.45,0.89,1.15,-0.81,0.78,32.48
0.01,0.44,0.87,0.76,0.52,0.89,32.53
0.02,0.43,0.89,-0.46,1.91,0.84,32.58
0.01,0.42,0.88,-1.98,0.73,0.08,32.62
0.01,0.42,0.88,-1.63,-0.67,-0.17,32.48
0.02,0.43,0.9,-0.34,-0.95,0.14,32.48
0.02,0.45,0.88,0.18,-0.44,0.44,32.53
0.03,0.44,0.88,-0.29,0.11,0.35,32.48
0.02,0.43,0.87,-0.47,0.49,0.32,32.53
0.02,0.42,0.88,-0.08,0.61,0.69,32.53
0.02,0.42,0.89,0.41,0.61,1.16,32.58
0.03,0.43,0.88,0.6,1.42,1.36,32.58
0.02,0.43,0.87,0.58,1.27,1.33,32.53
0.02,0.44,0.88,0.69,1.13,1.19,32.58
0.02,0.43,0.88,0.87,0.73,1.08,32.53
0.02,0.43,0.88,0.84,0.69,1.05,32.48
0.02,0.44,0.88,0.7,0.52,1.04,32.58
0.02,0.44,0.89,0.34,0.6,1.04,32.53
0.02,0.44,0.89,0.49,0.5,1.25,32.48
0.03,0.43,0.89,0.53,0.35,1.13,32.58
0.03,0.44,0.89,0.43,0.31,0.82,32.53
0.02,0.43,0.89,0.55,0.08,0.66,32.58
0.03,0.43,0.88,0.73,0.06,0.89,32.48
0.02,0.44,0.88,0.93,0.11,0.78,32.44
0.02,0.43,0.88,0.93,0.2,0.92,32.48
0.02,0.44,0.88,1.05,0.41,1.01,32.44
0.02,0.44,0.88,0.76,0.14,1.19,32.53
0.02,0.43,0.88,0.73,0.05,1.11,32.48
0.02,0.43,0.89,0.76,0.53,1.33,32.62
0.01,0.44,0.88,0.89,0.6,1.3,32.58
0.02,0.44,0.88,0.79,0.82,1.34,32.58
0.02,0.44,0.89,0.66,0.75,1.39,32.44
0.02,0.43,0.89,0.67,0.92,1.25,32.48
0.02,0.43,0.89,0.64,0.63,1.01,32.58
0.02,0.44,0.89,0.64,0.87,1.18,32.53
0.02,0.44,0.88,0.5,0.61,0.99,32.48
0.02,0.44,0.88,0.05,0.11,0.64,32.44
0.01,0.44,0.88,0.29,0.12,0.47,32.62
0.02,0.44,0.88,0.49,0.37,0.73,32.48
0.03,0.44,0.88,0.24,0.73,0.96,32.53
0.02,0.44,0.88,-0.12,0.72,1.15,32.58
0.02,0.43,0.88,-0.18,0.58,0.89,32.48
0.03,0.43,0.88,0.32,0.03,0.63,32.53
0.02,0.44,0.89,1.01,0.2,0.78,32.48
0.03,0.44,0.88,1.6,0.85,1.01,32.48
0.01,0.44,0.89,1.04,1.1,1.31,32.53
0.01,0.43,0.89,0.0,0.9,1.63,32.48
0.02,0.43,0.89,0.47,0.38,1.27,32.53
0.02,0.43,0.89,0.56,-0.09,1.19,32.58
0.02,0.45,0.89,0.73,-1.04,1.19,32.58
0.02,0.46,0.88,1.56,-1.27,0.92,32.62
0.01,0.45,0.88,0.46,-0.79,1.56,32.48
0.01,0.44,0.88,-0.18,0.67,3.04,32.53
0.01,0.42,0.88,-0.18,1.88,3.34,32.53
0.02,0.41,0.88,-0.53,2.46,2.66,32.48
0.03,0.42,0.89,-0.41,1.57,1.88,32.53
0.03,0.43,0.89,-0.21,-0.09,1.24,32.58
0.03,0.44,0.89,-0.23,-1.1,0.72,32.58
0.03,0.46,0.88,-0.12,-0.38,0.52,32.53
0.03,0.46,0.87,-0.06,0.81,0.87,32.48
0.03,0.45,0.88,-0.26,0.99,1.25,32.53
0.03,0.43,0.88,-0.14,1.22,1.04,32.44
0.03,0.43,0.88,0.49,1.11,0.79,32.58
0.04,0.43,0.88,0.98,0.85,0.72,32.62
0.02,0.42,0.89,1.34,0.96,0.49,32.53
0.02,0.43,0.89,1.48,0.18,0.32,32.48
0.02,0.44,0.88,1.34,0.08,0.69,32.53
0.02,0.43,0.88,1.36,0.47,1.19,32.48
0.02,0.44,0.88,0.99,1.01,1.44,32.48
0.03,0.44,0.89,1.31,0.66,1.91,32.53
0.02,0.44,0.89,2.11,1.01,2.61,32.48
0.04,0.44,0.88,2.29,1.34,2.29,32.53
0.04,0.44,0.89,2.72,1.62,1.01,32.53
0.03,0.43,0.88,2.99,1.31,0.4,32.58
0.02,0.44,0.88,3.88,0.98,1.02,32.53
0.02,0.45,0.88,2.89,0.6,1.95,32.58
0.03,0.44,0.89,3.54,0.79,1.86,32.58
0.02,0.44,0.88,4.41,1.8,1.24,32.53
