acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.01,0.46,0.87,0.64,1.27,1.15,32.48
0.01,0.45,0.87,0.05,0.67,1.21,32.58
0.02,0.45,0.87,-0.06,-0.85,1.11,32.53
0.02,0.46,0.87,-0.81,-2.08,0.17,32.48
0.02,0.48,0.87,0.08,-1.92,-0.41,32.48
0.01,0.47,0.87,1.33,-0.99,-0.05,32.44
0.01,0.47,0.87,0.44,0.69,0.55,32.48
0.0,0.46,0.87,-0.73,2.78,2.2,32.53
0.02,0.44,0.88,-0.5,3.33,3.22,32.48
0.02,0.44,0.87,-1.37,1.3,2.41,32.58
0.03,0.44,0.88,-0.92,0.05,1.24,32.44
0.03,0.45,0.86,-0.24,-0.82,0.78,32.58
0.04,0.47,0.86,-0.7,-2.05,0.89,32.48
0.03,0.48,0.86,-1.33,-2.4,0.76,32.62
0.02,0.47,0.86,-1.1,-0.78,1.31,32.58
0.02,0.46,0.86,-0.26,1.33,1.63,32.53
0.02,0.45,0.87,-0.08,2.34,1.24,32.53
0.02,0.45,0.87,0.09,0.85,-0.29,32.58
0.02,0.45,0.86,-0.12,-0.43,-1.33,32.44
0.01,0.45,0.87,0.21,-1.1,-0.89,32.53
0.01,0.46,0.86,-0.05,-0.89,0.18,32.58
0.03,0.45,0.88,-0.41,-0.72,0.46,32.44
0.02,0.46,0.87,-0.63,-0.63,0.31,32.48
0.02,0.45,0.87,0.41,0.67,0.6,32.58
0.02,0.46,0.88,1.07,1.01,0.93,32.53
0.02,0.46,0.88,1.34,0.92,1.3,32.48
0.03,0.46,0.87,0.7,0.75,1.33,32.53
0.03,0.45,0.87,0.2,0.63,0.81,32.53
0.03,0.46,0.88,0.63,0.34,0.64,32.58
0.02,0.44,0.87,-0.11,-0.31,0.52,32.53
0.01,0.46,0.87,0.79,-0.08,0.69,32.48
0.01,0.47,0.87,-0.72,-0.38,0.49,32.39
0.02,0.46,0.86,0.12,-0.18,0.89,32.53
0.02,0.46,0.87,-0.29,1.16,0.81,32.58
0.02,0.45,0.87,-0.11,2.67,1.25,32.53
0.01,0.44,0.88,-0.35,2.53,1.1,32.53
