acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.05,0.49,0.85,0.99,1.28,0.2,32.58
0.04,0.48,0.86,0.37,1.88,0.7,32.48
0.06,0.48,0.86,0.12,1.4,1.34,32.48
0.06,0.49,0.85,0.38,0.56,1.1,32.58
0.06,0.5,0.86,0.26,-0.38,0.87,32.53
0.05,0.5,0.86,1.25,-1.24,0.78,32.58
0.05,0.5,0.85,2.15,-0.15,1.33,32.58
0.03,0.49,0.85,0.53,1.51,2.46,32.62
0.04,0.49,0.86,0.43,2.35,4.18,32.48
0.06,0.47,0.86,0.92,3.08,5.19,32.53
0.06,0.48,0.86,1.48,2.99,3.85,32.44
0.06,0.48,0.86,0.84,0.58,1.94,32.48
0.06,0.49,0.86,0.81,-1.82,1.34,32.48
0.06,0.5,0.86,1.31,-1.34,1.3,32.53
0.06,0.51,0.86,1.05,0.43,1.54,32.58
0.05,0.5,0.85,0.09,1.57,1.91,32.44
0.05,0.49,0.85,-0.63,1.68,1.66,32.48
0.05,0.48,0.85,-0.5,0.66,0.84,32.48
0.06,0.48,0.85,-0.43,-0.02,-0.2,32.53
0.05,0.48,0.86,-0.46,-0.47,-0.5,32.48
0.05,0.49,0.84,-0.4,-0.55,-0.37,32.58
0.05,0.49,0.85,-0.09,-0.23,-0.12,32.53
0.06,0.48,0.86,0.2,0.15,0.5,32.48
0.06,0.49,0.86,-0.02,0.26,0.96,32.58
0.06,0.49,0.86,-0.14,0.47,1.1,32.53
0.06,0.49,0.87,0.26,0.32,1.24,32.39
0.06,0.5,0.86,0.56,0.14,1.37,32.44
0.06,0.48,0.86,0.76,0.49,1.1,32.53
0.06,0.5,0.85,-0.58,0.35,0.55,32.48
0.06,0.48,0.85,0.63,0.52,0.38,32.44
0.04,0.5,0.85,-0.9,-0.02,0.58,32.53
0.04,0.5,0.86,0.02,-0.31,1.04,32.48
0.05,0.49,0.85,0.11,0.53,0.96,32.44
0.05,0.49,0.86,-1.01,1.44,0.11,32.48
0.05,0.48,0.84,-2.4,0.6,-0.11,32.48
0.05,0.48,0.85,-2.82,-0.41,0.17,32.53
0.06,0.49,0.87,-1.69,-0.75,0.08,32.58
0.06,0.5,0.86,-0.67,-0.66,-0.18,32.48
0.06,0.5,0.86,-0.85,-0.6,-0.63,32.44
0.06,0.49,0.85,-1.27,-0.43,-0.7,32.48
0.05,0.48,0.84,-1.47,-0.11,-0.43,32.44
0.05,0.47,0.85,-1.34,0.56,0.0,32.44
0.05,0.48,0.86,-1.11,0.73,0.11,32.48
0.05,0.48,0.86,-1.01,0.85,0.26,32.53
0.06,0.49,0.86,-0.82,0.46,0.11,32.53
0.05,0.48,0.86,-0.56,-0.24,-0.27,32.48
0.05,0.49,0.86,-0.35,-0.21,-0.55,32.48
0.05,0.48,0.85,-0.66,0.0,-0.23,32.44
0.05,0.48,0.86,-0.78,0.38,0.34,32.48
0.05,0.49,0.86,-0.47,0.35,0.87,32.53
0.06,0.49,0.85,-0.14,0.09,0.81,32.48
0.06,0.48,0.85,0.08,-0.15,0.79,32.48
0.07,0.48,0.86,0.11,-0.15,0.84,32.44
0.06,0.48,0.86,0.4,-0.09,0.72,32.48
0.06,0.49,0.86,0.73,-0.27,0.46,32.48
0.05,0.48,0.86,0.75,-0.15,0.64,32.44
0.05,0.48,0.86,0.93,0.03,0.84,32.48
0.06,0.49,0.86,0.81,0.05,1.22,32.58
0.05,0.48,0.86,0.78,0.43,1.62,32.62
0.05,0.49,0.86,1.01,0.32,1.57,32.48
0.05,0.48,0.86,1.4,0.27,1.24,32.53
0.05,0.48,0.86,1.94,0.49,1.31,32.53
0.06,0.49,0.85,1.92,0.21,1.65,32.48
0.06,0.49,0.86,1.68,0.66,1.91,32.53
0.06,0.48,0.85,1.74,0.81,1.74,32.62
0.05,0.49,0.85,1.86,0.64,1.69,32.48
0.06,0.49,0.86,1.8,0.78,1.8,32.44
0.06,0.48,0.86,1.4,0.82,1.82,32.44
0.06,0.48,0.86,1.19,1.01,1.71,32.58
0.06,0.48,0.86,0.75,0.89,1.53,32.53
0.06,0.49,0.85,0.75,0.55,1.21,32.48
0.07,0.49,0.87,0.89,0.81,0.96,32.39
0.06,0.49,0.85,0.7,0.64,0.7,32.53
0.06,0.49,0.85,0.46,0.9,0.55,32.58
0.06,0.49,0.85,0.18,0.84,0.38,32.48
0.05,0.49,0.86,0.15,1.02,0.47,32.53
0.05,0.49,0.86,0.55,1.04,0.78,32.48
0.06,0.49,0.84,0.96,1.3,0.63,32.58
0.06,0.49,0.85,1.4,1.42,0.31,32.53
0.05,0.49,0.85,1.42,2.05,0.63,32.48
0.05,0.49,0.85,0.89,2.06,1.45,32.48
0.06,0.48,0.86,0.78,1.59,1.76,32.44
0.06,0.49,0.85,1.02,0.35,1.48,32.48
0.05,0.5,0.85,0.89,-0.87,1.13,32.44
0.05,0.5,0.86,1.92,-1.66,1.19,32.44
0.05,0.5,0.85,1.71,-0.81,2.24,32.48
0.05,0.49,0.86,1.4,1.56,4.09,32.44
0.06,0.48,0.85,1.37,2.64,5.5,32.48
0.07,0.47,0.85,0.93,2.5,4.31,32.48
0.06,0.47,0.86,1.1,0.82,2.7,32.53
0.06,0.49,0.86,1.51,-1.4,1.71,32.48
0.06,0.5,0.85,1.42,-2.08,1.85,32.48
0.07,0.51,0.86,0.75,-0.78,1.74,32.53
0.06,0.51,0.84,0.26,0.35,1.88,32.48
0.06,0.5,0.85,-0.47,0.9,1.86,32.48
0.07,0.5,0.85,-0.44,0.75,1.25,32.44
0.07,0.49,0.85,-0.46,-0.24,-0.12,32.48
0.05,0.49,0.85,-0.34,-0.9,-1.45,32.44
0.05,0.49,0.85,-0.78,-1.36,-1.76,32.53
0.05,0.49,0.86,-1.21,-1.51,-1.31,32.48
0.05,0.49,0.85,-1.13,-1.24,-0.67,32.44
0.05,0.49,0.85,-1.01,-0.37,-0.24,32.53
0.05,0.49,0.87,-0.67,0.03,0.15,32.48
0.06,0.49,0.86,-0.23,-0.11,0.46,32.44
0.06,0.49,0.85,-0.08,-0.61,0.41,32.48
0.07,0.49,0.86,-0.05,-0.31,0.95,32.48
0.07,0.49,0.84,-0.03,0.5,1.31,32.44
0.06,0.48,0.85,-0.78,0.95,1.02,32.58
0.06,0.49,0.86,0.17,0.34,0.72,32.48
0.05,0.5,0.86,-0.52,-0.61,0.67,32.44
0.05,0.5,0.85,0.6,-0.67,1.13,32.48
0.06,0.49,0.86,0.38,0.84,1.1,32.53
0.06,0.48,0.86,-0.89,1.92,0.7,32.44
0.05,0.47,0.86,-1.76,1.88,0.78,32.48
0.06,0.48,0.86,-1.24,1.39,1.13,32.58
0.06,0.49,0.85,-0.27,0.53,0.75,32.53
0.07,0.5,0.85,0.03,-0.21,-0.02,32.48
0.07,0.5,0.86,-0.66,-0.58,-0.27,32.53
0.06,0.5,0.85,-0.99,-0.24,-0.14,32.44
0.05,0.48,0.85,-1.15,1.24,0.43,32.58
0.06,0.48,0.85,-0.67,2.03,0.75,32.53
0.06,0.48,0.86,-0.26,0.9,0.89,32.53
0.06,0.48,0.86,-0.24,-0.34,0.49,32.48
0.06,0.48,0.86,0.02,-0.43,0.21,32.53
0.05,0.48,0.86,0.15,0.4,0.44,32.58
0.05,0.49,0.86,0.14,0.87,0.32,32.58
0.05,0.49,0.85,0.06,0.64,0.63,32.53
0.06,0.48,0.86,0.02,0.56,0.84,32.58
0.05,0.48,0.86,0.23,0.08,0.9,32.48
0.06,0.48,0.85,0.27,0.56,1.07,32.53
0.06,0.48,0.86,0.41,1.36,1.47,32.48
0.06,0.48,0.86,0.37,1.56,1.63,32.53
0.06,0.49,0.85,0.6,1.11,1.25,32.44
0.06,0.49,0.85,0.92,0.92,1.11,32.48
0.06,0.48,0.85,1.3,0.81,1.39,32.44
0.06,0.49,0.84,1.05,1.07,1.28,32.53
0.05,0.49,0.85,0.7,1.05,1.02,32.48
0.06,0.49,0.85,0.67,0.55,1.15,32.48
0.05,0.49,0.86,0.46,0.32,1.02,32.48
0.05,0.49,0.85,0.41,-0.09,1.01,32.48
0.06,0.48,0.86,0.61,0.09,0.99,32.62
0.06,0.49,0.85,0.58,0.14,1.04,32.39
0.06,0.49,0.85,0.55,0.24,0.85,32.58
0.05,0.48,0.86,0.4,0.09,0.93,32.44
0.06,0.49,0.85,0.35,0.23,1.21,32.48
0.06,0.48,0.85,0.75,0.82,1.53,32.48
0.05,0.48,0.86,0.47,0.79,1.59,32.53
0.06,0.49,0.86,0.47,0.79,1.34,32.48
0.06,0.49,0.85,0.17,0.44,1.07,32.48
0.06,0.49,0.85,0.26,0.47,1.1,32.53
0.06,0.49,0.86,0.21,0.41,0.85,32.58
0.05,0.49,0.85,-0.17,0.43,0.92,32.53
0.06,0.49,0.85,-0.15,0.47,0.85,32.44
0.06,0.49,0.86,0.02,0.95,0.69,32.48
0.06,0.48,0.86,-0.08,0.82,0.7,32.53
0.06,0.49,0.87,-0.11,0.64,0.46,32.48
0.06,0.49,0.86,-0.18,0.72,0.9,32.48
0.06,0.48,0.87,0.06,0.84,0.73,32.44
0.06,0.49,0.86,0.52,1.11,0.34,32.48
0.06,0.49,0.86,1.04,1.89,0.52,32.58
0.05,0.48,0.86,0.5,2.72,1.51,32.53
0.06,0.48,0.86,0.0,2.66,2.08,32.58
0.06,0.48,0.86,0.44,2.2,1.79,32.48
0.06,0.49,0.87,0.53,1.4,1.3,32.44
0.06,0.5,0.84,0.69,0.05,0.64,32.58
0.06,0.5,0.85,1.45,-0.34,1.28,32.53
0.05,0.5,0.85,0.38,0.81,2.87,32.44
0.05,0.48,0.86,0.06,2.89,4.4,32.48
0.06,0.48,0.86,-0.14,4.49,4.37,32.44
0.07,0.46,0.86,-0.29,4.14,2.64,32.53
0.06,0.48,0.86,-0.5,2.05,1.24,32.48
0.05,0.49,0.86,0.09,-0.03,1.04,32.48
0.07,0.5,0.87,0.5,-0.11,0.82,32.44
0.07,0.51,0.85,0.47,1.13,1.05,32.48
0.07,0.51,0.85,-0.24,1.79,1.08,32.53
0.06,0.5,0.85,-0.96,1.88,0.76,32.58
0.06,0.49,0.86,-0.63,1.97,0.03,32.58
0.06,0.47,0.85,0.0,1.68,-0.73,32.44
0.05,0.47,0.86,0.08,1.19,-0.81,32.48
0.05,0.48,0.86,0.27,0.63,-0.38,32.58
0.05,0.48,0.86,0.09,0.64,0.0,32.44
0.05,0.49,0.85,0.4,0.89,0.5,32.48
0.05,0.49,0.87,0.46,1.86,0.99,32.48
0.06,0.48,0.85,0.72,2.12,1.57,32.53
0.06,0.48,0.87,0.82,2.0,2.03,32.48
0.06,0.48,0.86,0.85,1.89,2.24,32.53
0.06,0.49,0.86,1.31,1.91,2.61,32.44
0.06,0.48,0.85,1.07,2.43,2.15,32.48
0.06,0.49,0.85,0.38,1.92,1.3,32.44
0.05,0.49,0.86,1.44,1.59,0.78,32.44
0.05,0.5,0.86,0.53,0.89,1.22,32.48
0.05,0.49,0.86,1.22,1.1,1.4,32.53
0.06,0.49,0.85,0.43,2.43,1.18,32.53
0.05,0.48,0.86,-1.15,2.2,0.35,32.48
0.05,0.48,0.86,-1.59,0.96,0.34,32.48
0.06,0.48,0.86,-0.43,0.67,0.21,32.44
0.06,0.49,0.86,0.21,0.9,0.11,32.48
0.06,0.5,0.86,-0.31,0.35,-0.03,32.53
0.06,0.49,0.86,-1.1,0.35,0.06,32.48
0.05,0.49,0.85,-0.98,0.5,0.12,32.48
0.05,0.49,0.85,-0.72,0.12,0.2,32.44
0.05,0.47,0.86,-0.55,0.5,0.44,32.39
0.05,0.47,0.86,-0.18,1.27,1.18,32.58
0.05,0.47,0.85,-0.27,1.56,1.37,32.53
0.06,0.48,0.86,-0.14,1.63,1.4,32.58
0.05,0.48,0.87,0.29,1.21,1.07,32.48
0.05,0.48,0.86,0.82,1.24,1.18,32.53
0.05,0.49,0.85,0.73,1.3,1.07,32.48
0.05,0.49,0.85,0.41,1.31,1.13,32.44
0.06,0.49,0.86,0.34,1.11,1.05,32.53
0.05,0.49,0.86,0.46,0.82,1.22,32.58
0.06,0.49,0.85,0.81,0.87,1.07,32.53
0.06,0.48,0.85,0.72,0.79,1.04,32.48
0.05,0.48,0.85,0.69,1.05,0.96,32.48
0.05,0.49,0.86,1.02,0.76,0.92,32.53
0.05,0.49,0.86,1.21,0.79,1.04,32.39
0.04,0.49,0.85,1.27,0.93,1.21,32.48
0.05,0.49,0.86,1.21,1.28,1.47,32.53
0.05,0.49,0.85,1.13,1.56,1.68,32.48
0.05,0.49,0.86,1.15,1.71,1.91,32.53
0.05,0.48,0.87,1.34,1.88,2.18,32.44
0.05,0.49,0.86,1.27,1.68,2.12,32.58
0.05,0.49,0.86,1.37,1.66,2.06,32.53
0.06,0.49,0.85,1.44,2.0,2.09,32.53
0.06,0.49,0.85,1.37,1.95,1.89,32.48
0.06,0.48,0.85,1.44,1.89,1.63,32.53
0.05,0.48,0.86,1.53,1.59,1.48,32.48
0.06,0.49,0.85,1.28,1.92,1.44,32.48
0.05,0.49,0.85,1.11,1.73,1.33,32.53
0.05,0.5,0.85,0.78,1.57,1.13,32.48
0.05,0.49,0.86,0.78,1.3,0.89,32.58
0.06,0.49,0.86,0.6,0.92,0.75,32.53
0.05,0.49,0.86,0.37,0.9,0.55,32.48
