acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.03,0.46,0.87,-0.14,0.55,1.63,32.48
0.03,0.46,0.87,0.14,0.67,1.42,32.48
0.03,0.47,0.87,0.47,0.4,1.11,32.48
0.04,0.47,0.86,0.44,0.43,1.15,32.53
0.03,0.47,0.87,0.32,0.31,0.99,32.58
0.03,0.47,0.86,0.63,0.17,1.18,32.39
0.03,0.47,0.87,0.73,0.47,1.47,32.53
0.02,0.47,0.87,0.46,0.69,1.57,32.48
0.03,0.47,0.87,0.67,0.7,1.65,32.58
0.03,0.46,0.86,0.67,0.9,1.71,32.44
0.02,0.47,0.87,0.92,0.9,1.57,32.48
0.03,0.46,0.87,0.75,0.89,2.06,32.48
0.02,0.47,0.86,0.72,1.16,2.12,32.53
0.03,0.46,0.87,0.63,1.28,2.31,32.39
0.04,0.47,0.86,0.53,1.02,2.15,32.44
0.03,0.47,0.87,0.41,0.76,1.76,32.53
0.03,0.46,0.86,0.4,0.61,1.44,32.48
0.03,0.47,0.87,0.63,0.75,1.45,32.44
0.03,0.47,0.87,0.23,1.02,1.45,32.53
0.02,0.47,0.87,0.14,0.92,1.02,32.58
0.03,0.47,0.86,0.18,0.49,0.64,32.62
0.03,0.46,0.87,0.23,0.35,0.61,32.48
0.04,0.47,0.87,0.29,0.64,1.04,32.48
0.03,0.46,0.87,-0.27,0.6,0.87,32.44
0.03,0.47,0.87,-0.17,0.32,0.81,32.48
0.03,0.46,0.86,0.06,0.17,0.69,32.48
0.03,0.46,0.87,0.02,0.52,0.81,32.53
0.03,0.46,0.87,0.09,0.67,1.07,32.48
0.03,0.46,0.87,-0.24,0.7,1.59,32.67
0.03,0.47,0.87,-0.15,0.82,1.91,32.44
0.04,0.47,0.87,0.37,0.58,1.36,32.48
0.04,0.47,0.87,0.82,0.34,1.21,32.53
0.02,0.47,0.87,1.15,0.55,1.05,32.44
0.02,0.47,0.87,0.73,1.68,1.6,32.48
0.03,0.46,0.87,-0.24,1.65,2.11,32.58
0.03,0.46,0.88,-0.18,0.89,1.79,32.53
0.04,0.47,0.86,0.05,-0.12,1.05,32.58
0.03,0.47,0.86,0.26,-1.6,0.6,32.53
0.02,0.49,0.87,0.95,-1.57,0.99,32.44
0.01,0.48,0.86,-0.14,0.27,2.46,32.39
0.02,0.47,0.87,-1.01,1.85,4.26,32.44
0.04,0.45,0.87,-1.05,2.92,4.81,32.39
0.04,0.44,0.87,-0.61,2.66,3.33,32.48
0.03,0.45,0.87,0.02,0.75,1.68,32.44
0.03,0.47,0.87,0.12,-1.21,1.16,32.48
0.04,0.47,0.86,0.43,-1.36,1.34,32.48
0.04,0.49,0.86,0.43,-0.46,1.31,32.53
0.04,0.49,0.86,-0.23,0.61,2.24,32.58
0.04,0.48,0.86,-0.98,0.82,2.55,32.48
0.03,0.46,0.86,-0.61,1.04,2.12,32.53
0.04,0.45,0.86,-0.09,0.99,1.31,32.48
0.04,0.46,0.86,0.17,-0.03,-0.24,32.53
0.02,0.45,0.87,-0.03,-0.99,-1.05,32.53
0.02,0.46,0.87,-0.17,-1.71,-1.07,32.48
0.03,0.46,0.87,-0.17,-0.98,-0.2,32.53
0.03,0.47,0.87,-0.26,0.11,0.73,32.44
0.04,0.47,0.87,-0.26,0.18,0.82,32.58
0.03,0.46,0.86,0.26,-0.18,0.87,32.53
0.04,0.47,0.87,0.24,-0.21,1.62,32.48
0.05,0.46,0.88,-0.31,0.14,2.24,32.48
0.04,0.46,0.87,-0.03,1.3,2.29,32.44
0.04,0.46,0.86,0.0,1.92,2.12,32.48
0.03,0.46,0.87,1.02,1.73,1.88,32.58
0.02,0.47,0.88,-0.05,0.46,1.76,32.53
0.02,0.47,0.87,0.24,-0.6,1.51,32.48
0.02,0.47,0.87,0.56,0.38,1.15,32.44
0.03,0.46,0.86,-0.12,1.19,0.26,32.44
0.02,0.46,0.87,-1.65,0.38,-0.21,32.48
0.03,0.45,0.87,-1.89,-0.24,0.15,32.48
0.03,0.46,0.87,-0.63,-0.82,-0.14,32.53
0.04,0.47,0.87,-0.27,-0.21,-0.18,32.48
0.04,0.47,0.87,0.09,-0.03,-0.41,32.44
0.03,0.46,0.87,-0.32,-0.11,-0.53,32.44
0.04,0.46,0.86,0.06,-0.81,-0.9,32.48
0.02,0.46,0.86,0.41,-0.11,-1.28,32.53
