acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.04,0.5,0.84,0.61,-0.2,0.78,32.53
0.04,0.5,0.85,0.41,0.32,0.72,32.44
0.04,0.5,0.85,0.47,0.82,0.92,32.48
0.05,0.49,0.84,1.04,0.69,1.05,32.53
0.05,0.5,0.85,1.44,0.69,1.45,32.48
0.05,0.5,0.84,1.53,0.5,1.42,32.48
0.05,0.5,0.85,0.95,0.47,1.1,32.53
0.05,0.51,0.84,1.24,0.47,1.18,32.48
0.04,0.51,0.84,1.57,0.76,1.33,32.53
0.05,0.51,0.85,1.22,0.69,1.45,32.53
0.05,0.5,0.83,0.78,0.38,1.04,32.48
0.05,0.51,0.83,0.79,0.15,0.98,32.53
0.05,0.51,0.85,0.78,0.17,1.3,32.53
0.05,0.51,0.85,1.1,0.61,1.34,32.58
0.05,0.51,0.84,0.73,0.43,1.04,32.53
0.05,0.51,0.84,0.35,-0.06,0.09,32.48
0.04,0.51,0.85,0.17,-0.44,0.43,32.48
0.05,0.51,0.85,0.58,-0.32,0.9,32.53
0.05,0.51,0.84,0.73,0.21,1.44,32.48
0.05,0.51,0.83,1.05,0.49,1.15,32.53
0.05,0.51,0.85,1.33,1.01,1.01,32.62
0.04,0.51,0.84,0.72,1.31,1.19,32.39
0.05,0.51,0.85,-0.02,0.79,1.22,32.53
0.05,0.5,0.85,0.18,0.46,1.18,32.48
0.05,0.51,0.84,0.41,-0.08,1.21,32.58
0.05,0.52,0.84,0.56,-0.17,1.24,32.53
0.05,0.52,0.84,0.99,-0.15,1.02,32.48
0.03,0.51,0.83,0.0,0.37,1.08,32.48
0.03,0.51,0.83,-0.55,0.76,2.37,32.53
0.05,0.49,0.84,-0.82,1.45,3.11,32.48
0.05,0.48,0.85,-0.67,1.98,2.03,32.53
0.05,0.49,0.84,-0.93,1.94,1.05,32.53
0.06,0.5,0.85,-0.9,-0.52,-0.02,32.48
0.05,0.52,0.85,-0.34,-1.73,-0.6,32.44
0.06,0.53,0.84,-0.26,-1.31,-0.85,32.58
0.05,0.53,0.84,-0.89,0.02,-0.18,32.58
0.06,0.52,0.84,-2.05,1.42,0.32,32.44
0.06,0.5,0.84,-2.18,1.25,-0.17,32.48
0.05,0.5,0.85,-1.11,0.26,-0.99,32.53
0.05,0.49,0.83,-0.03,-0.5,-1.19,32.53
0.05,0.49,0.85,-0.38,-1.19,-0.84,32.48
0.04,0.51,0.85,-0.84,-1.34,-0.67,32.53
0.03,0.51,0.85,-0.64,-0.49,-0.44,32.48
0.03,0.53,0.85,-0.26,-0.7,-0.69,32.48
0.02,0.52,0.86,0.05,-1.25,-1.33,32.53
0.03,0.51,0.85,0.35,-1.98,-1.3,32.48
0.04,0.51,0.85,0.89,-1.63,-1.25,32.48
0.04,0.49,0.85,0.98,-1.34,-1.77,32.53
0.06,0.48,0.84,0.66,1.22,-1.79,32.39
0.07,0.48,0.84,0.63,1.48,-1.05,32.53
0.08,0.5,0.85,0.15,0.0,-0.18,32.53
0.07,0.52,0.83,0.84,-1.39,0.93,32.48
0.08,0.54,0.84,0.47,-2.41,2.26,32.53
0.09,0.54,0.85,2.03,-0.72,3.13,32.48
0.05,0.52,0.85,3.11,3.85,3.63,32.48
0.02,0.5,0.85,2.79,6.79,4.14,32.44
0.01,0.48,0.85,1.28,6.43,5.54,32.58
0.01,0.49,0.84,0.46,5.33,5.85,32.48
0.03,0.51,0.87,0.69,4.69,4.18,32.53
0.03,0.53,0.85,-0.21,3.97,1.51,32.58
0.05,0.54,0.84,-1.97,3.54,-0.63,32.53
0.06,0.53,0.83,-4.41,1.68,-2.46,32.44
0.07,0.52,0.81,-5.97,-0.15,-3.65,32.48
0.06,0.51,0.82,-6.23,-1.05,-4.81,32.53
0.06,0.52,0.83,-6.5,-0.47,-5.16,32.39
0.05,0.51,0.84,-6.0,0.02,-5.24,32.48
0.04,0.5,0.83,-5.54,0.76,-5.25,32.53
0.03,0.49,0.83,-5.33,0.27,-4.81,32.48
0.03,0.49,0.85,-5.6,-0.81,-3.8,32.58
0.04,0.48,0.85,-5.66,-2.27,-3.59,32.53
0.05,0.47,0.86,-5.39,-2.61,-2.2,32.48
0.07,0.47,0.84,-4.99,-1.71,-1.1,32.44
0.07,0.48,0.84,-4.17,-0.66,-0.4,32.44
0.08,0.48,0.85,-3.04,0.08,0.08,32.39
0.06,0.47,0.85,-2.32,-0.34,-0.34,32.44
0.04,0.48,0.85,-2.44,-1.79,-0.87,32.39
0.03,0.48,0.85,-1.68,-1.8,-0.72,32.48
0.04,0.48,0.85,-2.53,-2.37,-0.56,32.53
0.03,0.48,0.85,-3.19,-3.48,-1.47,32.39
0.04,0.49,0.84,-3.28,-4.49,-2.29,32.48
0.04,0.5,0.86,-3.86,-5.42,-2.92,32.53
0.03,0.5,0.86,-4.73,-6.56,-4.17,32.58
0.02,0.48,0.86,-4.7,-6.4,-5.51,32.53
0.0,0.46,0.86,-4.63,-6.08,-6.11,32.48
0.01,0.45,0.87,-4.4,-5.63,-5.05,32.48
0.01,0.46,0.85,-4.34,-5.83,-3.45,32.53
0.04,0.47,0.86,-4.09,-6.26,-2.55,32.48
0.05,0.48,0.87,-3.62,-7.79,-3.15,32.53
0.05,0.49,0.86,-2.43,-9.02,-3.85,32.44
0.05,0.48,0.86,-1.33,-8.89,-3.97,32.39
0.05,0.47,0.85,-0.53,-7.65,-2.87,32.39
0.06,0.48,0.85,-0.92,-7.51,-1.44,32.53
0.05,0.47,0.85,-0.17,-7.86,-1.1,32.48
0.05,0.47,0.85,1.33,-9.04,-1.25,32.44
0.06,0.47,0.84,2.66,-9.8,-1.66,32.48
0.05,0.48,0.84,2.61,-10.4,-1.56,32.39
0.06,0.48,0.84,1.59,-11.22,-0.78,32.53
0.06,0.47,0.84,1.57,-11.73,0.63,32.58
0.07,0.48,0.85,2.84,-12.23,1.42,32.44
0.07,0.48,0.85,4.2,-12.87,2.43,32.53
0.07,0.47,0.85,5.36,-13.08,3.44,32.48
0.08,0.47,0.84,6.46,-13.1,3.74,32.48
0.06,0.47,0.86,7.27,-12.89,4.52,32.53
0.05,0.47,0.84,7.16,-13.59,4.9,32.39
0.06,0.47,0.86,7.6,-12.67,6.14,32.44
0.08,0.47,0.86,8.41,-9.68,8.21,32.48
0.11,0.47,0.86,10.06,-7.31,10.72,32.48
0.12,0.47,0.85,10.32,-9.47,10.41,32.44
0.13,0.49,0.85,10.4,-11.4,9.94,32.48
0.11,0.49,0.85,9.97,-12.67,10.23,32.53
0.1,0.5,0.84,10.58,-10.17,12.03,32.44
0.08,0.5,0.85,10.21,-8.9,14.26,32.48
0.11,0.49,0.85,8.89,-9.05,16.05,32.53
0.12,0.49,0.85,8.53,-5.33,16.41,32.58
0.13,0.49,0.86,8.44,-5.69,15.59,32.48
0.13,0.48,0.86,8.99,-6.89,14.03,32.53
0.13,0.5,0.86,10.14,-9.45,13.37,32.58
0.14,0.54,0.85,10.24,-9.95,12.08,32.53
0.14,0.56,0.85,10.55,-9.02,10.99,32.44
0.13,0.57,0.84,12.0,-3.69,11.21,32.58
0.12,0.56,0.83,10.67,-1.19,11.83,32.53
0.13,0.54,0.84,10.12,-3.36,11.02,32.44
0.13,0.53,0.84,11.47,-2.87,10.11,32.58
0.14,0.52,0.84,13.28,-2.67,8.67,32.53
0.13,0.51,0.84,12.27,-2.11,8.27,32.58
0.12,0.52,0.84,10.34,-1.39,7.73,32.58
0.11,0.53,0.84,9.62,-0.14,6.73,32.53
0.11,0.55,0.83,8.11,-3.65,4.99,32.48
0.13,0.57,0.82,6.82,-6.49,1.94,32.53
0.12,0.59,0.82,4.5,-7.07,-0.05,32.53
0.15,0.6,0.81,3.59,-10.05,-3.18,32.48
0.17,0.61,0.8,3.1,-11.95,-6.2,32.44
0.18,0.58,0.81,4.79,-11.37,-8.35,32.53
0.16,0.57,0.81,4.56,-9.62,-8.75,32.39
0.14,0.54,0.82,3.94,-11.02,-8.73,32.53
0.13,0.54,0.82,4.11,-14.96,-9.3,32.48
0.11,0.54,0.81,4.14,-15.3,-8.09,32.48
0.11,0.54,0.81,4.5,-15.31,-7.37,32.53
0.1,0.54,0.82,4.81,-14.27,-6.82,32.48
0.1,0.55,0.81,5.07,-13.85,-6.63,32.44
0.12,0.54,0.81,5.69,-12.73,-5.54,32.62
0.13,0.54,0.82,5.57,-12.99,-4.53,32.48
0.13,0.52,0.82,5.89,-10.75,-3.01,32.53
0.12,0.52,0.81,6.82,-8.5,-1.13,32.58
0.12,0.51,0.81,7.13,-9.21,1.13,32.48
0.13,0.52,0.81,7.15,-9.1,3.45,32.53
0.12,0.51,0.8,7.53,-9.25,5.18,32.39
0.13,0.51,0.79,7.08,-9.73,5.95,32.48
0.16,0.5,0.8,8.75,-8.31,6.75,32.53
0.17,0.49,0.81,8.93,-7.04,7.24,32.48
0.17,0.51,0.8,10.56,-7.83,7.05,32.44
0.19,0.51,0.8,10.76,-7.92,7.44,32.44
0.17,0.52,0.8,10.15,-7.16,8.38,32.48
0.17,0.53,0.79,9.59,-7.13,9.63,32.44
0.16,0.54,0.8,8.17,-7.01,11.76,32.39
0.17,0.56,0.81,3.82,-9.77,10.2,32.48
0.16,0.56,0.8,2.17,-10.18,8.7,32.53
0.16,0.57,0.82,-0.61,-10.99,6.72,32.58
0.16,0.55,0.82,0.6,-11.91,3.8,32.44
0.18,0.53,0.81,1.77,-8.72,3.73,32.44
0.18,0.53,0.82,1.63,-5.53,3.56,32.48
0.17,0.52,0.82,0.76,-4.31,2.24,32.44
0.18,0.51,0.81,1.24,-5.15,3.34,32.53
0.19,0.5,0.82,4.02,-2.17,6.14,32.39
0.19,0.51,0.82,6.58,0.12,8.96,32.44
0.18,0.55,0.81,6.08,1.1,10.58,32.48
0.17,0.56,0.8,4.31,-0.6,9.79,32.48
0.19,0.56,0.8,2.58,-2.99,8.99,32.44
0.19,0.55,0.81,3.54,0.52,9.76,32.48
0.19,0.54,0.81,4.02,3.56,11.05,32.53
0.19,0.54,0.81,3.94,5.53,11.07,32.53
0.19,0.53,0.79,5.62,11.27,12.29,32.48
0.2,0.55,0.79,4.09,7.69,12.21,32.53
0.18,0.57,0.79,0.9,6.78,12.11,32.48
0.19,0.59,0.76,1.02,4.85,10.29,32.58
0.2,0.61,0.79,2.98,9.79,9.82,32.44
0.2,0.63,0.78,2.93,10.0,8.7,32.48
0.2,0.63,0.77,-0.72,4.98,6.85,32.39
0.21,0.6,0.77,-1.22,0.93,5.5,32.53
0.21,0.56,0.8,-0.66,-4.27,2.66,32.48
0.18,0.55,0.8,-0.23,-5.08,-0.58,32.44
0.17,0.55,0.78,-0.15,-1.51,0.73,32.62
0.19,0.58,0.75,-2.4,-0.06,2.03,32.48
0.23,0.59,0.75,-5.51,-2.78,2.17,32.44
0.25,0.59,0.78,-6.63,-8.84,-1.34,32.48
0.23,0.56,0.77,-7.05,-12.38,-5.24,32.48
0.22,0.55,0.78,-8.0,-12.15,-7.18,32.53
0.2,0.55,0.8,-7.44,-9.36,-7.44,32.58
0.2,0.53,0.82,-7.16,-6.34,-7.48,32.39
0.17,0.5,0.85,-5.76,-4.03,-6.2,32.44
0.15,0.48,0.84,-1.31,-1.44,-0.63,32.48
0.15,0.49,0.85,2.0,1.56,4.35,32.44
0.17,0.53,0.84,3.24,3.65,7.07,32.44
0.18,0.54,0.83,2.49,2.99,7.73,32.48
0.19,0.54,0.84,2.44,2.72,8.17,32.44
0.19,0.53,0.84,2.66,5.24,9.07,32.58
0.19,0.53,0.82,2.37,9.48,11.24,32.48
0.19,0.52,0.83,1.65,12.35,12.2,32.53
0.19,0.53,0.82,1.74,13.1,11.88,32.48
0.19,0.52,0.81,3.05,13.13,9.77,32.39
0.19,0.54,0.79,2.37,10.75,6.93,32.44
0.21,0.57,0.78,0.9,9.6,3.57,32.48
0.22,0.61,0.76,-1.53,7.39,0.23,32.44
0.23,0.63,0.76,-4.52,1.73,-2.34,32.44
0.23,0.61,0.76,-6.15,-3.74,-3.91,32.58
0.22,0.55,0.78,-7.51,-8.37,-6.63,32.53
0.2,0.51,0.79,-5.44,-8.31,-8.0,32.48
0.19,0.52,0.77,-4.26,-4.87,-7.4,32.48
0.19,0.55,0.76,-5.66,-4.2,-5.59,32.44
0.21,0.58,0.78,-7.53,-7.56,-4.52,32.48
0.23,0.57,0.77,-9.13,-12.17,-6.41,32.48
0.22,0.54,0.79,-10.4,-14.35,-8.87,32.53
0.2,0.52,0.8,-10.89,-13.36,-11.28,32.48
0.19,0.49,0.83,-9.15,-9.65,-11.3,32.53
0.17,0.46,0.84,-5.3,-4.17,-8.24,32.44
0.16,0.46,0.84,-0.49,0.35,-4.47,32.48
0.15,0.49,0.83,2.55,2.0,-1.83,32.44
0.15,0.54,0.83,2.87,0.31,0.12,32.53
0.16,0.57,0.84,2.43,-1.33,2.18,32.48
0.18,0.57,0.83,0.89,0.15,3.92,32.44
0.18,0.54,0.84,-0.64,4.23,5.39,32.48
0.18,0.53,0.83,-0.85,8.38,7.66,32.48
0.18,0.52,0.82,-1.33,9.86,8.7,32.53
0.19,0.52,0.81,-1.45,10.43,8.69,32.48
0.2,0.52,0.82,-2.27,10.73,7.39,32.58
0.2,0.52,0.8,-2.98,10.98,6.12,32.53
0.19,0.54,0.81,-3.56,11.16,5.56,32.48
0.2,0.55,0.8,-5.54,11.04,5.02,32.44
0.2,0.54,0.8,-6.66,10.69,5.02,32.53
0.2,0.54,0.8,-5.92,11.47,4.78,32.48
0.19,0.54,0.81,-5.33,11.88,4.49,32.44
0.18,0.52,0.8,-5.53,12.69,3.5,32.48
0.19,0.53,0.81,-5.77,13.27,3.13,32.48
0.18,0.52,0.81,-3.92,14.0,3.65,32.44
0.18,0.53,0.8,-2.15,16.75,5.59,32.48
0.21,0.61,0.88,-4.9,16.78,7.82,32.48
0.17,0.54,0.84,-9.92,12.11,8.06,32.44
0.2,0.54,0.85,-11.51,12.18,9.45,32.58
0.2,0.53,0.84,-10.0,14.11,10.5,32.53
0.19,0.52,0.83,-10.17,13.01,6.58,32.44
0.18,0.52,0.83,-10.29,11.73,3.08,32.39
0.18,0.51,0.83,-8.23,12.78,1.6,32.53
0.17,0.54,0.81,-4.49,13.48,1.36,32.58
0.16,0.55,0.84,-6.46,15.16,-1.24,32.48
0.17,0.54,0.82,-5.92,12.41,-3.54,32.53
0.19,0.54,0.82,-7.68,10.66,-5.37,32.48
0.19,0.52,0.83,-7.48,7.92,-7.86,32.39
0.18,0.52,0.83,-6.96,4.55,-10.2,32.53
0.19,0.51,0.82,-6.44,0.93,-11.8,32.58
0.18,0.52,0.81,-5.91,-0.41,-13.8,32.44
0.16,0.5,0.81,-3.37,2.35,-15.31,32.53
0.14,0.5,0.81,-1.02,6.58,-15.92,32.48
0.13,0.5,0.79,1.24,11.11,-15.33,32.53
0.13,0.51,0.81,0.6,13.13,-14.17,32.53
0.12,0.51,0.82,1.11,12.7,-14.2,32.48
0.1,0.5,0.82,3.56,11.74,-16.67,32.53
0.12,0.5,0.83,5.42,9.28,-17.98,32.48
0.19,0.54,1.09,-12.44,-2.46,-23.08,32.48
0.12,0.53,0.7,0.31,-2.26,-19.56,32.44
0.15,0.52,0.86,0.78,12.4,-13.59,32.58
0.17,0.52,0.85,3.91,14.93,-9.88,32.48
0.13,0.54,0.85,0.6,17.02,-8.67,32.44
0.1,0.54,0.85,-2.14,16.46,-7.71,32.58
0.11,0.52,0.85,-1.3,13.25,-7.42,32.53
0.1,0.52,0.85,-0.99,10.72,-7.47,32.53
0.09,0.53,0.84,-1.54,11.22,-7.48,32.39
0.09,0.53,0.84,-2.73,13.05,-6.53,32.48
0.08,0.54,0.85,-4.29,14.49,-6.41,32.39
0.09,0.54,0.85,-4.95,14.63,-6.08,32.48
0.09,0.54,0.85,-4.11,14.75,-5.86,32.44
0.1,0.53,0.85,-2.93,12.75,-6.31,32.48
0.09,0.51,0.83,-2.93,10.06,-6.02,32.53
0.1,0.5,0.8,-2.26,9.62,-4.2,32.53
0.09,0.51,0.82,-3.42,10.85,-4.63,32.58
0.09,0.52,0.83,-3.02,11.45,-5.54,32.53
0.13,0.5,0.85,0.29,12.75,-1.86,32.53
0.1,0.49,0.86,2.0,9.01,-5.11,32.48
0.08,0.49,0.86,3.24,8.98,-6.66,32.48
0.06,0.49,0.86,3.48,9.1,-7.71,32.48
0.05,0.49,0.85,3.22,8.06,-8.03,32.48
0.05,0.49,0.86,1.56,10.27,-6.06,32.44
0.07,0.48,0.83,0.99,12.31,-5.16,32.39
0.09,0.47,0.84,1.5,11.57,-5.02,32.48
0.11,0.47,0.84,1.08,9.95,-6.11,32.53
0.1,0.48,0.83,0.17,9.25,-6.76,32.48
0.06,0.49,0.83,-3.08,9.34,-6.66,32.44
0.05,0.48,0.84,-5.6,5.63,-5.28,32.62
0.06,0.48,0.84,-7.15,1.89,-3.45,32.48
0.04,0.47,0.82,-6.9,3.57,-3.83,32.53
0.05,0.48,0.83,-6.35,9.3,-0.4,32.48
0.07,0.48,0.86,-7.02,11.56,1.36,32.39
0.08,0.46,0.85,-5.86,10.5,0.52,32.44
0.07,0.45,0.84,-3.27,10.66,1.83,32.58
0.09,0.47,0.85,-4.41,8.92,3.13,32.53
0.08,0.5,0.84,-4.24,7.04,1.71,32.44
0.06,0.51,0.84,-4.2,8.73,2.87,32.48
0.06,0.5,0.84,-4.03,8.93,4.24,32.53
0.07,0.5,0.85,-1.74,12.14,6.18,32.44
0.06,0.5,0.86,0.24,14.47,6.55,32.39
0.05,0.5,0.84,1.19,12.85,5.83,32.53
0.05,0.51,0.85,-0.27,10.66,5.92,32.58
0.05,0.51,0.86,-2.02,7.48,3.68,32.48
0.05,0.5,0.85,-0.85,9.6,4.89,32.44
0.06,0.49,0.84,1.13,11.25,4.5,32.48
0.06,0.49,0.86,2.7,10.64,1.47,32.44
0.02,0.5,0.87,3.05,7.16,-2.53,32.53
0.01,0.52,0.85,3.27,6.98,-2.75,32.58
0.02,0.53,0.84,1.95,8.09,-1.73,32.53
0.05,0.52,0.86,0.26,7.07,-3.05,32.44
0.05,0.51,0.85,2.44,6.66,-6.93,32.48
0.03,0.51,0.85,4.26,6.38,-8.38,32.53
0.05,0.51,0.85,4.89,5.1,-7.68,32.48
0.05,0.52,0.85,2.03,4.37,-6.47,32.48
0.03,0.52,0.83,0.92,5.71,-6.4,32.44
0.01,0.51,0.84,3.91,8.96,-3.88,32.48
0.0,0.51,0.84,3.97,7.97,-3.53,32.53
-0.02,0.51,0.83,2.72,7.69,-6.02,32.44
-0.01,0.5,0.83,1.62,7.71,-6.89,32.48
-0.01,0.49,0.82,1.4,7.53,-7.22,32.53
0.01,0.48,0.82,-0.46,7.59,-6.34,32.48
0.01,0.5,0.83,-1.92,7.36,-7.08,32.48
0.02,0.5,0.85,-2.56,7.37,-8.08,32.44
0.04,0.48,0.84,-1.37,6.49,-7.82,32.48
0.03,0.49,0.83,-0.87,5.98,-4.0,32.48
0.02,0.52,0.83,-2.41,8.76,-0.37,32.53
0.01,0.51,0.82,-2.89,11.3,1.57,32.48
0.01,0.51,0.83,-3.34,11.79,2.93,32.53
0.02,0.49,0.84,-1.08,11.39,4.08,32.44
0.02,0.49,0.86,-0.58,12.67,5.15,32.48
0.01,0.49,0.85,-1.01,13.13,4.92,32.53
-0.01,0.49,0.83,-2.38,10.78,3.73,32.48
-0.02,0.49,0.84,-3.39,8.21,3.31,32.48
-0.04,0.5,0.83,-2.63,10.26,5.44,32.53
-0.02,0.51,0.84,-4.27,8.79,7.08,32.48
0.0,0.52,0.85,-4.85,7.59,6.79,32.53
0.03,0.51,0.84,-5.94,7.63,4.9,32.53
0.03,0.49,0.86,-7.15,7.53,3.68,32.58
0.02,0.49,0.83,-4.93,6.82,3.47,32.53
0.03,0.49,0.86,-6.12,5.76,4.73,32.48
0.01,0.51,0.86,-7.47,7.37,4.85,32.48
-0.01,0.51,0.86,-6.58,8.37,4.09,32.44
-0.02,0.5,0.84,-3.25,8.87,4.35,32.58
0.01,0.52,0.85,-2.52,8.75,5.36,32.48
0.01,0.53,0.85,-4.92,9.07,5.89,32.44
0.01,0.53,0.84,-7.77,8.11,6.55,32.48
0.02,0.53,0.85,-8.15,8.61,7.28,32.44
0.01,0.51,0.85,-7.3,9.48,7.11,32.44
-0.0,0.5,0.86,-6.55,9.92,7.07,32.58
-0.03,0.49,0.84,-5.77,11.53,7.08,32.53
-0.03,0.48,0.83,-6.73,11.4,7.54,32.48
-0.02,0.49,0.83,-7.92,9.5,8.26,32.48
-0.01,0.48,0.82,-8.87,6.55,6.96,32.44
0.0,0.47,0.83,-8.47,5.11,4.56,32.48
0.01,0.48,0.83,-6.15,4.73,3.19,32.48
0.02,0.48,0.83,-5.45,5.6,2.43,32.53
0.0,0.5,0.84,-5.34,6.93,3.3,32.48
-0.01,0.51,0.86,-4.81,7.13,5.25,32.44
-0.01,0.5,0.88,-3.68,7.98,6.18,32.48
-0.04,0.48,0.88,-1.27,7.57,4.43,32.48
-0.06,0.47,0.85,-2.69,5.34,2.67,32.53
-0.06,0.45,0.85,-3.39,4.92,2.81,32.48
-0.1,0.39,0.69,10.69,5.8,11.13,32.44
-0.03,0.43,0.87,-7.07,6.75,7.04,32.53
0.01,0.46,0.82,-7.66,1.85,5.69,32.48
0.01,0.44,0.84,-9.65,-0.4,4.61,32.58
0.02,0.42,0.83,-8.7,-2.85,3.77,32.53
0.03,0.43,0.84,-9.13,-4.46,1.95,32.48
0.0,0.43,0.86,-8.44,-4.14,-1.42,32.53
-0.0,0.42,0.85,-6.72,-1.16,-2.61,32.48
-0.01,0.42,0.87,-7.89,-0.58,-3.1,32.39
-0.02,0.43,0.87,-8.56,-2.47,-1.91,32.44
-0.01,0.45,0.87,-7.39,-5.45,-0.78,32.48
-0.02,0.47,0.88,-5.11,-8.58,-1.69,32.53
-0.01,0.5,0.89,-3.37,-9.65,-2.21,32.53
-0.03,0.51,0.89,-2.55,-9.97,-2.99,32.48
-0.04,0.51,0.88,-1.66,-8.43,-2.26,32.44
-0.04,0.49,0.87,-0.82,-8.44,-0.41,32.48
-0.03,0.47,0.89,-1.88,-8.02,0.35,32.48
-0.04,0.46,0.87,0.79,-10.24,0.2,32.44
-0.04,0.44,0.88,1.15,-10.79,-1.56,32.48
-0.03,0.44,0.89,0.89,-10.38,-3.4,32.48
-0.01,0.44,0.89,1.79,-10.08,-4.84,32.44
-0.0,0.46,0.89,2.79,-9.65,-4.98,32.48
0.0,0.48,0.89,3.59,-8.38,-4.41,32.44
0.01,0.48,0.88,4.4,-5.82,-2.32,32.34
0.01,0.48,0.89,5.21,-2.41,-0.92,32.48
-0.01,0.47,0.87,5.74,1.5,1.22,32.39
-0.02,0.45,0.86,5.77,3.85,3.3,32.48
-0.03,0.44,0.86,4.92,4.73,5.27,32.48
-0.02,0.43,0.86,4.44,4.63,5.15,32.44
-0.01,0.43,0.84,3.65,3.15,4.55,32.39
0.01,0.44,0.84,2.4,1.04,3.44,32.48
0.03,0.45,0.84,2.32,-1.62,1.47,32.44
0.03,0.47,0.83,2.81,-3.73,-0.55,32.58
0.04,0.49,0.83,3.71,-3.47,-1.92,32.53
0.03,0.5,0.84,3.76,-1.1,-1.92,32.53
0.01,0.52,0.85,2.78,-1.48,-1.85,32.48
0.01,0.5,0.84,1.25,-1.62,0.41,32.48
-0.0,0.49,0.84,0.76,-2.44,1.34,32.48
0.01,0.48,0.87,0.66,-3.76,0.93,32.48
0.01,0.47,0.88,1.76,-4.5,-1.5,32.53
-0.01,0.47,0.88,2.61,-4.37,-3.16,32.48
0.0,0.55,0.95,-15.3,-15.98,-5.83,32.48
-0.01,0.47,0.81,-1.1,-14.61,-6.17,32.53
-0.01,0.47,0.89,1.05,-5.68,-1.22,32.48
0.01,0.47,0.89,5.13,-3.27,0.5,32.53
-0.01,0.48,0.87,6.49,0.35,1.1,32.53
-0.01,0.47,0.86,5.54,0.4,1.48,32.58
-0.0,0.47,0.87,3.76,-2.31,1.8,32.48
-0.01,0.46,0.88,4.09,-3.08,3.31,32.39
-0.0,0.45,0.86,4.4,-1.4,4.21,32.48
-0.0,0.46,0.85,3.79,-0.44,4.17,32.53
0.01,0.46,0.85,3.56,0.98,5.53,32.58
0.02,0.46,0.85,3.5,0.58,6.06,32.48
0.04,0.46,0.87,1.98,0.14,7.02,32.53
0.04,0.47,0.85,1.27,-0.69,6.47,32.58
0.04,0.47,0.86,1.74,0.0,5.8,32.44
0.04,0.47,0.87,2.35,0.26,5.08,32.53
0.04,0.47,0.85,1.66,-0.89,4.35,32.48
0.03,0.48,0.86,2.73,-1.83,3.97,32.48
0.02,0.49,0.86,1.51,-1.76,5.04,32.53
0.02,0.49,0.87,2.35,-1.25,6.02,32.48
0.03,0.49,0.87,2.75,0.55,6.27,32.62
0.02,0.48,0.87,2.63,0.84,5.56,32.58
0.02,0.48,0.86,1.8,0.21,5.36,32.48
0.02,0.47,0.86,1.94,-0.47,4.81,32.53
