acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.06,0.49,0.86,0.21,0.49,-0.35,32.58
0.06,0.49,0.86,0.06,0.37,-0.61,32.53
0.06,0.5,0.85,0.17,0.08,-0.34,32.48
0.06,0.5,0.85,0.08,0.6,0.29,32.44
0.07,0.5,0.86,0.49,0.95,0.47,32.53
0.07,0.5,0.84,0.73,1.34,0.85,32.48
0.06,0.49,0.86,1.16,0.99,1.21,32.53
0.07,0.49,0.86,1.44,0.75,1.33,32.53
0.07,0.49,0.85,1.37,0.96,1.71,32.48
0.07,0.5,0.86,1.28,1.6,1.57,32.53
0.07,0.49,0.85,0.5,1.51,0.98,32.48
0.06,0.49,0.86,2.14,1.25,0.63,32.39
0.05,0.51,0.85,0.43,0.23,0.67,32.53
0.05,0.51,0.85,1.01,0.0,0.93,32.48
0.07,0.5,0.85,0.37,1.21,1.31,32.48
0.07,0.49,0.86,-0.55,2.49,0.95,32.44
0.06,0.48,0.86,-1.65,1.92,0.81,32.48
0.07,0.49,0.85,-1.3,0.53,0.53,32.53
0.06,0.5,0.86,-0.14,-0.05,0.21,32.53
0.07,0.51,0.86,0.08,-0.4,0.27,32.48
0.07,0.5,0.84,0.06,0.53,0.44,32.44
0.07,0.49,0.85,-0.12,1.47,0.72,32.53
0.07,0.49,0.85,-0.06,1.62,1.25,32.58
0.06,0.49,0.85,0.11,1.76,1.28,32.48
0.05,0.49,0.84,0.32,1.63,0.78,32.39
0.06,0.49,0.85,0.27,1.62,0.84,32.48
0.05,0.5,0.86,0.34,1.83,0.85,32.53
0.05,0.5,0.85,0.2,1.6,0.63,32.48
0.06,0.49,0.85,0.35,1.08,0.47,32.58
0.06,0.49,0.85,0.27,0.9,0.32,32.53
0.06,0.5,0.85,-0.17,0.9,0.5,32.48
0.06,0.5,0.85,-0.08,0.69,0.64,32.39
0.07,0.49,0.85,0.05,0.53,0.61,32.53
0.06,0.5,0.85,0.31,0.21,0.67,32.58
0.06,0.5,0.84,0.17,-0.02,0.69,32.48
0.06,0.49,0.85,-0.14,0.15,0.92,32.53
0.06,0.49,0.85,-0.14,0.44,0.81,32.48
0.06,0.49,0.85,0.14,0.32,0.98,32.53
0.06,0.49,0.85,0.02,0.23,1.02,32.48
0.06,0.49,0.85,0.09,0.09,1.36,32.48
0.06,0.5,0.85,-0.06,0.43,1.44,32.44
0.06,0.5,0.85,-0.43,0.81,1.22,32.48
0.06,0.5,0.85,-0.85,0.67,0.79,32.48
0.06,0.5,0.85,-1.04,0.61,0.37,32.62
0.06,0.49,0.85,-1.19,0.53,-0.24,32.48
0.05,0.49,0.84,-1.6,0.27,-1.04,32.58
0.07,0.5,0.86,-2.24,0.03,-1.44,32.53
0.06,0.5,0.86,-3.22,-0.27,-2.47,32.48
0.06,0.49,0.85,-3.36,0.12,-2.96,32.53
0.06,0.5,0.85,-3.5,0.75,-2.96,32.58
0.06,0.5,0.85,-4.03,1.11,-3.18,32.58
0.06,0.48,0.86,-4.18,1.07,-3.68,32.53
0.05,0.47,0.87,-4.2,0.78,-4.55,32.48
0.06,0.48,0.86,-4.32,0.81,-4.34,32.58
0.06,0.5,0.85,-4.76,1.42,-4.09,32.44
