acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
-0.0,0.44,0.88,0.58,0.75,1.82,32.29
-0.0,0.44,0.88,0.23,0.78,2.09,32.34
-0.0,0.43,0.88,0.84,1.53,2.12,32.34
0.0,0.43,0.88,0.49,1.22,1.51,32.29
-0.0,0.44,0.87,0.4,0.31,0.61,32.44
-0.01,0.45,0.88,0.58,-0.06,0.17,32.34
-0.02,0.45,0.88,0.12,-0.73,0.53,32.29
-0.01,0.45,0.88,0.58,0.27,1.01,32.34
-0.0,0.44,0.88,-0.14,1.82,1.13,32.29
-0.01,0.43,0.87,-1.51,0.61,0.11,32.29
-0.0,0.44,0.88,-1.94,0.21,-0.27,32.34
-0.01,0.43,0.88,-0.72,-0.14,0.06,32.39
0.0,0.44,0.88,0.09,-0.21,-0.03,32.29
-0.01,0.44,0.89,0.06,-0.2,-0.02,32.25
-0.01,0.44,0.88,-0.75,0.44,0.18,32.29
-0.01,0.44,0.87,-1.11,0.6,0.58,32.29
-0.0,0.44,0.89,-0.03,1.01,1.01,32.44
-0.01,0.43,0.88,0.81,1.08,1.27,32.29
-0.01,0.43,0.87,0.82,0.96,1.27,32.39
-0.0,0.44,0.88,0.35,1.28,1.18,32.25
-0.01,0.43,0.88,-0.23,0.82,1.04,32.29
-0.01,0.44,0.88,0.03,0.66,1.28,32.34
-0.01,0.44,0.88,0.37,0.73,1.37,32.25
-0.0,0.44,0.86,0.49,0.7,1.39,32.29
-0.0,0.44,0.88,0.2,0.66,1.22,32.25
-0.0,0.44,0.88,0.29,0.41,1.27,32.34
0.0,0.44,0.87,0.23,0.49,1.01,32.29
-0.0,0.44,0.87,0.46,0.44,0.7,32.25
0.0,0.43,0.88,0.63,0.72,0.7,32.29
-0.0,0.44,0.89,0.61,0.52,0.87,32.29
-0.01,0.44,0.87,0.64,0.27,0.87,32.25
-0.0,0.43,0.88,0.85,0.31,0.76,32.29
-0.01,0.44,0.88,0.84,0.29,0.66,32.29
-0.01,0.44,0.88,1.08,0.52,1.37,32.25
-0.0,0.43,0.88,0.89,1.08,1.68,32.39
-0.0,0.44,0.87,0.95,1.3,1.91,32.34
0.0,0.43,0.88,0.79,0.78,1.47,32.34
-0.01,0.44,0.88,1.15,0.76,1.42,32.39
-0.01,0.43,0.88,1.13,1.07,1.86,32.44
-0.0,0.43,0.87,0.9,1.21,2.27,32.25
0.0,0.45,0.88,0.47,1.59,2.31,32.39
-0.0,0.44,0.87,0.32,1.37,1.8,32.29
-0.0,0.45,0.87,0.43,1.07,1.4,32.34
-0.0,0.44,0.88,0.43,1.3,1.62,32.39
0.0,0.45,0.87,0.35,1.27,1.22,32.34
-0.0,0.44,0.88,0.35,0.93,0.99,32.29
-0.01,0.44,0.86,-0.11,1.01,0.92,32.39
-0.01,0.45,0.87,-0.31,0.73,0.7,32.34
-0.0,0.44,0.88,0.15,1.27,0.44,32.39
-0.01,0.44,0.86,0.12,1.11,0.4,32.39
-0.01,0.44,0.87,0.0,0.87,0.21,32.34
-0.01,0.43,0.89,-0.29,0.69,0.32,32.29
-0.0,0.44,0.88,-0.05,0.56,0.24,32.29
-0.01,0.43,0.87,0.12,1.05,0.46,32.34
0.0,0.43,0.88,0.17,1.42,0.78,32.29
-0.01,0.43,0.87,0.35,1.48,0.89,32.34
-0.01,0.44,0.88,0.17,1.45,0.99,32.34
-0.01,0.43,0.88,0.75,1.36,1.05,32.29
-0.0,0.44,0.87,1.4,1.88,1.27,32.34
-0.01,0.44,0.87,2.02,2.37,1.48,32.25
-0.02,0.44,0.87,1.94,2.87,1.71,32.39
-0.0,0.44,0.88,1.28,2.11,2.23,32.34
-0.0,0.44,0.88,1.6,1.63,2.32,32.25
-0.0,0.44,0.89,2.29,0.56,1.33,32.39
-0.01,0.44,0.87,2.15,0.67,1.37,32.34
-0.01,0.45,0.87,1.88,1.63,1.63,32.39
-0.01,0.45,0.88,1.01,1.8,1.71,32.29
-0.02,0.45,0.87,0.84,2.15,2.12,32.34
-0.01,0.43,0.88,1.54,2.93,3.8,32.29
0.0,0.42,0.88,1.85,3.68,3.28,32.39
0.01,0.43,0.87,1.25,3.57,2.35,32.34
-0.0,0.43,0.88,0.79,2.32,1.85,32.29
-0.0,0.44,0.87,1.88,1.69,2.12,32.34
-0.0,0.46,0.86,2.72,3.04,3.02,32.34
