acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
-0.01,0.4,0.88,0.0,0.47,1.3,32.34
-0.01,0.42,0.88,0.09,-0.29,1.07,32.2
-0.02,0.43,0.88,0.17,-0.73,0.79,32.2
-0.02,0.45,0.88,0.26,-0.08,0.85,32.25
-0.01,0.45,0.88,0.27,0.66,1.3,32.29
-0.01,0.44,0.88,-0.15,0.43,1.5,32.25
-0.01,0.42,0.89,-0.31,0.34,1.19,32.25
-0.01,0.42,0.88,0.23,0.58,0.61,32.29
-0.01,0.42,0.89,0.43,0.17,0.34,32.29
-0.01,0.43,0.88,0.4,-0.6,0.11,32.25
-0.01,0.43,0.87,0.23,-0.72,0.6,32.29
-0.02,0.43,0.88,-0.11,-0.35,0.53,32.25
-0.02,0.44,0.88,-0.02,0.17,0.99,32.2
-0.02,0.43,0.89,0.15,0.2,1.31,32.2
-0.02,0.43,0.88,0.49,0.23,1.51,32.15
-0.01,0.43,0.87,0.24,0.26,1.44,32.2
-0.01,0.42,0.88,0.2,0.35,1.57,32.2
-0.01,0.42,0.89,0.18,0.46,1.66,32.25
-0.01,0.42,0.88,0.69,0.6,1.34,32.29
-0.01,0.43,0.87,0.0,-0.02,0.66,32.2
-0.02,0.44,0.88,0.64,0.18,0.56,32.34
-0.02,0.44,0.89,0.55,-0.26,0.63,32.29
-0.03,0.44,0.87,0.12,-0.44,0.79,32.25
-0.02,0.42,0.87,0.27,0.79,1.11,32.2
-0.02,0.42,0.89,-0.61,0.84,0.6,32.29
-0.02,0.41,0.88,-1.8,-0.2,0.18,32.25
-0.02,0.42,0.88,-1.4,-0.6,0.09,32.2
-0.02,0.43,0.88,-0.4,-0.46,0.14,32.39
-0.01,0.44,0.88,-0.11,0.15,-0.02,32.25
-0.02,0.43,0.88,-1.1,-0.23,-0.17,32.2
-0.02,0.42,0.88,-1.19,-0.4,-0.11,32.29
-0.01,0.42,0.88,-0.87,0.0,0.21,32.25
-0.01,0.43,0.88,-0.35,0.29,0.4,32.29
-0.01,0.43,0.89,-0.46,0.78,0.37,32.34
-0.02,0.43,0.88,-0.49,0.14,0.24,32.2
-0.02,0.43,0.88,-0.38,0.02,0.08,32.29
-0.02,0.42,0.88,-0.34,0.0,0.4,32.34
-0.02,0.42,0.87,-0.31,0.4,0.69,32.39
-0.01,0.42,0.89,-0.27,0.81,0.9,32.29
-0.01,0.43,0.88,-0.35,0.56,0.72,32.25
-0.02,0.43,0.89,-0.38,0.46,0.56,32.29
-0.01,0.43,0.88,-0.6,0.05,0.52,32.29
-0.02,0.42,0.88,-0.64,-0.37,0.24,32.34
-0.02,0.43,0.89,-0.27,-0.31,0.24,32.29
-0.02,0.43,0.89,-0.05,0.08,0.53,32.25
-0.01,0.43,0.89,-0.03,-0.18,0.24,32.29
-0.01,0.42,0.88,0.06,-0.17,0.23,32.29
-0.02,0.42,0.89,-0.03,0.09,0.4,32.34
-0.02,0.42,0.89,0.23,0.09,0.05,32.2
-0.01,0.43,0.89,0.4,0.09,0.06,32.29
-0.02,0.43,0.88,0.11,0.11,0.27,32.34
-0.01,0.43,0.88,-0.12,-0.02,0.31,32.39
-0.01,0.43,0.87,-0.29,-0.02,0.47,32.29
-0.02,0.42,0.88,0.26,-0.27,0.41,32.34
-0.02,0.42,0.88,-0.24,0.75,0.82,32.29
-0.01,0.42,0.88,0.12,0.72,1.05,32.25
-0.01,0.42,0.88,-0.05,0.15,0.87,32.29
