acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.04,0.47,0.86,0.37,-0.02,0.44,32.48
0.04,0.47,0.86,1.01,0.02,0.58,32.62
0.04,0.47,0.86,0.69,0.47,1.1,32.44
0.03,0.48,0.87,0.09,0.69,1.13,32.58
0.03,0.47,0.87,0.44,0.67,1.39,32.53
0.04,0.48,0.86,1.02,0.98,1.66,32.58
0.03,0.47,0.86,0.96,0.85,1.51,32.48
0.03,0.47,0.87,-0.14,0.85,1.5,32.44
0.03,0.47,0.86,-0.15,0.79,1.44,32.58
0.04,0.47,0.86,0.67,0.96,1.54,32.58
0.04,0.47,0.86,0.84,0.93,1.45,32.53
0.03,0.48,0.86,0.12,0.24,0.82,32.48
0.03,0.47,0.86,-0.96,-0.2,0.17,32.53
0.02,0.47,0.86,-0.32,0.29,0.5,32.53
0.04,0.48,0.87,0.23,0.89,0.87,32.58
0.04,0.47,0.86,0.29,0.93,0.6,32.44
0.04,0.47,0.86,-0.29,-0.7,-0.27,32.58
0.03,0.47,0.87,-0.43,-1.05,-0.52,32.58
0.04,0.47,0.86,0.24,-1.08,-0.12,32.53
0.03,0.48,0.86,0.05,-0.18,0.09,32.48
0.04,0.47,0.86,-0.56,0.26,0.38,32.48
0.04,0.47,0.87,-0.46,0.24,0.55,32.53
0.04,0.46,0.86,-0.08,0.09,0.73,32.58
0.04,0.47,0.85,0.2,-0.5,0.53,32.58
0.03,0.47,0.88,-0.34,0.27,0.78,32.53
0.04,0.47,0.87,0.09,-0.12,0.75,32.48
0.03,0.46,0.86,0.21,0.47,1.45,32.53
0.04,0.47,0.86,0.69,0.43,1.8,32.53
0.04,0.46,0.86,0.69,0.67,1.85,32.48
0.03,0.47,0.86,0.7,0.31,1.37,32.53
0.04,0.47,0.87,0.17,-0.03,0.9,32.62
0.02,0.47,0.87,0.21,0.17,1.21,32.58
0.04,0.47,0.87,0.78,0.75,1.59,32.62
0.04,0.47,0.86,1.16,1.31,1.54,32.58
0.04,0.47,0.86,1.36,0.96,1.1,32.58
0.03,0.47,0.86,0.55,0.29,1.15,32.53
0.03,0.46,0.87,0.49,-0.27,1.25,32.48
0.04,0.46,0.87,0.99,0.27,1.44,32.58
0.03,0.48,0.87,0.4,0.4,1.19,32.53
0.02,0.48,0.86,0.29,-0.75,0.93,32.58
0.02,0.48,0.87,0.08,-1.25,1.31,32.53
0.02,0.48,0.85,-0.38,0.21,2.58,32.53
0.04,0.47,0.86,-0.64,1.3,3.63,32.48
0.05,0.45,0.87,-0.67,1.6,3.04,32.48
0.04,0.45,0.88,-1.04,2.98,1.86,32.53
0.04,0.46,0.86,-0.03,1.56,1.31,32.48
0.04,0.47,0.87,0.17,-1.56,0.67,32.53
0.04,0.49,0.86,-0.15,-2.52,0.44,32.39
0.04,0.5,0.86,0.29,-0.55,1.07,32.48
0.04,0.49,0.85,-0.2,1.42,1.85,32.62
0.05,0.48,0.86,-0.81,1.79,1.45,32.48
0.05,0.46,0.87,-0.76,0.67,0.02,32.58
