acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
-0.02,0.43,0.88,-0.38,0.24,0.06,32.53
-0.02,0.43,0.88,-0.76,0.38,-0.15,32.48
-0.01,0.42,0.88,-0.6,0.35,-0.5,32.48
-0.02,0.42,0.89,-0.09,0.69,-0.49,32.44
-0.02,0.41,0.88,0.31,0.95,-0.24,32.48
-0.02,0.43,0.88,0.31,0.9,-0.02,32.48
-0.02,0.42,0.89,0.14,0.53,-0.41,32.62
-0.03,0.42,0.88,0.15,-0.03,-0.55,32.58
-0.03,0.42,0.88,0.34,0.14,-0.63,32.53
-0.03,0.42,0.88,0.63,0.87,0.24,32.44
-0.01,0.43,0.87,0.14,1.04,0.6,32.48
-0.02,0.42,0.89,0.03,0.87,0.55,32.44
-0.02,0.42,0.89,0.18,0.17,0.11,32.48
-0.02,0.42,0.88,0.61,-0.17,0.03,32.58
-0.01,0.42,0.89,0.41,-0.11,-0.03,32.44
-0.03,0.42,0.89,0.24,-0.11,-0.29,32.39
-0.02,0.42,0.88,0.34,-0.44,-0.23,32.39
-0.02,0.43,0.89,0.6,-0.15,0.2,32.44
-0.02,0.42,0.88,0.7,0.06,0.64,32.58
-0.03,0.42,0.88,0.29,0.29,0.66,32.44
-0.03,0.42,0.89,0.58,-0.14,0.85,32.48
-0.02,0.42,0.88,0.76,0.41,1.18,32.48
-0.02,0.43,0.88,1.21,0.61,1.02,32.44
-0.02,0.43,0.89,0.76,0.58,0.9,32.48
-0.02,0.42,0.89,0.41,0.31,0.69,32.48
-0.02,0.42,0.89,0.32,0.73,1.19,32.44
-0.02,0.43,0.88,0.35,1.13,1.25,32.48
-0.02,0.42,0.88,0.35,0.55,0.63,32.48
-0.03,0.43,0.88,0.49,0.6,0.38,32.44
-0.02,0.44,0.88,0.21,0.6,0.43,32.48
-0.02,0.42,0.87,0.15,0.79,1.13,32.44
-0.01,0.43,0.89,0.08,1.16,1.13,32.58
-0.01,0.42,0.88,0.23,0.47,0.72,32.48
-0.01,0.43,0.89,0.5,0.2,0.27,32.53
-0.02,0.43,0.88,0.06,0.2,-0.2,32.48
-0.03,0.43,0.88,0.11,0.47,-0.24,32.53
-0.03,0.42,0.89,0.17,1.63,0.56,32.44
-0.02,0.42,0.88,0.06,1.74,0.87,32.58
-0.01,0.42,0.88,0.64,0.76,0.69,32.39
-0.01,0.42,0.89,0.41,-0.98,0.29,32.58
-0.02,0.43,0.88,-0.05,-1.88,0.49,32.48
-0.03,0.43,0.89,1.05,-1.45,0.96,32.44
-0.03,0.43,0.88,0.92,-0.23,1.89,32.48
-0.02,0.43,0.88,0.44,1.24,3.6,32.48
-0.01,0.41,0.88,0.75,2.26,3.73,32.44
-0.01,0.4,0.88,1.08,2.63,2.44,32.48
-0.02,0.41,0.89,1.94,2.14,1.79,32.44
-0.02,0.43,0.88,1.27,0.43,1.36,32.53
-0.01,0.43,0.87,-0.08,-2.41,0.7,32.39
-0.02,0.45,0.88,-1.36,-2.55,0.79,32.39
-0.01,0.44,0.89,-1.15,-0.41,1.6,32.53
-0.02,0.44,0.88,-0.05,1.1,1.76,32.48
-0.01,0.42,0.89,0.89,1.69,0.96,32.44
-0.01,0.42,0.89,1.13,1.19,0.2,32.48
-0.02,0.42,0.89,0.73,0.09,-0.21,32.48
-0.02,0.43,0.88,-0.05,-1.08,-0.47,32.53
-0.03,0.43,0.89,-0.64,-1.89,-0.27,32.39
-0.03,0.42,0.89,-0.76,-1.39,0.11,32.53
-0.02,0.43,0.88,-0.38,-0.84,0.4,32.44
-0.02,0.43,0.89,0.38,0.02,0.55,32.58
-0.01,0.43,0.89,0.96,0.41,0.76,32.48
-0.01,0.42,0.89,0.96,0.87,1.27,32.39
-0.0,0.42,0.88,1.22,2.03,1.59,32.39
-0.0,0.43,0.88,0.11,1.33,1.27,32.44
-0.0,0.42,0.88,0.03,0.23,0.37,32.48
-0.01,0.43,0.89,0.78,-0.81,-0.12,32.58
-0.02,0.44,0.88,0.49,-1.3,0.11,32.44
-0.03,0.43,0.87,0.29,0.06,0.73,32.48
-0.02,0.43,0.88,-0.63,1.44,0.23,32.53
-0.03,0.42,0.89,-0.84,1.89,-0.08,32.53
-0.03,0.42,0.89,-0.52,1.65,-0.05,32.48
-0.02,0.42,0.89,-0.49,0.5,-0.29,32.39
-0.02,0.43,0.89,-0.27,-0.92,-0.47,32.44
-0.02,0.43,0.89,-0.47,-0.55,-0.7,32.48
-0.02,0.42,0.89,-0.6,0.63,-0.08,32.53
-0.02,0.42,0.88,0.09,1.19,0.49,32.48
-0.02,0.42,0.89,0.79,1.91,0.66,32.48
-0.02,0.42,0.89,1.18,2.2,0.55,32.44
-0.02,0.41,0.88,1.56,2.4,0.79,32.48
-0.02,0.42,0.88,1.02,2.02,0.87,32.44
-0.02,0.42,0.89,0.58,1.45,0.67,32.53
-0.02,0.43,0.89,0.63,0.11,0.72,32.48
-0.02,0.43,0.89,0.52,1.15,0.9,32.39
-0.02,0.43,0.89,0.4,0.78,0.99,32.53
-0.03,0.42,0.89,0.43,0.79,0.9,32.48
-0.02,0.43,0.88,0.32,2.02,0.87,32.44
-0.02,0.42,0.88,0.64,2.17,0.98,32.48
-0.02,0.42,0.89,0.58,1.47,0.6,32.48
-0.02,0.43,0.89,0.5,1.13,0.53,32.44
-0.02,0.43,0.88,0.58,0.55,0.81,32.48
-0.02,0.43,0.88,0.53,0.06,0.64,32.44
-0.02,0.43,0.88,0.53,0.21,0.7,32.53
-0.02,0.43,0.88,1.07,1.07,0.76,32.39
-0.02,0.43,0.88,1.11,1.11,0.98,32.48
-0.03,0.42,0.88,1.25,0.93,1.24,32.53
-0.02,0.42,0.89,1.19,1.16,1.44,32.58
-0.02,0.43,0.88,1.33,1.27,1.19,32.44
-0.02,0.43,0.89,1.21,0.7,1.11,32.39
-0.02,0.43,0.88,0.96,1.04,1.13,32.48
-0.01,0.42,0.88,0.76,0.96,1.11,32.53
-0.02,0.43,0.88,1.02,0.89,1.15,32.39
-0.02,0.43,0.88,0.76,1.37,1.13,32.39
-0.02,0.43,0.88,0.41,1.76,1.19,32.53
