acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.03,0.45,0.88,0.53,0.98,0.12,32.58
0.03,0.44,0.88,-0.32,1.25,0.75,32.53
0.03,0.44,0.88,-0.2,0.58,0.92,32.53
0.04,0.45,0.87,0.6,-0.15,0.9,32.58
0.04,0.46,0.88,0.9,-0.9,0.79,32.48
0.03,0.46,0.87,1.62,-0.85,0.56,32.48
0.02,0.46,0.88,0.56,-0.32,0.95,32.39
0.01,0.45,0.86,-0.12,0.66,2.38,32.53
0.03,0.43,0.88,0.21,1.04,3.25,32.58
0.04,0.43,0.88,0.35,1.48,2.82,32.48
0.04,0.43,0.88,0.64,1.11,1.92,32.53
0.04,0.45,0.88,0.66,-0.31,1.18,32.58
0.04,0.46,0.88,0.24,-1.16,0.66,32.58
0.04,0.47,0.88,0.53,-0.61,0.56,32.53
0.04,0.46,0.87,0.79,0.26,0.93,32.48
0.04,0.46,0.87,0.27,0.95,1.24,32.58
0.04,0.45,0.88,-0.32,0.84,1.02,32.44
0.04,0.44,0.87,0.06,0.58,0.31,32.48
0.04,0.44,0.87,0.78,0.26,-0.21,32.62
0.03,0.45,0.88,0.95,-0.15,-0.17,32.44
0.03,0.45,0.88,0.06,-0.32,-0.14,32.58
0.03,0.46,0.88,-0.14,-0.56,-0.15,32.53
0.03,0.46,0.87,0.63,-0.06,0.35,32.48
0.04,0.45,0.87,1.15,0.47,1.05,32.48
0.04,0.45,0.87,0.96,0.37,1.31,32.53
0.03,0.45,0.87,0.64,0.27,1.31,32.48
0.04,0.45,0.88,0.43,0.2,1.5,32.39
0.04,0.45,0.88,1.31,1.05,1.88,32.53
0.05,0.44,0.88,0.78,1.15,1.59,32.58
0.03,0.45,0.87,1.65,1.05,1.01,32.53
0.03,0.47,0.88,0.7,-0.24,0.85,32.53
0.02,0.46,0.88,0.53,-0.98,0.95,32.48
0.04,0.46,0.87,0.58,-0.14,1.05,32.53
0.03,0.45,0.86,-0.17,1.45,0.93,32.44
0.03,0.44,0.87,-1.33,1.15,0.58,32.58
0.03,0.44,0.89,-1.63,-0.03,0.35,32.62
0.04,0.45,0.88,-0.52,-0.81,0.0,32.53
0.04,0.47,0.87,0.29,-0.61,-0.11,32.48
0.04,0.46,0.87,0.14,-0.37,0.03,32.44
0.04,0.46,0.88,-0.56,-0.35,0.02,32.48
0.04,0.45,0.88,-0.96,0.41,0.35,32.58
0.04,0.44,0.88,0.08,0.92,0.75,32.53
0.04,0.45,0.89,0.55,0.63,1.16,32.48
0.03,0.45,0.88,0.64,0.63,1.54,32.62
0.04,0.44,0.88,0.37,0.85,1.34,32.53
0.03,0.45,0.87,0.52,0.69,1.21,32.48
0.03,0.45,0.88,0.63,0.56,0.93,32.53
0.03,0.46,0.87,0.53,0.34,1.18,32.44
0.04,0.45,0.88,0.41,0.4,1.13,32.48
0.04,0.45,0.87,0.12,0.69,1.36,32.48
0.04,0.45,0.87,0.0,0.67,1.44,32.53
0.04,0.45,0.88,0.27,0.44,1.13,32.48
0.04,0.46,0.87,0.75,0.2,1.07,32.44
0.05,0.45,0.87,0.76,0.05,0.95,32.48
0.04,0.45,0.88,0.56,0.2,0.84,32.48
0.04,0.45,0.87,0.53,0.03,0.87,32.44
0.04,0.45,0.88,0.69,-0.02,0.93,32.58
0.03,0.46,0.88,0.95,0.24,1.15,32.48
0.03,0.44,0.87,0.78,0.27,1.11,32.44
0.04,0.45,0.87,0.53,0.4,1.07,32.48
0.03,0.45,0.88,0.63,0.49,1.13,32.48
0.04,0.45,0.87,0.92,0.79,1.4,32.53
0.03,0.45,0.88,0.99,0.72,1.45,32.58
0.05,0.45,0.87,0.53,0.52,1.62,32.62
0.04,0.45,0.87,0.27,0.63,1.34,32.53
0.04,0.46,0.88,0.6,0.82,1.28,32.48
0.04,0.45,0.87,0.87,0.99,1.37,32.44
0.04,0.46,0.88,0.35,0.92,1.33,32.44
0.04,0.45,0.88,-0.09,0.78,1.21,32.48
0.04,0.45,0.87,0.14,0.66,0.82,32.44
0.04,0.45,0.87,0.32,0.66,0.67,32.58
0.04,0.46,0.87,0.29,0.31,0.7,32.58
0.03,0.46,0.87,0.11,0.31,0.58,32.53
0.04,0.45,0.89,-0.02,0.46,0.37,32.48
0.03,0.45,0.89,0.0,0.43,0.38,32.53
0.04,0.45,0.87,0.27,0.52,0.55,32.34
0.04,0.45,0.88,0.38,0.38,0.75,32.48
0.03,0.45,0.87,0.29,0.52,0.63,32.53
