acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.01,0.43,0.88,0.44,-0.56,1.24,32.48
0.0,0.44,0.88,0.76,-0.99,0.78,32.48
-0.0,0.44,0.88,1.05,-0.64,0.6,32.58
-0.01,0.44,0.87,-0.24,0.02,1.54,32.44
-0.01,0.42,0.89,-0.47,0.72,3.18,32.48
0.01,0.41,0.89,-0.41,1.1,3.6,32.44
0.01,0.41,0.89,-0.14,1.27,2.5,32.44
0.02,0.42,0.89,-0.38,0.05,1.37,32.58
0.02,0.43,0.88,-0.95,-1.73,0.61,32.62
0.01,0.44,0.89,-0.93,-1.92,0.09,32.48
0.01,0.44,0.88,-0.09,-0.9,-0.29,32.48
0.01,0.44,0.89,-0.23,-0.11,-0.02,32.53
0.01,0.43,0.89,-0.93,0.09,0.14,32.58
0.01,0.42,0.88,-1.19,-0.53,-0.41,32.53
0.01,0.42,0.89,-0.69,-0.46,-0.95,32.53
0.0,0.42,0.89,-0.32,-0.23,-0.87,32.58
-0.01,0.42,0.9,-0.37,-0.23,-0.79,32.53
0.0,0.42,0.89,-0.43,0.0,-0.56,32.44
0.0,0.43,0.89,-0.34,-0.14,0.0,32.48
0.01,0.42,0.89,0.23,-0.12,0.27,32.44
0.0,0.43,0.89,0.41,-0.06,0.55,32.58
0.01,0.43,0.88,0.5,-0.03,0.95,32.58
0.01,0.42,0.89,0.4,0.14,1.27,32.53
0.01,0.43,0.88,0.37,0.52,1.59,32.58
0.01,0.43,0.88,0.89,1.02,1.34,32.44
0.02,0.42,0.89,-0.11,0.32,0.55,32.53
0.02,0.42,0.89,1.16,0.31,0.35,32.67
-0.01,0.43,0.88,0.27,-0.26,0.44,32.53
-0.0,0.44,0.88,0.78,-0.53,0.73,32.44
0.01,0.43,0.88,0.43,0.0,0.73,32.48
0.01,0.42,0.88,-0.61,0.78,-0.35,32.44
0.0,0.42,0.89,-1.63,0.29,-0.63,32.48
0.0,0.42,0.9,-1.82,-0.44,0.0,32.48
0.01,0.42,0.89,-1.07,-0.63,0.44,32.44
0.02,0.43,0.9,-0.27,-0.66,-0.06,32.48
0.01,0.43,0.88,-0.27,-0.95,-0.41,32.48
0.01,0.43,0.88,-0.61,-0.21,-0.11,32.53
0.01,0.42,0.89,-0.21,0.26,0.5,32.48
0.01,0.42,0.89,0.06,0.85,0.72,32.53
0.01,0.42,0.89,-0.02,1.16,0.47,32.44
0.01,0.43,0.89,0.18,0.79,0.6,32.48
0.0,0.42,0.88,0.37,0.81,0.76,32.44
0.01,0.42,0.89,0.43,0.81,1.1,32.48
0.0,0.42,0.88,0.53,0.69,0.79,32.48
0.0,0.43,0.89,0.27,0.38,0.61,32.62
0.0,0.43,0.88,0.41,0.46,0.87,32.48
0.01,0.43,0.88,0.37,0.66,1.31,32.44
0.01,0.42,0.88,0.43,0.66,1.39,32.44
0.01,0.42,0.89,0.69,0.53,1.13,32.58
0.02,0.43,0.88,0.99,0.41,1.19,32.53
0.01,0.43,0.89,0.98,0.35,1.33,32.53
0.01,0.43,0.89,0.69,0.47,1.07,32.48
0.0,0.43,0.89,0.99,0.38,1.1,32.53
0.01,0.42,0.89,1.05,0.31,1.27,32.48
0.0,0.42,0.88,0.93,0.43,1.36,32.48
0.01,0.42,0.89,0.7,0.7,1.4,32.44
0.0,0.42,0.88,0.17,0.49,1.24,32.48
0.01,0.42,0.89,0.53,0.61,1.57,32.44
0.02,0.42,0.89,0.6,0.82,1.6,32.53
0.01,0.42,0.9,0.56,0.79,1.25,32.48
0.01,0.42,0.89,0.41,0.76,1.15,32.53
0.01,0.43,0.88,0.38,0.89,1.27,32.53
0.01,0.43,0.89,0.5,1.15,1.4,32.48
0.01,0.43,0.88,0.46,1.15,1.13,32.53
0.01,0.43,0.89,0.05,0.73,0.76,32.48
0.01,0.43,0.88,0.18,0.43,0.61,32.48
0.02,0.43,0.89,0.46,0.78,0.69,32.44
0.0,0.43,0.89,-0.03,0.93,0.64,32.39
0.01,0.42,0.89,-0.29,0.67,0.5,32.53
0.01,0.42,0.89,-0.27,0.31,0.34,32.44
0.01,0.42,0.88,-0.26,0.15,0.35,32.58
0.01,0.42,0.89,-0.18,0.29,0.43,32.53
0.01,0.42,0.89,-0.08,0.47,0.35,32.44
0.01,0.42,0.88,0.0,0.41,0.53,32.48
0.01,0.42,0.89,-0.32,0.35,0.58,32.44
0.01,0.43,0.89,-0.17,0.18,0.72,32.48
0.01,0.42,0.89,0.12,0.31,0.75,32.48
0.01,0.43,0.89,0.61,0.41,0.93,32.53
-0.0,0.43,0.89,1.13,1.05,0.53,32.48
0.0,0.42,0.89,0.89,1.01,0.75,32.48
0.0,0.42,0.89,0.09,0.64,0.93,32.44
0.01,0.42,0.9,0.21,0.15,1.15,32.39
0.01,0.43,0.88,0.52,0.15,0.9,32.44
0.0,0.43,0.88,0.98,-0.55,0.99,32.44
0.01,0.44,0.89,1.42,-0.98,0.72,32.48
-0.01,0.43,0.88,0.09,-0.64,1.33,32.53
-0.01,0.43,0.89,-0.53,0.14,2.31,32.44
0.01,0.41,0.89,-0.26,1.18,3.04,32.58
0.02,0.4,0.89,-0.34,2.26,2.55,32.53
0.02,0.41,0.9,-0.24,1.5,1.42,32.48
0.01,0.41,0.89,-0.26,-0.27,0.96,32.48
0.02,0.44,0.89,-0.17,-1.16,0.6,32.44
0.02,0.45,0.89,0.32,-0.26,0.55,32.48
0.02,0.44,0.88,0.09,0.58,0.81,32.53
0.01,0.44,0.89,-0.63,0.82,1.08,32.53
0.01,0.42,0.88,-0.56,0.69,0.67,32.48
0.01,0.42,0.88,-0.35,0.34,0.12,32.53
0.02,0.41,0.89,0.21,0.23,-0.05,32.53
0.01,0.42,0.89,0.41,-0.37,-0.17,32.39
0.01,0.43,0.89,0.12,-0.56,0.21,32.48
0.0,0.42,0.89,0.23,-0.35,0.27,32.58
0.01,0.43,0.89,0.35,0.14,0.32,32.48
0.01,0.43,0.89,0.61,0.46,0.96,32.44
0.01,0.43,0.89,0.43,0.7,1.44,32.48
0.02,0.42,0.89,0.41,0.27,1.45,32.48
0.01,0.43,0.88,0.64,0.35,1.54,32.53
0.02,0.42,0.88,0.76,0.76,1.28,32.48
0.02,0.42,0.89,0.63,0.95,0.84,32.44
0.01,0.42,0.89,0.41,1.11,0.4,32.53
0.01,0.43,0.88,1.34,0.73,0.02,32.48
-0.0,0.44,0.88,0.14,-0.11,0.15,32.48
0.01,0.43,0.89,0.27,-0.08,0.49,32.48
0.01,0.42,0.89,0.21,1.28,0.61,32.48
0.01,0.42,0.88,-0.96,1.54,0.12,32.44
0.01,0.41,0.89,-2.09,0.18,-0.32,32.48
0.0,0.42,0.89,-1.37,-0.72,-0.76,32.53
0.01,0.43,0.9,-0.4,-0.24,-0.64,32.53
0.01,0.44,0.89,-0.37,0.15,-0.4,32.58
0.02,0.43,0.88,-0.96,0.23,-0.11,32.44
0.02,0.42,0.89,-1.16,0.4,0.31,32.62
0.01,0.42,0.89,-0.52,0.6,0.72,32.48
0.01,0.42,0.88,0.09,0.67,0.47,32.44
0.01,0.42,0.89,-0.03,0.76,0.79,32.39
0.01,0.42,0.89,-0.02,0.78,1.22,32.48
0.02,0.42,0.89,0.08,1.15,1.18,32.53
0.01,0.41,0.89,0.17,1.04,1.18,32.48
0.01,0.42,0.88,0.52,0.84,1.24,32.62
-0.0,0.43,0.88,0.43,0.75,0.99,32.53
0.01,0.43,0.88,0.37,0.55,1.18,32.48
0.01,0.43,0.89,0.23,0.76,1.4,32.53
0.01,0.43,0.89,0.18,0.49,1.11,32.44
0.02,0.43,0.88,0.24,0.55,0.99,32.48
0.02,0.43,0.89,0.37,0.21,1.05,32.53
0.02,0.42,0.89,0.75,0.27,0.85,32.58
0.01,0.42,0.88,0.63,0.38,0.52,32.48
0.01,0.43,0.89,0.64,0.11,0.67,32.53
0.01,0.42,0.89,0.82,0.67,0.93,32.58
0.01,0.42,0.89,0.79,0.85,1.15,32.62
0.01,0.42,0.89,0.6,0.63,1.19,32.53
0.01,0.42,0.89,0.64,0.82,1.5,32.48
0.01,0.42,0.9,0.81,0.92,1.62,32.44
0.01,0.42,0.89,1.19,1.07,1.74,32.53
0.01,0.42,0.89,1.11,1.05,1.5,32.58
0.01,0.43,0.89,0.53,1.01,1.86,32.53
0.01,0.42,0.88,0.64,1.59,2.02,32.48
0.02,0.42,0.89,0.78,1.89,2.17,32.48
0.02,0.43,0.88,0.76,1.51,1.8,32.53
0.01,0.43,0.9,0.69,1.11,1.16,32.48
0.01,0.43,0.89,0.27,0.76,0.76,32.44
0.01,0.42,0.89,0.26,1.02,0.9,32.53
0.01,0.43,0.89,0.46,1.74,0.95,32.48
0.01,0.42,0.88,0.4,1.48,0.82,32.44
0.01,0.42,0.88,0.27,0.87,0.63,32.48
0.01,0.43,0.89,0.12,0.53,0.43,32.58
0.01,0.42,0.89,0.05,0.69,0.44,32.53
0.01,0.42,0.89,0.17,1.11,0.61,32.58
0.01,0.42,0.89,0.12,1.22,0.76,32.48
0.02,0.43,0.89,0.0,0.56,0.75,32.53
0.01,0.43,0.89,-0.17,0.43,0.58,32.58
0.01,0.42,0.88,0.52,0.89,0.93,32.53
0.01,0.42,0.88,0.67,1.42,1.18,32.53
0.01,0.42,0.88,0.2,1.82,1.47,32.48
0.01,0.42,0.89,-0.15,1.37,1.47,32.44
0.01,0.43,0.9,0.14,1.11,1.31,32.48
0.01,0.42,0.89,0.9,0.82,1.04,32.58
0.01,0.43,0.89,1.4,1.37,1.07,32.53
0.01,0.43,0.89,1.1,2.21,1.18,32.58
0.0,0.43,0.89,-0.2,1.63,0.99,32.44
0.0,0.41,0.9,-0.31,0.92,1.19,32.44
0.02,0.42,0.89,0.87,1.02,1.08,32.58
0.02,0.43,0.88,0.2,0.44,0.85,32.53
0.0,0.43,0.89,0.29,-0.63,0.75,32.53
-0.0,0.43,0.89,0.44,-0.78,0.7,32.39
-0.01,0.42,0.88,-0.47,0.37,2.2,32.53
-0.0,0.42,0.89,-0.38,1.45,3.53,32.58
