acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.0,0.51,0.85,-0.29,-0.79,0.84,32.58
0.01,0.51,0.84,0.7,0.49,0.89,32.44
0.01,0.5,0.84,0.47,2.2,0.52,32.58
0.01,0.5,0.84,0.12,2.87,0.87,32.48
0.0,0.5,0.84,-0.64,2.06,0.4,32.53
0.01,0.5,0.84,-1.3,-0.03,-0.05,32.39
0.01,0.5,0.84,-1.53,-1.69,0.0,32.62
0.02,0.51,0.84,-1.51,-1.59,0.15,32.48
0.02,0.5,0.84,-0.81,-0.67,0.52,32.58
0.01,0.5,0.84,0.0,1.24,0.46,32.44
0.01,0.5,0.84,0.67,2.17,0.72,32.48
0.01,0.5,0.84,0.46,2.84,1.48,32.44
0.02,0.5,0.85,-0.15,1.56,1.47,32.44
0.01,0.5,0.85,-0.14,0.49,1.01,32.48
0.01,0.5,0.85,-0.72,-0.64,0.5,32.48
0.01,0.5,0.85,-0.63,-1.44,-0.2,32.48
0.01,0.5,0.84,-0.08,0.03,0.14,32.48
0.01,0.51,0.83,0.08,1.13,0.79,32.53
0.02,0.51,0.84,-0.21,1.4,0.92,32.48
0.02,0.5,0.85,-0.2,1.31,0.89,32.48
0.01,0.51,0.85,-0.12,0.69,0.43,32.44
0.01,0.5,0.84,0.5,0.79,0.49,32.39
0.02,0.5,0.84,0.87,0.84,0.78,32.44
0.01,0.5,0.84,0.53,0.82,0.84,32.53
0.02,0.5,0.85,0.27,0.46,0.52,32.48
0.02,0.5,0.84,0.17,0.55,0.75,32.48
0.01,0.5,0.85,0.27,0.43,0.95,32.44
0.01,0.5,0.85,0.46,0.38,1.04,32.48
0.01,0.5,0.85,0.55,0.27,1.37,32.53
0.01,0.5,0.84,0.69,0.87,1.63,32.58
0.01,0.51,0.85,0.55,1.39,1.47,32.39
0.0,0.5,0.85,0.31,1.36,0.85,32.53
0.01,0.51,0.84,0.37,1.21,0.9,32.48
0.02,0.5,0.84,0.35,0.96,1.28,32.53
0.02,0.5,0.85,0.15,0.35,0.95,32.53
0.02,0.51,0.84,0.49,0.26,0.56,32.58
0.01,0.51,0.85,-0.14,0.05,0.46,32.39
0.02,0.51,0.84,-0.06,0.2,0.5,32.53
0.02,0.5,0.84,-0.12,0.38,0.17,32.58
0.01,0.5,0.84,0.31,0.67,0.18,32.44
0.01,0.51,0.85,0.31,0.7,-0.41,32.48
0.01,0.51,0.85,-0.12,0.18,-0.49,32.58
0.01,0.5,0.85,-0.34,-0.14,-0.37,32.53
0.02,0.49,0.85,-0.27,-0.46,0.03,32.48
0.02,0.5,0.84,-0.53,-0.17,0.21,32.53
0.01,0.5,0.85,-0.46,-0.63,0.41,32.53
0.01,0.5,0.84,-0.85,-0.7,0.46,32.48
0.01,0.5,0.85,-0.84,-0.96,0.61,32.48
0.01,0.5,0.84,-0.49,-0.73,0.72,32.44
0.01,0.5,0.84,0.08,0.49,1.44,32.58
0.02,0.5,0.85,0.43,1.5,2.17,32.53
0.02,0.5,0.85,0.7,1.51,2.37,32.48
0.01,0.5,0.84,0.89,1.13,1.91,32.48
0.02,0.5,0.85,0.98,0.58,1.54,32.53
0.01,0.5,0.85,0.99,0.55,1.11,32.48
0.01,0.5,0.85,1.34,0.81,1.24,32.53
0.01,0.5,0.84,1.13,1.5,1.1,32.53
