acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.03,0.45,0.88,-0.11,-1.3,0.43,32.44
0.04,0.47,0.87,0.41,-1.01,0.46,32.48
0.04,0.47,0.87,0.41,0.82,1.42,32.53
0.05,0.46,0.87,-0.26,1.79,1.74,32.48
0.04,0.45,0.87,-0.67,1.6,0.93,32.48
0.03,0.44,0.87,-0.46,1.1,0.27,32.44
0.03,0.44,0.87,0.0,0.78,-0.43,32.39
0.03,0.45,0.87,0.02,-0.89,-0.76,32.39
0.02,0.45,0.88,-0.41,0.27,-0.2,32.53
0.03,0.44,0.87,-0.24,-0.53,-0.17,32.48
0.02,0.45,0.88,-0.08,-0.24,0.23,32.48
0.03,0.45,0.88,-0.05,0.27,0.29,32.53
0.03,0.46,0.87,-0.14,0.67,0.52,32.48
0.03,0.46,0.87,-0.09,0.44,1.07,32.44
0.04,0.45,0.88,0.32,0.66,1.24,32.48
0.04,0.45,0.87,0.69,1.13,1.19,32.48
0.04,0.45,0.87,-0.14,0.43,0.6,32.44
0.03,0.45,0.87,0.93,0.27,-0.03,32.39
0.02,0.46,0.88,0.11,-0.52,-0.15,32.48
0.02,0.46,0.87,0.73,-0.69,0.27,32.53
0.03,0.46,0.87,0.72,0.6,0.72,32.39
0.02,0.45,0.88,-0.55,1.68,0.49,32.58
0.03,0.44,0.88,-2.14,0.76,0.03,32.44
0.03,0.43,0.88,-1.86,0.7,0.08,32.48
0.03,0.45,0.88,-0.38,0.15,0.03,32.53
0.04,0.45,0.88,-0.12,-1.37,-0.9,32.48
0.03,0.46,0.87,-0.41,-1.19,-0.93,32.48
0.02,0.45,0.87,-0.82,-0.41,-0.46,32.44
0.03,0.45,0.88,-0.72,0.24,0.23,32.48
0.04,0.45,0.88,-0.46,-0.72,0.29,32.48
0.03,0.44,0.87,-1.15,1.83,1.16,32.53
0.03,0.44,0.88,-0.26,2.2,1.18,32.48
0.03,0.44,0.87,0.4,-0.52,0.78,32.39
0.02,0.45,0.87,0.7,-0.84,0.56,32.53
0.03,0.45,0.88,0.37,0.32,0.9,32.39
0.03,0.45,0.87,0.02,1.42,1.27,32.44
0.02,0.45,0.87,0.12,1.1,1.36,32.44
0.03,0.45,0.88,0.37,0.47,1.34,32.39
0.03,0.45,0.88,0.44,-0.02,1.5,32.44
0.04,0.45,0.88,0.56,-0.17,1.42,32.44
0.03,0.45,0.87,0.64,0.21,1.22,32.48
0.04,0.45,0.87,0.56,0.4,1.04,32.44
0.04,0.45,0.89,0.49,0.44,1.1,32.39
0.03,0.45,0.88,0.75,0.23,1.07,32.39
0.03,0.44,0.87,0.82,0.06,0.98,32.53
0.03,0.46,0.87,0.66,-0.15,0.7,32.48
0.03,0.45,0.88,0.53,-0.15,0.85,32.48
0.03,0.45,0.87,0.43,0.14,0.73,32.53
0.03,0.45,0.88,0.75,0.38,1.02,32.39
0.04,0.45,0.87,0.66,0.44,0.93,32.48
0.03,0.44,0.88,0.23,0.4,1.08,32.53
0.03,0.45,0.87,0.37,0.63,1.07,32.48
0.03,0.44,0.88,0.37,0.85,1.04,32.44
0.03,0.45,0.88,0.41,1.18,1.24,32.53
0.02,0.46,0.87,0.38,1.19,1.22,32.48
0.03,0.45,0.87,0.02,0.82,0.95,32.48
0.02,0.45,0.87,0.06,1.07,0.75,32.53
0.03,0.45,0.87,-0.05,0.73,0.41,32.48
0.03,0.45,0.88,0.14,0.63,0.67,32.53
0.03,0.45,0.87,0.38,0.76,0.75,32.48
0.03,0.44,0.88,0.49,0.84,0.67,32.48
0.04,0.44,0.87,0.24,0.53,0.56,32.53
0.04,0.45,0.88,0.05,0.34,0.53,32.48
0.03,0.45,0.88,0.32,0.29,0.5,32.48
0.03,0.45,0.87,0.55,0.67,1.28,32.44
0.04,0.45,0.87,0.52,1.42,2.08,32.48
0.03,0.44,0.87,0.44,2.08,3.19,32.48
0.04,0.45,0.87,0.24,2.81,4.21,32.53
0.04,0.45,0.88,0.08,2.73,4.82,32.48
0.04,0.44,0.88,0.44,2.5,5.51,32.53
0.04,0.45,0.88,0.63,2.93,6.95,32.53
0.04,0.44,0.88,0.76,2.73,7.19,32.48
0.04,0.46,0.88,1.21,3.25,6.67,32.53
0.02,0.45,0.87,0.5,3.79,5.98,32.48
0.03,0.45,0.87,0.32,2.93,5.28,32.48
0.03,0.44,0.88,0.52,2.55,4.29,32.44
0.03,0.45,0.88,0.47,2.21,3.13,32.39
0.03,0.45,0.87,0.05,1.22,2.7,32.39
0.02,0.46,0.87,0.53,0.63,2.5,32.53
0.02,0.46,0.87,-1.22,0.84,2.49,32.58
0.02,0.45,0.87,-1.47,1.3,2.98,32.53
0.03,0.44,0.88,-0.95,2.24,3.07,32.62
0.04,0.43,0.88,-0.79,3.76,2.55,32.48
0.04,0.43,0.89,-2.15,2.02,1.39,32.44
0.03,0.44,0.89,-1.86,0.87,0.69,32.44
0.04,0.45,0.88,-0.26,0.53,0.29,32.48
0.04,0.46,0.88,0.4,1.21,0.6,32.44
0.04,0.47,0.88,-0.47,1.71,0.53,32.48
0.04,0.46,0.88,-0.98,1.39,0.41,32.48
0.04,0.45,0.88,-0.55,1.57,0.2,32.53
0.03,0.44,0.87,0.09,1.47,-0.34,32.58
0.03,0.44,0.89,0.21,1.19,-0.87,32.48
0.03,0.44,0.89,-0.38,0.4,-1.39,32.53
0.01,0.44,0.89,0.0,-0.35,-1.27,32.48
0.02,0.44,0.89,0.84,0.12,-1.1,32.44
0.03,0.45,0.87,1.5,0.66,-0.6,32.44
0.03,0.46,0.87,0.75,1.28,-0.9,32.58
0.03,0.45,0.88,0.64,0.64,-0.79,32.53
0.03,0.45,0.88,1.04,0.7,-0.29,32.44
0.03,0.45,0.86,1.33,0.78,0.02,32.39
0.03,0.45,0.88,1.77,1.54,0.09,32.44
0.04,0.44,0.87,0.7,1.69,0.24,32.39
0.04,0.45,0.88,1.39,1.69,-0.18,32.39
0.02,0.45,0.89,1.22,0.67,-0.55,32.53
0.02,0.45,0.89,1.69,0.14,-0.6,32.48
0.02,0.46,0.86,1.66,0.76,-0.41,32.53
0.02,0.45,0.88,0.89,2.06,-0.06,32.53
0.03,0.44,0.87,-0.58,2.11,0.47,32.48
0.03,0.44,0.87,-1.05,1.51,0.64,32.53
0.02,0.44,0.88,0.4,1.21,0.69,32.44
0.02,0.45,0.89,1.39,0.84,0.55,32.48
0.03,0.45,0.87,1.16,0.93,0.89,32.48
0.03,0.45,0.87,0.76,1.63,1.34,32.48
0.03,0.45,0.87,-0.21,1.94,1.44,32.48
0.03,0.44,0.88,0.17,1.92,0.98,32.53
0.02,0.45,0.87,0.81,2.14,0.93,32.48
0.03,0.44,0.88,0.84,1.82,1.04,32.48
0.03,0.45,0.87,1.08,2.03,1.02,32.44
0.02,0.45,0.87,1.16,2.21,1.53,32.39
0.02,0.45,0.87,0.7,2.41,1.77,32.44
0.02,0.45,0.88,1.02,2.23,1.48,32.44
0.02,0.45,0.88,1.37,2.6,1.22,32.58
0.02,0.45,0.88,1.16,2.27,0.82,32.48
0.02,0.45,0.87,0.96,1.8,0.27,32.44
0.02,0.46,0.88,0.92,1.37,0.09,32.48
0.02,0.45,0.88,1.36,1.33,0.24,32.53
0.03,0.45,0.88,1.86,1.39,0.35,32.48
0.03,0.45,0.88,1.33,1.27,-0.27,32.39
0.02,0.45,0.88,0.7,0.47,-0.87,32.44
0.02,0.45,0.87,1.05,0.66,-0.05,32.39
0.03,0.44,0.87,1.5,1.68,0.95,32.48
0.02,0.45,0.88,1.37,1.83,0.85,32.53
0.02,0.45,0.89,0.79,1.48,0.87,32.48
0.02,0.45,0.87,0.96,1.47,1.47,32.48
0.03,0.45,0.88,0.95,1.8,1.82,32.44
0.02,0.44,0.87,1.24,1.94,1.36,32.48
0.02,0.45,0.88,1.5,1.97,0.92,32.53
0.01,0.45,0.88,0.99,2.0,0.61,32.48
0.01,0.46,0.88,0.64,2.0,0.47,32.39
0.03,0.45,0.87,0.87,2.29,0.21,32.53
0.03,0.46,0.87,1.37,2.31,0.05,32.58
0.03,0.45,0.88,2.37,2.52,-0.9,32.48
0.02,0.46,0.88,3.51,1.48,-2.55,32.53
0.01,0.46,0.86,2.4,1.18,-6.09,32.39
-0.0,0.46,0.89,-0.11,-0.7,-13.1,32.58
0.01,0.44,0.88,1.34,0.34,-11.25,32.44
0.02,0.44,0.86,3.42,3.05,-7.1,32.48
0.03,0.44,0.86,3.44,5.07,-2.05,32.48
0.04,0.46,0.87,3.02,6.06,2.14,32.44
0.04,0.45,0.87,3.59,6.09,3.6,32.48
0.03,0.45,0.87,5.31,5.3,3.83,32.44
0.03,0.46,0.88,5.22,3.65,3.37,32.53
0.02,0.46,0.88,3.83,1.79,2.75,32.39
0.0,0.46,0.88,3.57,0.92,2.56,32.53
-0.0,0.45,0.86,2.93,1.02,3.1,32.53
-0.01,0.45,0.88,2.63,2.05,3.76,32.39
-0.0,0.45,0.88,1.76,2.47,3.53,32.48
-0.0,0.46,0.87,0.6,2.81,3.31,32.44
