acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.05,0.46,0.87,-0.34,-0.43,1.18,32.44
0.05,0.48,0.88,0.17,-0.9,0.58,32.48
0.04,0.49,0.86,0.37,-0.67,0.09,32.58
0.05,0.48,0.86,0.37,-0.12,0.41,32.62
0.04,0.47,0.85,0.12,0.76,0.63,32.48
0.04,0.46,0.87,-0.09,0.98,0.23,32.53
0.03,0.46,0.86,-0.08,0.53,-0.9,32.53
0.03,0.46,0.87,0.2,-0.38,-1.24,32.58
0.03,0.46,0.87,-0.15,-0.96,-1.15,32.62
0.02,0.46,0.86,-0.11,-1.13,-0.69,32.44
0.03,0.47,0.87,0.0,-0.21,-0.08,32.48
0.04,0.47,0.86,0.43,0.53,0.76,32.44
0.03,0.47,0.87,0.64,0.35,1.45,32.48
0.04,0.46,0.87,0.76,0.46,1.85,32.48
0.05,0.47,0.87,0.93,0.6,2.18,32.53
0.04,0.46,0.86,0.75,0.85,2.05,32.39
0.04,0.46,0.87,0.87,1.4,2.21,32.58
0.04,0.46,0.87,0.85,1.27,1.82,32.53
0.04,0.46,0.86,0.64,1.28,1.45,32.58
0.04,0.47,0.86,0.96,0.55,1.05,32.44
0.02,0.49,0.87,-0.09,-0.15,0.78,32.53
0.03,0.48,0.87,-0.03,-0.06,0.87,32.48
0.03,0.47,0.86,-0.82,1.19,0.37,32.53
0.03,0.46,0.86,-1.8,1.05,-0.27,32.53
0.04,0.46,0.87,-2.31,-2.56,-1.24,32.48
0.04,0.45,0.87,-1.86,-0.06,-0.53,32.48
0.05,0.48,0.87,-0.73,0.67,-0.14,32.53
0.05,0.47,0.87,-0.67,-1.33,-1.01,32.48
0.04,0.47,0.87,-0.99,-1.82,-1.1,32.44
0.04,0.46,0.86,-0.96,-0.61,-0.31,32.48
0.03,0.45,0.87,-0.82,0.89,0.79,32.58
0.04,0.46,0.87,-0.67,0.78,1.33,32.44
0.04,0.46,0.87,-0.66,1.92,1.83,32.48
0.04,0.46,0.87,0.52,1.04,1.59,32.39
0.03,0.46,0.87,0.7,-0.27,1.54,32.53
0.04,0.47,0.87,0.52,0.14,1.33,32.58
0.03,0.47,0.87,0.27,1.19,1.62,32.48
0.04,0.47,0.86,0.26,1.4,2.12,32.53
0.04,0.47,0.86,-0.09,0.87,1.53,32.58
0.03,0.47,0.87,-0.26,0.27,1.21,32.44
0.05,0.47,0.86,-0.03,-0.06,1.62,32.48
0.06,0.46,0.87,0.64,0.66,1.79,32.48
0.04,0.47,0.87,0.43,0.37,0.82,32.53
0.04,0.47,0.87,0.14,-0.21,0.05,32.48
0.04,0.46,0.87,0.75,-0.31,0.09,32.48
0.03,0.46,0.87,0.89,-0.06,0.37,32.53
0.03,0.46,0.87,0.81,0.26,0.63,32.58
0.03,0.46,0.87,0.37,0.03,0.82,32.48
0.03,0.47,0.86,0.09,-0.05,0.87,32.62
0.03,0.46,0.87,0.35,0.11,0.82,32.48
0.03,0.46,0.87,0.63,0.5,0.99,32.53
0.04,0.46,0.87,0.21,0.53,1.07,32.44
0.04,0.47,0.87,0.2,0.47,1.16,32.48
0.04,0.47,0.87,0.29,0.52,1.56,32.44
0.04,0.47,0.87,0.44,0.81,1.63,32.44
0.04,0.46,0.87,0.56,1.15,1.89,32.48
0.04,0.47,0.87,0.81,1.22,1.42,32.53
0.04,0.46,0.87,0.85,1.02,1.42,32.48
0.04,0.46,0.86,1.07,0.43,1.34,32.48
0.04,0.47,0.87,0.92,0.47,1.62,32.53
0.04,0.47,0.86,1.04,0.49,1.57,32.48
0.04,0.47,0.86,1.3,0.58,1.76,32.53
0.04,0.47,0.86,1.51,0.79,1.79,32.44
0.04,0.47,0.87,1.69,0.35,1.74,32.48
0.04,0.47,0.87,2.03,0.0,1.42,32.53
0.04,0.46,0.86,2.5,-0.03,1.51,32.58
0.05,0.47,0.87,2.75,0.4,1.97,32.58
0.05,0.46,0.87,3.15,0.64,2.14,32.44
0.04,0.47,0.87,3.24,0.44,2.17,32.48
0.03,0.47,0.86,2.75,0.4,2.14,32.58
0.03,0.47,0.87,2.47,0.35,1.97,32.53
0.03,0.48,0.87,2.09,0.81,2.12,32.48
0.04,0.47,0.86,1.69,1.33,2.27,32.44
0.03,0.47,0.87,1.56,1.13,2.14,32.48
0.04,0.47,0.86,1.48,0.92,2.24,32.48
0.05,0.47,0.87,1.79,0.69,2.17,32.44
0.04,0.47,0.87,1.5,0.93,2.05,32.58
0.05,0.48,0.87,1.16,0.98,1.86,32.53
0.04,0.47,0.87,1.1,0.81,1.47,32.53
0.04,0.48,0.86,1.15,0.98,1.4,32.48
0.04,0.48,0.86,1.02,1.08,1.19,32.53
0.04,0.47,0.87,1.28,1.24,1.24,32.48
0.04,0.47,0.87,2.05,1.88,1.3,32.48
0.03,0.47,0.86,2.32,2.26,2.06,32.53
0.04,0.47,0.87,1.28,2.49,3.22,32.48
0.05,0.47,0.86,1.56,2.5,5.85,32.53
0.06,0.48,0.87,-0.61,2.37,7.57,32.44
0.05,0.48,0.87,-0.63,2.47,9.11,32.48
0.04,0.47,0.87,1.95,4.06,12.02,32.44
0.03,0.47,0.85,1.85,4.89,12.4,32.48
0.01,0.48,0.86,0.17,6.03,14.06,32.48
0.03,0.48,0.88,-0.75,6.58,13.65,32.53
0.04,0.46,0.88,0.26,6.79,11.22,32.48
0.05,0.45,0.87,2.32,6.5,7.66,32.53
0.05,0.46,0.87,2.73,3.28,4.96,32.62
0.05,0.48,0.85,3.21,2.23,4.08,32.39
0.05,0.49,0.85,3.54,2.69,4.0,32.44
0.05,0.5,0.85,2.6,3.45,2.98,32.48
0.06,0.5,0.86,3.02,3.07,3.25,32.58
0.06,0.47,0.87,4.21,2.11,1.77,32.44
0.05,0.46,0.86,5.6,0.7,-0.67,32.58
0.04,0.46,0.87,6.52,-0.12,-2.17,32.48
0.03,0.47,0.87,7.05,0.32,-1.86,32.48
0.04,0.47,0.85,6.63,1.16,-0.2,32.39
0.02,0.46,0.86,6.44,1.45,0.72,32.53
0.01,0.47,0.87,5.86,1.25,0.85,32.48
0.02,0.49,0.85,4.11,0.84,0.14,32.53
0.02,0.48,0.86,2.87,0.85,-0.85,32.53
0.03,0.48,0.85,3.85,1.86,-0.58,32.58
0.04,0.49,0.85,2.81,2.2,-1.54,32.53
0.05,0.47,0.86,3.5,1.34,-2.26,32.39
0.05,0.49,0.85,5.07,-0.21,-1.89,32.48
0.06,0.49,0.85,3.27,-2.15,-2.08,32.44
0.03,0.49,0.86,0.9,-3.15,-3.54,32.58
0.0,0.5,0.86,0.78,-2.76,-3.44,32.53
0.02,0.51,0.85,-0.92,-1.33,-1.94,32.53
0.03,0.51,0.85,-3.1,-1.44,-2.72,32.58
0.04,0.47,0.85,-2.66,-1.44,-3.97,32.44
0.03,0.46,0.83,0.08,-0.66,-3.53,32.48
0.04,0.47,0.86,1.34,0.84,-2.38,32.48
0.05,0.47,0.86,2.78,-0.37,-1.5,32.53
0.04,0.47,0.84,4.06,-1.28,-1.74,32.58
0.06,0.5,0.85,3.39,0.32,-0.79,32.48
0.05,0.5,0.87,1.74,0.5,-1.6,32.53
0.04,0.48,0.87,2.0,0.53,-1.59,32.48
0.04,0.48,0.87,2.92,2.02,-0.41,32.44
0.04,0.48,0.86,2.95,1.45,0.32,32.53
0.02,0.48,0.85,1.37,0.2,-0.7,32.58
0.03,0.48,0.86,0.31,-0.66,-1.98,32.53
0.01,0.48,0.86,-0.14,-2.56,-3.77,32.39
0.02,0.5,0.86,1.05,-2.08,-1.42,32.39
0.04,0.49,0.85,1.62,1.07,0.56,32.53
0.06,0.5,0.87,-0.14,2.31,1.22,32.48
0.06,0.48,0.86,0.27,0.58,-0.29,32.58
0.06,0.49,0.85,-0.6,-1.15,-1.02,32.44
0.04,0.5,0.85,-0.85,-3.22,-3.19,32.48
0.03,0.49,0.85,-0.67,-2.0,-2.9,32.44
0.04,0.48,0.86,-0.87,-0.11,-1.73,32.53
0.02,0.46,0.87,0.11,1.04,0.06,32.48
0.02,0.47,0.86,-0.47,0.84,1.33,32.53
0.03,0.49,0.86,-1.54,-0.44,0.12,32.44
0.05,0.48,0.86,-0.27,0.44,0.15,32.39
0.03,0.46,0.82,1.44,2.61,2.15,32.53
0.04,0.49,0.86,0.6,4.53,2.9,32.44
0.03,0.5,0.84,-0.75,5.77,4.5,32.58
0.04,0.49,0.85,-0.03,4.55,4.75,32.39
0.04,0.46,0.85,0.56,5.07,6.38,32.67
0.05,0.48,0.86,1.25,9.44,10.89,32.48
0.06,0.5,0.86,-1.34,12.31,11.86,32.53
0.04,0.49,0.87,-2.84,11.45,9.56,32.58
0.02,0.48,0.88,-1.01,7.65,7.51,32.48
0.03,0.47,0.86,0.84,6.15,5.48,32.53
0.03,0.46,0.86,2.52,5.74,4.67,32.48
0.04,0.49,0.84,2.43,7.48,5.6,32.44
0.04,0.5,0.83,1.01,7.39,4.78,32.53
0.03,0.5,0.85,1.85,6.89,3.82,32.39
0.04,0.51,0.84,3.62,7.66,6.05,32.48
0.05,0.49,0.85,3.11,8.69,7.01,32.53
0.03,0.47,0.87,1.62,6.43,4.7,32.58
0.01,0.47,0.86,2.87,6.21,4.58,32.44
0.04,0.48,0.85,2.84,7.71,7.05,32.62
0.03,0.49,0.85,1.66,6.64,5.76,32.48
0.04,0.48,0.85,1.74,7.71,5.54,32.53
0.02,0.47,0.86,2.67,5.59,3.56,32.48
0.02,0.48,0.85,2.98,3.79,3.85,32.58
0.02,0.49,0.85,1.11,3.24,4.15,32.53
0.0,0.49,0.86,-0.4,2.43,4.08,32.58
0.01,0.48,0.85,0.4,3.05,5.04,32.48
0.03,0.49,0.84,0.72,4.26,5.51,32.44
0.04,0.49,0.86,0.81,3.44,6.43,32.48
0.04,0.48,0.86,1.88,2.46,7.33,32.53
0.04,0.49,0.87,0.85,0.37,6.84,32.44
0.01,0.49,0.86,-0.06,-0.79,4.84,32.58
0.01,0.48,0.85,0.18,1.33,5.16,32.53
0.01,0.49,0.85,-0.21,4.37,6.18,32.44
0.02,0.49,0.86,-1.04,6.02,6.64,32.48
0.02,0.48,0.86,-1.34,4.21,5.22,32.53
0.02,0.48,0.86,0.12,1.65,3.83,32.53
0.03,0.5,0.84,-0.73,0.2,3.65,32.48
0.03,0.5,0.84,-0.46,0.43,3.56,32.44
0.02,0.5,0.85,-0.24,0.99,2.52,32.58
0.01,0.5,0.85,-0.92,1.21,2.75,32.39
0.03,0.48,0.86,0.6,1.16,4.69,32.53
0.03,0.47,0.87,0.46,0.08,4.9,32.48
0.04,0.48,0.88,-0.67,0.06,5.85,32.48
0.02,0.48,0.86,-1.68,0.4,4.52,32.53
0.02,0.48,0.87,-1.33,0.99,4.37,32.39
0.03,0.5,0.86,-1.11,1.62,4.15,32.44
0.05,0.49,0.85,-0.56,2.24,3.51,32.53
0.05,0.49,0.84,-0.41,1.51,2.0,32.48
0.05,0.49,0.85,-0.82,0.76,0.95,32.48
0.03,0.48,0.84,-0.03,0.2,0.53,32.44
0.02,0.49,0.85,-0.75,-0.24,0.43,32.48
0.0,0.47,0.87,-1.89,0.44,-2.18,32.53
0.01,0.48,0.87,-1.25,1.82,-3.27,32.48
0.03,0.49,0.86,-1.22,1.86,-2.79,32.48
0.04,0.51,0.86,-1.07,2.35,-1.95,32.44
0.05,0.51,0.87,-1.24,0.53,-2.69,32.58
0.04,0.49,0.86,-0.5,-0.82,-3.28,32.48
0.03,0.48,0.86,0.55,-0.2,-1.19,32.44
0.03,0.48,0.85,-0.11,-0.03,-0.23,32.58
0.02,0.48,0.84,-1.5,-0.23,0.24,32.58
0.02,0.48,0.86,-1.98,-0.43,0.5,32.44
0.02,0.48,0.87,-2.03,-0.73,0.4,32.48
0.02,0.48,0.86,-1.5,-0.29,0.99,32.53
0.02,0.5,0.84,-1.07,-0.58,0.26,32.44
0.02,0.5,0.86,-2.61,-0.89,1.77,32.48
0.03,0.49,0.86,-1.97,-1.16,3.3,32.44
0.03,0.48,0.86,-3.44,-0.41,4.11,32.48
0.03,0.47,0.87,-4.44,0.12,3.01,32.48
0.03,0.48,0.86,-5.62,-0.32,0.7,32.44
0.02,0.48,0.87,-3.15,-0.75,0.44,32.48
0.02,0.48,0.85,-1.69,-0.66,1.77,32.39
0.03,0.48,0.85,-2.34,-0.52,3.11,32.44
0.04,0.48,0.86,-4.81,-0.44,3.53,32.48
0.03,0.48,0.87,-4.82,0.06,3.54,32.44
0.03,0.48,0.85,-3.5,0.29,3.02,32.53
0.03,0.48,0.87,-2.92,1.69,5.36,32.48
0.04,0.48,0.85,-2.81,4.53,9.4,32.44
0.05,0.48,0.86,-2.9,7.15,12.41,32.48
-0.02,0.42,0.73,10.69,6.24,19.16,32.48
