acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.04,0.47,0.88,0.72,-0.26,1.01,32.58
0.04,0.47,0.86,0.26,0.84,1.62,32.44
0.05,0.47,0.86,-0.14,1.37,2.09,32.39
0.05,0.45,0.86,0.12,1.39,1.82,32.53
0.05,0.45,0.87,0.26,0.73,0.92,32.48
0.04,0.45,0.88,0.35,-0.35,-0.02,32.48
0.04,0.45,0.88,0.6,-0.85,0.06,32.44
0.04,0.46,0.87,0.76,-0.61,0.43,32.58
0.04,0.46,0.87,0.58,0.21,0.81,32.58
0.04,0.46,0.87,0.02,0.84,1.04,32.53
0.04,0.46,0.87,0.35,0.66,1.25,32.58
0.04,0.45,0.87,1.05,0.49,1.37,32.58
0.04,0.46,0.87,1.22,0.31,1.5,32.53
0.04,0.46,0.87,1.08,0.35,1.34,32.48
0.04,0.45,0.86,0.41,0.72,1.51,32.53
0.05,0.44,0.87,0.72,1.39,1.85,32.53
0.05,0.45,0.88,0.37,1.33,1.45,32.48
0.04,0.46,0.87,1.51,0.55,0.47,32.44
0.03,0.47,0.87,0.4,-0.72,0.44,32.48
0.03,0.47,0.87,-0.09,-1.11,0.67,32.48
0.04,0.46,0.86,-0.14,0.06,0.93,32.44
0.04,0.45,0.86,-0.81,1.53,0.73,32.48
0.04,0.45,0.87,-1.6,0.93,0.34,32.48
0.03,0.45,0.86,-1.63,-0.24,0.09,32.53
0.04,0.45,0.88,-0.89,-1.05,-0.09,32.48
0.04,0.46,0.88,-0.35,-0.9,-0.26,32.44
0.05,0.46,0.86,-0.2,-0.4,0.2,32.53
0.05,0.46,0.87,-0.49,-0.14,0.41,32.48
0.05,0.46,0.86,-0.66,0.18,0.63,32.44
0.04,0.45,0.87,-0.49,0.26,0.84,32.58
0.04,0.45,0.88,-0.05,0.53,1.33,32.48
0.04,0.45,0.88,0.17,0.98,1.48,32.44
0.04,0.46,0.87,0.15,0.73,1.34,32.58
0.04,0.45,0.87,0.06,0.6,1.15,32.58
0.04,0.46,0.88,0.55,0.31,0.95,32.53
0.04,0.45,0.87,0.58,0.55,1.05,32.48
0.04,0.46,0.88,0.31,0.63,1.07,32.44
0.03,0.46,0.87,-0.14,0.5,0.93,32.53
0.05,0.45,0.87,-0.02,0.67,1.3,32.48
0.05,0.45,0.88,0.43,0.67,1.4,32.44
0.05,0.45,0.87,0.47,0.31,0.95,32.58
0.05,0.46,0.88,0.49,0.12,0.27,32.48
0.04,0.46,0.88,0.55,-0.11,0.53,32.44
0.05,0.46,0.88,0.72,0.31,0.84,32.48
0.05,0.45,0.87,0.66,0.43,0.93,32.48
0.04,0.46,0.88,0.7,0.4,0.99,32.53
0.04,0.45,0.87,0.78,0.14,1.1,32.39
0.04,0.46,0.88,0.49,0.02,1.33,32.53
0.04,0.45,0.88,0.81,0.44,1.57,32.44
0.05,0.45,0.88,0.98,1.08,1.69,32.48
0.05,0.45,0.87,0.85,1.02,1.57,32.53
0.04,0.46,0.87,0.56,0.92,1.65,32.58
0.05,0.46,0.87,0.85,0.98,1.62,32.58
0.05,0.46,0.87,0.95,0.9,1.73,32.44
0.05,0.46,0.86,0.85,0.96,1.57,32.58
0.04,0.46,0.87,0.72,1.04,1.21,32.48
0.04,0.46,0.87,0.49,0.52,1.08,32.53
0.05,0.45,0.87,0.61,0.61,1.04,32.48
0.04,0.46,0.88,0.49,0.7,1.07,32.53
0.04,0.46,0.87,0.35,0.87,0.85,32.44
0.04,0.45,0.88,0.14,0.67,0.66,32.39
0.04,0.45,0.87,-0.05,0.34,0.67,32.44
0.04,0.45,0.88,-0.03,0.34,0.4,32.48
0.04,0.45,0.87,-0.03,0.26,0.31,32.48
0.04,0.45,0.87,0.05,0.37,0.31,32.44
0.04,0.45,0.86,0.05,0.43,0.6,32.58
0.04,0.46,0.87,0.05,0.66,0.76,32.58
0.04,0.46,0.87,0.08,0.78,1.18,32.53
0.04,0.45,0.86,0.31,0.72,1.25,32.58
0.04,0.45,0.87,0.4,0.72,1.05,32.44
0.04,0.46,0.87,0.46,0.6,1.02,32.53
0.04,0.46,0.87,0.61,0.67,1.25,32.58
0.05,0.45,0.87,0.49,0.84,1.4,32.62
0.04,0.46,0.87,0.38,0.99,1.3,32.53
0.04,0.45,0.87,0.46,0.84,1.16,32.39
0.05,0.46,0.87,0.64,0.89,1.16,32.44
0.04,0.46,0.86,0.5,0.76,1.13,32.48
0.04,0.46,0.87,0.15,0.56,0.9,32.48
0.04,0.46,0.87,0.2,0.44,0.67,32.44
0.04,0.45,0.87,0.26,0.29,0.6,32.39
0.04,0.46,0.87,0.37,0.5,0.87,32.48
0.05,0.46,0.87,0.05,0.75,0.84,32.44
0.05,0.45,0.86,-0.2,0.73,0.72,32.39
0.04,0.46,0.87,-0.11,0.72,0.72,32.44
0.05,0.46,0.87,0.34,0.73,0.79,32.53
0.04,0.45,0.87,0.6,0.73,0.58,32.48
0.04,0.46,0.86,0.92,0.79,0.53,32.44
0.04,0.45,0.87,-0.05,0.92,0.49,32.58
0.05,0.45,0.88,-0.08,0.56,1.18,32.48
0.05,0.45,0.87,0.6,0.5,1.21,32.44
0.04,0.46,0.87,0.11,0.27,0.85,32.48
0.04,0.47,0.87,0.32,-0.96,0.85,32.48
0.03,0.46,0.88,0.98,-1.28,0.73,32.53
0.02,0.47,0.87,0.41,-0.08,2.29,32.48
0.03,0.46,0.87,0.05,1.66,3.73,32.44
0.05,0.43,0.87,-0.31,2.93,3.66,32.44
0.05,0.43,0.88,-0.47,2.81,2.29,32.39
0.05,0.44,0.87,0.03,0.93,1.73,32.53
0.05,0.46,0.88,0.6,-1.05,1.28,32.53
0.05,0.48,0.87,0.84,-0.75,1.1,32.58
0.05,0.48,0.86,0.56,0.55,1.3,32.53
0.05,0.47,0.86,-0.34,0.84,1.39,32.48
0.05,0.46,0.87,-0.37,1.1,1.37,32.39
0.04,0.45,0.87,0.26,0.9,0.58,32.53
0.05,0.44,0.86,0.44,0.46,-0.06,32.48
0.04,0.44,0.87,0.46,0.09,-0.26,32.48
0.03,0.45,0.87,0.14,-0.06,0.15,32.53
0.04,0.45,0.87,0.05,-0.03,0.41,32.48
0.04,0.46,0.87,0.37,0.69,0.85,32.53
0.04,0.46,0.87,0.58,1.42,1.42,32.53
0.04,0.46,0.87,0.38,1.36,1.45,32.39
0.05,0.46,0.88,0.52,0.87,1.4,32.48
0.05,0.46,0.88,0.64,1.28,1.8,32.48
0.05,0.45,0.86,0.78,1.76,1.83,32.48
0.05,0.45,0.87,0.44,1.77,1.73,32.53
0.05,0.46,0.88,0.24,2.02,1.02,32.58
0.05,0.46,0.87,-0.41,1.42,0.17,32.48
0.04,0.45,0.86,0.84,1.31,-0.63,32.53
0.03,0.47,0.87,0.12,0.55,-0.5,32.48
0.04,0.47,0.86,-0.4,0.11,0.05,32.53
0.04,0.46,0.87,-0.26,1.34,-0.14,32.53
0.05,0.44,0.86,-0.95,2.4,-0.03,32.48
0.04,0.44,0.87,-1.88,1.33,-0.61,32.48
0.04,0.45,0.88,-1.8,0.02,-0.76,32.62
0.04,0.46,0.87,-0.37,-0.29,-0.63,32.48
0.04,0.46,0.87,0.02,0.34,-0.26,32.53
0.05,0.47,0.86,-0.46,0.76,0.21,32.58
0.04,0.45,0.87,-0.84,0.92,0.52,32.58
0.04,0.45,0.87,-0.35,1.05,0.66,32.53
0.04,0.45,0.87,0.47,1.28,0.98,32.48
0.05,0.44,0.87,0.58,1.45,1.36,32.44
0.04,0.45,0.87,0.24,1.66,1.79,32.53
0.04,0.45,0.87,0.21,1.86,1.66,32.58
0.04,0.45,0.88,0.5,1.51,1.04,32.48
0.04,0.46,0.86,0.79,1.31,0.66,32.53
0.04,0.45,0.87,0.5,1.56,1.11,32.48
0.04,0.46,0.88,0.32,1.48,1.42,32.53
0.05,0.46,0.87,0.12,1.39,1.18,32.58
0.04,0.46,0.87,0.46,0.89,0.95,32.48
0.05,0.46,0.87,0.46,0.92,0.66,32.53
0.04,0.46,0.88,0.4,1.02,0.75,32.39
0.04,0.46,0.87,0.41,1.07,1.04,32.44
0.05,0.45,0.87,0.4,0.99,0.73,32.53
0.04,0.45,0.87,0.53,0.72,0.78,32.48
0.04,0.46,0.87,0.84,0.73,0.69,32.58
0.04,0.45,0.87,0.79,0.96,0.98,32.53
0.04,0.45,0.87,0.76,1.37,1.24,32.48
0.04,0.45,0.86,0.61,1.77,1.53,32.53
0.04,0.45,0.87,0.53,1.73,1.62,32.39
0.03,0.45,0.87,1.1,1.45,1.91,32.48
0.04,0.45,0.87,1.19,1.31,1.73,32.53
0.04,0.46,0.87,0.81,1.63,1.86,32.58
0.04,0.45,0.87,0.56,1.98,1.86,32.48
0.04,0.45,0.87,0.72,2.35,1.91,32.44
0.04,0.46,0.87,0.66,2.18,1.86,32.58
0.04,0.46,0.88,0.66,1.76,1.5,32.58
0.03,0.47,0.87,0.5,1.25,1.31,32.53
0.04,0.46,0.86,0.43,1.08,0.87,32.48
0.04,0.46,0.87,0.29,1.25,0.93,32.53
0.04,0.46,0.87,0.14,1.42,0.9,32.53
0.04,0.45,0.87,-0.05,1.4,0.61,32.48
0.04,0.46,0.88,0.11,0.99,0.32,32.44
0.04,0.45,0.88,0.21,0.82,0.32,32.53
0.04,0.45,0.87,0.15,1.04,0.43,32.48
0.04,0.45,0.88,0.15,1.36,0.5,32.44
0.04,0.46,0.87,0.09,1.53,0.78,32.48
0.03,0.46,0.87,0.32,1.47,0.99,32.48
0.04,0.46,0.87,0.5,1.56,1.25,32.44
0.05,0.46,0.88,0.63,1.28,1.13,32.58
0.04,0.46,0.88,0.67,1.71,1.15,32.58
0.04,0.46,0.87,0.58,1.69,1.45,32.53
0.04,0.45,0.87,0.53,1.71,1.63,32.48
0.04,0.45,0.88,0.78,2.05,1.74,32.48
0.04,0.45,0.87,0.93,1.94,1.48,32.53
0.03,0.45,0.88,0.7,1.86,1.1,32.58
0.04,0.46,0.87,0.7,1.63,1.04,32.53
0.04,0.46,0.87,0.52,1.51,0.81,32.62
0.03,0.46,0.87,0.37,1.34,0.93,32.48
0.04,0.46,0.86,0.5,1.71,0.89,32.48
0.03,0.45,0.86,0.09,1.68,0.96,32.48
0.03,0.46,0.87,-0.23,1.53,1.04,32.48
0.04,0.45,0.87,-0.12,1.63,0.89,32.44
0.04,0.46,0.87,-0.12,1.37,1.16,32.58
0.04,0.46,0.86,-0.05,1.3,0.96,32.58
0.04,0.46,0.87,-0.02,1.01,0.43,32.53
0.03,0.47,0.86,-0.87,1.45,-0.41,32.39
0.05,0.46,0.85,-3.28,2.2,-0.56,32.48
0.06,0.45,0.85,-5.3,2.08,-1.94,32.53
0.06,0.46,0.86,-7.65,0.2,-3.82,32.58
0.06,0.48,0.86,-9.16,-1.88,-5.69,32.48
0.05,0.48,0.87,-8.37,-3.83,-8.02,32.53
0.02,0.48,0.87,-8.87,-4.89,-9.34,32.48
0.01,0.47,0.88,-9.63,-4.84,-8.58,32.53
0.02,0.46,0.88,-10.35,-2.72,-7.53,32.44
0.03,0.44,0.88,-11.36,-0.02,-7.24,32.48
0.03,0.44,0.88,-10.81,0.05,-7.85,32.53
0.02,0.44,0.89,-8.96,-2.67,-7.91,32.48
0.03,0.45,0.89,-7.45,-5.92,-8.47,32.48
0.03,0.44,0.89,-6.56,-4.0,-7.76,32.44
0.02,0.43,0.89,-7.1,-2.12,-6.4,32.48
0.03,0.44,0.9,-7.54,-0.05,-4.55,32.48
0.03,0.43,0.88,-6.7,2.95,-3.11,32.53
0.04,0.42,0.88,-5.11,0.9,-2.99,32.48
0.03,0.42,0.88,-4.52,-0.44,-2.92,32.53
0.03,0.42,0.88,-4.29,-0.49,-2.23,32.34
0.03,0.43,0.88,-4.37,1.97,-1.02,32.39
0.04,0.43,0.88,-4.53,2.17,-0.56,32.53
0.04,0.43,0.88,-4.46,2.38,-0.66,32.48
0.05,0.43,0.88,-4.12,2.02,-1.66,32.48
0.05,0.44,0.89,-3.86,1.07,-2.82,32.44
0.03,0.43,0.89,-4.15,0.47,-3.54,32.48
0.03,0.43,0.89,-4.46,0.49,-3.54,32.58
0.03,0.43,0.88,-5.13,1.48,-3.6,32.53
0.05,0.43,0.89,-5.05,1.76,-3.73,32.48
0.04,0.42,0.89,-5.68,0.09,-5.11,32.48
0.03,0.42,0.89,-4.7,-0.61,-6.49,32.53
0.03,0.42,0.89,-3.95,-0.18,-6.37,32.58
0.02,0.42,0.89,-4.17,-1.08,-5.71,32.44
0.01,0.41,0.9,-4.0,-1.15,-4.43,32.53
0.02,0.4,0.89,-4.46,1.28,-3.92,32.48
0.01,0.4,0.89,-4.85,3.05,-3.62,32.53
0.02,0.39,0.9,-4.47,2.0,-3.62,32.39
0.02,0.41,0.89,-3.56,0.69,-3.74,32.48
0.03,0.41,0.9,-2.4,0.21,-3.39,32.44
0.03,0.42,0.9,-2.17,0.76,-3.04,32.48
0.03,0.42,0.89,-2.24,1.79,-2.23,32.48
0.02,0.41,0.9,-1.94,2.93,-1.11,32.53
0.03,0.41,0.89,-2.08,3.05,-1.08,32.48
0.03,0.41,0.9,-1.44,3.48,-0.56,32.44
0.02,0.4,0.89,-0.78,3.3,-0.38,32.53
0.02,0.4,0.9,-0.55,1.86,-0.95,32.48
0.02,0.41,0.9,-0.03,2.63,-0.89,32.53
0.01,0.42,0.9,0.11,3.51,-0.79,32.44
0.01,0.42,0.89,-0.26,3.36,-0.81,32.58
0.01,0.42,0.9,0.02,3.07,-0.93,32.53
0.02,0.42,0.9,0.49,2.92,-0.75,32.48
0.01,0.42,0.89,0.5,2.81,-0.75,32.48
0.01,0.43,0.9,0.27,2.09,-0.87,32.53
0.01,0.42,0.89,-0.61,2.14,-1.62,32.48
0.02,0.42,0.89,0.21,4.0,-1.02,32.53
0.02,0.42,0.9,0.84,2.78,-0.99,32.44
0.02,0.42,0.89,0.79,0.21,-1.63,32.39
0.01,0.41,0.89,0.75,0.66,-1.28,32.44
0.01,0.42,0.88,0.76,2.5,-0.66,32.53
0.01,0.41,0.88,0.6,3.68,-0.05,32.48
0.02,0.41,0.89,0.27,4.24,0.34,32.62
0.02,0.42,0.89,0.35,2.96,0.0,32.48
