acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.02,0.48,0.86,1.79,0.66,1.62,32.53
0.03,0.48,0.87,2.89,-0.08,1.48,32.48
0.02,0.49,0.86,2.7,-0.47,2.31,32.48
0.03,0.49,0.85,1.02,0.58,3.5,32.44
0.04,0.49,0.85,1.04,1.19,4.27,32.58
0.04,0.48,0.86,1.15,0.95,4.24,32.44
0.05,0.48,0.85,1.82,-0.03,3.34,32.44
0.04,0.5,0.84,1.74,-0.72,2.79,32.48
0.04,0.5,0.85,1.18,-0.69,3.19,32.44
0.05,0.49,0.86,1.45,-0.85,3.3,32.48
0.05,0.49,0.86,1.42,-0.11,2.2,32.48
0.04,0.48,0.85,0.92,-0.29,1.19,32.44
0.04,0.47,0.85,-0.49,-0.93,0.95,32.39
0.04,0.47,0.85,-0.46,-0.52,1.25,32.34
0.03,0.49,0.85,-0.4,-0.37,0.99,32.53
0.04,0.49,0.85,-0.85,-0.93,0.61,32.58
0.04,0.49,0.85,-0.78,-1.21,0.55,32.44
0.05,0.48,0.85,-0.5,-0.66,1.68,32.48
0.04,0.48,0.85,-0.7,-0.03,1.89,32.39
0.05,0.47,0.86,-0.56,-0.34,1.69,32.53
0.05,0.47,0.85,-0.24,-0.63,1.42,32.48
0.05,0.47,0.86,0.6,-0.32,1.62,32.39
0.04,0.47,0.86,1.53,0.85,1.95,32.44
0.04,0.48,0.86,1.19,1.31,2.63,32.58
0.04,0.48,0.85,0.23,1.19,2.56,32.34
0.04,0.48,0.84,0.5,0.26,2.21,32.44
0.04,0.48,0.85,1.07,0.27,2.18,32.39
0.06,0.49,0.85,0.95,-0.4,1.82,32.34
0.04,0.48,0.85,0.2,-0.93,1.15,32.48
0.04,0.48,0.85,0.58,-1.02,0.66,32.48
0.04,0.48,0.85,1.48,-0.46,0.64,32.44
0.04,0.49,0.86,1.34,-0.64,0.61,32.48
0.05,0.49,0.85,0.47,-0.99,0.7,32.44
0.05,0.48,0.86,0.32,-1.02,0.55,32.53
0.04,0.48,0.87,0.4,-0.93,0.55,32.48
0.04,0.49,0.85,-0.08,-1.02,0.12,32.53
0.04,0.49,0.86,-0.11,-1.05,0.02,32.44
0.05,0.48,0.85,0.38,-0.95,0.6,32.48
0.05,0.48,0.86,-0.14,-0.95,1.15,32.44
0.04,0.48,0.86,-0.2,-0.35,1.19,32.48
0.04,0.48,0.86,0.64,0.37,1.02,32.48
0.05,0.48,0.85,0.81,0.82,1.62,32.44
0.05,0.49,0.86,0.23,0.4,1.79,32.48
0.05,0.48,0.86,0.23,0.03,1.71,32.34
0.05,0.48,0.86,0.73,0.72,1.92,32.34
0.05,0.49,0.86,0.24,0.9,1.24,32.48
0.06,0.49,0.85,-0.92,0.14,0.47,32.44
0.06,0.49,0.85,-0.79,-0.4,-0.27,32.39
0.06,0.49,0.86,-0.93,-1.69,-0.52,32.39
0.05,0.49,0.84,-0.84,-2.75,-0.7,32.44
0.04,0.49,0.84,0.26,-2.43,-0.37,32.48
0.04,0.5,0.84,-1.01,-1.88,0.61,32.48
0.04,0.49,0.85,-2.24,-1.33,1.71,32.44
0.05,0.48,0.86,-2.81,-0.87,1.82,32.48
0.05,0.47,0.86,-3.16,-0.61,0.53,32.44
0.05,0.46,0.86,-2.66,-1.59,-0.92,32.48
0.05,0.45,0.86,-1.33,-2.66,-1.25,32.48
0.05,0.47,0.86,-0.69,-2.81,-0.52,32.44
0.06,0.49,0.85,-1.18,-1.79,-0.12,32.39
0.06,0.5,0.85,-2.21,-1.42,0.09,32.44
0.06,0.5,0.85,-2.76,-1.4,-0.05,32.44
0.06,0.49,0.86,-2.46,-1.24,-0.6,32.48
0.06,0.48,0.86,-2.61,-1.18,-1.3,32.39
0.05,0.47,0.86,-2.44,-1.45,-1.37,32.44
0.05,0.47,0.86,-2.11,-1.05,-0.35,32.48
0.04,0.47,0.88,-0.6,0.02,3.3,32.44
0.04,0.39,0.87,3.79,5.1,9.47,32.39
0.05,0.36,0.87,6.21,10.55,13.85,32.39
0.07,0.51,0.83,-0.99,7.28,11.47,32.44
0.07,0.58,0.87,-5.86,-0.29,5.71,32.48
0.03,0.49,0.88,1.79,-2.38,1.69,32.53
0.03,0.46,0.85,9.73,1.76,4.72,32.44
0.05,0.5,0.83,3.68,5.53,5.94,32.48
0.04,0.51,0.85,-4.14,5.1,4.08,32.39
0.04,0.5,0.86,-4.08,1.28,2.75,32.44
0.05,0.51,0.86,1.31,-1.91,0.26,32.48
0.05,0.51,0.86,1.54,-1.16,-2.85,32.53
0.06,0.49,0.85,-2.72,-0.53,-4.96,32.48
0.04,0.47,0.85,-6.31,-1.11,-5.8,32.39
0.04,0.46,0.84,-6.06,-2.27,-6.15,32.53
0.06,0.46,0.86,-4.43,-2.93,-6.35,32.48
0.06,0.47,0.86,-3.89,-2.79,-5.88,32.53
0.07,0.46,0.85,-4.92,-1.88,-5.71,32.34
0.06,0.47,0.85,-6.03,-0.73,-5.79,32.39
0.04,0.45,0.85,-6.5,0.56,-5.11,32.48
0.05,0.45,0.86,-6.4,2.08,-3.11,32.39
0.05,0.46,0.86,-6.26,2.38,-2.27,32.48
0.06,0.46,0.86,-4.79,2.12,-2.27,32.44
0.07,0.46,0.86,-2.79,1.91,-2.47,32.48
0.07,0.46,0.88,-1.79,1.45,-2.63,32.48
0.06,0.46,0.87,-1.56,1.33,-2.5,32.53
0.05,0.47,0.86,-2.34,1.74,-2.5,32.48
0.05,0.49,0.86,-2.73,2.5,-2.56,32.34
0.04,0.49,0.86,-2.12,2.9,-3.45,32.53
0.04,0.48,0.87,-2.09,2.64,-5.08,32.39
0.03,0.47,0.87,-2.67,1.91,-5.74,32.48
0.03,0.47,0.86,-3.53,1.18,-5.97,32.39
0.03,0.46,0.86,-3.89,0.84,-5.83,32.39
0.04,0.46,0.87,-4.64,0.38,-6.03,32.44
0.04,0.46,0.87,-5.37,-0.23,-6.44,32.39
0.05,0.46,0.87,-5.88,-0.02,-7.65,32.48
0.04,0.46,0.86,-5.76,0.06,-8.32,32.44
0.03,0.46,0.87,-5.79,0.0,-8.2,32.39
0.03,0.45,0.87,-5.63,-0.09,-8.2,32.44
0.03,0.45,0.88,-6.43,0.78,-7.33,32.44
0.03,0.46,0.87,-7.45,1.24,-6.92,32.48
0.04,0.45,0.87,-7.88,0.58,-7.31,32.48
0.05,0.46,0.87,-7.15,-0.18,-6.85,32.48
0.05,0.46,0.87,-7.04,-0.93,-6.66,32.39
0.04,0.45,0.88,-7.85,1.13,-6.52,32.44
0.04,0.44,0.88,-7.18,1.21,-7.08,32.39
0.03,0.44,0.87,-7.6,2.32,-6.23,32.48
0.03,0.43,0.87,-6.9,2.58,-4.47,32.44
0.04,0.43,0.88,-5.47,2.34,-3.33,32.48
0.04,0.44,0.88,-5.95,0.63,-3.82,32.44
0.04,0.45,0.87,-6.52,1.27,-3.51,32.44
0.03,0.46,0.87,-4.84,0.92,-3.18,32.39
0.02,0.47,0.88,-4.76,2.79,-2.34,32.48
0.02,0.46,0.88,-4.52,3.66,-1.44,32.48
0.03,0.44,0.88,-4.61,3.18,-1.15,32.48
0.03,0.44,0.88,-5.76,3.98,-1.59,32.44
0.02,0.44,0.89,-4.98,2.72,-2.89,32.48
0.02,0.44,0.89,-3.31,1.77,-2.81,32.48
0.04,0.45,0.88,-1.95,1.77,-2.78,32.44
0.04,0.47,0.87,-2.15,3.8,-2.56,32.58
0.05,0.48,0.86,-3.05,4.41,-2.64,32.34
0.06,0.47,0.87,-2.99,4.99,-1.15,32.53
0.04,0.46,0.88,-2.55,3.08,-1.83,32.48
0.04,0.44,0.88,-1.42,3.25,-2.26,32.48
0.03,0.43,0.86,-1.16,5.31,-2.18,32.53
0.02,0.43,0.88,-1.27,7.21,-1.65,32.48
0.02,0.43,0.89,-0.98,7.01,-1.82,32.44
0.01,0.43,0.89,-0.84,9.31,-1.8,32.39
0.0,0.43,0.9,-0.38,10.49,-1.6,32.48
0.0,0.42,0.88,-1.22,10.26,-1.07,32.53
-0.0,0.43,0.88,-2.34,9.33,-0.76,32.58
0.01,0.43,0.88,-2.41,9.04,-0.11,32.44
0.03,0.43,0.88,-2.61,9.5,-0.12,32.44
0.03,0.44,0.88,-2.79,8.02,-0.7,32.48
0.02,0.45,0.88,-1.3,7.44,-0.63,32.48
0.0,0.47,0.89,-2.15,7.89,0.05,32.44
0.01,0.46,0.89,-1.24,7.19,0.11,32.48
-0.01,0.45,0.89,-0.64,8.95,-1.18,32.25
-0.04,0.43,0.89,-1.1,11.59,-3.24,32.48
-0.05,0.42,0.89,-1.73,12.6,-3.54,32.58
-0.06,0.41,0.89,-3.21,9.53,-3.36,32.44
-0.04,0.42,0.87,-3.63,5.82,-3.57,32.48
-0.01,0.44,0.88,-3.95,3.94,-3.66,32.39
-0.01,0.45,0.87,-4.24,3.74,-4.95,32.44
0.01,0.45,0.87,-5.34,3.56,-6.37,32.48
-0.0,0.43,0.87,-5.53,4.43,-7.07,32.48
-0.01,0.41,0.88,-3.13,5.08,-6.23,32.53
-0.01,0.41,0.88,-2.52,5.91,-5.21,32.39
-0.02,0.41,0.88,-3.57,5.54,-3.51,32.44
-0.01,0.41,0.88,-3.22,4.03,-3.47,32.48
-0.01,0.42,0.88,-2.73,2.02,-3.25,32.39
-0.01,0.44,0.88,-1.92,0.43,-3.97,32.53
-0.01,0.44,0.88,-1.45,0.49,-5.21,32.48
-0.02,0.43,0.88,-1.97,0.35,-5.51,32.48
-0.03,0.41,0.87,-1.82,3.3,-4.09,32.53
-0.01,0.41,0.88,-1.57,2.66,-2.81,32.48
