acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.0,0.48,0.86,0.02,-0.12,0.6,32.48
0.01,0.49,0.86,0.12,-0.11,0.55,32.48
0.01,0.48,0.86,0.53,0.47,0.23,32.58
-0.0,0.48,0.86,0.72,0.85,0.31,32.44
-0.0,0.48,0.85,0.5,1.05,0.53,32.48
-0.0,0.47,0.85,0.05,0.89,1.13,32.48
0.0,0.46,0.86,0.49,0.4,1.07,32.62
0.0,0.48,0.86,0.29,-0.84,1.02,32.48
0.0,0.48,0.85,0.46,-1.44,1.01,32.53
0.01,0.49,0.85,1.19,-0.78,1.18,32.53
-0.01,0.49,0.85,0.78,-0.08,1.94,32.48
-0.01,0.48,0.86,0.32,1.25,3.48,32.39
0.0,0.47,0.86,0.61,1.85,4.35,32.53
0.01,0.47,0.86,0.76,2.85,3.4,32.48
0.0,0.46,0.86,0.73,1.79,1.68,32.62
-0.0,0.48,0.86,0.47,-0.24,1.21,32.48
0.01,0.49,0.86,-0.15,-2.05,0.89,32.58
0.01,0.5,0.85,-0.29,-1.88,1.27,32.53
0.01,0.5,0.85,0.03,0.21,2.06,32.48
0.02,0.49,0.85,0.09,1.83,1.73,32.48
0.0,0.48,0.86,0.24,2.06,0.78,32.53
0.01,0.47,0.86,0.69,0.85,0.26,32.48
0.01,0.47,0.85,0.66,-0.2,-0.03,32.48
0.0,0.47,0.85,0.05,-0.99,0.17,32.53
-0.0,0.48,0.87,-0.26,-1.37,0.24,32.39
0.0,0.48,0.86,-0.29,-0.5,0.9,32.53
-0.0,0.48,0.86,0.46,0.84,1.1,32.53
0.0,0.48,0.85,0.92,1.02,1.28,32.48
0.01,0.49,0.86,1.04,0.78,1.56,32.53
0.02,0.48,0.86,1.05,0.18,1.57,32.53
0.02,0.47,0.86,0.93,0.64,1.89,32.48
0.01,0.48,0.86,0.31,1.04,1.88,32.53
0.01,0.48,0.85,-0.43,0.47,0.93,32.58
0.0,0.48,0.86,0.69,0.29,0.79,32.48
-0.01,0.5,0.87,0.66,-0.84,0.93,32.44
0.01,0.49,0.86,0.95,-0.38,1.18,32.58
0.01,0.48,0.86,0.46,1.19,0.43,32.48
-0.01,0.47,0.86,-0.43,1.73,0.11,32.53
-0.01,0.47,0.85,-0.85,0.87,0.37,32.48
0.0,0.47,0.86,-0.81,-0.31,0.23,32.44
0.01,0.48,0.86,-0.52,-0.92,-0.11,32.53
0.01,0.49,0.86,-0.69,-0.75,-0.02,32.48
-0.0,0.49,0.86,-0.55,-0.26,0.08,32.44
0.0,0.48,0.85,-0.37,0.58,0.32,32.53
0.01,0.48,0.85,-0.05,0.93,0.56,32.48
0.0,0.47,0.86,0.41,1.27,0.87,32.53
0.01,0.48,0.85,0.58,0.81,1.36,32.58
0.01,0.48,0.87,0.06,0.41,1.11,32.48
0.0,0.47,0.86,-0.15,0.11,1.07,32.44
0.0,0.47,0.86,0.17,-0.06,0.89,32.48
0.01,0.49,0.86,0.41,0.26,1.08,32.53
0.01,0.48,0.85,0.53,0.49,1.04,32.44
0.01,0.48,0.86,0.56,0.69,1.05,32.58
0.01,0.48,0.85,0.31,0.56,1.31,32.44
0.01,0.48,0.86,0.24,0.4,1.11,32.53
0.01,0.48,0.86,0.38,0.06,0.84,32.48
0.01,0.48,0.86,0.55,-0.43,0.21,32.44
0.0,0.48,0.85,0.5,-0.7,0.23,32.48
0.01,0.48,0.86,0.49,-0.23,0.37,32.48
0.0,0.49,0.86,0.64,0.24,0.79,32.44
0.01,0.48,0.86,0.81,0.43,0.87,32.48
0.01,0.47,0.86,0.7,0.53,1.08,32.53
0.01,0.48,0.86,0.66,0.34,1.05,32.53
0.0,0.48,0.86,0.49,0.29,1.3,32.58
