acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.06,0.49,0.86,-0.67,-0.34,-0.15,32.48
0.06,0.48,0.87,-1.02,-1.73,-0.31,32.48
0.05,0.48,0.86,-1.94,0.44,-0.23,32.44
0.05,0.47,0.86,-0.56,2.06,0.21,32.58
0.05,0.47,0.86,0.23,1.47,0.78,32.44
0.06,0.47,0.87,-0.17,0.44,0.69,32.44
0.05,0.47,0.86,-0.31,0.47,0.4,32.48
0.05,0.48,0.86,-0.02,0.85,0.44,32.48
0.05,0.47,0.86,-0.06,0.89,0.4,32.53
0.06,0.47,0.86,-0.12,0.5,0.21,32.48
0.05,0.47,0.87,-0.21,0.38,0.35,32.44
0.06,0.48,0.86,-0.55,0.4,0.64,32.62
0.05,0.47,0.87,-0.4,0.85,0.7,32.48
0.06,0.48,0.86,0.08,0.67,0.79,32.44
0.06,0.47,0.86,0.12,0.43,0.61,32.58
0.05,0.47,0.87,0.18,0.21,0.35,32.58
0.05,0.47,0.86,0.32,-0.09,0.64,32.53
0.05,0.47,0.86,0.43,-0.09,0.75,32.48
0.05,0.48,0.86,0.35,0.14,0.84,32.39
0.05,0.47,0.87,0.47,0.34,0.98,32.53
0.05,0.48,0.85,0.41,0.46,1.01,32.58
0.05,0.47,0.87,0.43,0.38,1.13,32.58
0.05,0.48,0.86,0.26,0.72,1.24,32.44
0.06,0.47,0.86,0.05,0.76,1.19,32.48
0.05,0.47,0.87,-0.06,0.75,1.02,32.53
0.05,0.47,0.86,0.27,0.56,1.18,32.53
0.06,0.48,0.87,0.23,0.84,1.36,32.48
0.05,0.48,0.86,-0.11,0.7,1.3,32.44
0.06,0.48,0.86,0.05,0.43,1.27,32.53
0.06,0.48,0.87,0.31,0.81,1.37,32.58
0.06,0.47,0.86,0.05,0.69,1.15,32.58
0.05,0.48,0.86,0.15,0.78,0.98,32.48
0.05,0.47,0.87,-0.14,0.67,0.87,32.48
0.05,0.48,0.87,-0.29,0.63,0.79,32.62
0.05,0.47,0.87,-0.43,0.37,0.37,32.48
0.05,0.47,0.86,-0.84,0.26,0.17,32.48
0.05,0.47,0.86,-0.67,0.11,0.11,32.53
0.06,0.47,0.87,-0.26,0.32,-0.27,32.58
0.06,0.47,0.86,-0.21,0.17,0.06,32.48
0.06,0.47,0.85,-0.61,0.12,0.14,32.62
0.05,0.47,0.86,-0.9,0.75,0.37,32.48
0.06,0.47,0.87,0.23,0.03,0.61,32.58
0.05,0.48,0.86,0.66,-0.27,0.7,32.53
0.06,0.47,0.86,0.85,0.03,0.69,32.48
0.05,0.46,0.86,1.19,0.76,1.08,32.53
0.05,0.47,0.87,0.58,1.34,1.63,32.53
0.05,0.47,0.87,-0.12,0.93,1.68,32.58
0.06,0.47,0.86,0.64,0.41,1.47,32.44
0.06,0.47,0.86,0.92,0.08,1.54,32.53
0.06,0.49,0.86,1.11,-0.37,1.77,32.48
0.05,0.48,0.85,1.31,-0.32,1.94,32.53
0.04,0.48,0.86,-0.29,0.29,2.96,32.58
0.04,0.48,0.86,-0.76,0.75,3.57,32.48
0.06,0.46,0.86,-0.55,1.62,3.31,32.53
0.07,0.45,0.86,-0.58,2.17,2.41,32.48
0.06,0.46,0.87,-0.98,-0.06,1.31,32.48
0.06,0.47,0.87,-0.81,1.22,1.11,32.53
0.07,0.48,0.86,-0.11,-1.1,0.24,32.48
0.06,0.49,0.85,0.06,-1.13,0.15,32.44
0.07,0.49,0.86,0.08,0.02,0.41,32.62
0.06,0.48,0.85,-0.85,1.04,0.82,32.58
0.06,0.47,0.87,-1.18,0.82,0.15,32.53
0.05,0.46,0.87,-0.47,0.31,-0.37,32.62
0.05,0.47,0.87,0.23,-1.6,-0.75,32.48
0.06,0.48,0.86,-0.12,-2.14,-0.6,32.58
0.05,0.47,0.86,-0.02,0.5,0.55,32.53
0.05,0.48,0.86,0.37,-0.23,0.61,32.58
0.05,0.47,0.87,0.75,-0.41,1.05,32.53
0.06,0.47,0.87,0.78,0.52,1.53,32.48
0.05,0.48,0.86,0.37,0.96,1.91,32.48
0.07,0.47,0.86,0.4,1.05,2.2,32.44
0.06,0.47,0.86,0.9,1.24,2.47,32.48
0.07,0.47,0.86,1.04,1.13,2.5,32.48
0.06,0.48,0.87,0.66,0.93,1.53,32.44
0.06,0.47,0.85,1.07,1.18,1.36,32.48
0.05,0.49,0.87,0.93,1.11,1.66,32.39
0.05,0.49,0.86,-0.03,0.14,1.37,32.53
0.05,0.48,0.87,0.31,0.31,0.81,32.58
0.05,0.47,0.86,-0.35,0.98,0.46,32.53
0.06,0.46,0.87,-1.4,-0.69,-0.49,32.44
0.05,0.46,0.86,-2.02,-0.56,-0.95,32.48
0.06,0.46,0.86,-1.21,0.12,-0.46,32.53
0.06,0.48,0.85,-0.85,0.9,0.17,32.62
0.06,0.48,0.85,-0.47,-0.61,-0.44,32.48
0.06,0.47,0.86,-0.38,-0.7,-0.09,32.53
0.05,0.46,0.86,-0.18,-0.26,0.32,32.48
0.06,0.46,0.86,-0.05,0.2,1.11,32.58
0.06,0.46,0.86,0.06,0.41,1.19,32.53
0.05,0.46,0.86,-0.14,0.72,0.82,32.48
0.05,0.46,0.87,-0.08,1.79,1.56,32.48
0.06,0.46,0.86,0.56,1.21,1.37,32.53
0.05,0.48,0.86,0.49,0.69,1.15,32.48
0.05,0.47,0.86,0.4,1.02,1.44,32.44
0.05,0.48,0.87,0.23,1.3,1.45,32.53
0.05,0.47,0.86,0.29,1.3,1.54,32.48
0.06,0.47,0.86,0.27,0.99,1.48,32.44
0.06,0.47,0.86,0.6,0.84,1.37,32.53
0.06,0.47,0.86,0.87,0.9,1.37,32.58
0.07,0.47,0.86,0.98,1.07,1.42,32.58
0.06,0.47,0.87,0.69,1.1,1.39,32.48
0.06,0.48,0.87,0.7,1.56,1.57,32.48
0.06,0.47,0.87,0.85,1.4,1.88,32.53
0.05,0.47,0.87,0.9,1.1,1.77,32.67
0.05,0.47,0.87,0.92,1.57,2.34,32.58
0.06,0.47,0.87,0.61,2.17,3.02,32.53
0.06,0.47,0.86,0.64,2.69,3.48,32.48
0.06,0.46,0.86,0.78,3.04,4.18,32.53
0.06,0.48,0.86,0.4,3.6,5.48,32.53
0.05,0.48,0.86,-0.15,4.08,6.09,32.48
0.06,0.47,0.86,-0.66,4.72,7.37,32.58
0.06,0.47,0.87,-0.75,5.31,8.05,32.53
0.06,0.48,0.86,-1.25,5.47,8.72,32.58
0.06,0.47,0.87,-2.15,5.02,8.15,32.53
0.06,0.48,0.87,-2.76,4.75,7.42,32.48
0.06,0.48,0.87,-2.53,4.4,6.85,32.58
0.05,0.47,0.87,-2.12,3.92,5.91,32.53
0.06,0.47,0.86,-1.44,2.84,4.17,32.48
0.04,0.46,0.87,-1.47,1.88,2.58,32.48
0.04,0.47,0.86,-1.42,1.51,1.98,32.44
0.04,0.47,0.86,-0.9,1.51,1.22,32.48
0.05,0.46,0.86,-0.23,1.69,0.96,32.58
0.05,0.47,0.87,0.12,1.1,-0.09,32.53
0.05,0.46,0.87,0.2,0.4,-1.24,32.48
0.06,0.46,0.86,1.53,-1.01,-1.83,32.53
0.05,0.46,0.86,2.37,-1.24,-2.15,32.53
0.05,0.46,0.86,2.67,-0.87,-2.02,32.58
0.05,0.46,0.87,2.58,-0.31,-1.69,32.44
0.06,0.46,0.86,2.84,-0.12,-1.25,32.48
0.06,0.47,0.87,3.39,-0.58,-1.15,32.48
0.05,0.49,0.87,2.92,2.24,0.72,32.53
0.06,0.47,0.87,3.98,0.7,-1.25,32.48
0.04,0.47,0.86,3.73,1.68,-1.39,32.39
0.04,0.48,0.87,3.21,0.93,-0.63,32.53
0.06,0.46,0.86,2.5,-0.34,-0.85,32.67
