acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.04,0.46,0.87,1.57,1.88,1.66,32.53
0.03,0.46,0.87,1.3,2.66,1.8,32.53
0.02,0.46,0.86,0.41,2.03,1.83,32.58
0.03,0.46,0.86,0.49,0.9,1.73,32.58
0.04,0.46,0.87,0.85,0.05,1.36,32.62
0.04,0.47,0.86,0.84,-0.61,1.37,32.48
0.03,0.48,0.86,1.71,0.47,1.25,32.44
0.02,0.48,0.87,0.05,-0.38,1.05,32.48
0.01,0.47,0.87,-1.21,1.22,2.52,32.58
0.02,0.46,0.87,-0.47,2.06,3.79,32.44
0.04,0.44,0.87,-0.64,2.4,3.54,32.58
0.04,0.45,0.87,-0.64,1.62,2.14,32.53
0.04,0.47,0.88,-0.98,-1.18,1.28,32.53
0.04,0.47,0.87,-0.61,-2.56,0.95,32.48
0.04,0.48,0.87,-0.15,-1.45,0.76,32.48
0.04,0.48,0.86,-0.18,0.5,0.98,32.48
0.04,0.47,0.85,-0.96,1.53,1.56,32.48
0.03,0.46,0.86,-1.56,0.85,1.54,32.53
0.03,0.46,0.86,-1.22,-0.06,0.38,32.48
0.03,0.46,0.87,-1.01,-0.81,-0.64,32.58
0.03,0.46,0.87,-0.95,-0.85,-1.01,32.53
0.03,0.46,0.86,-0.89,-0.82,-0.67,32.48
0.03,0.46,0.88,-1.22,-0.44,0.09,32.53
0.03,0.47,0.88,-0.92,-0.18,0.46,32.53
0.03,0.46,0.87,-0.75,0.03,0.7,32.58
0.04,0.47,0.87,-0.21,0.02,0.67,32.44
0.04,0.46,0.87,0.03,0.12,0.63,32.48
0.04,0.47,0.87,0.2,-0.05,0.49,32.48
0.04,0.47,0.87,0.32,0.29,0.87,32.53
0.04,0.46,0.87,-0.73,0.56,0.75,32.58
0.02,0.46,0.87,0.37,1.01,0.47,32.53
0.03,0.47,0.88,-0.38,0.27,-0.2,32.62
0.02,0.47,0.88,-0.58,-0.61,0.14,32.58
0.03,0.47,0.87,0.2,-0.4,0.49,32.53
0.03,0.45,0.86,-0.73,0.98,0.55,32.53
0.03,0.44,0.88,-1.8,1.22,0.75,32.58
0.03,0.45,0.87,-2.24,0.35,0.73,32.53
0.04,0.45,0.87,-1.69,-0.6,0.37,32.48
0.04,0.46,0.88,-0.58,-1.15,0.43,32.58
0.04,0.47,0.87,-0.27,-0.67,0.72,32.44
0.05,0.46,0.86,-0.38,0.37,1.18,32.48
0.03,0.46,0.87,-0.5,0.73,1.45,32.53
0.03,0.45,0.86,-0.5,1.02,1.5,32.44
0.03,0.45,0.87,0.0,1.18,1.73,32.48
0.03,0.45,0.88,0.0,1.04,1.39,32.53
0.03,0.45,0.88,-0.12,0.7,1.05,32.48
0.04,0.46,0.88,-0.11,0.21,0.76,32.48
0.04,0.46,0.87,0.02,-0.17,0.18,32.48
0.03,0.47,0.88,0.0,-0.47,0.32,32.48
