acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
0.06,0.51,0.84,-0.2,1.33,0.43,32.53
0.05,0.5,0.85,-0.18,0.58,-0.02,32.48
0.04,0.5,0.85,0.37,-0.49,-0.44,32.48
0.03,0.51,0.84,0.69,-0.98,0.09,32.44
0.04,0.52,0.84,0.2,-0.63,0.29,32.48
0.04,0.52,0.84,-0.31,0.31,0.44,32.53
0.05,0.52,0.84,0.15,1.3,0.84,32.53
0.05,0.52,0.83,0.52,1.19,1.15,32.48
0.05,0.52,0.84,1.19,0.41,1.27,32.62
0.05,0.52,0.84,0.84,0.32,1.19,32.48
0.05,0.52,0.84,0.49,0.35,1.51,32.48
0.06,0.51,0.84,0.89,1.07,1.51,32.53
0.05,0.51,0.84,-0.03,1.11,0.93,32.58
0.06,0.52,0.83,1.11,0.21,0.46,32.58
0.04,0.53,0.83,0.12,-0.52,0.58,32.44
0.04,0.52,0.83,0.29,-1.18,0.73,32.39
0.04,0.52,0.84,0.05,0.76,0.49,32.53
0.04,0.51,0.84,-0.72,2.06,0.35,32.53
0.04,0.5,0.83,-2.35,1.65,0.18,32.48
0.04,0.51,0.84,-2.21,-0.12,0.15,32.53
0.05,0.52,0.84,-0.87,-1.11,-0.43,32.53
0.06,0.52,0.85,-0.11,-0.85,-0.27,32.48
0.05,0.52,0.84,-0.72,-0.27,-0.2,32.53
0.05,0.52,0.84,-1.34,0.5,0.2,32.48
0.05,0.51,0.84,-0.85,0.69,0.46,32.48
0.04,0.51,0.84,0.02,0.7,0.63,32.44
0.05,0.51,0.84,0.17,0.29,0.61,32.48
0.04,0.51,0.84,-0.34,0.24,1.01,32.44
0.05,0.52,0.84,-0.23,0.35,0.76,32.53
0.05,0.51,0.84,0.41,0.43,0.96,32.48
0.04,0.51,0.84,0.52,0.38,0.78,32.53
0.05,0.52,0.84,0.7,0.26,0.72,32.53
0.05,0.51,0.83,0.18,0.44,0.73,32.48
0.04,0.51,0.84,-0.2,0.24,1.05,32.44
0.04,0.52,0.84,-0.08,0.34,1.25,32.48
0.06,0.51,0.84,0.21,0.26,1.31,32.58
0.05,0.52,0.84,0.72,0.09,1.04,32.53
0.05,0.51,0.84,0.61,-0.12,1.04,32.48
0.05,0.51,0.84,0.5,-0.69,0.82,32.53
0.04,0.52,0.84,0.44,-0.63,0.73,32.53
0.05,0.52,0.84,0.53,-0.17,1.11,32.48
0.04,0.51,0.85,0.67,0.37,1.25,32.62
0.05,0.51,0.83,0.58,0.55,1.02,32.44
0.04,0.51,0.85,0.32,0.43,1.07,32.48
0.05,0.51,0.84,0.46,-0.05,0.75,32.53
0.04,0.51,0.84,0.49,0.24,0.9,32.48
0.05,0.51,0.84,0.37,0.56,1.25,32.48
0.05,0.52,0.84,0.29,1.04,1.4,32.44
0.05,0.51,0.84,-0.02,0.44,1.1,32.58
0.05,0.52,0.84,0.14,0.29,0.82,32.44
0.05,0.52,0.84,-0.11,0.14,0.7,32.44
0.06,0.52,0.84,-0.09,0.4,0.72,32.48
0.05,0.52,0.83,-0.06,0.85,0.78,32.62
0.05,0.52,0.83,-0.44,0.56,0.47,32.48
0.05,0.51,0.83,-0.21,0.09,0.55,32.48
0.06,0.52,0.84,0.15,0.24,0.75,32.53
0.05,0.51,0.83,-0.23,0.47,0.52,32.48
0.05,0.52,0.84,-0.4,0.61,0.32,32.58
0.05,0.52,0.83,0.03,0.47,0.53,32.53
0.06,0.51,0.84,0.11,0.53,0.44,32.48
0.05,0.51,0.84,0.08,0.38,0.66,32.62
0.04,0.51,0.84,-0.26,0.05,0.67,32.53
0.05,0.51,0.84,-0.49,0.17,0.84,32.39
0.04,0.52,0.84,-0.05,0.24,0.82,32.53
0.05,0.51,0.84,0.31,0.53,0.84,32.48
0.05,0.51,0.84,0.76,0.67,0.9,32.58
0.06,0.51,0.84,0.43,0.69,0.78,32.44
0.05,0.51,0.84,-0.05,0.32,0.87,32.48
0.05,0.51,0.84,0.09,0.24,0.89,32.58
0.05,0.51,0.84,0.78,0.58,1.04,32.62
0.06,0.51,0.84,0.96,0.81,0.9,32.58
0.05,0.52,0.84,0.92,0.78,0.55,32.53
0.04,0.51,0.83,0.5,1.05,0.55,32.53
0.05,0.51,0.83,-0.08,1.08,0.81,32.48
0.05,0.51,0.84,0.06,0.96,0.87,32.53
0.05,0.51,0.84,0.66,0.96,0.89,32.39
0.05,0.52,0.84,0.15,-0.03,0.66,32.58
0.05,0.52,0.84,0.63,-0.78,0.27,32.44
0.03,0.52,0.84,0.09,-0.84,0.9,32.48
0.03,0.51,0.83,-0.03,1.11,2.4,32.67
0.05,0.5,0.84,-0.27,2.61,3.3,32.53
0.06,0.5,0.85,-0.61,3.25,2.27,32.58
0.06,0.49,0.84,-0.75,2.43,1.16,32.62
