acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.05,0.20,1.02,15.95,25.66,-2.64
0.05,0.20,1.02,15.97,25.74,-3.01
0.05,0.19,1.01,15.88,25.92,-2.49
0.06,0.18,1.02,15.89,25.80,-2.82
0.06,0.19,1.02,15.82,25.82,-2.99
0.06,0.19,1.00,16.00,25.66,-2.78
0.06,0.19,1.02,15.65,25.77,-2.73
0.06,0.19,1.01,16.03,25.98,-2.70
0.06,0.20,1.01,15.82,25.76,-2.72
0.06,0.19,1.01,15.86,25.88,-2.75
0.05,0.20,1.00,15.98,25.79,-2.69
0.05,0.18,1.01,15.71,26.08,-2.81
0.05,0.18,1.01,15.97,26.02,-2.56
0.05,0.19,1.00,15.66,25.68,-2.70
0.05,0.19,1.02,15.95,25.91,-2.89
0.05,0.19,1.00,15.85,25.77,-2.93
0.05,0.18,1.00,16.15,25.71,-2.84
0.05,0.18,1.01,15.82,26.00,-2.79
0.05,0.18,1.01,15.98,25.66,-3.02
0.04,0.18,1.02,15.79,25.59,-2.95
0.05,0.18,1.01,15.95,25.89,-2.69
0.05,0.19,1.02,15.86,25.80,-2.55
0.04,0.19,1.01,15.86,25.77,-2.82
0.05,0.18,1.01,16.00,25.76,-2.87
0.05,0.18,1.01,15.76,25.95,-2.96
0.05,0.19,1.02,16.08,25.71,-2.90
0.04,0.18,1.03,16.09,25.68,-2.81
0.05,0.19,1.02,15.91,25.92,-2.82
0.06,0.18,1.02,15.88,25.60,-2.73
0.06,0.18,1.02,15.83,25.77,-2.76
0.06,0.19,1.01,15.94,25.80,-2.87
0.07,0.19,1.02,15.89,25.56,-2.79
0.07,0.18,1.01,15.94,25.86,-2.69
0.07,0.18,1.02,15.69,25.60,-2.73
0.07,0.18,1.02,15.76,25.85,-2.60
0.07,0.19,1.01,15.92,25.82,-2.78
0.06,0.18,1.02,15.76,25.71,-2.79
0.06,0.18,1.02,15.98,25.79,-2.79
0.06,0.18,1.01,15.69,25.71,-2.69
0.05,0.18,1.00,15.73,25.91,-2.96
0.04,0.18,1.02,15.80,25.89,-2.93
0.04,0.19,1.02,15.95,25.89,-2.78
0.04,0.18,1.02,15.79,26.00,-2.82
0.04,0.19,1.02,15.88,25.98,-2.78
0.03,0.18,1.02,15.98,25.76,-2.96
0.04,0.19,1.02,16.03,26.06,-2.76
0.04,0.18,1.02,15.53,25.76,-2.85
0.04,0.19,1.02,15.88,25.83,-2.90
0.05,0.18,1.03,15.86,25.79,-2.81
0.05,0.19,1.02,15.86,25.80,-2.69
0.06,0.19,1.01,15.73,25.73,-2.87
0.05,0.19,1.01,15.71,25.86,-2.56
0.05,0.18,1.01,16.09,25.71,-2.93
0.05,0.19,1.01,16.15,25.60,-3.08
0.05,0.19,1.02,15.66,25.80,-2.58
0.05,0.19,1.01,15.89,25.77,-2.82
0.05,0.19,1.01,15.74,25.83,-2.92
0.05,0.18,1.01,15.89,25.56,-2.79
0.06,0.19,1.02,15.94,25.82,-2.84
0.05,0.19,1.02,15.88,25.71,-2.92
0.06,0.18,1.02,15.71,25.74,-2.81
0.06,0.19,1.02,15.95,25.71,-2.82
0.06,0.18,1.01,15.94,25.79,-2.82
0.06,0.18,1.02,15.94,25.79,-2.79
0.06,0.19,1.01,15.85,25.89,-2.85
0.06,0.18,1.00,15.60,26.08,-2.92
0.05,0.18,1.01,15.79,25.69,-2.92
0.05,0.18,1.01,16.03,25.82,-2.79
0.06,0.18,1.02,15.97,25.69,-2.78
0.06,0.19,1.02,15.97,25.62,-2.84
0.06,0.18,1.02,15.80,25.80,-2.69
0.06,0.19,1.02,15.89,25.91,-2.79
0.06,0.19,1.01,16.03,25.73,-2.70
0.06,0.18,1.02,15.62,25.82,-2.61
0.06,0.19,1.02,15.97,25.89,-2.73
0.06,0.19,1.01,15.77,25.88,-2.61
0.06,0.18,1.02,15.77,25.77,-2.92
0.06,0.19,1.01,16.02,25.83,-2.79
0.06,0.18,1.01,16.08,25.74,-2.56
0.06,0.19,1.01,15.83,25.65,-2.90
0.06,0.18,1.02,15.85,25.98,-2.72
0.05,0.19,1.02,15.73,25.85,-2.75
0.05,0.18,1.01,15.91,25.80,-2.73
0.05,0.19,1.01,15.97,25.86,-2.63
0.06,0.19,1.01,15.88,25.59,-2.76
0.06,0.19,1.02,16.12,25.68,-2.75
0.06,0.19,1.01,15.83,25.82,-2.81
0.05,0.18,1.02,15.94,25.86,-2.87
0.06,0.18,1.01,15.71,25.65,-3.13
0.05,0.19,1.02,15.82,25.76,-2.87
0.06,0.19,1.01,15.83,25.88,-2.60
0.06,0.19,1.02,15.91,25.86,-2.67
0.06,0.18,1.02,15.91,25.77,-2.58
0.06,0.18,1.02,16.03,25.85,-2.87
0.05,0.19,1.01,15.76,25.94,-2.64
0.05,0.18,1.01,15.86,25.85,-2.79
0.05,0.18,1.02,15.92,25.73,-2.76
0.04,0.19,1.02,15.97,25.97,-2.95
0.05,0.19,1.02,15.82,25.74,-2.73
0.05,0.19,1.02,15.76,25.80,-2.79
0.06,0.20,1.02,15.77,25.68,-2.46
0.05,0.19,1.01,15.80,25.74,-3.11
0.05,0.20,1.02,15.97,25.65,-2.63
0.05,0.19,1.02,16.08,26.14,-2.60
0.05,0.20,1.01,15.88,25.74,-2.79
0.05,0.19,1.01,15.98,25.86,-2.64
0.05,0.19,1.01,15.82,25.69,-2.79
0.06,0.19,1.02,15.82,25.82,-2.49
0.07,0.19,1.02,15.83,25.85,-2.90
0.06,0.19,1.01,15.76,25.66,-2.76
0.06,0.18,1.02,15.86,25.76,-2.81
0.06,0.18,1.02,15.98,25.76,-2.63
0.07,0.18,1.02,15.80,25.91,-2.92
0.07,0.18,1.01,15.86,25.89,-2.82
0.06,0.18,1.01,15.94,25.77,-2.92
0.06,0.18,1.02,15.82,25.79,-2.95
0.05,0.18,1.02,15.73,25.79,-2.73
0.05,0.18,1.01,15.86,25.76,-2.56
0.05,0.19,1.01,15.86,25.74,-2.89
0.05,0.18,1.01,16.02,25.91,-2.81
0.05,0.19,1.02,15.73,25.73,-2.85
0.05,0.18,1.02,15.92,25.71,-2.70
0.06,0.18,1.02,15.98,25.85,-2.70
0.06,0.18,1.02,15.63,25.88,-2.64
0.06,0.18,1.01,15.86,25.88,-2.85
0.06,0.19,1.01,15.91,25.91,-2.79
0.05,0.19,1.02,15.77,25.86,-3.04
0.05,0.19,1.02,15.83,25.69,-2.60
0.05,0.19,1.01,15.88,25.86,-2.81
0.05,0.18,1.01,15.94,25.83,-2.89
0.05,0.18,1.01,15.85,25.62,-2.78
0.05,0.18,1.01,15.82,25.85,-2.53
0.06,0.20,1.01,15.94,26.11,-2.72
0.06,0.18,1.00,15.91,25.59,-2.82
0.05,0.18,1.01,16.00,25.73,-2.52
0.06,0.19,1.01,15.91,25.98,-2.78
0.05,0.19,1.01,15.98,25.76,-3.02
0.05,0.18,1.01,16.03,26.03,-2.87
0.05,0.19,1.01,15.82,25.79,-2.85
0.05,0.18,1.02,15.92,25.86,-2.73
0.05,0.18,1.02,15.77,25.92,-2.84
0.05,0.19,1.03,16.03,25.76,-2.79
0.05,0.19,1.01,15.92,25.77,-2.63
0.06,0.19,1.02,15.88,25.97,-2.72
0.05,0.18,1.02,15.88,26.00,-2.96
0.05,0.18,1.02,15.91,25.62,-2.72
0.05,0.19,1.02,15.69,25.74,-2.84
0.06,0.19,1.01,15.95,25.63,-2.67
0.05,0.18,1.02,15.66,25.88,-2.43
0.05,0.19,1.01,16.05,25.68,-2.95
0.06,0.18,1.02,15.92,25.73,-2.81
0.05,0.18,1.01,15.79,25.77,-2.64
0.06,0.19,1.02,15.97,25.85,-2.76
0.06,0.17,1.02,15.89,25.47,-2.72
