acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.06,0.21,1.00,15.88,25.21,-2.31
0.07,0.21,1.00,15.83,25.42,-2.11
0.06,0.21,1.01,16.11,25.53,-1.97
0.06,0.21,1.02,16.09,25.74,-2.20
0.07,0.21,1.01,15.83,25.39,-2.23
0.07,0.21,1.01,16.06,25.40,-2.29
0.07,0.21,1.01,16.11,25.56,-1.85
0.07,0.21,1.01,15.77,25.33,-2.17
0.07,0.21,1.01,16.31,25.51,-2.21
0.06,0.20,1.00,15.73,25.69,-2.06
0.07,0.20,1.00,16.14,25.10,-1.86
0.06,0.20,1.01,15.77,25.50,-2.24
0.08,0.21,1.00,15.97,25.22,-2.05
0.07,0.22,1.01,16.05,25.39,-2.15
0.07,0.21,1.00,16.32,25.51,-2.12
0.07,0.22,1.02,15.71,25.19,-2.34
0.07,0.22,1.01,16.26,25.85,-2.20
0.07,0.21,1.01,15.82,25.66,-2.23
0.07,0.21,1.01,15.94,25.33,-2.05
0.06,0.22,1.01,15.77,25.83,-2.06
0.06,0.21,1.02,15.95,25.18,-1.65
0.06,0.21,1.01,16.17,25.39,-2.47
0.07,0.21,1.01,16.27,25.62,-1.82
0.07,0.21,1.01,15.89,25.31,-2.09
0.06,0.20,1.01,15.94,25.11,-2.23
0.07,0.21,1.01,16.11,25.63,-1.89
0.07,0.21,1.01,16.02,25.83,-2.20
0.07,0.21,1.01,15.98,25.25,-2.32
0.07,0.21,1.01,15.97,25.74,-1.92
0.07,0.21,1.01,15.94,24.81,-2.12
0.07,0.21,1.00,15.92,25.34,-2.20
0.07,0.21,1.01,16.17,25.24,-2.38
0.07,0.22,1.01,16.08,25.19,-2.11
0.06,0.21,1.01,16.12,25.80,-2.63
0.06,0.22,1.01,15.89,25.51,-2.08
0.06,0.21,1.01,16.11,25.39,-2.44
0.06,0.21,1.01,16.18,25.71,-2.32
0.07,0.20,1.01,15.97,25.19,-2.61
0.07,0.20,1.01,15.91,25.71,-2.05
0.07,0.20,1.00,15.89,25.57,-1.88
0.06,0.20,1.01,16.05,25.59,-2.00
0.06,0.20,1.02,16.18,25.24,-2.15
0.06,0.21,1.02,15.79,25.82,-2.21
0.06,0.21,1.01,15.79,25.48,-2.23
0.05,0.21,1.02,16.11,25.25,-2.06
