acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.09,0.20,1.00,16.00,25.89,-2.89
0.09,0.20,1.01,15.82,25.91,-2.89
0.08,0.20,1.01,15.69,25.98,-2.95
0.08,0.19,1.01,15.88,25.51,-2.67
0.08,0.20,1.01,15.85,25.83,-2.85
0.08,0.20,1.01,15.82,25.73,-2.85
0.08,0.20,1.01,15.97,25.73,-2.64
0.08,0.21,1.02,15.77,26.03,-2.72
0.08,0.20,1.01,15.86,25.85,-2.96
0.08,0.21,1.01,15.74,25.74,-2.81
0.07,0.21,1.01,15.83,25.85,-2.81
0.09,0.21,1.00,15.76,26.05,-2.81
0.08,0.21,1.00,15.83,25.65,-2.78
0.08,0.21,1.00,15.89,25.85,-2.67
0.08,0.21,1.01,15.92,25.54,-2.66
0.08,0.21,1.01,15.94,25.60,-2.81
0.08,0.21,1.01,15.97,25.85,-2.55
0.08,0.21,1.01,15.88,25.82,-2.89
0.08,0.21,1.01,15.88,25.91,-2.82
0.08,0.21,1.01,15.89,26.02,-2.78
0.08,0.21,1.01,15.92,25.85,-3.07
0.08,0.21,1.01,15.85,25.59,-2.67
0.09,0.21,1.00,15.85,26.00,-2.67
0.08,0.20,1.01,15.94,25.77,-2.47
0.08,0.21,1.01,16.06,25.77,-3.15
0.08,0.21,1.01,15.83,25.53,-2.90
0.09,0.21,1.01,15.88,25.92,-2.82
0.08,0.21,1.01,15.71,25.79,-2.47
0.09,0.20,1.01,15.88,25.74,-2.64
0.08,0.20,1.01,15.88,25.89,-2.72
0.09,0.20,1.02,15.91,25.51,-2.66
0.08,0.20,1.01,15.80,26.02,-2.89
0.08,0.21,1.02,15.80,25.65,-2.66
0.08,0.21,1.01,16.06,25.66,-2.79
0.08,0.21,1.02,15.65,25.77,-2.78
0.09,0.22,1.01,15.89,26.08,-2.87
0.08,0.21,1.01,16.11,25.69,-2.72
0.08,0.21,1.02,15.76,26.11,-2.85
0.08,0.21,1.01,15.91,25.74,-2.95
0.08,0.21,1.00,15.82,25.83,-2.84
0.08,0.20,1.02,15.85,25.77,-2.99
0.08,0.21,1.02,15.66,25.85,-2.76
0.08,0.21,1.01,16.06,25.76,-3.04
0.08,0.21,1.02,16.03,25.82,-2.78
0.08,0.21,1.01,15.77,25.91,-2.85
0.08,0.21,1.01,15.89,25.66,-2.49
0.09,0.21,1.02,15.76,25.77,-2.76
0.08,0.20,1.01,15.91,25.77,-2.67
0.09,0.21,1.01,16.14,26.00,-2.72
0.09,0.21,1.02,15.88,25.95,-2.79
0.09,0.21,1.02,15.97,25.69,-2.89
0.09,0.21,1.02,15.71,25.85,-2.87
0.09,0.21,1.02,15.89,25.85,-2.70
0.09,0.21,1.02,15.86,25.83,-2.73
0.09,0.22,1.02,15.79,25.74,-2.85
0.10,0.22,1.02,15.97,25.80,-3.15
0.09,0.21,1.01,16.00,25.74,-2.87
0.09,0.22,1.01,15.76,25.92,-2.67
0.08,0.20,1.01,15.92,25.94,-2.66
0.09,0.21,1.00,15.88,25.83,-2.69
0.09,0.20,1.01,15.82,25.62,-2.79
0.08,0.21,1.01,15.92,25.76,-2.84
0.08,0.22,1.01,15.95,26.05,-3.02
0.08,0.21,1.02,15.95,25.76,-2.70
0.08,0.22,1.02,15.82,25.74,-2.81
0.08,0.21,1.01,15.94,25.65,-2.67
0.08,0.22,1.00,16.00,25.85,-2.87
0.08,0.21,1.00,15.91,25.69,-2.84
0.08,0.21,1.00,15.89,25.65,-2.61
0.09,0.21,1.00,15.85,26.00,-2.66
0.09,0.21,1.00,15.77,25.80,-2.76
0.09,0.21,1.00,15.86,25.79,-2.69
0.09,0.20,1.00,15.83,25.66,-2.85
0.10,0.20,1.00,15.79,25.95,-3.15
0.10,0.20,1.01,15.92,25.71,-2.73
0.10,0.20,1.00,15.95,25.88,-2.76
0.09,0.20,1.00,15.92,26.02,-2.98
0.10,0.21,1.01,15.79,25.74,-2.79
0.09,0.21,1.01,15.73,25.71,-2.96
0.09,0.20,1.01,15.85,25.60,-2.70
0.09,0.21,1.01,15.89,25.80,-2.55
0.08,0.21,1.01,15.86,25.68,-2.85
0.08,0.21,1.01,16.00,25.54,-2.84
0.08,0.21,1.01,15.57,25.82,-2.63
0.08,0.21,1.01,15.86,25.76,-2.82
0.08,0.22,1.01,15.80,25.80,-2.79
0.08,0.21,1.01,15.95,25.94,-2.66
0.08,0.22,1.01,15.98,25.56,-2.75
0.09,0.21,1.01,15.79,25.86,-2.87
0.09,0.21,1.01,16.00,25.82,-2.55
0.08,0.21,1.01,15.74,25.80,-2.76
0.09,0.21,1.02,15.83,25.68,-2.92
0.09,0.21,1.01,15.77,25.95,-2.67
0.08,0.21,1.01,16.08,25.80,-2.69
0.08,0.21,1.01,15.85,25.83,-2.61
0.09,0.21,1.01,15.77,25.86,-3.07
0.08,0.21,1.00,16.03,25.59,-2.82
0.08,0.21,1.00,15.83,25.92,-2.85
0.08,0.21,1.00,15.89,25.45,-2.96
0.09,0.22,1.01,15.85,26.05,-2.87
0.09,0.21,1.02,15.91,25.82,-2.78
0.08,0.22,1.02,15.92,25.79,-2.69
0.08,0.21,1.01,15.79,26.06,-2.90
0.08,0.22,1.02,16.05,25.82,-2.92
0.09,0.21,1.00,15.68,25.71,-2.75
0.08,0.21,1.01,15.68,25.89,-2.73
0.09,0.22,1.01,15.79,25.97,-2.84
0.09,0.21,1.01,16.03,25.65,-2.95
0.08,0.22,1.01,15.88,25.57,-2.63
0.09,0.21,1.01,16.00,25.92,-2.82
0.09,0.21,1.01,15.80,25.77,-2.72
0.09,0.21,1.01,16.00,25.60,-2.93
0.09,0.21,1.01,15.77,25.79,-2.66
0.10,0.21,1.01,16.03,26.06,-2.79
0.08,0.21,1.01,15.82,25.82,-2.66
0.09,0.21,1.02,15.88,25.76,-2.75
0.08,0.21,1.01,15.82,25.80,-2.82
0.09,0.21,1.01,15.82,25.82,-2.89
0.08,0.22,1.01,15.85,25.85,-2.75
0.09,0.21,1.01,15.82,25.79,-2.79
0.09,0.21,1.01,15.88,25.57,-2.81
0.09,0.21,1.01,15.94,25.56,-2.73
0.08,0.21,1.01,15.74,25.80,-2.38
0.08,0.21,1.01,15.95,25.76,-2.93
0.08,0.21,1.01,15.94,25.80,-2.72
0.09,0.21,1.01,15.76,25.74,-2.95
0.08,0.22,1.00,15.88,25.95,-2.85
0.09,0.21,1.02,15.97,25.86,-2.78
0.08,0.20,1.01,15.65,25.82,-2.76
0.09,0.21,1.01,16.05,25.79,-2.81
0.08,0.21,1.01,15.86,25.88,-3.10
0.09,0.21,1.00,15.86,25.80,-2.84
0.09,0.21,1.01,15.91,25.56,-2.96
0.09,0.21,1.00,15.79,25.86,-2.79
0.08,0.21,1.01,15.85,25.71,-2.85
0.08,0.21,1.00,16.02,25.69,-2.95
0.08,0.20,1.01,15.77,25.88,-2.56
0.08,0.21,1.01,15.94,25.71,-2.85
0.09,0.21,1.00,15.80,25.74,-2.82
0.08,0.21,1.01,15.94,25.74,-2.82
0.09,0.21,1.01,15.94,25.60,-2.81
0.09,0.21,1.01,15.88,25.80,-2.63
0.09,0.21,1.01,15.76,25.83,-2.78
0.08,0.21,1.00,15.98,25.86,-2.82
0.09,0.21,1.01,15.89,25.63,-2.84
0.09,0.20,1.00,15.86,25.69,-3.02
0.08,0.21,1.00,15.94,25.56,-2.61
0.08,0.20,1.02,15.98,25.60,-2.76
0.09,0.21,1.01,15.83,25.82,-2.84
0.09,0.20,1.01,15.79,25.79,-2.64
0.08,0.20,1.00,15.76,25.65,-2.92
0.09,0.20,1.01,15.82,25.73,-2.79
0.09,0.20,1.00,15.74,25.79,-2.92
0.08,0.21,1.01,15.88,25.69,-2.66
0.09,0.21,1.00,15.97,25.73,-2.76
0.09,0.21,1.01,15.80,25.89,-2.69
0.09,0.21,1.01,15.83,25.74,-2.81
0.09,0.21,1.00,15.85,25.63,-2.76
0.09,0.21,1.01,15.94,25.69,-2.99
0.08,0.21,1.02,16.02,25.73,-2.73
0.09,0.21,1.02,15.92,25.97,-2.90
